,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD
10,11,scenario_2055,114.140456572765,67.85149988,7607.63189143,65.20555505593347,4624.800290629693,9.292314126621903,18.993754301761143,120.58735981058665,3.4106657294080343,0.0,4.229,0.0
11,12,scenario_2055,121.7075476067592,66.75124086,8080.07537078,64.69553287135597,4931.407482015229,9.43653358077679,6.660546321458534,126.46790613204517,3.4532207700240596,0.0,3.449,0.0
12,13,scenario_2055,121.77136737419795,68.52455013,8067.98711291,65.41322674164981,4933.993363374565,8.991887442280133,2.7204483976999413e-10,126.33890613231722,3.288781685745475,0.0,3.32,0.0
13,14,scenario_2055,126.35279980889996,74.49958027,8339.85991431,71.32248633172115,5119.62614154733,8.885896487411642,4.928800393525986e-10,126.3389061328101,3.132173034058163,0.0,3.32,0.0
14,15,scenario_2055,129.71794620532867,75.26912148,8415.414769789,73.44447539914447,5255.976831736601,8.688146691030067,1.9529626417013601,125.93086877451147,3.0414219391405055,0.0,0.959,0.0
15,16,scenario_2055,129.48021187267486,75.43696698,8458.12807092,72.56632135316777,5246.344192760349,8.25926086444578,0.9887975750020717,126.46566634951353,2.9259743625654915,0.0,0.505,0.0
16,17,scenario_2055,139.3390886532623,77.56867572,8964.86714637,75.27835950673331,5645.811108954749,8.464892527237428,0.21777612599666954,126.5234424755102,2.7930801510146153,0.0,0.345,0.0
17,18,scenario_2055,143.51957499585097,75.63975902,9156.008877870001,73.65013667590668,5815.198152188209,8.303674627993143,9.800225936250405e-11,126.3604424756082,2.660076334302518,0.0,0.182,0.0
18,19,scenario_2055,143.1000192828932,77.46556633,9120.69017157,74.29817033463628,5798.1983832939495,7.885143057308292,8.054176344585247e-11,126.36044247568874,2.533406032671428,0.0,0.182,0.0
19,20,scenario_2055,147.71927079253888,83.24784011,9307.470174066,81.37838757313088,5985.363533721411,7.75207098308846,6.603899956383949e-11,126.17844247575476,2.412767650165197,0.0,0.0,0.0
20,21,scenario_2055,157.90161469596578,85.06620648,9808.22235906,82.4936191029183,6397.936853102162,7.8918324757887515,62.88470669879292,123.73035370069472,2.964859773041981,6.991739486729309e-14,6.991739486729309e-14,3.264577670645622e-15
21,22,scenario_2055,152.1577963617114,84.85265766,9513.83220095,81.70497490279283,6165.205939811577,7.242628302403382,9.744500635015403e-11,121.65565549290436,2.7892990077688133,1.3457523277877613e-13,2.0449262764606921e-13,9.357895292464652e-15
22,23,scenario_2055,167.07020620754963,87.18462822,10076.21442547,84.64597909635427,6769.434444408939,7.573762757826664,1.0027152689899843e-10,116.38257626019893,2.5747376399761697,1.9787077133696794e-13,4.0236339898303713e-13,1.80568455106224e-14
23,24,scenario_2055,168.4563156834485,85.05658997,10014.44694628,81.58870747724949,6825.5975236489,7.272951430792489,3.149912424302412e-11,111.80804465584353,2.3851900047700445,0.0,4.0236339898303713e-13,1.7196995724402286e-14
24,25,scenario_2055,175.61862410602424,92.27525096,10329.75841939,89.07873200105948,7115.803530080904,7.221121637515109,2.3536870271215216e-11,111.80804465558299,2.271609528349149,0.0,4.0236339898303713e-13,1.6378091166097414e-14
25,26,scenario_2055,181.01382481501503,92.90641484,10387.340787886,90.8201044266045,7334.408979508376,7.088535787704219,2.3691411386619263e-11,106.6754822818272,2.094878664137118,5.102336357339256e-13,9.125970347169628e-13,3.893782370492654e-14
26,27,scenario_2055,193.96214171264148,94.77005344,10927.08603862,91.90403821923492,7859.055380525112,7.233899370182346,1.686791470524709e-11,105.41460164044508,1.9788651652298057,7.856449776254036e-13,1.6982420123423665e-12,7.293425889250504e-14
27,28,scenario_2055,200.28630842008084,95.12989008,10994.47448771,92.35992271643325,8115.3011403965065,7.114058874450574,1.5352080576778e-11,98.92564491177208,1.803411018042162,9.033174360045567e-13,2.6015594483469233e-12,1.1059688146152114e-13
28,29,scenario_2055,204.87154561282756,92.36254481,11180.26142897,89.95583505644261,8301.088081664806,6.930403774221267,1.4059304364126405e-11,98.92564491153269,1.717534302894609,0.0,2.6015594483469233e-12,1.0533036329668681e-13
29,30,scenario_2055,207.56351060840606,94.09821236,11078.995239840002,90.26663280520286,8410.162470078349,6.687112081950177,2.1563098638704365e-11,91.69854366606647,1.5492881447920686,5.788505794294471e-13,3.1804100277763705e-12,1.2659030686097294e-13
