,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Discounted_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh
10,11,linear_red_2055,106.86637666506181,70.15161805,31346.84632171,19244.244413603163,60.568643642378795,263412.3161574114,161712.31203490347,8.700122387477807,0.0,17.319000000006262,0.3813734029422516,30193.30408668202,18536.069547000458,9.041427368691354e-13,206.99017978708906,7.824584013884006,190630.91654165654,117030.84619954528
11,12,linear_red_2055,108.49655172000568,70.65242269,31796.21122315,18590.58617359354,62.80976285421628,267430.4947498293,156361.0715503644,8.412225649409597,8.452885490681449e-13,16.539000000007107,0.36321276470692143,28833.480933637504,16858.33913416652,58.88470319969441,265.0948829867835,9.260798346349572,189423.36259748915,110751.91697986239
12,13,linear_red_2055,101.32643762957916,73.23537375,32654.019429059997,18182.979871997628,63.46567222535269,249757.05602558376,139074.07424891408,7.482185194591564,0.0,16.410000000007106,0.34591691876849656,28608.587104479895,15930.3317809664,0.0,264.96588298678347,8.819807948904355,235809.47286773357,131307.53805347998
13,14,linear_red_2055,97.43161001062992,75.40985705,33480.7184167,17755.53981131913,61.64301138182948,240156.7907582693,127360.27364156475,6.851982721916187,1.7966633664435672e-13,16.410000000007287,0.3294446845414282,28608.58710448021,15171.744553301502,1.115948710968011e-12,264.96588298678455,8.399817094194653,265481.5932458207,140790.55710158835
14,15,linear_red_2055,98.8137931000054,77.05336202,34105.997462119994,17225.846323063295,66.48992339441975,243563.70002466234,123016.21939547073,6.618272603476317,7.715351325956818e-13,14.049000000008057,0.3137568424204194,24492.50702199235,12370.38038532604,99.8852666590631,362.4901496458477,10.501685965885022,261895.22210611688,132274.88372844312
15,16,linear_red_2055,84.98731106358981,77.99422715,34851.27101215,16764.057247046334,63.1622443892595,209483.14287303414,100764.97348376295,5.421155573426437,0.0,13.595000000008058,0.2988160404003994,23701.020212398922,11400.595964363554,8.263096846387809e-14,362.0361496458478,10.00160568179526,333422.9821878009,160382.15532881318
16,17,linear_red_2055,92.35862069000534,78.23867732,35152.49371632,16103.762398176483,67.80362254385444,227652.50354943334,104290.2348861835,5.610814636876686,8.884854611731464e-13,13.435000000008946,0.2845867051432496,23422.082129724367,10729.925692655603,68.06386822511467,429.9400178709625,11.031146317892823,307213.3380424494,140737.96986668496
17,18,linear_red_2055,82.98649971959068,80.06041772,36030.15799758,15719.838588439985,69.00671039212797,204551.39196349733,89245.09475986398,4.8013860980806715,0.0,13.272000000008946,0.2710349572792852,23137.91395799809,10094.995218099584,0.0,429.7770178709625,10.505853636088402,382485.061444206,166876.9653687422
18,19,linear_red_2055,75.59609552391623,82.79105361,36914.68391088,15338.813632874995,65.12572753537854,186334.96555069296,77426.02691033382,4.165520247775964,1.212585231965184e-13,13.272000000009067,0.25812853074217795,23137.913957998302,9614.28116009493,1.9602350695355057e-12,429.7770178709644,10.0055748915128,430613.5044960183,178928.80538296737
19,20,linear_red_2055,82.67586207000495,85.22121469,37721.320079619996,14927.607258999653,70.3033885149368,203785.70882426694,80644.9249364701,4.338696961582083,7.624644575049281e-13,13.090000000009828,0.24583669594494018,22820.621888955568,9030.895001697174,105.87983555759767,535.4748534285621,11.498343146816929,386874.8042062005,153099.49713856162
20,21,linear_red_2055,67.07373564286478,86.96078101,38282.33360187001,14428.208914380473,63.70379537939319,165328.40927499384,62310.53867586819,3.3523069807616963,13.089999999994845,13.090000000007553,0.14400334355706743,22820.621888951602,8600.852382567242,1.844465446678628e-12,535.474853428564,10.950802996968537,493154.13030267553,185864.60514645962
21,22,linear_red_2055,76.22068966000494,87.72910312,39201.24424946999,14070.987307772311,72.95395385502603,187874.51234903824,67436.12171832967,3.6280633484461413,8.721063541212954e-12,13.090000000010129,0.13714604148291554,22820.62188895609,8191.2879833989855,110.14264376887637,641.7221114798002,12.151999726961396,458542.0844042654,164590.18006345836
22,23,linear_red_2055,66.49207177095636,87.93768789,39510.24131104,13506.570898780337,72.79428460332686,163894.68023405634,56027.375309795236,3.0142727916669694,0.0,13.090000000010129,0.1306152776027767,22820.62188895609,7801.226650856175,3.12293523990525e-13,623.7554551820654,11.106286875754474,555118.4304440916,189767.16388512042
23,24,linear_red_2055,48.71913979217103,90.90393363,40532.036129939996,13196.067929426932,67.9795274546293,120086.61521363296,39096.75612381825,2.1034054794614274,5.825785140543967e-14,13.090000000010187,0.12439550247883553,22820.621888956193,7429.739667482106,69.14271276235162,682.1877888394786,11.363332392192659,683515.5493697325,222533.04994070897
24,25,linear_red_2055,66.53793103000463,93.40272064,41469.24966437,12858.283584420691,72.6203345297751,164007.71759922308,50853.5302662181,2.7359199283225255,2.072216299131596e-12,13.09000000001125,0.11847190712270755,22820.62188895804,7075.942540459721,116.0000000000049,754.4767886899236,11.550380892506315,545101.3395561404,169018.43324844568
25,26,linear_red_2055,41.48214799391826,95.10874414,42097.82027871,12431.60301073731,63.28284031134196,102248.33126427983,30194.215623812754,1.6244488005611228,0.0,13.09000000001125,0.11283038773591193,22820.62188895804,6738.992895675924,95.92759809875818,850.4043867886811,12.296157434238463,783193.5208294527,231279.21747666618
26,27,linear_red_2055,60.082758620004725,96.88074977,42649.35456309,11994.735822477205,73.31252702641284,148096.52112399542,41650.774444487615,2.2408116651134247,2.145950417223964e-12,13.090000000012608,0.10745751212944989,22820.621888960413,6418.088472072976,116.00000000000296,920.8481132926312,12.406501783928674,657991.3731120196,185053.9773649482
27,28,linear_red_2055,50.766304529822285,95.95157717,43110.86701364,11547.173260246265,75.70477175644112,125132.62146862868,33516.56231246523,1.8031910524106154,0.0,13.090000000012608,0.10234048774233322,22820.621888960413,6112.465211498072,0.0,918.0783591257604,11.771641837118798,817054.5259501125,218846.6813072736
28,29,linear_red_2055,29.395155745215245,97.76054307,43995.87102963,11223.066760226326,70.69989183529351,72455.39991426028,18482.9114947853,0.994380638419444,1.62336474862955e-13,13.09000000001277,0.09746713118317567,22820.621888960697,5821.395439522044,97.36129480523586,1012.4351757924687,12.296230310587227,1014405.705737229,258768.44101520602
29,30,linear_red_2055,50.40000000000437,100.567136,44840.642499,10893.869130383453,72.1529348225901,124229.72639882816,30181.154998444938,1.6237461389163306,2.3486098122256534e-12,13.090000000013923,0.09282583922207935,22820.6218889627,5544.186132878624,116.00000000000644,1053.2879230767123,11.977646806789657,760989.1601892415,184879.51685631814
