RE_PV_MY_y1,RE_PV_MY_y2,RE_PV_MY_y3,RE_PV_MY_y4,RE_PV_MY_y5,RE_PV_MY_y6,RE_PV_MY_y7,RE_PV_MY_y8,RE_PV_MY_y9,RE_PV_MY_y10,RE_PV_MY_y11,RE_PV_MY_y12,RE_PV_MY_y13,RE_PV_MY_y14,RE_PV_MY_y15,RE_PV_MY_y16,RE_PV_MY_y17,RE_PV_MY_y18,RE_PV_MY_y19,RE_PV_MY_y20,RE_PV_MY_y21,RE_PV_MY_y22,RE_PV_MY_y23,RE_PV_MY_y24,RE_PV_MY_y25,RE_PV_MY_y26,RE_PV_MY_y27,RE_PV_MY_y28,RE_PV_MY_y29,RE_PV_MY_y30,RE_WIND_MY_y1,RE_WIND_MY_y2,RE_WIND_MY_y3,RE_WIND_MY_y4,RE_WIND_MY_y5,RE_WIND_MY_y6,RE_WIND_MY_y7,RE_WIND_MY_y8,RE_WIND_MY_y9,RE_WIND_MY_y10,RE_WIND_MY_y11,RE_WIND_MY_y12,RE_WIND_MY_y13,RE_WIND_MY_y14,RE_WIND_MY_y15,RE_WIND_MY_y16,RE_WIND_MY_y17,RE_WIND_MY_y18,RE_WIND_MY_y19,RE_WIND_MY_y20,RE_WIND_MY_y21,RE_WIND_MY_y22,RE_WIND_MY_y23,RE_WIND_MY_y24,RE_WIND_MY_y25,RE_WIND_MY_y26,RE_WIND_MY_y27,RE_WIND_MY_y28,RE_WIND_MY_y29,RE_WIND_MY_y30,PP_CO2_MY_y1,PP_CO2_MY_y2,PP_CO2_MY_y3,PP_CO2_MY_y4,PP_CO2_MY_y5,PP_CO2_MY_y6,PP_CO2_MY_y7,PP_CO2_MY_y8,PP_CO2_MY_y9,PP_CO2_MY_y10,PP_CO2_MY_y11,PP_CO2_MY_y12,PP_CO2_MY_y13,PP_CO2_MY_y14,PP_CO2_MY_y15,PP_CO2_MY_y16,PP_CO2_MY_y17,PP_CO2_MY_y18,PP_CO2_MY_y19,PP_CO2_MY_y20,PP_CO2_MY_y21,PP_CO2_MY_y22,PP_CO2_MY_y23,PP_CO2_MY_y24,PP_CO2_MY_y25,PP_CO2_MY_y26,PP_CO2_MY_y27,PP_CO2_MY_y28,PP_CO2_MY_y29,EL_Demand_MY_y1,EL_Demand_MY_y2,EL_Demand_MY_y3,EL_Demand_MY_y4,EL_Demand_MY_y5,EL_Demand_MY_y6,EL_Demand_MY_y7,EL_Demand_MY_y8,EL_Demand_MY_y9,EL_Demand_MY_y10,EL_Demand_MY_y11,EL_Demand_MY_y12,EL_Demand_MY_y13,EL_Demand_MY_y14,EL_Demand_MY_y15,EL_Demand_MY_y16,EL_Demand_MY_y17,EL_Demand_MY_y18,EL_Demand_MY_y19,EL_Demand_MY_y20,EL_Demand_MY_y21,EL_Demand_MY_y22,EL_Demand_MY_y23,EL_Demand_MY_y24,EL_Demand_MY_y25,EL_Demand_MY_y26,EL_Demand_MY_y27,EL_Demand_MY_y28,EL_Demand_MY_y29
67.36966850589566,67.36966850590522,67.36966850590639,67.36966850590674,66.30432746457174,65.99524703899927,65.72562368903176,61.733882873660455,60.72443935610033,59.25466328981408,56.946424366921626,54.38171445259662,53.9575508898438,53.95755088984518,46.194371264561426,44.70157857083902,44.175484229439014,43.639525619138645,43.63952561914055,43.04109330579805,43.04109330277394,43.041093302774016,43.04109330575048,43.04109330580075,43.04109330580075,43.04109330580082,43.04109330580082,43.04109330580087,43.04109330580401,43.04109330580401,9.930767820306734,34.019471629630495,107.46528374424705,204.7422411371369,374.9899138055886,184.47336907381776,304.5186540418466,504.9014457105024,661.908424900906,1200.5811130883578,425.2641903190639,700.6929874655855,1007.1937465646707,1081.4646034062564,1955.4142841125936,693.5628909738119,1389.32222646213,1853.183034475125,1787.0287282556503,3245.218661740252,1216.8174185362604,2249.401164044866,2752.68840729044,2422.110797186692,4493.587822547921,1699.4385172747402,3064.1780592335635,3574.011443951409,2980.7638142579044,5414.172291920931,1034.6268861031765,1038.2867223812561,921.6824500832779,877.7498122945113,768.250376279985,982.8832797373037,899.0615410110734,656.8067573453023,443.7802684347025,53.05984464299116,895.6387641393612,659.0470254946839,387.190380808369,257.6481649622897,4.0113134354595983e-10,793.6217566807926,124.91049867139725,4.647632960278438e-10,3.1478319131658276e-11,5.12662759175459e-10,385.639817161531,5.65473276577549e-10,5.938745076699647e-10,2.6472473768774174e-11,6.550087523664929e-10,6.878922719963912e-10,7.224090048177378e-10,7.586573893083659e-10,1.6768470665976527e-11,36.55651471,37.46879548,36.0498872,37.80367305,39.76585044,40.54855548,41.73060226,40.22275351,38.34782902,43.16369165,45.29915766,46.49167323,47.61671271,45.79957214,43.62826562,50.36338278,51.23533839,52.68245076,53.82969476,48.25297292,54.0985752,56.64950552,57.58682727,59.10458663,56.7273936,53.85137576,60.26981894,62.83479851,64.32972925
7.606272989229504,7.606272989230583,7.606272989230715,7.606272989230756,7.485992231335756,7.451095962069924,7.42065453568909,6.969972930490059,6.856003200015602,6.690060302549353,6.4294519937768575,6.139887206251856,6.091997645238211,6.091997645238367,5.215507307614617,5.046965751798794,4.98756784666546,4.927056230810976,4.927056230811191,4.859491113722024,4.859491113380592,4.8594911133806,4.859491113716654,4.85949111372233,4.85949111372233,4.859491113722338,4.859491113722338,4.859491113722343,4.859491113722697,4.859491113722697,10.580783208350907,40.72905611717415,122.71210427965332,228.29821267946411,338.36830451949237,196.54801735399772,364.57818875687894,576.535200003989,738.0622070124776,1083.3320596575957,453.0997285869396,838.889102044123,1150.0910782722895,1205.8890957844987,1764.4480333713827,738.9598391118518,1663.3351494244841,2116.1065402013587,1992.6296713454344,2928.2897911151763,1296.4638326706634,2693.0455369160986,3143.230772913678,2700.779100776656,4054.742905733901,1810.674748677181,3668.519061267183,4081.0804171009127,3323.7061753119087,4885.422864315975,1055.760118840132,1047.2680131562201,910.6163517812132,871.6677799480264,825.5337813784824,985.6072971090525,853.9512443243821,577.9204035699837,376.98378841671354,174.58800632768148,874.854282744627,520.7905239958195,236.14963522035143,110.47422951198294,4.0113146523839263e-10,739.5542283159535,4.425106054164778e-10,4.647628222368589e-10,3.1478315329706684e-11,5.126628927134852e-10,283.6570936290123,5.654728918291356e-10,5.938743901230941e-10,2.647247318429671e-11,6.55008682026566e-10,6.878888662753984e-10,7.224088200496007e-10,7.586573163152565e-10,1.6768470527071334e-11,35.30785233,36.01983591,34.22251164,36.41333476,38.51138887,39.11034774,40.30520836,38.18385457,36.88444927,41.57622333,43.87014126,44.90365523,45.77532201,43.47798322,41.96338074,48.77460931,49.41808352,50.88297412,51.7480412,46.411606,52.10894523,54.86242875,55.54429283,56.81894719,53.85187135,51.79636991,58.05322383,60.60612495,62.13241604
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984348418706736,40.65273636479262,119.87216411056332,220.5565572216169,329.4403661437171,185.46867917296515,363.89502740372643,563.1923803775379,713.034313687832,1054.7480529999405,427.55866645703117,837.3171577211465,1123.4743898007587,1164.997063427479,1717.892599251843,697.3049495335159,1660.2183247584185,2067.1332461577945,1925.0590487392096,2851.026080382536,1223.382651618782,2687.9991992858245,3070.4866260740614,2609.194935396775,3947.7574277547756,1708.6076907311367,3661.64484190012,3986.63150940882,3210.9983807550116,4756.519673060649,1029.4892059398385,1023.4832566186655,891.9215027062006,866.7782110034375,813.7165609897602,979.014861856321,822.7021581632231,565.7189815269247,385.74741511637427,186.75518922955263,874.6653598349787,484.6596556958805,228.8684653912866,120.43600261007388,4.011314811272533e-10,750.5013783627546,4.425104033952082e-10,4.647628199497813e-10,3.147831549708873e-11,5.126629167959598e-10,332.6370941651068,5.654728781125121e-10,5.938743830859347e-10,2.6472473212762214e-11,6.550086695017514e-10,6.878900522021382e-10,7.224088161049385e-10,7.586572971705064e-10,1.676847053635612e-11,34.17447302,34.98529292,33.26444932,35.74799238,37.58324144,38.28439039,39.01141432,37.11489409,36.12433081,40.81654495,42.8128447,43.4622514,44.46058702,42.26081313,41.09859515,47.59911215,48.3744408,49.24963461,50.26176088,45.45515093,51.15681356,53.54021151,54.37127291,55.18702295,52.34428332,50.72894508,56.99247863,59.32620602,60.13797033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.284658675737147,39.56622110946724,108.08083095570403,194.07425884277194,323.5081392616248,172.47128294665737,354.16929836390676,507.7934557265681,627.4200490869272,1035.7552233504277,397.59592869066523,814.9383968612107,1012.9628217533638,1025.115482789799,1686.9585374150388,648.4387541194617,1615.8460955231192,1863.7978266149319,1693.9165754987425,2799.687703869764,1137.6496365868932,2616.157734295148,2768.4554495768593,2295.9080411952173,3876.6702291487313,1588.8707558978488,3563.7809996089654,3594.482918099984,2825.4527489028656,4670.869106920186,1025.4589589286416,1009.862776686491,884.1663111485597,881.6705217281157,802.8856013801854,980.2879364367953,827.0284905655425,599.3088215945611,459.91807926727915,192.51473704573166,885.5323603596777,501.0229996849831,320.6898473928477,235.48470483108667,4.0113149558022877e-10,778.137026055975,4.425106654089154e-10,4.647630533205113e-10,3.147831911332791e-11,5.126629319539269e-10,401.7843708011618,5.654728977149761e-10,5.938744058299148e-10,2.647247365308625e-11,6.550086677628408e-10,6.878963236168093e-10,7.224088318087131e-10,7.586572580556943e-10,1.676847057553353e-11,34.01896825,34.50177527,32.62182385,35.36695169,37.03212298,37.89893324,38.83389991,36.39788309,35.74810285,40.38147815,42.18503964,43.26448427,43.84611515,41.44438973,40.67056118,46.90112154,47.88739442,49.02553304,49.56711332,44.98174428,50.61152901,52.75510097,53.82384887,54.42430532,51.33306052,50.20061288,56.38499127,58.72889443,59.86432335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639421611219642,38.12106775701605,97.31880152801585,170.29369983716407,324.8643099058172,160.485396528142,341.23329046338426,457.2304829459781,550.5402011999349,1040.0971877649329,369.9650120514914,785.1728311023069,912.098167027202,899.5047017856341,1694.0303954883277,603.3755231661481,1556.8274342380348,1678.212215550266,1486.3553908551903,2811.4242069622687,1058.5887106447283,2520.6027630534513,2492.789554393274,2014.582856852637,3892.921524630772,1478.452232370182,3433.6141574246244,3236.56624962277,2479.2407050517754,4690.449744304234,1023.901108005659,1011.5918297764421,888.4697915012481,909.3817268003904,810.3111135609931,998.1162196886443,837.4495928035652,642.6656516918176,551.3859734042716,192.66072776872673,923.1669068238517,527.9867323688865,421.9152924523428,352.8902231769184,4.011315048687159e-10,834.3222437926222,4.4251185862323135e-10,4.6476379420949653e-10,21.718838532357413,5.126629349552459e-10,486.4702092391599,5.654729494826667e-10,5.938744959252721e-10,2.6472474871180317e-11,6.55008673195401e-10,68.96888630135577,7.224088621999242e-10,7.586572511170574e-10,1.6768470783824612e-11,33.94653796,34.51110896,32.40948799,35.49617841,37.32083584,38.09101204,38.75121808,36.16096881,36.22770985,40.52902736,42.5139261,43.17236921,43.85797675,41.17462767,41.21620932,47.2667759,48.13009659,48.92115205,49.58052261,45.58523251,50.79645764,53.1663946,54.09663809,54.43902862,50.99893298,50.87411897,56.59101546,59.02654332,59.73686533
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.416525376653391,37.587338721221755,95.08456480236894,156.0533629204494,333.6996589600678,156.34488895729493,336.4557192720208,446.7334246073683,504.5028083969158,1068.384757140934,360.4199508403979,774.1797093789788,891.1582952843224,824.2861233893418,1740.1030153368692,587.8084935436419,1535.0304580706754,1639.6839629768695,1362.0630561182488,2887.8866358923124,1031.2772252033153,2485.312070491532,2435.5603049133465,1846.118969723218,3998.7974841071764,1440.308309037002,3385.540488942592,3162.2614383596074,2271.9210979768827,4818.016114166047,1057.5225721693919,1018.4849568539029,894.4642667435616,968.2793267462721,837.7651677192429,1037.1705358094912,880.3528542240956,657.3582058762607,645.936417148958,215.3621807510591,974.0509403266125,581.455328404715,450.9369190660555,432.8859957898771,4.011315158575665e-10,895.8497415692952,4.4251852475051187e-10,4.647650590818694e-10,155.1474277401321,5.12662929221858e-10,577.6880326680732,5.6547300106336e-10,5.938745775695985e-10,2.6472477690236146e-11,6.550086879941185e-10,175.23907930537035,7.224088929772522e-10,7.586572806065607e-10,1.6768471295817517e-11,35.04457307,34.72018506,32.53311227,36.9643624,38.51391211,39.23886328,40.00466543,36.29890292,37.82265947,42.20537878,43.8730156,44.56882316,44.12367828,41.33168611,43.03078103,48.77780499,49.58046999,50.50355619,49.88089262,47.59215344,52.89748793,54.86602329,55.72680987,54.76883255,51.19346572,53.11388674,58.93171878,60.80527503,61.66911466
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.015622637437973,36.84932455461162,92.47436188595108,144.73371616345042,343.02415874845315,148.8977428441048,329.8495296425443,434.46997374975405,467.9076753469591,1098.238408993383,343.2521364403353,758.9789632644043,866.6947665699001,764.494859882769,1788.726350011056,559.8095242956649,1504.890675293381,1594.672368602309,1263.263053558377,2968.582248255768,982.1545949049105,2436.513842713987,2368.700803329573,1712.206991041192,4110.535045993073,1371.702379562901,3319.066593011749,3075.4529847894823,2107.1226994830204,4952.644930919962,1117.9341420419419,1056.15815352468,911.5055619558129,1048.0861487866055,897.982327301692,1113.9744453726826,955.4634212827394,685.723184913042,784.4989542530823,263.7062034194447,1070.436942176676,672.9761598401232,522.3390259013119,511.0112378881173,4.0113160075387823e-10,1011.9231055756063,90.81805328624561,27.96024552733996,307.0105079750047,5.126629509280923e-10,724.8185628373126,5.654731194511567e-10,5.938747636492641e-10,11.94117934635258,6.550086993583886e-10,387.03655642947217,7.224089478122745e-10,7.586573839625602e-10,1.676847398003208e-11,37.01752651,35.93449243,33.00755914,39.21599556,40.80021324,41.51908564,42.25686414,36.82826823,41.17501248,44.77626123,46.47744916,47.07797665,45.66686441,41.93444705,46.84474785,51.67340153,52.46165683,53.34682567,51.62543216,51.81041046,56.11966546,58.12303471,58.96516866,56.68432341,51.94004599,57.82155406,62.52146317,64.33875016,65.14098723
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.852906453000053,36.11431302982417,90.47760671849338,137.45793324003716,342.282659802218,145.87513640629038,323.2702175747293,425.08866905624376,444.3858950440285,1095.8643994601923,336.2841589708286,743.8400620277262,847.9806363130043,726.0636028542365,1784.8597456632008,548.4454576566058,1474.8735174959154,1560.2393622265988,1199.758653916768,2962.165205745044,962.21697365704,2387.9141525881932,2317.5545669809217,1626.1341206901147,4101.64949864216,1343.8569847030665,3252.8631489354498,3009.0461827914833,2001.1973645933847,4941.939034837444,1187.5496242805473,1085.8576773911343,918.9867785316039,1125.8004915891859,957.2749742687607,1187.321502043831,1041.3256130963885,701.2237909523856,909.1275264018473,346.505950585969,1144.103296542016,776.4433750809694,577.8623151123743,556.4102275083161,4.0113187068472806e-10,1097.4421027813328,209.69403616287838,162.48326203221748,412.1268898707803,5.126629622861283e-10,845.5565940185177,5.654732800283681e-10,5.938750608584401e-10,143.70368298493025,6.550086952143975e-10,556.864952305975,7.224090195655053e-10,7.586575139365117e-10,102.39270026498771,39.30090512,36.88675037,33.1878702,41.53178383,42.72518249,43.83112236,44.86342457,37.02945074,44.49907139,47.42039507,48.67027251,49.98192122,46.87702854,42.16352319,50.62652452,54.11137185,55.38304286,56.63745614,52.99349733,55.99306509,59.43365154,60.86530112,62.24871003,58.18644834,52.22377992,62.48948834,66.21348907,67.92152542,69.15912542
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407041291775467,34.71257779411304,89.77490496439614,131.3753007599858,319.65961407843946,137.59277094049503,310.7228584637782,421.7871830396864,424.7214346876277,1023.4336475477976,317.1909236630883,714.9687714727388,841.3947251446019,693.9346602082551,1666.8901013347306,517.3063216100361,1417.6280099880212,1548.1216352396395,1146.6682954010967,2766.3819927430227,907.5850958089687,2295.2300302355975,2299.5550893366853,1554.1762788523731,3830.5524930143756,1267.5566983398544,3126.607033000374,2985.6761787927485,1912.6426496929907,4615.303403298714,1221.763474479272,1144.618190206013,935.6657371190347,1161.1214442025707,1013.9232704133725,1230.8808182096268,1092.4203654906735,722.3508263772763,979.5273134332484,452.3205968191981,1201.9563009914239,848.2599557817906,657.3418540266113,608.8362026959647,4.0113404261262545e-10,1171.67416113207,311.513918545773,223.2648245025112,547.6219652239531,5.12662975669399e-10,942.0296826374224,5.654735695254104e-10,5.938752768355091e-10,306.14126380183967,6.550086460598866e-10,704.4122218400212,7.224091122686841e-10,7.586575886240435e-10,250.37007490288298,40.41108545,38.7725184,33.713117,42.49304367,43.84382086,44.99091252,46.13073613,37.6154962,46.16708213,48.51794776,49.94456629,51.39382117,49.27353137,42.83082289,52.52421775,55.52812546,56.84850176,58.23736306,55.7026935,58.09191864,60.80925299,62.45888731,63.8958374,61.16112469,53.05029795,64.83185491,67.74601095,69.71875791,71.11274711
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88892604239588,34.20253429528323,91.20284986312909,120.58217765850927,287.9815915529821,127.96829201288061,306.1573037292019,428.49606072227846,389.82849284923685,922.012158212036,295.0037306880576,704.4634965283396,854.7778114989404,636.9245360168576,1501.7025710620253,481.12125347436546,1396.7983281781026,1572.7458037924805,1052.4638901800977,2492.2356595167394,844.100411476185,2261.5054488408055,2336.131435036811,1426.4931009489849,3450.947679599065,1178.8923546440333,3080.666751640808,3033.1658538914457,1755.5097072917029,4157.930376702866,1253.4637915786518,1179.0288938090098,963.8420385411357,1207.6967412707145,1084.3521478679972,1282.3620593414082,1132.5815469502502,748.6729622321847,1054.3673502508066,594.5976591382932,1268.2864224164553,898.4219852386899,687.0409638431063,703.4570358790286,141.3568002592267,1256.9371222719076,385.2319297181923,243.57805799967082,690.5298893366187,5.126630721360942e-10,1056.7200959118734,5.654738875212388e-10,5.938753689453689e-10,487.3005269177281,6.550085915617651e-10,849.17377080251,7.224091832287293e-10,7.586576071722448e-10,462.37538720417103,41.43625373,39.88706065,34.68640729,43.66944391,45.11782157,46.36702525,47.30100331,38.70144733,47.48041128,49.86114468,51.39584065,52.69760488,50.68993234,44.06733935,54.01839029,57.14164523,58.58729615,59.7147571,57.30390508,59.74447728,62.49272901,64.2737991,65.85018484,62.91924256,54.58184842,66.67614659,69.62152791,71.85120787,72.91677023
