,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,CHL_maxEmissions,28.81125336020001,93298.49082726167,93298.49082726167,79698.51802115052,79698.51802115052,0.0,4.696999999999999,8729.438576827839,8729.438576827839,0.0,0.0,4.697,4870.534229283222,4870.534229283222,0.0,2.8657993110045332,0.030716459458175433,0.030716459458175405
1,2,CHL_maxEmissions,29.210946833084165,94404.13441219501,89908.69944018572,80804.16160608392,76956.34438674658,0.0,4.696999999999999,8729.438576827839,8313.751025550322,0.0,0.0,4.697,4870.534229283222,4638.604027888782,0.0,2.7671962314586347,0.030777847401736586,0.03077784740173658
2,3,CHL_maxEmissions,29.4653614040584,95107.90331860584,86265.67194431368,81507.9305124948,73930.09570294313,0.0,4.696999999999999,8729.438576827839,7917.858119571735,0.0,0.0,4.697,4870.534229283222,4417.718121798841,0.0,2.6583783812864277,0.03081617891995864,0.030816178919958654
3,4,CHL_maxEmissions,29.4894325910263,95174.48972858835,82215.30264860239,81574.51692247717,70467.13479967792,0.0,4.696999999999999,8729.438576827839,7540.817256734986,0.0,0.0,4.697,4870.534229283222,4207.350592189372,0.0,2.533857233126822,0.030819776264241483,0.030819776264241434
4,5,CHL_maxEmissions,30.353366417902137,97150.27764382835,79925.77384429601,83964.35553204855,69077.68309052178,0.0,4.553999999999999,8463.671126011068,6963.083181193899,0.0,0.0,4.554,4722.250985768745,3885.00757258035,0.0,2.4838953285689813,0.031077526173320207,0.031077526173320213
5,6,CHL_maxEmissions,32.10157818489707,101925.42668695917,79861.23883769507,88800.3092225986,69577.36586639642,0.0,4.5329999999999995,8424.642339527485,6600.927716157839,0.0,0.0,4.533,4700.475124833053,3682.9452551407926,0.0,2.5018629218238826,0.031327624743068556,0.03132762474306854
6,7,CHL_maxEmissions,31.768536941150913,101004.15841602876,75370.85813436566,87879.04095166834,65576.69339979561,0.0,4.5329999999999995,8424.642339527485,6286.597824912227,0.0,0.0,4.533,4700.475124833053,3507.566909657897,0.0,2.3580067412698473,0.031285390662080075,0.0312853906620801
7,8,CHL_maxEmissions,32.37725518599778,102635.89407014583,72941.41371686547,89562.89487500183,63650.67726007053,0.0,4.515,8391.18909397013,5963.46142667606,0.0,0.0,4.515,4681.810101173887,3327.275030118896,0.0,2.2887510529176156,0.03137793656977629,0.0313779365697763
8,9,CHL_maxEmissions,32.49352852742681,102670.88225200833,69491.69444237177,89884.5335375552,60837.39033580498,0.0,4.4159999999999995,8207.19624340467,5554.953469430254,0.0,0.0,4.416,4579.15247104848,3099.350637136539,0.0,2.1875908816948746,0.03147988978033922,0.03147988978033922
9,10,CHL_maxEmissions,34.350988063661724,106561.09726338251,68690.23341792828,95022.69155072495,61252.47421661084,0.0,3.985,7406.176863670203,4774.087641407773,0.0,0.0,3.985,4132.228848987363,2663.671559909659,0.0,2.2025164678808915,0.03206447784913234,0.03206447784913234
10,11,CHL_maxEmissions,34.60423738407468,106746.2510468,65532.938283419644,95723.23710750583,58765.76393212243,0.0,3.8069999999999995,7075.361435380793,4343.658158771438,0.0,0.0,3.807,3947.652503913398,2423.5161925257985,0.0,2.1130993394712574,0.03224484350651934,0.03224484350651935
11,12,CHL_maxEmissions,36.701696025530794,112174.787227525,65586.27484961168,101525.28755094916,59359.73294958507,0.0,3.6779999999999995,6835.613175553076,3996.6414519522564,0.0,0.0,3.678,3813.886501022715,2229.900448074321,0.0,2.134457277401181,0.032544267566582484,0.03254426756658247
12,13,CHL_maxEmissions,36.67735183776746,111345.93981244584,62001.585649716246,101457.94595831151,56495.58068102451,0.0,3.4149999999999996,6346.824087687263,3534.1491386149187,0.0,0.0,3.415,3541.1697664471376,1971.8558300768548,0.0,2.0314680901282776,0.032764776397901256,0.03276477639790128
13,14,CHL_maxEmissions,37.59718023641051,112761.16642831666,59799.65408060373,104002.40174054027,55154.69416139784,0.0,3.0249999999999995,5622.003767277883,2981.4686311957407,0.0,0.0,3.025,3136.760920498562,1663.4912880101747,0.0,1.9832524926555424,0.033164949248407405,0.03316494924840742
14,15,CHL_maxEmissions,38.10612099381366,113280.10695893875,57214.15173686459,105410.24830724411,53239.338337289104,0.0,2.7179999999999995,5051.440079160755,2551.320500461243,0.0,0.0,2.718,2818.418572533915,1423.4928991142558,0.0,1.9143801279322408,0.03345990580681378,0.033459905806813794
15,16,CHL_maxEmissions,39.99074658516291,117642.14743153541,56587.88437070722,110623.55384371053,53211.82085041181,0.0,2.4239999999999995,4505.037068390608,2166.999857429501,0.0,0.0,2.424,2513.55651943422,1209.0636628658872,0.0,1.9133906541391084,0.033812726441661736,0.03381272644166172
16,17,CHL_maxEmissions,42.40092146050724,121856.78840625835,55823.998801775,117290.64893101098,53732.19769714442,0.0,1.5769999999999995,2930.8760135527996,1342.6680713367602,0.0,0.0,1.577,1635.2634616946227,749.1330332938492,0.0,1.9321023647939173,0.03461060487004171,0.03461060487004172
17,18,CHL_maxEmissions,42.74699010179862,120833.59920888333,52719.29908693368,118247.95396386374,51591.19063119487,0.0,0.8929999999999998,1659.6526823732722,724.1009679039327,0.0,0.0,0.893,925.9925626463526,404.0074878348927,0.0,1.8551160327165044,0.035188556465013565,0.03518855646501358
