Case_study,scenario,build_time_s,build_time_min,update_time_s,update_time_min,solve_time_s,solve_time_min,full_time_s,full_time_min
three_country_Collab,MEX-CHL-USA,23.493208169937134,0.39155346949895226,0.2756059169769287,0.0045934319496154785,72.304692029953,1.2050782004992167,96.08185720443726,1.601364286740621
