Case_study,scenario,build_time_s,build_time_min,update_time_s,update_time_min,solve_time_s,solve_time_min,full_time_s,full_time_min
three_countries_no_emissions_constraint4320,MEX,5.504333734512329,0.09173889557520548,0.09986996650695801,0.0016644994417826335,8.461729049682617,0.14102881749471027,14.074163913726807,0.23456939856211345
three_countries_no_emissions_constraint4320,CHL,,,0.09140920639038086,0.0015234867731730142,6.9971489906311035,0.11661914984385173,24.254604816436768,0.40424341360727944
three_countries_no_emissions_constraint4320,WECC,,,0.20358490943908691,0.003393081823984782,7.1641950607299805,0.11940325101216634,34.947721004486084,0.5824620167414347
