,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Fossil_Gen_GWh_loc2,Discounted_Fossil_Gen_GWh_loc2,Annual_Emissions_loc2,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,Total_Annual_Demand_loc2,Discounted_Annual_Demand_loc2,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,RE_PV_MY_new_annual_installed_GWp_loc2,RE_PV_MY_total_capacity_GWp_loc2,RE_PV_MY_annual_generation_GWh_loc2,RE_PV_MY_discounted_annual_gen_GWh_loc2,RE_PV_MY_annual_CAPEX_BUSD_loc2,RE_WIND_MY_new_annual_installed_GWp_loc2,RE_WIND_MY_total_capacity_GWp_loc2,RE_WIND_MY_annual_generation_GWh_loc2,RE_WIND_MY_discounted_annual_gen_GWh_loc2,RE_WIND_MY_annual_CAPEX_BUSD_loc2,PP_CO2_MY_annual_OPEX_BUSD_loc2,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc2,EL_Transport_MY_annual_CAPEX_BUSD_target_loc2,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
0,1,MEX-CHL-WECC_CAGR_MEX_FF_Costs,353009.2949112853,353009.2949112853,143.31047743654455,75502.62310293494,75502.62310293494,27.29442475958029,1261958.0287400235,1261958.0287400235,474.56057866571444,374452.1939849834,374452.1939849834,93298.49082726167,93298.49082726167,1441501.1822344584,1441501.1822344584,1.082000000000076,8.615000000000077,15080.453283056473,15080.453283056473,0.0,0.9090000000001507,8.12600000000015,6362.445790725632,6362.445790725632,0.0,8.772633987840344,2.1550000000000544,6.852000000000054,12734.535475500285,12734.535475500285,0.0,0.1840000000000935,4.8810000000000935,5061.332248910339,5061.332248910339,0.0,1.876315686731036,10.925600000000085,59.33200000000008,104690.92118557208,104690.92118557208,0.0,1.5566000000002844,49.963000000000285,74852.23230894668,74852.23230894668,0.0,31.360918972218315,0.0,0.0,0.0,0.0,0.02200331416292732,0.02200331416293022,0.0,0.0,0.0,0.0,0.0,0.0
1,2,MEX-CHL-WECC_CAGR_MEX_FF_Costs,354785.02185854904,337890.49700814195,144.03136575387157,70369.76866304777,67018.82729814074,25.43888248099774,1245088.7198850217,1185798.7808428777,468.2168582014827,379910.9161654542,361819.9201575754,94404.13441219501,89908.69944018572,1452222.6914922919,1383069.2299926588,1.5809022624481814,10.195902262448257,17847.80356906087,16997.908161010353,0.0,1.1694450665252643,9.295445066525414,7278.09073793193,6931.514988506599,0.0,8.396916741149344,3.215142399495144,10.067142399495197,18709.92148617683,17818.972843977932,0.0,0.2537374900321992,5.134737490032292,5324.444263058569,5070.899298151018,0.0,1.6654848771860942,14.192908043854578,73.52490804385465,129734.21346314994,123556.3937744285,0.0,1.7004440533149816,51.66344405331527,77399.75814420675,73714.055375435,0.0,29.468285502726374,0.0,0.0,0.0,0.0,0.02154498226051487,0.021544982260517802,0.0,0.0,0.0,0.0,0.0,0.0
2,3,MEX-CHL-WECC_CAGR_MEX_FF_Costs,365032.3356266774,331095.089003789,148.19144722969102,62283.78136519867,56493.22572807135,22.515773814863422,1189410.3481350963,1078830.2477415837,447.27895082655147,395379.57904738747,358620.9333763151,95107.90331860584,86265.67194431368,1431859.7659386252,1298739.0167243765,2.3098446981641194,12.505746960612377,21891.158770660335,19855.926322594405,0.0,1.5045123912211604,10.799957457746576,8456.084650142055,7669.918050015469,0.0,8.228044056833165,4.796817006510938,14.863959406006135,27624.87133131637,25056.572636114623,0.0,0.3499060535206798,5.484643543552973,5687.277861250155,5158.528672335741,0.0,1.4039131525683015,18.437306760389383,91.96221480424404,162266.71917551657,147180.69766486762,0.0,1.8575806105960069,53.52102466391127,80182.69862810336,72728.07131800758,0.0,26.81001048662612,0.0,0.0,0.0,0.0,0.020894805652816234,0.0209001102273817,0.0,0.0,0.0,0.0,0.0,0.0
3,4,MEX-CHL-WECC_CAGR_MEX_FF_Costs,358429.65033937717,309625.0083916442,145.51096828897633,55329.646859958724,47795.829271101364,20.001833328815643,1149654.4758887158,993114.7615926709,432.32871531242773,396200.1210200833,342252.56107986893,95174.48972858835,82215.30264860239,1430880.0834424584,1236048.0150674514,3.3748971434669595,15.880644104079337,27798.87539366367,24013.713761938165,0.0,1.9355826110444283,12.735540068791003,9971.595287139484,8613.838926370356,0.0,7.694491083540752,7.156589206613509,22.020548612619645,40925.490002536666,35352.9770025152,0.0,0.4825232813443173,5.96716682489729,6187.628331382912,5345.105998387138,0.0,1.187774153216139,23.950995773828662,113.9132105780727,200999.1058893088,173630.58493839437,0.0,2.0292380205837035,53.550262684494975,80226.50166453003,69302.6685364691,0.0,24.679894940339473,0.0,0.0,0.0,0.0,0.020135751834001504,0.02021188752584109,0.0,0.0,0.0,0.0,0.0,0.0
4,5,MEX-CHL-WECC_CAGR_MEX_FF_Costs,358943.155229317,295303.42211676575,145.7194348421353,52676.03559261154,43336.704844266766,19.042544894835896,1132635.8183730284,931822.2908134189,425.9288321349957,406474.23776424583,334407.3613477888,97150.27764382835,79925.77384429601,1455002.1798421668,1197033.8941837335,4.931037458074195,20.487681562153533,35863.43873200129,29504.939799364493,0.0,2.4901623051018174,14.901702373892821,11667.643803029632,9598.999431742643,0.0,7.338585343023743,10.677240554037787,32.554789166657436,60503.51978111912,49776.39545754628,0.0,0.665403512447419,6.489570337344709,6729.332438019688,5536.238450456085,0.0,1.076960452084876,31.113557202963335,139.79176778103604,246661.64874193046,202929.14885623206,0.0,2.2167581426580756,50.53202082715305,75704.71272730961,62282.45451416609,0.0,23.156715749004267,0.0,0.0,0.0,0.0,0.01936840912696724,0.01959346379101648,0.0,0.0,0.0,0.0,0.0,0.0
5,6,MEX-CHL-WECC_CAGR_MEX_FF_Costs,358310.52062824764,280745.6686331685,145.46260543840847,51951.97788551073,40705.73407308837,18.780795861545762,1075354.1711139267,842568.1312887621,404.3880114015631,420723.56842009997,329647.9247071313,101925.42668695917,79861.23883769507,1462507.7210146668,1145913.0680771442,7.204702655901477,27.59838421805501,48310.637711923155,37852.64876606971,0.0,3.2036391887215685,18.01134156261439,14102.410080036358,11049.60730797704,0.0,6.97681061120287,15.9298602389301,48.46364940558753,90070.35356504055,70572.4788412749,0.0,0.9175968321027032,7.386167169447412,7659.054720460207,6001.06978389434,0.0,1.0115781974503177,40.418087455047115,177.11185523608316,312512.69597436814,244861.87464951962,0.0,2.421606836258352,49.855627663411404,74691.37209074711,58522.64444253233,0.0,20.93866063065702,0.0,0.0,0.0,0.0,0.018160220494916498,0.018597554317547282,0.0,0.0,0.0,0.0,0.0,0.0
6,7,MEX-CHL-WECC_CAGR_MEX_FF_Costs,345336.4109075295,257695.3468384315,140.19553206330787,49484.739767546904,36926.2747131003,17.888881880187455,987912.9022596546,737195.8182021299,371.50563480764544,429195.7010480417,320272.4402922998,101004.15841602876,75370.85813436566,1449077.4755909585,1081323.9232053098,10.526738196839018,38.04312241489403,66594.02557392952,49693.487207279526,0.0,4.121540202614582,22.050881765228972,17265.26456669543,12883.60624667294,0.0,6.403987064281854,23.76648216808055,72.23013157366809,134240.68489855842,100172.46592635028,0.0,1.265373462168837,8.65154063161625,8971.178365408035,6694.4314222408875,0.0,0.9176548528952528,52.50514375026989,225.08479898635304,397160.63761124836,296367.38272353355,0.0,2.6453854196207156,47.968813083032124,71864.63463914378,53626.49684139499,0.0,18.32005327814113,0.0,0.0,0.0,0.0,0.01652964217303207,0.01736104553964674,0.0,0.0,0.0,0.0,0.0,0.0
7,8,MEX-CHL-WECC_CAGR_MEX_FF_Costs,324620.76318330265,230701.91576696467,131.78564198799904,47962.10707100022,34085.774049061736,17.33844559248782,939260.7037489711,667515.0462792726,353.2099269055047,436285.8940402417,310060.23949352815,102635.89407014583,72941.41371686547,1458769.6969363752,1036720.3885722571,15.380539955250118,52.209662370144144,91392.38239084194,64950.85988128423,0.0,5.302436585733928,26.139318350962903,20466.403644415226,14545.090964992976,0.0,5.73317330872484,35.458294434077615,107.6704260077457,200106.95558345818,142212.27736234118,0.0,1.744960251325182,10.378500882941431,10761.942473709258,7648.311591999543,0.0,0.8470655708932344,58.16920543499993,274.37840442135297,484138.87804724,344068.4618183171,0.0,2.8898431874080113,41.98305627044013,62897.053439436146,44699.76159960381,0.0,16.588416415086215,0.0,0.0,0.0,0.0,0.014943398065990113,0.016319148828324838,0.0,0.0,0.0,0.0,0.0,0.0
8,9,MEX-CHL-WECC_CAGR_MEX_FF_Costs,292825.31117939536,198195.6968045137,118.87770592887674,46039.709169954294,31161.487382578154,16.643492984066008,868744.9880882109,588000.803503244,326.6924215155595,444323.0794083416,300735.3496013636,102670.88225200833,69491.69444237177,1436060.3356950835,971982.1614465624,22.47239409697484,74.37505646711898,130192.63661950841,88119.50111038075,0.0,6.8216813044535565,32.653999655416456,25567.22897587458,17304.90694887231,0.0,4.925361261288968,52.90184030105765,160.47326630880335,298241.754623299,201861.7589295499,0.0,2.4063143172655934,12.685815200207024,13154.502269314395,8903.48492376767,0.0,0.7743941229444506,63.98612597849982,338.1073303998528,596588.1460115135,403794.34014031,0.0,3.156891085082733,44.882747355522866,67241.23514839662,45511.51469986169,0.0,14.612407967859099,0.0,0.0,0.0,0.0,0.012832623754126589,0.01513338104745948,0.0,0.0,0.0,0.0,0.0,0.0
9,10,MEX-CHL-WECC_CAGR_MEX_FF_Costs,271012.2758260579,174696.92940195388,110.02231159255307,45286.96057861353,29192.37857737817,16.371372110050476,843795.3254478702,543917.990246595,317.31007592999725,465597.93798560835,300128.5821981441,106561.09726338251,68690.23341792828,1448915.2188255417,933983.6688986048,32.83425015760674,106.76230662472572,186886.1262269893,120468.463283322,0.0,8.776217323321376,40.983216978737836,32088.78862377073,20684.71925751083,0.0,4.341393392567955,70.38473857634942,230.42700488515277,428251.7320816159,276054.88488552487,0.0,3.3183269298426357,15.57314213004966,16148.503683606456,10409.469458028661,0.0,0.7254598000264225,70.38473857634968,406.8990689762025,717970.7132857516,462810.3233672471,0.0,3.4486166469169723,46.73836400243984,70021.23331366647,45136.31131855606,0.0,13.516905975618137,0.0,0.0,0.0,0.0,0.011039606825737227,0.014264448670540707,0.0,0.0,0.0,0.0,0.0,0.0
10,11,MEX-CHL-WECC_CAGR_MEX_FF_Costs,207443.73724819854,127352.45966069592,84.21551912317678,40939.92602861765,25133.56318794667,14.799906079123337,747270.0657431183,458758.9973339747,281.01165549276556,467086.6593182209,286750.69070753315,106746.2510468,65532.938283419644,1460492.4587421669,896615.6771181466,47.973882033219766,154.0341886579455,269634.98387111246,165532.49021672475,0.0,11.290763533013816,51.57198051175165,40379.51394614478,24789.5187830722,0.0,3.164835975027958,77.42321243398447,307.67221731913725,571813.0131751833,351043.58733532176,0.0,4.575999708064627,19.971141838114285,20708.99082827462,12713.52393693181,0.0,0.6245941787836613,77.4232124339844,483.1970814101869,852598.0510856244,523421.243504486,0.0,3.7673003144109174,49.380464316850755,73979.50456474879,45416.998342678366,0.0,11.400619842746611,0.19960573382254074,0.0,0.1180895071849386,0.0,0.008942498923879076,0.012417130157498067,31618.613457933418,138151.54130963836,169770.15476757177,112347.656232553,3716.0431509136497,116063.69938346665
