RE_PV_MY_y1,RE_PV_MY_y2,RE_PV_MY_y3,RE_PV_MY_y4,RE_PV_MY_y5,RE_PV_MY_y6,RE_PV_MY_y7,RE_PV_MY_y8,RE_PV_MY_y9,RE_PV_MY_y10,RE_PV_MY_y11,RE_PV_MY_y12,RE_PV_MY_y13,RE_PV_MY_y14,RE_PV_MY_y15,RE_PV_MY_y16,RE_PV_MY_y17,RE_PV_MY_y18,RE_PV_MY_y19,RE_PV_MY_y20,RE_PV_MY_y21,RE_PV_MY_y22,RE_PV_MY_y23,RE_PV_MY_y24,RE_PV_MY_y25,RE_PV_MY_y26,RE_PV_MY_y27,RE_PV_MY_y28,RE_PV_MY_y29,RE_PV_MY_y30,RE_WIND_MY_y1,RE_WIND_MY_y2,RE_WIND_MY_y3,RE_WIND_MY_y4,RE_WIND_MY_y5,RE_WIND_MY_y6,RE_WIND_MY_y7,RE_WIND_MY_y8,RE_WIND_MY_y9,RE_WIND_MY_y10,RE_WIND_MY_y11,RE_WIND_MY_y12,RE_WIND_MY_y13,RE_WIND_MY_y14,RE_WIND_MY_y15,RE_WIND_MY_y16,RE_WIND_MY_y17,RE_WIND_MY_y18,RE_WIND_MY_y19,RE_WIND_MY_y20,RE_WIND_MY_y21,RE_WIND_MY_y22,RE_WIND_MY_y23,RE_WIND_MY_y24,RE_WIND_MY_y25,RE_WIND_MY_y26,RE_WIND_MY_y27,RE_WIND_MY_y28,RE_WIND_MY_y29,RE_WIND_MY_y30,PP_CO2_MY_y1,PP_CO2_MY_y2,PP_CO2_MY_y3,PP_CO2_MY_y4,PP_CO2_MY_y5,PP_CO2_MY_y6,PP_CO2_MY_y7,PP_CO2_MY_y8,PP_CO2_MY_y9,PP_CO2_MY_y10,PP_CO2_MY_y11,PP_CO2_MY_y12,PP_CO2_MY_y13,PP_CO2_MY_y14,PP_CO2_MY_y15,PP_CO2_MY_y16,PP_CO2_MY_y17,PP_CO2_MY_y18,PP_CO2_MY_y19,PP_CO2_MY_y20,PP_CO2_MY_y21,PP_CO2_MY_y22,PP_CO2_MY_y23,PP_CO2_MY_y24,PP_CO2_MY_y25,PP_CO2_MY_y26,PP_CO2_MY_y27,PP_CO2_MY_y28,PP_CO2_MY_y29,PP_CO2_MY_y30,EL_Demand_MY_y1,EL_Demand_MY_y2,EL_Demand_MY_y3,EL_Demand_MY_y4,EL_Demand_MY_y5,EL_Demand_MY_y6,EL_Demand_MY_y7,EL_Demand_MY_y8,EL_Demand_MY_y9,EL_Demand_MY_y10,EL_Demand_MY_y11,EL_Demand_MY_y12,EL_Demand_MY_y13,EL_Demand_MY_y14,EL_Demand_MY_y15,EL_Demand_MY_y16,EL_Demand_MY_y17,EL_Demand_MY_y18,EL_Demand_MY_y19,EL_Demand_MY_y20,EL_Demand_MY_y21,EL_Demand_MY_y22,EL_Demand_MY_y23,EL_Demand_MY_y24,EL_Demand_MY_y25,EL_Demand_MY_y26,EL_Demand_MY_y27,EL_Demand_MY_y28,EL_Demand_MY_y29,EL_Demand_MY_y30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33656078956499996,0.33656078956499996,0.336560789565,0.336560789565,0.321451229385,0.31706759155500003,0.31324356706500006,0.25662935083500005,0.24231257622000005,0.2214669793050001,0.1887295989150001,0.15235473181500014,0.1463388884100002,0.14633888841000023,0.03623496376500028,0.015062925735000338,4.007722276664045e-16,4.750549404064754e-16,5.635196278062962e-16,6.696595446395957e-16,7.919030182003526e-16,9.414367595414799e-16,1.1264952089850864e-15,1.3602469848898256e-15,1.6626910015460108e-15,2.066609550070784e-15,2.6240929665199353e-15,3.4541960626324706e-15,4.852132844812964e-15,8.00531240228629e-15,35.94156773043527,36.177300800435276,36.97622137043528,37.9907361204353,35.14464080061531,39.46803187844533,41.26861135293535,41.67552387916537,42.74026538378038,40.9593355806954,40.56597736108542,45.45611764818544,46.82080343159046,47.82008175159049,49.229144176235515,47.14681213426554,50.98632578000056,53.16450056000059,53.57014213000062,54.57471953000065,52.44020123000068,51.684455480000715,57.710771810000765,60.131173430000814,60.22479108000085,61.72123987000089,58.87367392000093,57.91990678000097,65.92470100000105,66.12645871000109,36.27812852,36.51386159,37.31278216,38.32729691,35.46609203,39.78509947,41.58185492,41.93215323,42.98257796,41.18080256,40.75470696,45.60847238,46.96714232,47.96642064,49.26537914,47.16187506,50.98632578,53.16450056,53.57014213,54.57471953,52.44020123,51.68445548,57.71077181,60.13117343,60.22479108,61.72123987,58.87367392,57.91990678,65.924701,66.12645871
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30788809601899997,0.30788809601899997,0.307888096019,0.307888096019,0.294065767751,0.2900555860930001,0.28655734251900006,0.2347662730210001,0.22166919037200006,0.2025994967430001,0.1726511188290001,0.13937514336900014,0.13387180896600018,0.13387180896600023,0.03314799093900026,0.01377966676100031,3.666291556808687e-16,4.3458348578042336e-16,5.155115826144322e-16,6.126090993740555e-16,7.244382591939387e-16,8.612327413189149e-16,1.0305254676791744e-15,1.2443631797828021e-15,1.5210410202435594e-15,1.8905484516136436e-15,2.400538067084126e-15,3.159922016984819e-15,4.438764079296284e-15,7.323314153032664e-15,34.733238723981266,34.71293802398128,35.45344093398129,36.44880967398131,33.83091774224931,37.967319603907335,39.87745085748134,39.98279995697936,40.99954270962838,39.13271661325741,39.040964571171415,43.717758876631436,44.91280506103446,45.83812093103448,47.21340466906151,45.034571713239544,49.02848103000058,51.35171195000059,51.37968298000063,52.30552075000066,50.09013337000068,49.730068640000724,55.49471231000075,58.08083711000079,57.72066420000083,59.19198960000087,56.23529486000092,55.72973369000097,63.67681857000104,63.42257738000108,35.04112682,35.02082612,35.76132903,36.75669777,34.12498351,38.25737519,40.1640082,40.21756623,41.2212119,39.33531611,39.21361569,43.85713402,45.04667687,45.97199274,47.24655266,45.04835138,49.02848103,51.35171195,51.37968298,52.30552075,50.09013337,49.73006864,55.49471231,58.08083711,57.7206642,59.1919896,56.23529486,55.72973369,63.67681857,63.42257738
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281184726914,0.281184726914,0.28118472691400004,0.28118472691400004,0.268561219706,0.264898844158,0.26170400591400006,0.21440481532600006,0.20244365263200007,0.18502788805800008,0.1576769557740001,0.12728703101400013,0.12226100499600016,0.1222610049960002,0.03027304043400024,0.012584545766000283,3.34831129724722e-16,3.9689172900975554e-16,4.708008703574492e-16,5.594770455233684e-16,6.616071771249338e-16,7.865373696104524e-16,9.411472088528196e-16,1.1364386132923812e-15,1.3891199738874734e-15,1.7265797442583258e-15,2.1923375718886416e-15,2.885859573345054e-15,4.053786689419705e-15,6.688157537921979e-15,34.007919743086255,34.25136330308627,34.78422196308629,35.3453003230863,33.163268750294314,37.24521113584233,39.04033899408634,39.442427744674355,39.75127848736838,38.05342263194239,38.25942387422641,42.87320404898643,44.29635228500446,44.955107925004484,45.7635197595665,43.77959321423453,48.07082834000056,50.24964594000059,50.66332142000063,51.28764527000065,48.69336962000069,48.719941460000726,54.410757450000766,56.83435644000081,56.597408990000844,57.37192567000089,54.66717324000093,54.597740100000976,62.31024179000104,62.53830769000109,34.28910447,34.53254803,35.06540669,35.62648505,33.43182997,37.51010998,39.302043,39.65683256,39.95372214,38.23845052,38.41710083,43.00049108,44.41861329,45.07736893,45.7937928,43.79217776,48.07082834,50.24964594,50.66332142,51.28764527,48.69336962,48.71994146,54.41075745,56.83435644,56.59740899,57.37192567,54.66717324,54.5977401,62.31024179,62.53830769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248826910479,0.248826910479,0.24882691047900002,0.24882691047900002,0.237656075091,0.23441515371300004,0.23158796697900005,0.18973181216100005,0.17914710085200006,0.16373548536300006,0.13953200868900006,0.11263925682900011,0.10819160940600014,0.10819160940600017,0.02678931819900021,0.011136357501000251,2.9629986114813994e-16,3.5121873014948914e-16,4.1662264984149666e-16,4.950942615175422e-16,5.854715924349631e-16,6.960252279858228e-16,8.328430738573001e-16,1.005660983788316e-15,1.2292646018885866e-15,1.5278906083359916e-15,1.9400505522724483e-15,2.5537643156959894e-15,3.58729020860975e-15,5.9185062973457756e-15,33.66404858952125,33.84387342952127,34.25058042952128,34.6660754095213,32.849697144909314,37.019765506287335,38.639222803021354,38.961984057839366,38.976562589148394,37.471204694637414,37.88172455131143,42.59446195317145,43.74465328059447,44.2415724205945,44.852344851801526,43.08987761249954,47.742843860000576,49.69829376000061,50.01801297000064,50.45979877000067,47.924851230000705,48.21793821000074,54.03951599000078,56.21075510000082,55.68385628000085,56.2260121400009,53.80437142000094,54.035172870000984,61.626557610001,61.74174526000105,33.9128755,34.09270034,34.49940734,34.91490232,33.08735322,37.25418066,38.87081077,39.15171587,39.15570969,37.63494018,38.02125656,42.70710121,43.85284489,44.34976403,44.87913417,43.10101397,47.74284386,49.69829376,50.01801297,50.45979877,47.92485123,48.21793821,54.03951599,56.2107551,55.68385628,56.22601214,53.80437142,54.03517287,61.62655761,61.74174526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238448258251,0.238448258251,0.23844825825100002,0.23844825825100002,0.227743362079,0.22463762059700004,0.22192835675100003,0.18181803590900006,0.17167481638800006,0.15690602444700008,0.13371208274100008,0.10794103640100011,0.10367890181400014,0.10367890181400018,0.0256719269310002,0.01067185636900024,2.839410965428913e-16,3.3656928146580685e-16,3.9924518216853116e-16,4.744437171271567e-16,5.610513798640698e-16,6.669937869360055e-16,7.981049154827744e-16,9.637145335835736e-16,1.1779915712721121e-15,1.4641617888292087e-15,1.8591304060229355e-15,2.4472459666401625e-15,3.437663154830081e-15,5.671643454210633e-15,33.938421741749266,33.939167071749274,34.487875001749295,34.7930329217493,33.32741316792131,36.94761983940333,38.95147191324935,39.06741336409137,39.114773543612394,36.975769075553416,38.425105447259426,42.50524581359945,43.85839065818647,44.53779064818649,45.00331109306952,42.51512838363155,47.63785573000057,50.0851697200006,50.14259328000063,50.79169235000066,47.285259960000694,48.899664280000735,53.92068127000078,56.648327260000805,56.05011050000085,56.41374757000088,53.08631376000092,54.79914552000097,62.10628904000104,61.89552598000109,34.17687,34.17761533,34.72632326,35.03148118,33.55515653,37.17225746,39.17340027,39.2492314,39.28644836,37.1326751,38.55881753,42.61318685,43.96206956,44.64146955,45.02898302,42.52580024,47.63785573,50.08516972,50.14259328,50.79169235,47.28525996,48.89966428,53.92068127,56.64832726,56.0501105,56.41374757,53.08631376,54.79914552,62.10628904,61.89552598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21128474766,0.21128474766,0.21128474766000002,0.21128474766000002,0.20179933014,0.19904738802000005,0.19664675766000003,0.16110571794000006,0.15211799208000004,0.13903162902000007,0.11847989106000006,0.0956446266600001,0.09186802524000012,0.09186802524000015,0.02274743646000018,0.009456141540000212,2.5159514006689917e-16,2.98228035827191e-16,3.537640332862237e-16,4.2039611355250206e-16,4.971376184014447e-16,5.910112952690051e-16,7.071865272191663e-16,8.539302553015232e-16,1.0437973156417104e-15,1.2973676400712237e-15,1.6473422854282557e-15,2.1684609915633598e-15,3.0460519927295683e-15,5.025542081246713e-15,34.69020893234026,35.08944832234027,35.48263840234028,35.01033171234029,34.97091979986031,38.24014617198033,39.807314472340344,40.37790286206035,39.347559717920376,36.90290013098039,40.299107138940414,43.96992065334044,45.314848274760465,45.79347294476049,45.25063286354051,42.41242125846054,49.26148914000056,51.14708382000058,51.79033950000062,52.206931030000646,47.16970614000069,51.256925470000716,55.75845122000076,57.84939452000079,57.61186757000084,56.71993627000088,52.95658356000093,57.440797580000975,63.42307691000105,63.92948776000111,34.90149368,35.30073307,35.69392315,35.22161646,35.17271913,38.43919356,40.00396123,40.53900858,39.49967771,37.04193176,40.41758703,44.06556528,45.4067163,45.88534097,45.2733803,42.4218774,49.26148914,51.14708382,51.7903395,52.20693103,47.16970614,51.25692547,55.75845122,57.84939452,57.61186757,56.71993627,52.95658356,57.44079758,63.42307691,63.92948776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194025335462,0.194025335462,0.19402533546200001,0.19402533546200001,0.185314761998,0.18278762031400003,0.18058309246200002,0.14794532645800004,0.13969178925600004,0.12767442401400006,0.10880151484200005,0.08783161576200009,0.08436351706800012,0.08436351706800013,0.020889245622000164,0.008683688978000195,2.310428556378502e-16,2.738664069999916e-16,3.2486578417484283e-16,3.8605482819897583e-16,4.565274789088866e-16,5.427328100887291e-16,6.49417928636797e-16,7.841744663587769e-16,9.585316808935906e-16,1.1913883721859303e-15,1.5127743156609597e-15,1.9913239170552535e-15,2.7972263320923902e-15,4.615015986678776e-15,36.71760903453826,37.18922926453828,37.63946945453829,36.3428989945383,38.01398700800232,40.58210151968633,42.12739384753835,42.78261012354237,40.835052710744385,37.26543948598639,43.786684585158426,46.64384293423844,48.00106384293247,48.551444912932496,46.943169654378515,42.81538133102254,52.241968610000576,54.092884220000606,54.84564423000063,55.33632840000066,47.616906340000696,55.667540420000726,59.13201792000076,61.18121242000082,61.065248630000845,58.83807240000088,53.458647200000925,62.38352948000099,67.07590932000103,67.70092600000109,36.91163437,37.3832546,37.83349479,36.53692433,38.19930177,40.76488914,42.30797694,42.93055545,40.9747445,37.39311391,43.8954861,46.73167455,48.08542736,48.63580843,46.9640589,42.82406502,52.24196861,54.09288422,54.84564423,55.3363284,47.61690634,55.66754042,59.13201792,61.18121242,61.06524863,58.8380724,53.4586472,62.38352948,67.07590932,67.700926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17453044308000001,0.17453044308000001,0.17453044308000001,0.17453044308000001,0.16669507332000003,0.16442184876000004,0.16243882308000004,0.13308036972000006,0.12565611504000004,0.11484620676000007,0.09786957228000007,0.07900664508000009,0.07588700712000011,0.07588700712000013,0.01879037748000015,0.007811186520000177,2.0782859036901375e-16,2.4634940197177204e-16,2.9222456499590237e-16,3.4726557775717194e-16,4.1065741740602894e-16,4.882011804968173e-16,5.841670035471957e-16,7.053837414569216e-16,8.622222380094275e-16,1.0716824170557578e-15,1.3607767818757907e-15,1.79124362667329e-15,2.5161721791262806e-15,4.151317574369458e-15,38.47072839692026,39.12850404692027,39.4459675269203,37.5664065769203,40.95586347668033,42.34059928124034,44.13261199692035,45.00213110028037,42.19934195496039,37.5650422032404,47.15678203772043,48.64750423492045,50.478919692880474,50.857154202880494,48.492889842520526,43.144679273480556,54.472023030000585,56.633458480000606,57.66218779000064,57.950049260000675,47.982088930000714,59.92757940000072,61.65618807000074,64.0547033800008,63.949565660000836,60.77698180000088,53.868631150000944,67.15751923000097,70.22625582000103,71.17763978000109,38.64525884,39.30303449,39.62049797,37.74093702,41.12255855,42.50502113,44.29505082,45.13521147,42.32499807,37.67988841,47.25465161,48.72651088,50.5548067,50.93304121,48.51168022,43.15249046,54.47202303,56.63345848,57.66218779,57.95004926,47.98208893,59.9275794,61.65618807,64.05470338,63.94956566,60.7769818,53.86863115,67.15751923,70.22625582,71.17763978
0.8876843879430001,1.5972075179429994,1.815226364649303,1.9125742868198716,1.9493304442468622,2.6228893561223847,2.7646611161355503,2.861566152761133,2.991832786238418,3.0322631435390712,3.046899596226084,3.075528104284776,3.2021307554758462,3.289783087164761,3.455691133482998,3.5331934697043446,3.7281280271626733,3.841461016649533,3.916749753062739,4.339966097541199,4.33996609754119,4.339966097541184,4.626526567302581,4.754463130634019,5.419567253402971,5.453308299053437,5.893819334188718,6.400058341042043,6.851929962836611,7.33303942606177,0.15153534899999999,0.15153534899999999,0.15153534899999999,0.15153534899999999,0.144732321,0.142758603,0.14103684900000002,0.11554649100000003,0.10910041200000002,0.09971475300000004,0.08497485900000004,0.06859719900000007,0.06588858600000008,0.06588858600000011,0.01631466900000013,0.006782031000000153,1.8044633026749852e-16,2.1389186863304077e-16,2.5372279277793054e-16,3.0151192876419115e-16,3.5655163630987365e-16,4.2387869395877774e-16,5.072006304151332e-16,6.124465712357393e-16,7.486209594530735e-16,9.304839099690423e-16,1.1814889191459032e-15,1.555240010406342e-15,2.184656284481091e-15,3.604364638858792e-15,38.70489570305726,38.557187883057274,38.94275675635099,37.239725574180426,40.15559278475345,40.991539320877955,42.648858164864805,43.30981485623924,40.976794621761975,35.378504323461335,45.41794404477435,47.01783216671567,48.576795288524636,49.234434386835744,47.048602207517526,40.563743659296215,52.34860008283791,54.402338583351074,55.2168051469379,55.4954406324595,44.69981243245952,57.2301228524596,58.8460067126982,61.121600369366796,60.61054523659788,57.840522380947476,49.162260965812216,62.59813036895894,65.37117066716442,65.66084150393932,39.74411544,40.30593075,40.90951847,39.30383521,42.24965555,43.75718728,45.55455613,46.2869275,44.07772782,38.51048222,48.5498185,50.16195747,51.84481463,52.59010606,50.52060801,44.10371916,56.07672811,58.2437996,59.1335549,59.83540673,49.03977853,61.57008895,63.47253328,65.8760635,66.03011249,63.29383068,55.0560803,68.99818871,72.22310063,72.99388093
5.389763759445,9.697783709444995,11.021531310297341,11.612599836564916,11.835772630777864,15.92542821376082,16.78622547978276,17.374604932667534,18.165546386316098,18.411027863201628,18.49989618546884,18.673720235229673,19.442415044451778,19.97461473973143,20.981960579752865,21.452532427936543,22.636118877718527,23.324244125591044,23.78137563373283,26.35102330001719,26.35102330001714,26.3510233000171,28.090935881321492,28.867729820606137,32.906050360932845,33.11091626543981,35.78557230879945,38.85930965262968,41.6029439038906,44.524101901527374,0.133790203834,0.133790203834,0.133790203834,0.133790203834,0.12778382638600003,0.12604123539800002,0.12452110283400003,0.10201572560600003,0.09632449759200003,0.08803792129800005,0.07502410349400004,0.060564305934000064,0.05817287787600008,0.0581728778760001,0.014404182954000113,0.005987839246000135,1.5931564131340676e-16,1.8884462860774272e-16,2.2401125801406953e-16,2.662041739696236e-16,3.147986025309793e-16,3.7424150364833084e-16,4.47806245709534e-16,5.407276397473699e-16,6.609556873731908e-16,8.215220593778121e-16,1.0431337926317295e-15,1.3731177535550257e-15,1.928827904094868e-15,3.182285076764364e-15,35.13399745672126,31.411470296721276,31.11821861586894,29.11873412960139,31.889107052836454,28.980343580841513,29.690786437383586,29.886478551726835,27.566781976092283,21.47838086550078,31.816942711037587,32.888866538836766,33.54961938767269,34.310798962393065,31.531102547293656,24.325224262818004,35.07409725228204,36.25816828440957,36.72703525626781,35.47943967998347,24.556807939983553,37.55511646998364,37.23052165867927,38.52235821939467,35.325664759068005,32.69717181456108,21.367737291201497,32.75676183737128,32.28005474611044,30.166887788473694,40.65755142,41.24304421,42.27354013,40.86512417,43.85266351,45.03181303,46.60153302,47.36309921,45.82865286,39.97744665,50.391863,51.62315108,53.05020731,54.34358658,52.52746731,45.78374453,57.71021613,59.58241241,60.50841089,61.83046298,50.90783124,63.90613977,65.32145754,67.39008804,68.23171512,65.80808808,57.1533096,71.61607149,73.88299865,74.69098969
