total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
374416.17568831774,32.79354235389396,374416.17568612914,0.08758580553739992,0.0875858055379119
361785.1169442369,31.623721185138802,361785.1169420556,0.08741023249448115,0.08741023249500818
358586.43789173214,31.308952609260324,358586.43788955023,0.08731214931980619,0.08731214932033746
342219.64004820416,29.757192470795683,342219.64004603174,0.08695349123330316,0.08695349123385514
334375.19492643134,29.035818668314462,334375.19492426165,0.08683604259192394,0.08683604259248741
329616.2161402807,28.527764870790307,329616.2161381121,0.08654842654540162,0.08654842654597103
320241.6335044774,27.570057398227497,320241.63350231334,0.08609142133245469,0.08609142133303643
310030.41501185135,26.70361045466733,310030.41500969115,0.08613222819976081,0.08613222820036096
300706.42207808146,25.731470665031676,300706.42207592586,0.08557007358609134,0.08557007358670476
300099.7130510184,25.557795798218564,300099.713048861,0.08516434600480145,0.0851643460054137
286723.10835140076,24.20671410662587,286723.10834925075,0.08442540346960357,0.08442540347023664
281966.72042714746,23.624385432363983,281966.72042499855,0.08378430403622004,0.08378430403685859
272085.1121427968,22.439230732655155,272085.11214065354,0.08247136550741706,0.0824713655080667
269520.1559858397,21.877122049805603,269520.15598369716,0.08117063441798765,0.08117063441863293
257191.30299902032,20.654971178771177,257191.30299688264,0.08030975751481711,0.08030975751548462
256463.78234619688,20.21731156673713,256463.78234405874,0.07883105903603209,0.0788310590366893
246983.7551044492,18.913876295030203,246978.72718391134,0.07657943449370402,0.0765809934753858
240489.1058792112,17.79613950339646,239394.06658485616,0.07399977407847658,0.07433826475848933
237081.2389864257,16.89220768788225,231578.18533348237,0.07125071456560689,0.07294386413623873
236434.5674625744,16.17754919224224,228828.25866820314,0.06842294409764346,0.07069733994567251
236828.44388315914,15.51347678672637,223435.8383796172,0.06550512485898884,0.06943146139505603
237104.06686647394,14.76120302417005,212599.6654393108,0.062256220313938675,0.06943192028862255
242029.21874714748,14.353286237788298,208606.05957348197,0.05930393988001692,0.06880570136426128
248251.5941465238,13.970362374278873,202048.45240491748,0.05627501576498736,0.06914362474938145
256492.4164296984,13.668837626940446,197854.96366051,0.05329139090038912,0.06908513880093582
264486.89373648027,13.227846242348383,188393.88462118132,0.050013239051186625,0.0702137772090993
277167.7934556719,13.0884637141885,187186.20000946656,0.047222166583657445,0.06992216153502008
289544.2863248496,12.774715113299836,177784.82617472723,0.04412007322074195,0.07185492366342233
305129.3667045307,12.595596099654841,173563.1496962495,0.04127952755151121,0.07257068174723853
322285.58102064667,12.382023637387286,167135.1607491409,0.03841941547051108,0.07408389462688766
