total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
5782667.557771025,18.789272826807338,380230.1955794063,0.0032492396699439195,0.0494155199804047
5660058.43872243,19.104916959232767,372168.2261077599,0.003375392174138942,0.051334089315031986
5528685.745818449,19.104738987420227,363530.0216428288,0.0034555660903443195,0.05255340095732393
5344928.784018973,18.475364931120687,351447.37209984346,0.0034566157338449407,0.05256936428556359
5236246.13029889,20.35194508382665,344301.11541689583,0.003886743399257464,0.0591108891970436
5045550.554077321,18.585736381130133,331510.3142325552,0.0036835893688768923,0.05606382541718505
4928251.8814199045,20.21286624339423,323892.3403341761,0.004101427185489268,0.06240612612987265
4897837.807853812,18.897568983159303,317805.6942377018,0.0038583492807492624,0.05946265068814319
4807745.364679022,17.79957941721127,308582.16336208803,0.003702271661053251,0.05768181551156401
4602141.963841643,19.90753529626719,299439.4998980317,0.004325710821760343,0.06648266278512459
4646132.134711327,18.10066478750415,292672.8837902148,0.003895856652950913,0.061846060192165056
4436524.8194508795,19.818038072370022,282731.83139006846,0.0044670184161897586,0.0700948243957301
4609328.474164013,18.353191935284066,276532.8188866306,0.003981749627555619,0.06636894676435594
4589190.150241826,17.034713112106736,270032.1679638118,0.003711921396678039,0.06308401417711698
4245478.242489559,19.301431696774628,261976.41282992097,0.004546350397842628,0.07367621950494226
4500861.620808515,17.59901308559648,254953.37063216302,0.003910143116649534,0.06902836013487212
4141138.232172158,19.057524154744804,244911.38647226733,0.004602001451361484,0.07781395724082756
4507073.829097104,17.84516725206076,239072.54519919143,0.003959368745383001,0.07464331480301284
4502446.298143357,16.33597651039914,233277.79066664053,0.003628244609410554,0.0700279973662115
3960406.818028742,18.09302473286328,227024.02706395305,0.0045684763117009594,0.07969651920484366
4484377.642194213,16.930212945407412,219429.0105728697,0.003775376272084755,0.07715576395849943
4043321.1206183597,18.238491903989022,213996.26530570388,0.004510770072400221,0.08522808506930935
4390754.909934223,16.44952741713552,205412.43241895095,0.0037464007339416605,0.08008048599310545
4617442.629468478,15.445663926087141,200690.19976003456,0.003345068940870656,0.07696272137132522
3711534.5202888204,15.815964716023375,195553.062846398,0.004261300717955501,0.08087812323577062
4497112.399027282,15.592287281963955,189063.96245496324,0.0034671775794032945,0.08247096421497133
3789363.925115427,15.983692258342643,182419.9406335075,0.004218040962601861,0.08762031279494181
4253674.608858084,14.889572466347428,175613.25999957864,0.003500402319288967,0.08478615149210915
4365726.872065628,13.689209149309566,170684.14031177538,0.0031356082390084482,0.08020199840655702
3355032.2152273944,13.769714602316716,165677.59302458167,0.004104197432090364,0.08311150802555235
