,scenario,asset_name,total_system_cost_BUSD,total_capex_BUSD,total_opex_BUSD,total_cost_BUSD,total_emissions_MtCO2e
0,CHL-WECC_zero_cost_HVDC,RE_PV_MY,278.9840775496825,36.51137960316133,0.0,36.51137960316133,0.0
1,CHL-WECC_zero_cost_HVDC,RE_WIND_MY,278.9840775496825,7.751850805088402,0.0,7.751850805088402,0.0
2,CHL-WECC_zero_cost_HVDC,PP_CO2_MY,278.9840775496825,0.0,29.304133989000555,29.304133989000555,240.33265374134956
3,CHL-WECC_zero_cost_HVDC,EL_Demand_MY,278.9840775496825,0.0,0.0,0.0,0.0
4,CHL-WECC_zero_cost_HVDC,CO2_Budget_MY,278.9840775496825,0.0,0.0,0.0,0.0
5,CHL-WECC_zero_cost_HVDC,RE_PV_MY,278.9840775496825,12.310415579150115,0.0,12.310415579150115,0.0
6,CHL-WECC_zero_cost_HVDC,RE_WIND_MY,278.9840775496825,36.984002437820656,0.0,36.984002437820656,0.0
7,CHL-WECC_zero_cost_HVDC,PP_CO2_MY,278.9840775496825,0.0,156.12229513546146,156.12229513546146,146597.7475918027
8,CHL-WECC_zero_cost_HVDC,EL_Demand_MY,278.9840775496825,0.0,0.0,0.0,0.0
9,CHL-WECC_zero_cost_HVDC,EL_Transport_MY,278.9840775496825,0.0,0.0,0.0,0.0
