,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,CHL-WECC_zero_cost_HVDC,62338.55622790827,62338.55622790827,22.535575092057545,1271545.2546876962,1271545.2546876962,5448.393400001125,93476.79041948917,93476.79041948917,1441031.1121847085,1441031.1121847085,1.6350426034244134,6.332042603424412,11567.47945073586,11567.47945073586,0.09796246321382557,0.18400000004789918,4.8810000000479,19570.75474251298,19570.75474251298,0.019683954972458062,3.939796753603807,0.6387726461479786,49.045172646147975,84873.79230616167,84873.79230616167,0.04935474779092473,0.07939196961987542,48.485791969619875,84612.06519140913,84612.06519140913,0.00806162300018613,10.070638417126561,0.0,0.0,0.009244330339135508,0.009244330339148921
1,2,CHL-WECC_zero_cost_HVDC,58876.904079872045,56073.24198083051,21.284177455585993,1282660.4926523739,1221581.4215736892,5496.020638546446,94258.17065420083,89769.68633733412,1452621.5198656667,1383449.0665387302,1.8802989939257002,8.212341597350113,15002.440542392462,14288.038611802343,0.19224900467904024,0.20153520005546097,5.082535200103361,20378.826033688976,19408.405746370452,0.03912261458934785,3.54382889318849,0.17282499691553327,49.21799764306351,85172.8699136431,81117.01896537437,0.058733324419449916,0.10090719338939487,48.58669916300927,84788.1573140395,80750.62601337096,0.01736143606807739,9.674924858863616,0.0,0.0,0.00918140643082404,0.009181406430919853
2,3,CHL-WECC_zero_cost_HVDC,55071.53678573954,49951.50728865264,19.9085257626552,1260810.9785721356,1143592.7243284676,5402.398529644602,95288.08910061957,86429.10576019915,1431385.3375485833,1298308.6961891912,2.1623438430134807,10.374685440363594,18952.645797795598,17190.60843337469,0.28233449271799516,0.22074150462374087,5.303276704727101,21263.906518926044,19286.990039842214,0.058350734538229504,3.156935260642847,0.22508727598572661,49.443084919049234,85562.38858963193,77607.60869807884,0.06925838925462025,0.12825304280152436,48.71495220581079,85011.97040190901,77108.3631763347,0.02816616315919438,9.057254376681467,0.0,0.0,0.009136963979059788,0.00913696397916114
3,4,CHL-WECC_zero_cost_HVDC,50055.3980643062,43239.73485740736,18.095176566440884,1266327.1948173463,1093901.042926117,5426.034743985056,95073.26788676542,82127.86341584314,1430742.10386425,1235928.8231199654,2.4866954194675723,12.861380859831165,23495.381841512975,20296.194226552616,0.36757646501188124,0.24177817001737514,5.545054874744476,22233.3351744182,19205.990864414813,0.07740211840641399,2.7327512429881446,0.2931536682500056,47.73623858729924,82608.65199857805,71360.45956037407,0.0809635177515096,0.1630096174044911,46.87796182321529,81806.25706416355,70667.32064715563,0.04079506676329854,8.663696259974847,0.0,0.0,0.00907215446589459,0.00907638100326202
4,5,CHL-WECC_zero_cost_HVDC,48406.00518695438,39823.74026209604,17.498916093099613,1308244.7400209052,1076296.1852486609,5605.645556725977,97140.76079378958,79917.9443082169,1455487.092595625,1197432.8331060617,2.859699732389772,15.578080592220935,28458.293542587642,23412.708525840684,0.44719995496946974,0.26481962962301964,5.666874504367496,22721.780594240467,18693.26512655979,0.09630968072112853,2.5168603845644757,0.3818033375347122,42.88304192483396,74210.08424303387,61052.819961258,0.09383102206452025,0.20718522372491383,41.8501470469402,73032.26834831308,60083.827909821994,0.055630480920199364,8.524265787169398,0.0,0.0,0.009171831188595183,0.009186276407301637
5,6,CHL-WECC_zero_cost_HVDC,48296.753377047586,37841.77002639069,17.459421236062827,1324572.1664654694,1037836.9518015105,5675.606293201231,101838.64234628459,79793.24103593682,1462367.1304515419,1145802.9116921772,3.2886546922502835,18.84573528447122,34427.698815423944,26975.002873179827,0.5202803764751261,0.2900569403290977,5.935931444696594,23800.585632326936,18648.381620201406,0.11510550726145038,2.391599865667891,0.4972606668100108,40.282302591643976,69709.44538097517,54619.17450599789,0.10776542053533766,0.2633324193581953,39.015479466298395,68085.51862254762,53346.7853983416,0.07313043959169578,8.219668658267965,0.0,0.0,0.009296223160573045,0.009324074853174373
6,7,CHL-WECC_zero_cost_HVDC,45312.55853704509,33812.9288413415,16.380625848817438,1324857.3268004153,988628.9356053137,5676.8281653140275,101197.18405026916,75514.89683458139,1448604.9349352918,1080971.3060925147,3.781952896089533,22.627688180560753,41336.63249592501,30846.031613569183,0.5964137647469738,0.31769936674552807,6.253630811442122,25074.42631832722,18710.922980566436,0.133568280220556,2.1369771027727857,0.6476322924565108,36.39773488410048,62987.11217220087,47001.95289257461,0.12491771361784115,0.33469550500840806,34.8179749713068,60760.49598098704,45340.41760829045,0.09359119275952521,7.829941169994086,0.0,0.0,0.009374751423514124,0.009438425807834619
7,8,CHL-WECC_zero_cost_HVDC,43603.784804215866,30988.395783367705,15.762899018078434,1364068.8509407986,969418.2653756731,5844.844056642191,102477.20270712793,72828.63472791575,1459170.3233453748,1037005.1062814902,4.349245830505557,26.95893401106631,49249.023532801984,35000.36155190136,0.675843104074924,0.3479761163993539,6.583606927841475,26397.49160103062,18760.204443119146,0.15171882957388372,1.9584666135088376,0.8434762976990003,28.365611181799483,49087.338512416725,34885.45502655185,0.14593736132298774,0.42539798687010916,26.367772958176914,46014.13391138284,32701.385892927083,0.11757628996247366,7.677792661775332,0.0,0.0,0.009563000630469005,0.009665713398172425
8,9,CHL-WECC_zero_cost_HVDC,42220.8520033959,28576.734534286094,15.262964661783597,1338869.7204488306,906199.727428113,5736.869310362378,102561.68769824333,69417.78727026445,1435921.8566113338,971888.433351863,5.001632705085891,31.861566716152204,58205.233498906266,39395.59310813048,0.758814525734391,0.3811382402951844,6.865745168136661,27528.747143797897,18632.53965425721,0.16957637625067382,1.8060496225668772,1.0985435301254616,29.20695471192494,50543.302722170796,34209.69676929688,0.17160452014641608,0.5406808413157389,26.65125379949265,46508.833460499234,31479.00916810275,0.1457509420973891,7.177101841230658,0.0,0.0,0.009663639648571486,0.009823140998730575
9,10,CHL-WECC_zero_cost_HVDC,43482.75364329727,28029.370700171323,15.719145890312907,1353931.3536501024,872756.2225096875,5801.406300001177,106579.42127470627,68702.04523900844,1449122.0074615832,934116.9666971697,5.751877610852455,37.18244432700466,67925.50012979249,43785.38302221738,0.8455764388723308,0.41746071459828177,6.852205882734941,27474.46031036554,17710.282084333612,0.18715854619041045,1.7714562282508295,1.43074309363787,29.044697805562812,50262.513436950474,32399.66431297511,0.2028551396642787,0.6872053493161182,25.74545914880877,44928.140376601266,28961.079875841995,0.1789000602707314,6.912229282276725,0.0,0.0,0.009864948557026156,0.01006978884058889
