PV_total,PV_total,Wind_total,BESS_Charging,BESS_Discharging,PP_total,PP_total,Net_demand
2.07145640256,6.1046978237203e-07,10.164265115553102,0.0012366470955331556,0.0005841836897699956,2.8535789783716437e-05,2.3867670374323788e-05,8.271
0.63726131016,1.878044707321431e-07,9.087300888895914,0.0012229909307972784,0.0005893330065325657,2.8588354936213075e-05,2.39056417618066e-05,8.369
0.19954566467999998,5.880722294707008e-08,8.313739328991808,0.0012153638226566528,0.0005929524240342674,2.862375170505427e-05,2.393110533013349e-05,8.023
0.08921569328,2.6292363572558384e-08,10.012437337171537,0.0012336356465700974,0.0005854828783460273,2.859640985731639e-05,2.3911575567776943e-05,8.654
0.02585646156,7.62004377303652e-09,9.745545896357875,0.0012390719023521555,0.0005839698141296154,2.860021260243382e-05,2.3914125093979532e-05,8.179
0.0,0.0,9.710674394476293,0.001248230628532764,0.0005814645236716745,2.8601120186077534e-05,2.3914685951491082e-05,7.931
0.0,0.0,9.728005851361845,0.0012629001610432488,0.000577626696227107,2.8600265537449007e-05,2.3914012002415644e-05,7.68
0.0,0.0,9.68490121062766,0.0012832875245855887,0.0005727975722224945,2.8604409200532138e-05,2.3917070256968285e-05,7.642
0.0,0.0,9.734077057515426,0.001317591418369158,0.0005651496705344439,2.8608334838634465e-05,2.392005707472289e-05,7.68
0.0,0.0,9.706989583979551,0.001373446437058635,0.0005541879041330825,2.8617957813455506e-05,2.3927279750446464e-05,7.902
0.0,0.0,9.6302686618516,0.001474090840924232,0.0005374822139188596,2.863064495249323e-05,2.3936785911613704e-05,8.14
0.0,0.0,9.518706141624277,0.0016675422123338024,0.0005132965189578026,2.8655294264231345e-05,2.395516552093852e-05,8.772
0.004354503,1.2832963780763684e-09,9.299989693950593,0.002078879628633925,0.00047320970775265974,2.8686258772781895e-05,2.397810956062137e-05,9.244
0.04878189502,1.4376297179004731e-08,7.625362569128515,0.00021871419732068435,0.004934652783849742,9.704552207167658e-05,0.030359737795668144,9.572
0.282745702,8.33267390775159e-08,7.766222120132772,0.0018766288747709661,0.0005637289551598785,2.8984346940263033e-05,2.4190976498858035e-05,9.785
1.09604020116,3.2300917472665014e-07,7.969466683155355,0.001633058232858902,0.0005270830713921936,2.8747700822874388e-05,2.4023485716878387e-05,9.941
2.3171058383400003,6.828640444067508e-07,8.413812705339382,0.001474078677375586,0.0005388720402986695,2.8643920327985604e-05,2.3948758098631466e-05,10.017
3.57050062762,1.0522464959477916e-06,9.014053420285505,0.0013833260085593935,0.0005520206528698604,2.858566434589021e-05,2.39068201702e-05,10.152
4.45539804758,1.3130307126549087e-06,9.634290166785073,0.001329718573072786,0.0005619685716959158,2.8549135535844484e-05,2.3880621432385868e-05,10.193
5.15514911108,1.5192512630471434e-06,10.165973138372776,0.0012983001062282465,0.000568523694202268,2.8523723018431294e-05,2.3862392170913165e-05,10.068
5.3986174469999995,1.5910027427596192e-06,10.756074625237297,0.0012806500284921233,0.0005725378619036822,2.850717898262572e-05,2.3850455437107322e-05,9.837
5.28149821562,1.5564870505134452e-06,11.3713154096041,0.0012720388056770401,0.000574664655721069,2.849855000915451e-05,2.3844212931351554e-05,9.635
4.8845359496,1.439500051488194e-06,11.67096441332486,0.0012690526085937194,0.000575497802140053,2.8499888447830526e-05,2.384515672980478e-05,9.333
3.9615703852,1.1674969397935342e-06,11.778664730865916,0.0012699934664686429,0.0005754655439903084,2.8514756332559456e-05,2.3855847605767537e-05,9.277
2.38717878506,7.035149335499927e-07,11.68270312457219,0.001273921852987411,0.0005749686436282223,2.854791672671962e-05,2.3879712493128508e-05,9.614
0.76108814936,2.2429693250194895e-07,10.998353591971064,0.0012793576219212956,0.000574277627455711,2.8604409841830313e-05,2.392055402819063e-05,9.529
0.13408363886,3.9515197970546306e-08,10.542391242537269,0.0013077034463162846,0.0005699263301577455,2.8658983420443338e-05,2.3960043483786793e-05,9.191
0.06353968634,1.8725500784872694e-08,7.2123049481070955,0.001233229376836824,0.0005869360092187247,2.8906686710221223e-05,2.413833039227983e-05,8.239
0.013334483739999998,3.929746904999314e-09,6.776288421407234,0.001232985546141022,0.0005874952238684926,2.9050891898892857e-05,2.424117247531704e-05,7.906
0.0,0.0,6.580478455497501,0.001264638694961375,0.0005785055570523464,2.9153726599178282e-05,2.4314130984151973e-05,7.68
0.0,0.0,6.523934833528737,0.0013200633132924664,0.0005649244437069879,2.9249079003280803e-05,2.438138316271097e-05,7.602
0.0,0.0,6.582680075314886,0.001436245100874897,0.0005416571009899016,2.932672348344507e-05,2.4435570313358028e-05,7.544
0.0,0.0,6.632715563645559,0.0015941403268788393,0.0005177739611579683,2.9507533036701557e-05,2.4559811794384556e-05,7.681
0.0,0.0,6.684659171708964,0.0018994013847306603,0.00048484226701167804,2.9841684373309435e-05,2.4785341227212614e-05,7.896
0.0,0.0,6.720815613269328,0.0025197350987869395,0.00042685840705737485,3.033062687258813e-05,2.5127649156785918e-05,8.047
0.0,0.0,6.86601065892026,0.00027587683284170883,0.0021920436663438975,0.00023102897772636714,0.1103979121057455,8.656
0.0015794171399999997,4.65463060935711e-10,6.861073581395673,0.00027089947341839445,0.0016122123175519138,0.00022898191492144664,0.6865236593133406,9.227
0.019056242119999997,5.615981087242869e-09,5.881458348853748,0.0002684774680449888,0.0015669541739046508,0.00022688184325384594,2.181048706761347,9.52
0.23252644452000001,6.85268431459323e-08,5.770538021578941,0.0002649124156411496,0.0016837155442967497,0.0002267966141511796,2.2874819686146144,9.702
1.08306955476,3.1918665271979215e-07,5.978861612795982,0.0002568306969376878,0.0024534906545756628,0.00022781719691971787,1.2039574522236207,9.729
2.48648747172,7.327817586968118e-07,6.323729380816661,0.0025831185076203357,0.0004250200492577978,2.9380811610256625e-05,2.4475257414891955e-05,9.782
3.95741641522,1.1662727416175375e-06,6.879238836949385,0.0019766724069645394,0.000473561717021034,2.8786868567915018e-05,2.4056878591833026e-05,9.903
5.05292336754,1.4891247649298964e-06,7.371518960694479,0.001639905054628925,0.0005097073975822078,2.86825516034345e-05,2.398131717256494e-05,9.924
5.8534538605,1.7250455765943407e-06,7.951754968298491,0.001473813835658984,0.0005336435749783416,2.862669961049702e-05,2.3940988292496334e-05,9.816
6.03451058152,1.7784040044818287e-06,8.38232383808122,0.0013818621323718199,0.0005501096548902112,2.8600750379346272e-05,2.39221718818457e-05,9.658
5.75199569746,1.6951452887416252e-06,8.544896857612256,0.0013269801308561841,0.000561439630173488,2.859437503900053e-05,2.3917307286132827e-05,9.627
5.144592223,1.5161400891113758e-06,8.453038530174958,0.001294537157169503,0.0005688691141482414,2.8598856627103436e-05,2.3920004392535026e-05,9.365
4.08835117534,1.204859947419507e-06,8.445039453025087,0.0012729111331576165,0.0005742142261588332,2.8616761900881166e-05,2.3932309951586695e-05,9.347
2.53755780238,7.478324706524909e-07,8.441727701440977,0.0012493542504575944,0.0005807857228362932,2.8660534707400302e-05,2.3963507298845686e-05,9.741
0.73888779712,2.1775436458510246e-07,8.43468111513186,0.0012202733993406283,0.0005914854930589528,2.872636836724878e-05,2.401069572242689e-05,9.592
0.17578413318,5.1804566774483325e-08,8.300099512479179,0.0012124706926702267,0.0005946918283198183,2.874779729127378e-05,2.402553730093244e-05,9.118
0.05088468911999999,1.4996002356006642e-08,9.929299100299614,0.0012577250553768146,0.0005778908856643214,2.866287901865539e-05,2.3963373377923307e-05,8.353
0.02546200466,7.503795119383685e-09,9.334835906831172,0.0012592379724988862,0.0005776274569057432,2.8675608916968116e-05,2.3971910011753955e-05,7.934
0.0,0.0,8.834608206894458,0.0012663164085630356,0.0005760935472374422,2.86933481944848e-05,2.3984223302993215e-05,7.719
0.0,0.0,8.512498878456666,0.0012844224934762513,0.0005719309592167279,2.870939488363437e-05,2.399544507663582e-05,7.577
0.0,0.0,8.31112920874214,0.0013164006004625609,0.0005649277424465402,2.8727762945678217e-05,2.400853126813061e-05,7.59
0.0,0.0,8.143337794624246,0.0013715422736949381,0.000553943874378127,2.8749955074821173e-05,2.402453430954517e-05,7.669
0.0,0.0,7.942712581413744,0.0014658771874597335,0.0005378798674769107,2.878274346813501e-05,2.404834396097514e-05,7.833
0.0,0.0,7.7832947800883385,0.001649955170992353,0.0005125724581092107,2.8821545002435987e-05,2.407653863205011e-05,7.931
0.0,0.0,7.532792273246877,0.0019681561189932766,0.000481468786022496,2.8957281047108797e-05,2.4174087604609465e-05,8.425
0.00147341992,4.3422508762115274e-10,7.149926212191209,0.002422264313598077,0.00045112255902232364,3.0936997381934295e-05,2.548021210913339e-05,8.811
0.02459378118,7.2479248059989295e-09,6.398134790327083,0.0002548915760012638,0.0032990215307587755,0.00021441667405215062,1.0929166492629694,9.082
0.33497974325999996,9.872040305277314e-08,6.10186989795973,0.00025881239217766125,0.0025650814843254217,0.00021447107202758825,1.3088994201270816,9.239
1.41299288762,4.164169033596751e-07,6.007946179046227,0.000261294360011627,0.0030454833260824305,0.00021651002569155644,0.39029168118535384,9.282
3.0454252022999997,8.975038326564665e-07,6.653122495317516,0.00265594544348227,0.0004174693146125342,2.8744718376810974e-05,2.402274607295242e-05,9.384
4.5943403246,1.3539777784535658e-06,7.601544575780911,0.0019596737406401754,0.00047505514441862815,2.8615078535975767e-05,2.3928986252762972e-05,9.583
5.51676912644,1.6258227032210068e-06,8.46611977357051,0.0016250672872810902,0.000511794469049307,2.8558173356554616e-05,2.3887769241753927e-05,9.688
5.58342481314,1.6454665067320624e-06,9.234200265541556,0.0014589245331147536,0.0005367920366251378,2.8528535966066076e-05,2.38660411234914e-05,9.671
5.87349369324,1.7309514273360899e-06,10.071113541830856,0.0013718070510913114,0.0005526787096590114,2.850249890502745e-05,2.384683487236916e-05,9.528
5.881565879319999,1.733330345701658e-06,11.054471361930212,0.001323465669973798,0.000562757464067338,2.848274496735918e-05,2.3832113200490944e-05,9.242
5.49506579826,1.6194266110732698e-06,11.623898813586615,0.00129322802670708,0.0005697023424123557,2.8475401311027125e-05,2.3826499835877083e-05,9.123
4.44674927678,1.3104818715489425e-06,11.63612355359048,0.0012714725142690983,0.0005750425664985397,2.848238218850874e-05,2.3831324892478097e-05,9.183
2.77553670374,8.179661833112905e-07,11.543556026577564,0.00125407643157461,0.0005797530400113219,2.850138517816025e-05,2.384487920461866e-05,9.61
0.7352467465999999,2.1668132664145905e-07,10.744695682332724,0.0012341615377791126,0.0005863002258868745,2.853773380773837e-05,2.3871017272784063e-05,9.541
0.17744302732,5.2293452151637535e-08,10.200209277178026,0.0012240567688098266,0.0005899127284771672,2.8553308613274044e-05,2.388199888033408e-05,9.16
0.037709494020000005,1.111319870372313e-08,12.320126793009965,0.0012402815023495207,0.0005831550605821775,2.8508171607945396e-05,2.384897274435755e-05,8.144
0.033059922199999994,9.742943894801893e-09,11.908003019113233,0.0012369713193816358,0.000584129773003839,2.8509218646732485e-05,2.3849320091343566e-05,7.766
0.0,0.0,11.546561356689649,0.0012344720821657511,0.0005848983251398433,2.8511400056168038e-05,2.3850543034090717e-05,7.496
0.0,0.0,11.32693561252729,0.0012330944647990585,0.000585326822506975,2.8512657775968097e-05,2.3851170460385437e-05,7.329
0.0,0.0,11.174074123155759,0.0012323942520973026,0.0005855411793362514,2.8513316237363793e-05,2.3851419175704624e-05,7.179
0.0,0.0,11.035222001975768,0.0012317613177225861,0.0005857445685216591,2.8514318442516942e-05,2.3851975512691814e-05,7.089
0.0,0.0,10.98012668294045,0.0012314043284440512,0.0005858556483923287,2.8514856745724056e-05,2.385227216324204e-05,7.08
0.0,0.0,10.9351329353721,0.001232000647094677,0.0005856411201026278,2.8513513978276673e-05,2.3851211622161373e-05,6.886
0.0,0.0,10.856304904145846,0.0012311979914272878,0.0005859208335365351,2.8515303479653575e-05,2.385253794722953e-05,7.013
0.00144179644,4.2490547127316297e-10,10.741332245199116,0.001229468178592741,0.0005865474380822793,2.8518902312990916e-05,2.3855259422056107e-05,7.304
0.0297197967,8.758590236882603e-09,10.328950412737386,0.0012252102927435475,0.0005882033141493205,2.8527072752335572e-05,2.3861312874592514e-05,7.659
0.2313705143,6.81861840478366e-08,10.30858058390632,0.0012242306122761436,0.0005886510275400099,2.8524934288481768e-05,2.385991882458963e-05,7.932
1.06866857334,3.1494260298621036e-07,10.393874108192326,0.0012273270780650068,0.0005875321715160044,2.8509893142703883e-05,2.3849063430206276e-05,8.011
2.3236751561799998,6.848000591001622e-07,10.434717506135955,0.0012302928484781044,0.000586443496922195,2.8492154712667337e-05,2.3836336268735933e-05,8.114
3.4753484207399996,1.0242046086290603e-06,10.736854430700072,0.0012331273999279704,0.0005853952805488734,2.847382501064343e-05,2.3823240692506147e-05,8.113
4.4834824586,1.3213073455892239e-06,11.39203836149299,0.0012361164569041536,0.0005843637944575328,2.8456236149412857e-05,2.3810621938623764e-05,8.051
5.4671466994,1.6111986965566892e-06,12.060980616379888,0.0012382581968879201,0.0005836264907215291,2.8442875978333025e-05,2.3800950326617478e-05,8.056
6.29685545788,1.8557185061918242e-06,12.582368195690005,0.001239622115206024,0.0005831163045214349,2.8434402416008118e-05,2.379475511025687e-05,8.046
6.330607164619999,1.8656653228580056e-06,12.87127435794752,0.001240105251592802,0.0005829654946869189,2.8432223448635522e-05,2.3793210788068146e-05,7.992
5.817195198199999,1.7143599461094187e-06,13.02915211448912,0.0012405149438680528,0.0005829210376960261,2.843438210889509e-05,2.3794970461670435e-05,8.039
4.80533067728,1.4161578149360986e-06,13.070669085897464,0.0012408729899005375,0.0005829479269753225,2.844167422421338e-05,2.380044807050078e-05,8.195
2.95269336288,8.701752411593323e-07,12.826800234742876,0.0012378137413316312,0.0005838987419315802,2.8461753167370265e-05,2.3815103588590764e-05,8.751
0.9002068653199999,2.65295995842611e-07,12.403919405856787,0.0012330793248160647,0.0005853711051038771,2.8488641759747136e-05,2.3834617493228912e-05,8.788
0.22885920842,6.744608816547164e-08,11.95501176474703,0.0012326146478014576,0.0005854151818922975,2.8505929212198494e-05,2.3847042289840714e-05,8.41
0.05134055246,1.5130347830821976e-08,10.712633105475131,0.001224944302720767,0.0005881502777021557,2.8538870022011717e-05,2.3870739519903746e-05,8.627
0.01023822714,3.0172627752662418e-09,10.310431111169612,0.0012264694220280672,0.0005874946190940225,2.8549889405207534e-05,2.387840340611452e-05,8.146
0.0,0.0,10.007606768797165,0.0012273507259006606,0.0005871121984137825,2.8560524281329496e-05,2.3885863419620234e-05,7.875
0.0,0.0,9.732148078971646,0.0012273221592089408,0.0005870770477852266,2.8571973209470827e-05,2.3893998260101842e-05,7.755
0.0,0.0,9.623714934175203,0.0012280208612672444,0.0005867896234151926,2.8581017625416002e-05,2.390049627788132e-05,7.747
0.0,0.0,9.588528335032926,0.00122903662833684,0.0005864159700488625,2.8589130106770125e-05,2.3906410923979195e-05,7.816
0.0,0.0,9.488333866826528,0.0012284335923460335,0.0005866270502169859,2.8600817756182594e-05,2.3915016931284124e-05,8.02
0.0,0.0,9.302217525725224,0.0012265185219702914,0.0005873366722786164,2.8615372286602062e-05,2.392576615829798e-05,8.244
0.0,0.0,9.074635714173825,0.0012177883070957007,0.000590641493911413,2.864211320160918e-05,2.394554210401038e-05,8.843
0.000476862,1.4053389731095679e-10,9.029016571456543,0.0012115804508348218,0.0005932293679129202,2.8659598221237688e-05,2.3958585648701098e-05,9.257
0.01692098794,4.98670974319593e-09,8.742846051497477,0.0011982857662235123,0.000599397455086501,2.8684325345127912e-05,2.3976744910151854e-05,9.489
0.16747619321999999,4.935617042249002e-08,8.879730799154059,0.001201809571833328,0.0005978843052337792,2.866540194244962e-05,2.3963292341708178e-05,9.636
0.9656175239,2.845728826063367e-07,9.250996038624809,0.0012199079437863263,0.0005902262593197848,2.860666389162309e-05,2.3920761757092898e-05,9.676
2.2863581112199998,6.738025173284191e-07,9.71114528675047,0.0012314452763565792,0.0005860147031995701,2.8554684375641825e-05,2.3883093873682724e-05,9.763
3.5898922626800003,1.0579613192094766e-06,10.278209785838559,0.0012367381878296822,0.0005842021614747203,2.8515606945324163e-05,2.38548936055397e-05,9.809
4.989950477699999,1.470566302242266e-06,10.939170684335414,0.0012395623652726175,0.0005831835878318268,2.848484388027886e-05,2.383270168115768e-05,9.862
6.12771024766,1.8058704671287457e-06,11.735435675630438,0.0012418120291563263,0.000582476761149082,2.8461728280467668e-05,2.3815788348367294e-05,9.784
6.22511692422,1.8345767592658517e-06,12.340385682500859,0.0012414218250863163,0.0005825976013506451,2.8451782927183005e-05,2.3808259208261944e-05,9.68
6.175847709699999,1.8200568463058228e-06,12.859312845063602,0.0012417222146354145,0.0005825267978948549,2.844507275360073e-05,2.3803220112736135e-05,9.424
5.36487761998,1.5810594271133359e-06,13.19692949967215,0.0012409983325193553,0.0005828194337981993,2.8445727768582482e-05,2.380376197334745e-05,9.321
4.4940365859,1.324417705907691e-06,13.536297371452454,0.0012410688577227792,0.0005828867606582901,2.8449115771978164e-05,2.3806379864969458e-05,9.367
2.77820662898,8.187530252058136e-07,13.600574443764916,0.0012383199999351203,0.0005837371746470683,2.8464030209162368e-05,2.381733984590544e-05,9.704
0.86196044142,2.540245609015297e-07,12.880921096578904,0.0012319237244932304,0.0005857742075584717,2.8490367763294898e-05,2.383644957210109e-05,9.625
0.12732742458,3.752410385141679e-08,12.439277859451147,0.0012309593445586616,0.000585997465339584,2.8504356442057236e-05,2.3846447405431505e-05,9.062
0.06339955584,1.8684203543119037e-08,11.683376698036904,0.0012283463408155233,0.0005868960329307436,2.8521251185970417e-05,2.3858436895047884e-05,8.951
0.020099649639999998,5.9234791165871245e-09,11.212330290164493,0.0012287938720233244,0.0005866852647234784,2.8530702688630515e-05,2.3864935769522448e-05,8.49
0.0,0.0,10.878224191914377,0.0012293057285693108,0.0005864591333341371,2.8539167417911967e-05,2.38707662087942e-05,8.184
0.0,0.0,10.600732414081088,0.0012295589974498438,0.0005863344682350109,2.854776145565557e-05,2.3876744226246107e-05,8.008
0.0,0.0,10.339393108831045,0.0012292581084831767,0.0005864101843624458,2.8557397153124272e-05,2.388353837932009e-05,7.944
0.0,0.0,10.139219036631165,0.0012292243405286007,0.0005863990583060683,2.8566418740792377e-05,2.388994214215769e-05,7.921
0.0,0.0,9.90150261177937,0.0012291756221017693,0.0005864124024425781,2.857565739263772e-05,2.3896532249239385e-05,7.865
0.0,0.0,9.567224843668418,0.001228049070252431,0.0005868291532160019,2.8587324603503405e-05,2.3904934947301758e-05,7.834
0.0,0.0,9.140874253089752,0.0012216938695806354,0.000589210151701783,2.860887314487175e-05,2.3920688872643344e-05,8.179
0.0003664308,1.0798920530210363e-10,8.952190247725865,0.0012139743851111316,0.0005923757335876778,2.8629648308204765e-05,2.393602735404403e-05,8.68
0.01446799308,4.263798444414429e-09,9.025029215903988,0.0012113586690483341,0.0005935478754140944,2.8633996689884754e-05,2.3939442735406837e-05,8.986
0.17388279236,5.124423100532787e-08,9.005780409723291,0.0012102484946608506,0.0005941655078965033,2.86283603901195e-05,2.3935529221069613e-05,9.135
0.8589304435399999,2.531316035870019e-07,9.121845110494423,0.0012182213895597965,0.0005908950511866269,2.8596060359955988e-05,2.3912147480775958e-05,9.175
2.10896184984,6.215228473607459e-07,9.402376367820716,0.0012275805013795688,0.0005873123109901518,2.8554506075967175e-05,2.388207564859567e-05,9.235
3.61724498334,1.0660223189041633e-06,10.153618630721423,0.0012363850150651085,0.0005842297069489599,2.851210562445728e-05,2.3851520551971454e-05,9.139
4.66218975584,1.3739733851542233e-06,10.980260511595402,0.0012397852220891088,0.0005830889387946578,2.848473412980176e-05,2.3831817917041516e-05,9.041
5.4895692526,1.6178067483386687e-06,11.69960429925817,0.0012418826749380548,0.0005824619819204138,2.8465997465232884e-05,2.381821689117775e-05,8.919
5.4399862294200005,1.6031943542121816e-06,12.274442489582064,0.001242029168463492,0.0005824507933621276,2.8458297252524696e-05,2.381255538766749e-05,8.82
5.54796251038,1.6350155678556497e-06,12.715911103389017,0.001243100061602647,0.0005821669169836072,2.845330296393403e-05,2.3809006811204363e-05,8.781
5.00931584352,1.476273383812064e-06,12.784346278158628,0.001243187610761255,0.0005822099219465758,2.8456821135805598e-05,2.381170979528553e-05,8.753
4.079073699639999,1.202125823464718e-06,12.756833690978127,0.0012430736908406116,0.0005822771109432106,2.8467278836396142e-05,2.3819449754229366e-05,8.847
2.6234058460200003,7.731323690491974e-07,12.504340736707233,0.0012405709006294242,0.0005829733181717617,2.8489766336750762e-05,2.383584989388408e-05,9.255
0.83119213394,2.4495696867605093e-07,11.868731231056852,0.001236321197416035,0.0005842712140743311,2.8522185832915004e-05,2.3859287167184803e-05,9.054
0.15849629614,4.670974455063678e-08,11.305308532704673,0.0012364186685304222,0.0005841945928595568,2.85478168619732e-05,2.387776491890873e-05,8.671
0.054831349620000004,1.6159105269277587e-08,10.302189850302089,0.001230673177473808,0.0005862226719661496,2.8588359818433012e-05,2.3907093464213165e-05,8.921
0.02081477532,6.134230652414153e-09,9.691275700202048,0.0012345772003989454,0.0005850806988953171,2.8611570492877935e-05,2.3923617215987356e-05,8.395
0.0,0.0,9.433303523910578,0.001242477257710104,0.0005828533600734216,2.8630805691161057e-05,2.393737951073947e-05,8.113
0.0,0.0,9.290487859449055,0.0012554361833931305,0.0005795795010584058,2.864944592587935e-05,2.3950799942597293e-05,7.912
0.0,0.0,9.01227746788649,0.0012713880499005718,0.0005763098016645645,2.8679697797874036e-05,2.3972783487011024e-05,7.904
0.0,0.0,8.664372250876538,0.001297730426343564,0.0005719230416223578,2.8721437049558387e-05,2.4003226187253237e-05,7.949
0.0,0.0,8.151119054101231,0.0013352579320891774,0.000567963605839843,2.8799978107691615e-05,2.4060447737186072e-05,8.135
0.0,0.0,7.567843567004217,0.0013784345450426458,0.0005659175717018748,2.8994958973257863e-05,2.4200252972092088e-05,8.288
0.0,0.0,7.071399064699538,0.003926904936502941,0.000286511098580293,5.1217247635082e-05,4.030960099803423e-05,8.794
0.0001221436,3.5996401767367876e-11,6.688413942288776,0.00025602167367194,0.002679350364200162,0.00023789758531686007,0.9247619135703538,9.25
0.00708048044,2.0866571693009678e-09,6.070034368337433,0.0002596205387171721,0.0019487932664198947,0.00022384088330578705,1.9919974340783082,9.554
0.21950535114,6.468945413204296e-08,6.00580879698322,0.00025943663369800156,0.0019606859824323883,0.00022395383549505263,2.0744780478253464,9.769
1.08076656228,3.185079479609893e-07,6.524142867865469,0.0002593548391067891,0.0026526727106952214,0.00024229584900210775,0.7175488304093386,9.919
2.29492464424,6.763271225008665e-07,6.775714342625306,0.002598296654325966,0.00042443637017703224,2.909411307080239e-05,2.427266962014907e-05,9.952
3.49394746096,1.0296858497603727e-06,7.122767301842277,0.00196652629276181,0.0004756820664074032,2.8739627271769724e-05,2.402051020900286e-05,9.991
4.68666775158,1.3811871873437522e-06,7.693171241201706,0.0016378968238223539,0.0005106099240367941,2.8635190079988814e-05,2.394487428233145e-05,9.961
5.423410673619999,1.5983094452517918e-06,8.348278197444122,0.0014700080861486382,0.0005348105853570409,2.858267508552998e-05,2.3906899635735066e-05,9.92
5.91295502766,1.7425809031994078e-06,9.118963271927392,0.0013807573429514249,0.0005506438009634094,2.8547491502281945e-05,2.38814282838386e-05,9.725
6.03980810004,1.779965212805605e-06,9.879328957270808,0.001330441267702142,0.0005609234898548381,2.8526217163398396e-05,2.3865933575423588e-05,9.482
5.55640999522,1.637505088863909e-06,10.49284178296313,0.0013006416475227905,0.0005676597268630552,2.851940804717407e-05,2.386081308346475e-05,9.341
4.63694284104,1.3665329782190475e-06,11.066160233540524,0.0012836467992444092,0.0005717363990537094,2.852374076246285e-05,2.386372747736009e-05,9.403
2.88935855988,8.51510120640164e-07,11.47589502750294,0.0012718683393172037,0.000574707664412855,2.8545724417241063e-05,2.387937493817027e-05,9.862
0.98393019594,2.899697294340533e-07,11.183350571743231,0.001261838425441899,0.0005772333066275999,2.8584497731206744e-05,2.3907216144447856e-05,9.748
0.1216269995,3.584415671194767e-08,10.467929348104896,0.0012607540265624018,0.0005775240084556143,2.8621546865961263e-05,2.393374474050146e-05,9.114
0.04102778426,1.2091117388449758e-08,10.382204434071825,0.0012765787111950833,0.0005734797906072088,2.8642640733614702e-05,2.39487343773951e-05,8.929
0.00385120444,1.1349714787390498e-09,9.542135016620657,0.0012951793481346505,0.0005691778312187192,2.8684406644277077e-05,2.3978611210734687e-05,8.463
0.0,0.0,8.85306308611661,0.0013280872768991073,0.0005619835061038289,2.873675886883629e-05,2.4016333210466812e-05,8.186
0.0,0.0,8.305429215588706,0.0013855031693181254,0.0005506111898944144,2.880471416645362e-05,2.4065553988735214e-05,8.049
0.0,0.0,7.869553162828731,0.0014864511011417854,0.0005332761807679819,2.8903225435273714e-05,2.4136981146269547e-05,7.995
