RE_PV_MY_y1,RE_PV_MY_y2,RE_PV_MY_y3,RE_PV_MY_y4,RE_PV_MY_y5,RE_PV_MY_y6,RE_PV_MY_y7,RE_PV_MY_y8,RE_PV_MY_y9,RE_PV_MY_y10,RE_PV_MY_y11,RE_PV_MY_y12,RE_PV_MY_y13,RE_PV_MY_y14,RE_PV_MY_y15,RE_PV_MY_y16,RE_PV_MY_y17,RE_PV_MY_y18,RE_PV_MY_y19,RE_PV_MY_y20,RE_PV_MY_y21,RE_PV_MY_y22,RE_PV_MY_y23,RE_PV_MY_y24,RE_PV_MY_y25,RE_PV_MY_y26,RE_PV_MY_y27,RE_PV_MY_y28,RE_PV_MY_y29,RE_PV_MY_y30,RE_WIND_MY_y1,RE_WIND_MY_y2,RE_WIND_MY_y3,RE_WIND_MY_y4,RE_WIND_MY_y5,RE_WIND_MY_y6,RE_WIND_MY_y7,RE_WIND_MY_y8,RE_WIND_MY_y9,RE_WIND_MY_y10,RE_WIND_MY_y11,RE_WIND_MY_y12,RE_WIND_MY_y13,RE_WIND_MY_y14,RE_WIND_MY_y15,RE_WIND_MY_y16,RE_WIND_MY_y17,RE_WIND_MY_y18,RE_WIND_MY_y19,RE_WIND_MY_y20,RE_WIND_MY_y21,RE_WIND_MY_y22,RE_WIND_MY_y23,RE_WIND_MY_y24,RE_WIND_MY_y25,RE_WIND_MY_y26,RE_WIND_MY_y27,RE_WIND_MY_y28,RE_WIND_MY_y29,RE_WIND_MY_y30,PP_CO2_MY_y1,PP_CO2_MY_y2,PP_CO2_MY_y3,PP_CO2_MY_y4,PP_CO2_MY_y5,PP_CO2_MY_y6,PP_CO2_MY_y7,PP_CO2_MY_y8,PP_CO2_MY_y9,PP_CO2_MY_y10,PP_CO2_MY_y11,PP_CO2_MY_y12,PP_CO2_MY_y13,PP_CO2_MY_y14,PP_CO2_MY_y15,PP_CO2_MY_y16,PP_CO2_MY_y17,PP_CO2_MY_y18,PP_CO2_MY_y19,PP_CO2_MY_y20,PP_CO2_MY_y21,PP_CO2_MY_y22,PP_CO2_MY_y23,PP_CO2_MY_y24,PP_CO2_MY_y25,PP_CO2_MY_y26,PP_CO2_MY_y27,PP_CO2_MY_y28,PP_CO2_MY_y29,EL_Demand_MY_y1,EL_Demand_MY_y2,EL_Demand_MY_y3,EL_Demand_MY_y4,EL_Demand_MY_y5,EL_Demand_MY_y6,EL_Demand_MY_y7,EL_Demand_MY_y8,EL_Demand_MY_y9,EL_Demand_MY_y10,EL_Demand_MY_y11,EL_Demand_MY_y12,EL_Demand_MY_y13,EL_Demand_MY_y14,EL_Demand_MY_y15,EL_Demand_MY_y16,EL_Demand_MY_y17,EL_Demand_MY_y18,EL_Demand_MY_y19,EL_Demand_MY_y20,EL_Demand_MY_y21,EL_Demand_MY_y22,EL_Demand_MY_y23,EL_Demand_MY_y24,EL_Demand_MY_y25,EL_Demand_MY_y26,EL_Demand_MY_y27,EL_Demand_MY_y28,EL_Demand_MY_y29,EL_Demand_MY_y30
67.36966850439399,67.36966850572259,67.3696685060839,67.36966850630367,66.30432746496867,65.99524703939741,65.72562368942992,61.73388287425048,60.724439356806464,59.25466329052021,56.946424367636126,54.38171445331113,53.95755089068699,53.9575508907501,46.194371265466344,44.701578571833984,44.17548423043399,43.639525620269865,43.63952562042679,43.04109330708429,43.0410933064546,43.04109330648456,43.04109330630471,43.04109330635931,43.04109330635931,43.04109330655396,43.04109330655396,43.041093306740926,43.04109330769754,43.04109330769754,9.930767820306666,16.402960226174287,18.466229837547402,51.80078883943467,134.38614886809768,69.62962668950472,114.82764800515166,209.19990697502766,319.10037323120866,577.9145851605984,204.21751925402475,335.5832780037781,504.5268912085393,581.2496478232722,1046.8384554733282,371.0183935591928,612.4679938717258,945.6487171343052,1030.1353898460914,1870.419718880862,721.6818359825413,1449.1867268100204,1920.98448700556,1807.1761102534533,3679.5506122616084,1439.8846225840468,2635.4647625182156,3173.5218178202713,2742.940979714016,4982.197844628569,1034.6268861288263,1055.903233810266,1010.6815040162787,1030.6912646019023,1008.8541412336008,1097.72702213715,1088.7525470797582,952.5082961019131,786.5883201094342,675.7263726074752,1116.6854352430553,1024.1567349971021,889.857236192466,757.8631205720397,233.99358591750925,1116.166254107666,901.7647313133863,613.1363012510387,563.5449668335323,5.748425217797488e-08,880.7753997751768,230.86130618436854,6.675242930293138e-08,7.063721366615391e-08,7.343803254261997e-08,155.05363022395275,8.09932639428773e-08,8.508419516343394e-08,1.2890376733145707e-09,36.55651471,37.46879548,36.0498872,37.80367305,39.76585044,40.54855548,41.73060226,40.22275351,38.34782902,43.16369165,45.29915766,46.49167323,47.61671271,45.79957214,43.62826562,50.36338278,51.23533839,52.68245076,53.82969476,48.25297292,54.0985752,56.64950552,57.58682727,59.10458663,56.7273936,53.85137576,60.26981894,62.83479851,64.32972925,65.38747845
7.606272989059959,7.606272989209963,7.606272989250757,7.606272989275569,7.485992231380569,7.451095962114877,7.4206545357340445,6.969972930556675,6.856003200095327,6.690060302629076,6.429451993857528,6.139887206332527,6.09199764533341,6.091997645340536,5.215507307716785,5.046965751911129,4.987567846777796,4.927056230938695,4.9270562309564125,4.859491113867246,4.859491113796151,4.8594911137995345,4.859491113779228,4.859491113785393,4.859491113785393,4.859491113807369,4.859491113807369,4.859491113828479,4.859491113936484,4.859491113936484,10.580783208350834,19.638079474395546,21.086157710893964,57.76056490222828,121.26196377371635,74.18721273228779,137.4748488254443,238.88050080533696,355.81345827527457,521.4753014377294,217.58451488067539,401.7696191935122,576.1075049428315,648.1234892302433,944.6039486490187,395.30328969459106,733.2636898054476,1079.814242756488,1148.6543617650582,1687.7540587549279,768.9193011160412,1735.0065916103224,2193.5274395219926,2015.095046710687,3320.204774121221,1534.13183273168,3155.2515975570827,3623.7706417721483,3058.5213860901913,4495.6351501807085,1055.7601188644207,1068.3589898243474,1012.2422983763695,1042.2054277352652,1042.6401221405908,1107.9681017464884,1081.0545842878844,915.5751027899836,759.2325371592948,736.4447645844618,1110.3694964897477,957.9100068871433,810.1332085779753,668.2398360934175,326.5667082655193,1083.2107777457484,764.8821161333632,462.94916388407137,420.42150185322106,5.753240072715578e-08,811.2016252457895,6.394097848267136e-08,6.663295212509173e-08,7.002058194627935e-08,7.343800438056255e-08,36.481594330717485,8.09725200741833e-08,8.507159691747255e-08,1.2890466544506018e-09,35.30785233,36.01983591,34.22251164,36.41333476,38.51138887,39.11034774,40.30520836,38.18385457,36.88444927,41.57622333,43.87014126,44.90365523,45.77532201,43.47798322,41.96338074,48.77460931,49.41808352,50.88297412,51.7480412,46.411606,52.10894523,54.86242875,55.54429283,56.81894719,53.85187135,51.79636991,58.05322383,60.60612495,62.13241604,62.85887267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984348418706666,19.601280846938455,20.598158367663206,55.80188819041582,118.06243436910906,70.00530731479971,137.21724289441406,233.35206223905365,343.74772561402165,507.71603588732177,205.31935720687866,401.0167670340352,562.7745835117656,626.1454426705752,919.6803203705709,373.0201911949868,731.889670651276,1054.8239790725481,1109.703175049358,1643.2222157047154,725.5756078767232,1731.7554660975904,2142.7623848106573,1946.7626170199137,3232.600281553858,1447.6533954625402,3149.3391595193775,3539.9053061595782,2954.806080991364,4377.016612200978,1029.4892059639049,1044.5347121617995,991.1955084754734,1031.532880044658,1025.0944927806877,1094.4782337302047,1049.3799427045565,895.5592996867429,755.0340031955777,733.7872063790808,1096.9046691239678,920.960046423654,789.5682717084155,659.287623394203,330.40194882239496,1074.786136713762,739.4995704008359,443.18574036960996,419.0920517330429,5.754180545594877e-08,830.4441379695648,6.373210931809657e-08,6.663485369625785e-08,7.003061928887926e-08,7.343711590745532e-08,95.35201746745079,8.097250437564033e-08,8.506943423596582e-08,1.2890478570956839e-09,34.17447302,34.98529292,33.26444932,35.74799238,37.58324144,38.28439039,39.01141432,37.11489409,36.12433081,40.81654495,42.8128447,43.4622514,44.46058702,42.26081313,41.09859515,47.59911215,48.3744408,49.24963461,50.26176088,45.45515093,51.15681356,53.54021151,54.37127291,55.18702295,52.34428332,50.72894508,56.99247863,59.32620602,60.13797033,61.05347283
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.284658675737083,19.077402442468735,18.572002007745898,49.10173711906649,115.93648618878149,65.09942929177056,133.54987284678336,210.3981769175516,302.4738231219146,498.5736021539699,190.9308520940563,390.29889478273236,507.4167558249821,550.9639533952659,903.1196530082311,346.8794366104734,712.3286431907392,951.0652703742818,976.4607497784558,1613.6327421518533,674.7282426516596,1685.4712820386378,1931.9876370743998,1713.0141891964788,3174.3909051080855,1346.2037875660003,3065.1675797687244,3191.6993393174102,2600.0215428476513,4298.19975100633,1025.4589589527009,1030.3515953787448,973.6751401228606,1026.6430434618235,1010.4572544693202,1087.6597901073815,1047.6479161146783,896.7041004248766,784.8643052376678,729.696358279077,1092.197436995091,925.6625018041135,826.235913349334,709.6362342529031,333.9432495972107,1079.6963435773503,744.2462704696803,540.1280263136844,531.2056137205739,5.754914065042178e-08,864.7057647987638,6.384907282244516e-08,6.668836571301628e-08,7.054796270264523e-08,7.343722767839451e-08,180.73152094715277,8.097333756012722e-08,8.506603336196118e-08,1.2890651692355796e-09,34.01896825,34.50177527,32.62182385,35.36695169,37.03212298,37.89893324,38.83389991,36.39788309,35.74810285,40.38147815,42.18503964,43.26448427,43.84611515,41.44438973,40.67056118,46.90112154,47.88739442,49.02553304,49.56711332,44.98174428,50.61152901,52.75510097,53.82384887,54.42430532,51.33306052,50.20061288,56.38499127,58.72889443,59.86432335,60.20967736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639421611219584,18.38060170379022,16.722715410195946,43.08513932912576,116.4225007277631,60.57534648754707,128.67197344036822,189.44801071789828,265.4107079963283,500.6636604899168,177.66211849451835,376.04325599699297,456.8912925212386,483.45252307057865,906.9055990570644,322.7730610034824,686.3108912324205,856.3639959955242,856.8117936766637,1620.397212932739,627.838024514368,1623.9095658727356,1739.612100910675,1503.1129109613635,3187.6981924255683,1252.6493974190228,2953.2125565313004,2873.8894010486656,2281.4323281613724,4316.218130199181,1023.9011080297155,1031.3322958549247,969.0658776454027,1036.5902873184405,1018.7529227553536,1098.0262697449493,1050.0109098585901,910.4481239411864,836.5154666132808,732.0942550806379,1115.4698004196455,937.1163075148477,877.1221669864111,768.942401919304,346.7541011400697,1114.9247059675863,777.6462134321754,631.6543789132612,651.2624357265323,5.755463461484008e-08,917.2208954318946,8.540401467353054e-08,6.692336949163694e-08,152.74087630323697,7.343769266963834e-08,294.7717213315941,8.097397887188028e-08,8.506793510823367e-08,1.2890125223624553e-09,33.94653796,34.51110896,32.40948799,35.49617841,37.32083584,38.09101204,38.75121808,36.16096881,36.22770985,40.52902736,42.5139261,43.17236921,43.85797675,41.17462767,41.21620932,47.2667759,48.13009659,48.92115205,49.58052261,45.58523251,50.79645764,53.1663946,54.09663809,54.43902862,50.99893298,50.87411897,56.59101546,59.02654332,59.73686533,60.22596576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.416525376653334,18.12325684432265,16.338796739442017,39.4822644092842,119.58884864698126,59.01250845888949,126.87045075596133,185.09867948384252,243.21647587390973,514.2802322841213,173.07845317298063,370.77831416169295,446.40202128740236,443.0251507230177,931.5707508838268,314.44554752460925,676.7019250678991,836.7036645864476,785.1632909555574,1664.4672278474159,611.6398647440393,1601.1733798788146,1699.6742350182813,1377.4192752225138,3274.394161637603,1220.3311651945662,2911.864940028535,2807.910893869641,2090.653896329964,4433.606506243476,1057.5225721935055,1037.94903875607,973.21003483283,1084.850425267527,1051.8759780486964,1134.5029163236663,1089.9381227722292,918.9929510210834,907.2227496774505,769.4667056448526,1161.3924380329197,984.8567236627196,895.6931930910952,814.146968483553,377.2821721592295,1169.2126876005805,831.370703846769,699.4461695807488,732.0471929184864,5.756276283813083e-08,997.325393189826,67.66816192533268,9.07772405027255e-08,288.4660482461537,7.343875131111693e-08,395.2162232269637,8.097297785579745e-08,8.506950335005183e-08,1.28903728684109e-09,35.04457307,34.72018506,32.53311227,36.9643624,38.51391211,39.23886328,40.00466543,36.29890292,37.82265947,42.20537878,43.8730156,44.56882316,44.12367828,41.33168611,43.03078103,48.77780499,49.58046999,50.50355619,49.88089262,47.59215344,52.89748793,54.86602329,55.72680987,54.76883255,51.19346572,53.11388674,58.93171878,60.80527503,61.66911466,60.59082827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.015622637437916,17.76741307481756,15.890274153376737,36.61833839118642,122.93049483678293,56.201576960391584,124.3793941084938,180.01746452515783,225.57427617470637,528.6506572706146,164.83424040452746,363.4982124616846,434.14766790963756,410.8894240920754,957.6014375694302,299.4676230611018,663.4151209401438,813.7349908587993,728.2098813407297,1710.9770875284376,582.5057403618545,1569.7349041113769,1653.015824639834,1277.5053782067305,3365.8898729680527,1162.2033648277388,2854.6914967865123,2730.829853224888,1939.0040814543786,4557.493845709408,1117.9341420661567,1075.2400650298052,988.0896497147539,1156.2015265690763,1118.0759912298456,1206.6706112722832,1160.9335568489796,940.1756941589623,1026.8323534309952,833.2939551793243,1248.8548382515057,1068.4569106836889,954.8861245897721,864.6166737061892,467.2596429154777,1272.2650068222977,932.293607691335,808.8976233252052,842.0636802084045,5.762495777971501e-08,1124.4674174430038,198.1740683843627,140.5080555050266,446.6427922536472,7.34394817703658e-08,596.5355712439907,8.098105107648157e-08,8.507544511950306e-08,42.36761346280084,37.01752651,35.93449243,33.00755914,39.21599556,40.80021324,41.51908564,42.25686414,36.82826823,41.17501248,44.77626123,46.47744916,47.07797665,45.66686441,41.93444705,46.84474785,51.67340153,52.46165683,53.34682567,51.62543216,51.81041046,56.11966546,58.12303471,58.96516866,56.68432341,51.94004599,57.82155406,62.52146317,64.33875016,65.14098723,62.70993822
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.852906452999999,17.41301707072538,15.547162977684534,34.77752971016368,122.66476185542612,55.060691644798446,121.89847243025963,176.13043253929177,214.23462768050368,527.5078983852845,161.48812496515092,356.24773016307387,424.7733226137228,390.2339587695096,955.5314362626369,293.3884659960468,650.1823747364352,796.1643959955185,691.6026749498138,1707.2785500491427,570.6809432410208,1538.4243371110765,1617.323035607024,1213.2850150342113,3358.6139895344913,1138.6107750041583,2797.750666114265,2671.8643355433546,1841.5300915767043,4547.642128861252,1187.54962430488,1104.5589733756137,993.9172222987893,1228.480895129387,1176.892872232136,1278.1359468213298,1242.6973582731819,950.1820274906725,1139.2787937712048,914.8624516981233,1318.8993305868269,1164.0357069866157,1001.069628839916,892.2398716204227,584.3586846016221,1352.49909445391,1034.385178974357,926.5582283178182,920.2828688535575,6.264082178755469e-08,1237.0926244973352,312.89523868890086,276.0752278753854,556.5527887137216,7.343909368133633e-08,762.1111620844556,8.099566361840494e-08,8.508881894513313e-08,262.05997328651654,39.30090512,36.88675037,33.1878702,41.53178383,42.72518249,43.83112236,44.86342457,37.02945074,44.49907139,47.42039507,48.67027251,49.98192122,46.87702854,42.16352319,50.62652452,54.11137185,55.38304286,56.63745614,52.99349733,55.99306509,59.43365154,60.86530112,62.24871003,58.18644834,52.22377992,62.48948834,66.21348907,67.92152542,69.15912542,64.37174091
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407041291775417,16.737150979408124,15.426414661146433,33.238593929559514,114.5572798177581,51.93450590652742,117.16712439537527,174.76250108769682,204.75456004115128,492.64245906761533,152.31929947303826,342.42038709277085,421.4742857611779,372.96576844770823,892.3759396167698,276.7307232258159,624.9462988472508,789.9809199078218,660.9986581805958,1594.436606132655,538.2793410713236,1478.7121781390017,1604.761963588409,1159.5961033355366,3136.6276408901685,1073.963770763412,2689.1592141271262,2651.1130820189574,1760.0407916578997,4247.067405397148,1221.7634745036626,1162.5936170461964,1010.0142274486881,1259.2581510433752,1219.0256046906977,1316.5390832596613,1285.976099591466,969.3755083506315,1199.4941880856447,983.1117853366841,1366.8279252206703,1220.8083402028244,1077.2622934384185,929.8050944839066,705.2356836600779,1412.249759528148,1104.1956297386137,981.4055398889294,1033.2916024604162,172.5259192280158,1311.3354374379314,421.07897760685637,338.73642406489,700.7214393916962,7.343535280103078e-08,898.0051494961416,8.101624611157847e-08,8.510235822309382e-08,402.9719329429224,40.41108545,38.7725184,33.713117,42.49304367,43.84382086,44.99091252,46.13073613,37.6154962,46.16708213,48.51794776,49.94456629,51.39382117,49.27353137,42.83082289,52.52421775,55.52812546,56.84850176,58.23736306,55.7026935,58.09191864,60.80925299,62.45888731,63.8958374,61.16112469,53.05029795,64.83185491,67.74601095,69.71875791,71.11274711,67.66262909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.888926042395833,16.491226430196807,15.671784679971397,30.507880972661038,103.20474127145437,48.30173832508516,115.4455487051775,177.54224473673725,187.93297212219963,443.8219693090587,141.6647143663741,337.3890899837134,428.1781865510309,342.32480756536415,803.9421685948869,257.3736814560691,615.7637541588283,802.5462267174042,606.694387542329,1436.429161651132,500.6272308630654,1456.9849662455604,1630.287043904512,1064.3296155034116,2825.790247969745,998.8410618443221,2649.646499669014,2693.281251430382,1615.444837790673,3826.186283697824,1253.4637916030956,1196.7402016996325,1039.3731037507466,1297.771037967002,1269.1289981662378,1362.028613045342,1323.293302006724,999.626778239147,1256.2628709838316,1072.7878480786453,1421.625438777407,1265.4963918244484,1113.6405888194715,998.0567643579269,839.117202773699,1480.6846943018486,1166.266503789624,1013.7776351294223,1136.2993919904322,380.7986890094931,1400.1932765879376,498.00975644620763,372.656078382209,849.464012436396,7.343308757040096e-08,1029.2250636819806,8.10345013165757e-08,8.510768044098715e-08,602.4402567102434,41.43625373,39.88706065,34.68640729,43.66944391,45.11782157,46.36702525,47.30100331,38.70144733,47.48041128,49.86114468,51.39584065,52.69760488,50.68993234,44.06733935,54.01839029,57.14164523,58.58729615,59.7147571,57.30390508,59.74447728,62.49272901,64.2737991,65.85018484,62.91924256,54.58184842,66.67614659,69.62152791,71.85120787,72.91677023,69.6076371
