RE_PV_MY_y1,RE_PV_MY_y2,RE_PV_MY_y3,RE_PV_MY_y4,RE_PV_MY_y5,RE_PV_MY_y6,RE_PV_MY_y7,RE_PV_MY_y8,RE_PV_MY_y9,RE_PV_MY_y10,RE_PV_MY_y11,RE_PV_MY_y12,RE_PV_MY_y13,RE_PV_MY_y14,RE_PV_MY_y15,RE_PV_MY_y16,RE_PV_MY_y17,RE_PV_MY_y18,RE_PV_MY_y19,RE_PV_MY_y20,RE_PV_MY_y21,RE_PV_MY_y22,RE_PV_MY_y23,RE_PV_MY_y24,RE_PV_MY_y25,RE_PV_MY_y26,RE_PV_MY_y27,RE_PV_MY_y28,RE_PV_MY_y29,RE_PV_MY_y30,RE_WIND_MY_y1,RE_WIND_MY_y2,RE_WIND_MY_y3,RE_WIND_MY_y4,RE_WIND_MY_y5,RE_WIND_MY_y6,RE_WIND_MY_y7,RE_WIND_MY_y8,RE_WIND_MY_y9,RE_WIND_MY_y10,RE_WIND_MY_y11,RE_WIND_MY_y12,RE_WIND_MY_y13,RE_WIND_MY_y14,RE_WIND_MY_y15,RE_WIND_MY_y16,RE_WIND_MY_y17,RE_WIND_MY_y18,RE_WIND_MY_y19,RE_WIND_MY_y20,RE_WIND_MY_y21,RE_WIND_MY_y22,RE_WIND_MY_y23,RE_WIND_MY_y24,RE_WIND_MY_y25,RE_WIND_MY_y26,RE_WIND_MY_y27,RE_WIND_MY_y28,RE_WIND_MY_y29,RE_WIND_MY_y30,PP_CO2_MY_y1,PP_CO2_MY_y2,PP_CO2_MY_y3,PP_CO2_MY_y4,PP_CO2_MY_y5,PP_CO2_MY_y6,PP_CO2_MY_y7,PP_CO2_MY_y8,PP_CO2_MY_y9,PP_CO2_MY_y10,PP_CO2_MY_y11,PP_CO2_MY_y12,PP_CO2_MY_y13,PP_CO2_MY_y14,PP_CO2_MY_y15,PP_CO2_MY_y16,PP_CO2_MY_y17,PP_CO2_MY_y18,PP_CO2_MY_y19,PP_CO2_MY_y20,PP_CO2_MY_y21,PP_CO2_MY_y22,PP_CO2_MY_y23,PP_CO2_MY_y24,PP_CO2_MY_y25,PP_CO2_MY_y26,PP_CO2_MY_y27,PP_CO2_MY_y28,PP_CO2_MY_y29,EL_Demand_MY_y1,EL_Demand_MY_y2,EL_Demand_MY_y3,EL_Demand_MY_y4,EL_Demand_MY_y5,EL_Demand_MY_y6,EL_Demand_MY_y7,EL_Demand_MY_y8,EL_Demand_MY_y9,EL_Demand_MY_y10,EL_Demand_MY_y11,EL_Demand_MY_y12,EL_Demand_MY_y13,EL_Demand_MY_y14,EL_Demand_MY_y15,EL_Demand_MY_y16,EL_Demand_MY_y17,EL_Demand_MY_y18,EL_Demand_MY_y19,EL_Demand_MY_y20,EL_Demand_MY_y21,EL_Demand_MY_y22,EL_Demand_MY_y23,EL_Demand_MY_y24,EL_Demand_MY_y25,EL_Demand_MY_y26,EL_Demand_MY_y27,EL_Demand_MY_y28,EL_Demand_MY_y29,EL_Demand_MY_y30
67.36966850468455,67.36966850602754,67.36966850612143,67.36966850614776,66.30432746481276,65.9952470392417,65.72562368927422,61.733882874018775,60.72443935653244,59.2546632902462,56.94642436735802,54.38171445303301,53.957550890390245,53.95755089044052,46.194371265156775,44.70157857145026,44.175484230050266,43.639525619832575,43.639525619964346,43.041093306621846,43.04109330555461,43.04109330428077,43.04109330521322,43.041093305557865,43.041093305557865,43.041093305766,43.04109330585139,43.041093306106205,43.041093306764836,43.041093306764836,9.930767820310619,18.979441357251865,59.151740458089144,128.27151498961194,254.6880313397726,125.30000550316988,206.7801562077422,346.98297486576234,486.0256803909791,881.1128353947071,311.8529242115401,513.3680473580117,699.7240584098946,801.0414824384783,1446.0619213740824,512.742758314443,926.9765972477886,1332.6806046868783,1352.924128346993,2456.723751349174,901.7190683448921,1743.9833808790233,2215.077613069341,2009.914351859517,4066.395740113238,1564.251476132245,2840.8853895147863,3370.5173866127616,2855.2246403095473,5186.14660471621,1034.626886120031,1053.3267526627042,969.9959933764316,954.2205384482794,888.5522587562508,1042.0566433177237,996.8000388659307,814.7252282037889,619.6630129473906,372.52812236048675,1009.0500302719691,846.3719656286587,694.6600689792956,538.071285938031,2.9553512721029574e-08,974.4418893720831,587.2561279193056,226.10441367962392,240.7562283223396,3.7771554363723524e-08,700.7381673915162,4.1680857255657974e-08,4.375925755124923e-08,4.597907549221361e-08,4.826436285034075e-08,30.686776648311948,5.323189961245687e-08,5.5904255941584774e-08,6.891202864199951e-10,36.55651471,37.46879548,36.0498872,37.80367305,39.76585044,40.54855548,41.73060226,40.22275351,38.34782902,43.16369165,45.29915766,46.49167323,47.61671271,45.79957214,43.62826562,50.36338278,51.23533839,52.68245076,53.82969476,48.25297292,54.0985752,56.64950552,57.58682727,59.10458663,56.7273936,53.85137576,60.26981894,62.83479851,64.32972925,65.38747845
7.606272989092766,7.606272989244393,7.606272989254993,7.606272989257965,7.485992231362965,7.4510959620972965,7.420654535716463,6.969972930530513,6.856003200064389,6.69006030259814,6.429451993826127,6.139887206301126,6.091997645299907,6.091997645305584,5.2155073076818335,5.0469657518678055,4.987567846734473,4.927056230889323,4.9270562309042,4.859491113815034,4.859491113694539,4.859491113550719,4.859491113655995,4.859491113694907,4.859491113694907,4.859491113718406,4.859491113728047,4.859491113756817,4.8594911138311785,4.8594911138311785,10.580783208355045,22.722714230483287,67.5439945861084,143.02938879232497,229.8151341492477,133.50147926359097,247.56294506254937,396.2117765987023,541.9438291449615,795.0631343045641,332.2651625411452,614.6184819460021,798.9986033715174,893.202778806753,1304.83915047172,546.3041796509763,1109.8021233148238,1521.7569398783842,1508.580538520424,2216.79949196649,960.7408157790125,2087.945332030789,2529.3455297561786,2241.158696025925,3669.270509501625,1666.6390808628291,3401.1868764954315,3848.7152930869293,3183.723488424793,4679.666223068405,1055.7601188558954,1065.2743550520647,965.7844614819101,956.9366038416014,934.0869517593026,1048.653835209349,970.9664880395126,758.243826989148,573.1021662872037,462.8569317046759,995.6888488156294,745.0611441204079,587.2421101374281,423.1605464978742,2.9566280713151593e-08,932.2098878088575,388.34368260591737,21.006466743259356,60.49532508745549,3.7772096775830034e-08,619.3801105610867,4.16657105973178e-08,4.375823670854016e-08,4.597166377555323e-08,4.826424904546725e-08,5.0703555784473684e-08,5.323132596062225e-08,5.5904004352539636e-08,6.891200951416672e-10,35.30785233,36.01983591,34.22251164,36.41333476,38.51138887,39.11034774,40.30520836,38.18385457,36.88444927,41.57622333,43.87014126,44.90365523,45.77532201,43.47798322,41.96338074,48.77460931,49.41808352,50.88297412,51.7480412,46.411606,52.10894523,54.86242875,55.54429283,56.81894719,53.85187135,51.79636991,58.05322383,60.60612495,62.13241604,62.85887267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98434841871064,22.68013548968169,65.98081624659642,138.17922270744495,223.75140025898668,125.97605083983105,247.09905160497297,387.04220244434765,523.5663641902211,774.0851804799529,313.5354996774448,613.466784980173,780.5072879297217,862.9140258359961,1270.410619873224,515.5092174959352,1107.7225312172259,1486.5387461515188,1457.4241557236992,2158.3086434107076,906.5842155464826,2084.0328556338814,2470.8085988345733,2165.160385538269,3572.4558239789953,1572.6912596067782,3394.813594986754,3759.6440378559087,3075.762545449538,4556.191975921995,1029.489205955436,1041.4558575029168,945.8128505773188,949.155545524056,919.4055268850595,1038.507490199342,939.498133982752,741.8691594739857,575.21536461697,467.41806177350156,988.688526639762,708.5100284632928,571.8355672786148,422.51904020969675,2.9576231544261087e-08,932.2971104323473,363.6667098168276,11.470973271793415,71.3710710483146,3.777219482390933e-08,649.4355302780373,4.1665513238631116e-08,4.375824256808539e-08,4.597130386624139e-08,4.826421738956417e-08,5.0736435253481844e-08,5.323132795453001e-08,5.590395037085131e-08,6.89120085097382e-10,34.17447302,34.98529292,33.26444932,35.74799238,37.58324144,38.28439039,39.01141432,37.11489409,36.12433081,40.81654495,42.8128447,43.4622514,44.46058702,42.26081313,41.09859515,47.59911215,48.3744408,49.24963461,50.26176088,45.45515093,51.15681356,53.54021151,54.37127291,55.18702295,52.34428332,50.72894508,56.99247863,59.32620602,60.13797033,61.05347283
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28465867574078,22.073969327058325,59.49055395788371,121.58799798217629,219.7223127277304,117.14781819649724,240.494898646213,348.97044835636393,460.7015786119781,760.1462422422836,291.56335247451614,597.0708156034686,703.7319870910175,759.3036548937378,1247.5343581730424,479.3830231002767,1078.1167153126044,1340.3140263966284,1282.4307579185743,2119.4440176085745,843.0520099227763,2028.3334441618763,2227.7652904324837,1905.1888658057348,3508.126674754914,1462.4791659319344,3304.0812829760544,3389.8232731857156,2706.4547248290637,4474.148707102453,1025.4589589442355,1027.3550284780265,932.7565881535144,954.1567825951488,906.6714279246333,1035.6114011968316,940.7028903040067,758.1318289786166,626.6365497452039,468.1237181778247,991.5649366010051,718.8905809691569,629.9206820714649,501.2965327352619,2.961298583512465e-08,947.1927571071506,378.4581983297671,150.87927027241957,225.2356055700819,3.777226138600173e-08,696.3819975058932,4.166571267900281e-08,4.3758681753515285e-08,4.597759265206911e-08,4.826421667755797e-08,64.45614255359635,5.3231339658987624e-08,5.5903849518809993e-08,6.891202929025867e-10,34.01896825,34.50177527,32.62182385,35.36695169,37.03212298,37.89893324,38.83389991,36.39788309,35.74810285,40.38147815,42.18503964,43.26448427,43.84611515,41.44438973,40.67056118,46.90112154,47.88739442,49.02553304,49.56711332,44.98174428,50.61152901,52.75510097,53.82384887,54.42430532,51.33306052,50.20061288,56.38499127,58.72889443,59.86432335,60.20967736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639421611223021,21.267719200551547,53.566847721514996,106.68941958424796,220.643405319328,109.00663423189265,231.71083993955972,314.22210120363025,404.25029476070455,763.3328329147007,271.30116640588255,575.2628474269562,633.6586513541467,666.2636738264764,1252.7641167752126,446.0683148910176,1038.7385805860897,1206.853736844122,1125.2902876102683,2128.328887600564,784.4641368392279,1954.24871242544,2005.9380209563383,1671.739790641031,3522.833007718497,1360.844221999113,3183.3999540805444,3052.2853629189217,2374.823901331005,4492.904677657544,1023.9011080212514,1028.445178342034,932.2217453148792,972.9860070597495,914.5320181580445,1049.594981994776,946.9720433481583,785.6740334480112,697.6758798464921,469.42508264291195,1021.8307524946471,737.8967160706659,700.3548081416659,586.1312511441794,0.8955834129095379,991.6294520997518,425.2185240604539,281.1646380457507,382.7839417825516,3.77722853228206e-08,760.5947830852783,4.166644574036114e-08,4.37599218702889e-08,4.612136852276485e-08,4.8264232482246683e-08,186.57689672391962,5.323137291954495e-08,5.590386265635958e-08,6.891207176426469e-10,33.94653796,34.51110896,32.40948799,35.49617841,37.32083584,38.09101204,38.75121808,36.16096881,36.22770985,40.52902736,42.5139261,43.17236921,43.85797675,41.17462767,41.21620932,47.2667759,48.13009659,48.92115205,49.58052261,45.58523251,50.79645764,53.1663946,54.09663809,54.43902862,50.99893298,50.87411897,56.59101546,59.02654332,59.73686533,60.22596576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.416525376656685,20.969952114519046,52.33706461098121,97.7678136658776,226.64425380613142,106.19427370517917,228.46668098860098,307.00821706720274,370.4459884265407,784.0932298488133,264.301622785188,567.2086531729414,619.1111702081552,610.5492275508395,1286.8355980578376,434.55979589254673,1024.1953116359036,1179.1468919281876,1031.1910177018706,2186.213142813602,764.2250386539218,1926.887482996259,1959.8858673598727,1531.945201184287,3618.6436533756087,1325.7345738577462,3138.82950818252,2982.21125649844,2176.2358589949845,4615.098405574558,1057.5225721850165,1035.1023434697395,937.2117669420833,1026.5648760073302,944.8205728837751,1087.321151071523,988.3418925283206,797.0834134302763,779.9932371223704,499.65370806718164,1070.1692684070479,788.4263846372215,722.9840441584987,646.622891636486,22.017324968874348,1049.0984392524329,483.87731726068176,357.002942220063,486.01946616178924,3.777228746347844e-08,844.7402192581447,4.1667542317688143e-08,4.376124997714055e-08,133.94012225917714,4.826427192408948e-08,289.8128145361816,5.3231488594155104e-08,5.590388395841251e-08,6.891206224233083e-10,35.04457307,34.72018506,32.53311227,36.9643624,38.51391211,39.23886328,40.00466543,36.29890292,37.82265947,42.20537878,43.8730156,44.56882316,44.12367828,41.33168611,43.03078103,48.77780499,49.58046999,50.50355619,49.88089262,47.59215344,52.89748793,54.86602329,55.72680987,54.76883255,51.19346572,53.11388674,58.93171878,60.80527503,61.66911466,60.59082827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.015622637441107,20.55821448530207,50.90033974435039,90.6760272782559,232.97732679529776,101.13594223082833,223.98081811816613,298.5804165591113,343.57493833790284,806.0029830040437,251.7121942726116,556.0717109017626,602.1157116347996,566.2618026963224,1322.793376076463,413.86049247103335,1004.0855971661155,1146.7776776125606,956.3914886117745,2247.302039491108,727.8228539443938,1889.0537254519375,1906.0842874981809,1420.8224531450428,3719.7586562656193,1262.5861131394477,3077.199695526889,2900.3454296393106,2018.3781831159,4744.057135230638,1117.934142057624,1072.449263603159,953.0795841045617,1102.1438376783522,1008.0291592655084,1161.736245995941,1061.3321328279885,821.6127421175506,908.8316912652732,555.9416294328591,1161.9768843697002,875.8834122293058,786.9180808527318,709.2442950826859,102.06770439200916,1157.8721374323643,591.6231314472203,475.8549365524385,613.8820729269348,3.777247251275128e-08,979.1503038386003,4.1672727509797434e-08,4.3767910913366086e-08,303.32571729006673,4.826430066043075e-08,496.15282290461425,5.323170080231213e-08,5.590400087125793e-08,6.891343064887166e-10,37.01752651,35.93449243,33.00755914,39.21599556,40.80021324,41.51908564,42.25686414,36.82826823,41.17501248,44.77626123,46.47744916,47.07797665,45.66686441,41.93444705,46.84474785,51.67340153,52.46165683,53.34682567,51.62543216,51.81041046,56.11966546,58.12303471,58.96516866,56.68432341,51.94004599,57.82155406,62.52146317,64.33875016,65.14098723,62.70993822
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.852906453003125,20.14815202802812,49.80127277771122,86.11773147599077,232.473710831496,99.08289465440274,219.5132061703762,292.1333108153445,326.30338105647,804.2606848383972,246.6024667216616,544.9800797508215,589.114511798492,537.7957474919752,1319.9339567923337,405.4591737874471,984.0576999194122,1122.0158495015205,908.3135628499502,2242.444153970058,713.0481367331054,1851.3738961489041,1864.9271108164335,1349.3975217895845,3711.7178315787132,1236.955765486253,3015.8206263683032,2837.7196422758134,1916.914046721308,4733.8021334270115,1187.5496242962954,1101.823838402128,959.6631124795398,1177.1406933598523,1067.0839232501996,1234.1137438057674,1145.082624521688,834.1791492071567,1027.2100403926372,638.1096652319159,1233.7849888165465,975.3033573844982,836.7284396432408,744.6780828787057,219.95616405541222,1240.4283866826875,700.5098537731748,600.7067747927405,703.5719809429647,3.777281660994755e-08,1094.725430983318,1.207680511946609e-07,28.471152641716305,420.4402819330492,4.826428810328841e-08,663.766171574611,5.3231990603156214e-08,5.590451049871324e-08,186.67601813975742,39.30090512,36.88675037,33.1878702,41.53178383,42.72518249,43.83112236,44.86342457,37.02945074,44.49907139,47.42039507,48.67027251,49.98192122,46.87702854,42.16352319,50.62652452,54.11137185,55.38304286,56.63745614,52.99349733,55.99306509,59.43365154,60.86530112,62.24871003,58.18644834,52.22377992,62.48948834,66.21348907,67.92152542,69.15912542,64.37174091
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407041291778365,19.36612484094503,49.41448710768288,82.30694734562361,217.10844695059598,93.45725641917242,210.993055294494,289.8644334943641,311.8641741137997,751.1033725239197,232.6010967523009,523.8273091051075,584.5391056198898,513.9978203427594,1232.6934104142742,382.43838257177384,945.862639949401,1113.3016213718715,868.1199017841004,2094.230637522574,672.563339881369,1779.5149624744745,1850.4430014377274,1289.6855138969224,3466.3932151751524,1166.7250190604489,2898.7650414240793,2815.680259907228,1832.0889415620989,4420.923233357339,1221.763474495053,1159.9646431684337,976.0261549829171,1210.1897976235812,1116.4744375519676,1275.0163327410319,1192.150168680941,854.2735759364876,1092.3845740103568,724.6508718672601,1286.546127927611,1039.4014181760858,914.1974735677463,788.7730425696072,364.9182128460233,1306.5421002025682,783.2792886182266,658.0848384057696,826.170358846393,3.7773812458035387e-08,1177.0514386059272,120.27619324822382,93.05538619127485,570.6320288049468,4.826415313563305e-08,805.2439011713165,5.3232373496089866e-08,5.590481968331532e-08,330.92378303652305,40.41108545,38.7725184,33.713117,42.49304367,43.84382086,44.99091252,46.13073613,37.6154962,46.16708213,48.51794776,49.94456629,51.39382117,49.27353137,42.83082289,52.52421775,55.52812546,56.84850176,58.23736306,55.7026935,58.09191864,60.80925299,62.45888731,63.8958374,61.16112469,53.05029795,64.83185491,67.74601095,69.71875791,71.11274711,67.66262909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.888926042398574,19.0815719007619,50.20046582653427,75.5450293163662,195.59316641446793,86.92001330028808,207.89286386562685,294.47496958233376,286.2430078620094,676.669604522432,216.3308789281342,516.1305395046694,593.8366886617306,471.77038705234804,1110.534439113933,355.6871940535572,931.9647642815789,1131.0096141747551,796.7996086042172,1886.6939879517467,625.5181960999879,1753.3679548087289,1879.8758440048903,1183.7315451283869,3122.8763068256803,1085.1137521057037,2856.172518541374,2860.4660078307943,1681.5738800189908,3982.8131324822048,1253.4637915944634,1194.1498562128163,1004.8444225849271,1252.7338896195402,1176.7405730173018,1323.4103380641243,1230.8459868348427,882.6940533860494,1157.9528352413527,839.9402128521223,1346.9592742018197,1086.7549422890615,947.9820866967805,868.6111848517197,532.5249322380696,1382.371181724998,850.0654936485996,685.3142476529295,946.194170917988,3.778410031153367e-08,1275.302311329023,201.62676785985195,123.0672782574995,730.0620827860132,4.826402710518715e-08,942.9523733927803,5.3232689694493524e-08,5.590491234723145e-08,536.3112144796818,41.43625373,39.88706065,34.68640729,43.66944391,45.11782157,46.36702525,47.30100331,38.70144733,47.48041128,49.86114468,51.39584065,52.69760488,50.68993234,44.06733935,54.01839029,57.14164523,58.58729615,59.7147571,57.30390508,59.74447728,62.49272901,64.2737991,65.85018484,62.91924256,54.58184842,66.67614659,69.62152791,71.85120787,72.91677023,69.6076371
