,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD
0,1,linear_red_2055,135.26668153476726,52.48666157,6353.38273807,51.15417501518476,5480.803273953038,17.937755648435978,19.936597072620902,27.335597072620903,0.9461386367548071,0.0,7.399,0.0
1,2,linear_red_2055,103.94604426547838,53.92082334,6348.5642297,50.94567476155104,4211.737977605899,13.127920423213814,44.21463991274582,71.55023698536672,2.8449431206616715,0.0,7.399,0.0
2,3,linear_red_2055,109.02007286714557,58.6403178,6564.49384039,55.80516192711463,4417.33001443724,13.113092893953748,4.847956302801894e-13,71.5502369853672,2.7094696387254213,0.0,7.399,0.0
3,4,linear_red_2055,111.6025567061779,59.44361835,6853.91121484,56.660993354870804,4521.968390416479,12.784493147983785,6.9066076790774105,78.45684466444462,2.848609040939515,0.0,7.399,0.0
4,5,linear_red_2055,106.88182762519399,59.56341654,6678.35711806,56.428088217290444,4330.691520836057,11.66068176595248,2.3546219602777136e-13,78.13284466444486,2.7129609913709753,0.0,7.075,0.0
5,6,linear_red_2055,118.14964320738214,61.38922567,7094.954855,59.48343451383217,4787.246526344066,12.276178287503136,9.483470026906153e-14,78.03884466444494,2.5837723727342654,0.0,6.981,0.0
6,7,linear_red_2055,105.65184615490516,59.91544914,7252.61940769,57.72146838341483,4280.854514466326,10.454868238778523,49.15421854900747,127.11106321345241,4.142337321507706,4.4174702245964363e-13,6.8990000000004414,2.7335241990619272e-14
7,8,linear_red_2055,106.31882937271638,65.42808402,7324.350730339999,62.44468330621537,4307.879675151685,10.01987631430761,5.742746193713142,131.63980940716556,4.135807859855056,8.165778607953469e-13,5.685000000001258,7.45458088149628e-14
8,9,linear_red_2055,108.57887542231562,66.15911406,7396.876363926,63.957476831499136,4399.453354992006,9.74559175316742,4.130245848968168e-10,131.33280940757857,3.9388646284467685,3.138766513782077e-12,5.3780000000043975,2.5078083198640253e-13
9,10,linear_red_2055,114.06218526214424,67.87187079,7825.69751527,64.7047215686673,4621.62885439248,9.750239061699837,2.060691403478963e-11,130.8858094075992,3.7512996461404335,3.0242987792555587,7.955298779259955,0.1676912228870129
10,11,linear_red_2055,111.72413793000004,67.85149988,7607.63189143,65.15431184296153,4526.894679448005,9.095598671534594,2.2561799442990467e-12,130.18380940760144,3.572666329657626,1.2418022507545566e-12,7.253298779261197,0.15970592655912683
11,12,linear_red_2055,108.4965517199999,66.75124086,8080.07537078,60.62507358498232,4396.117721914765,8.412225649409148,4.700423622584984e-13,129.40380940760193,3.4025393615787056,41.36170437061471,47.83500314987591,2.3251624618387265
12,13,linear_red_2055,105.26896551999991,68.52455013,8067.98711291,60.63678340590429,4265.340764786717,7.773310832688201,4.325139660231334e-13,129.27480940760233,3.240513677694019,17.24861811270063,64.95462126257654,3.1009172516372105
13,14,linear_red_2055,102.04137930999985,74.49958027,8339.85991431,65.32495980113352,4134.563807253481,7.176169703819252,2.658773229388459e-13,129.27480940760262,3.08620350256574,22.367146904515497,87.32176816709203,4.081007636143419
14,15,linear_red_2055,90.41329134862373,75.26912148,8415.414769789,66.13559108349003,3663.4111047149477,6.055630396832585,7.05755363896256e-14,126.91380940760268,2.9392414310149926,25.284477816640695,110.24524598373273,5.140582230797269
15,16,linear_red_2055,95.58620690000005,75.43696698,8458.12807092,69.71416469158522,3873.009892592209,6.09723606728663,4.3560209452341476e-13,126.45980940760312,2.7992775533476246,74.04519059239658,183.8364365761293,8.515785724027975
16,17,linear_red_2055,87.0597039833339,77.56867572,8964.86714637,58.54619898809539,3527.528769149237,5.2889038158264965,8.324919099703059e-14,126.2998094076032,2.6659786222358357,6.631065666291448e-13,183.67643657612996,8.11027211812191
17,18,linear_red_2055,89.13103447999997,75.63975902,9156.008877870001,63.36266778586371,3611.4559775257376,5.1568931248559915,2.2021198973676543e-13,126.13680940760342,2.5390272592722303,25.829537299340892,209.34297387547085,8.958397958847865
18,19,linear_red_2055,70.2526347652762,77.46556633,9120.69017157,66.53957593017087,2846.531505442358,3.871083163042274,9.413387727848941e-14,126.13680940760352,2.4181211993068885,61.31448907803045,270.6574629535013,11.435648879294579
19,20,linear_red_2055,47.28302186784445,83.24784011,9307.470174066,64.76056616797155,1915.8372048113454,2.481337335663098,0.0,125.95480940760352,2.3029725707684654,74.0451905923962,344.5206535458975,14.371063724476729
20,21,linear_red_2055,79.4482758600001,85.06620648,9808.22235906,75.94211178475479,3219.1251053312226,3.9707794298660275,26.71271332787246,132.73092566285507,2.6164343490882165,67.26907433714597,411.78972788304344,16.827649847004295
21,22,linear_red_2055,52.783812509647866,84.85265766,9513.83220095,51.72047353117472,2138.721000117419,2.5124807504594537,2.1936621470748473e-13,88.51628575010947,1.7592223352325396,3.449541115587729e-13,411.78972788304384,16.026333187623152
22,23,linear_red_2055,72.99310345000002,87.18462822,10076.21442547,64.7438959776166,2957.5711906699416,3.3089828583860186,5.281560223583752e-13,88.51628575010952,1.6754498430786169,5.550269351232716e-12,411.78972788304935,15.26317446440326
23,24,linear_red_2055,61.663692580095564,85.05658997,10014.44694628,70.09826543775748,2498.520436388141,2.662275019840166,0.0,81.6096780710321,1.4945991679176533,21.399111493219426,433.1888393762688,15.521364551428015
24,25,linear_red_2055,37.2741728495963,92.27525096,10329.75841939,63.41355309047488,1510.2936382412126,1.5326468787399237,0.0,81.60967807103188,1.4234277789691907,118.39032192896822,551.579161305237,20.213353285006946
25,26,linear_red_2055,63.3103448300001,92.90641484,10387.340787886,81.28022801900762,2565.2403184754253,2.4792451378670863,88.7068828476884,170.3165609187202,3.9284668031636665,29.68343908128071,581.2626003865178,20.60862362825944
26,27,linear_red_2055,41.251085224467936,94.77005344,10927.08603862,54.07136438242685,1671.4321693052593,1.538476512940918,0.0,121.16234236971272,3.107618949568601,2.8141285672832542e-14,581.2626003865173,19.62726059834231
27,28,linear_red_2055,55.59413053681968,95.12989008,10994.47448771,68.06321672181727,2252.59087604997,1.9746727613717034,1.0768519486675501e-13,115.41959617599969,2.887754962586826,3.736538312215573e-14,581.2626003865164,18.692629141278374
