,scenario,asset_name,total_system_cost_BUSD,total_capex_BUSD,total_opex_BUSD,total_cost_BUSD,total_emissions_MtCO2e
0,MEX_2042high-CHL2035high-WECC_2041high,RE_PV_MY,1278.064485289127,45.270879873372024,0.0,45.270879873372024,0.0
1,MEX_2042high-CHL2035high-WECC_2041high,RE_WIND_MY,1278.064485289127,160.45769981186825,0.0,160.45769981186825,0.0
2,MEX_2042high-CHL2035high-WECC_2041high,PP_CO2_MY,1278.064485289127,0.0,128.43798957534966,128.43798957534966,3422.0092423895367
3,MEX_2042high-CHL2035high-WECC_2041high,EL_Demand_MY,1278.064485289127,0.0,0.0,0.0,0.0
4,MEX_2042high-CHL2035high-WECC_2041high,CO2_Budget_MY,1278.064485289127,0.0,0.0,0.0,0.0
5,MEX_2042high-CHL2035high-WECC_2041high,RE_PV_MY,1278.064485289127,11.510829650097087,0.0,11.510829650097087,0.0
6,MEX_2042high-CHL2035high-WECC_2041high,RE_WIND_MY,1278.064485289127,29.03003549915976,0.0,29.03003549915976,0.0
7,MEX_2042high-CHL2035high-WECC_2041high,PP_CO2_MY,1278.064485289127,0.0,33.97163890968634,33.97163890968634,564.7718615612661
8,MEX_2042high-CHL2035high-WECC_2041high,EL_Demand_MY,1278.064485289127,0.0,0.0,0.0,0.0
9,MEX_2042high-CHL2035high-WECC_2041high,CO2_Budget_MY,1278.064485289127,0.0,0.0,0.0,0.0
10,MEX_2042high-CHL2035high-WECC_2041high,RE_PV_MY,1278.064485289127,145.18074120143115,0.0,145.18074120143115,0.0
11,MEX_2042high-CHL2035high-WECC_2041high,RE_WIND_MY,1278.064485289127,59.77994559486098,0.0,59.77994559486098,0.0
12,MEX_2042high-CHL2035high-WECC_2041high,PP_CO2_MY,1278.064485289127,0.0,634.5678622383701,634.5678622383701,10643.496639582903
13,MEX_2042high-CHL2035high-WECC_2041high,EL_Demand_MY,1278.064485289127,0.0,0.0,0.0,0.0
14,MEX_2042high-CHL2035high-WECC_2041high,EL_Transport_MY,1278.064485289127,6.773607052820037,0.27857382106543094,7.052180873885469,0.0
15,MEX_2042high-CHL2035high-WECC_2041high,EL_Transport_MY,1278.064485289127,21.627107453267563,1.1775746077784568,22.80468206104602,0.0
