,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Fossil_Gen_GWh_loc2,Discounted_Fossil_Gen_GWh_loc2,Annual_Emissions_loc2,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,Total_Annual_Demand_loc2,Discounted_Annual_Demand_loc2,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,RE_PV_MY_new_annual_installed_GWp_loc2,RE_PV_MY_total_capacity_GWp_loc2,RE_PV_MY_annual_generation_GWh_loc2,RE_PV_MY_discounted_annual_gen_GWh_loc2,RE_PV_MY_annual_CAPEX_BUSD_loc2,RE_WIND_MY_new_annual_installed_GWp_loc2,RE_WIND_MY_total_capacity_GWp_loc2,RE_WIND_MY_annual_generation_GWh_loc2,RE_WIND_MY_discounted_annual_gen_GWh_loc2,RE_WIND_MY_annual_CAPEX_BUSD_loc2,PP_CO2_MY_annual_OPEX_BUSD_loc2,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc2,EL_Transport_MY_annual_CAPEX_BUSD_target_loc2,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
0,1,MEX_2042high-CHL2035high-WECC_2041high,353009.2962992378,353009.2962992378,143.31047800000906,76880.05908665275,76880.05908665275,27.792372000002224,1273367.9125224021,1273367.9125224021,478.85127687196217,374452.1939849834,374452.1939849834,93298.49082726167,93298.49082726167,1441501.1822344584,1441501.1822344584,1.082000000007332,8.615000000007333,15080.453283069177,15080.453283069177,0.06993856690692503,0.9089982274547022,8.125998227454701,6362.444402868836,6362.444402868836,0.1151041909794114,8.772634022332362,1.487736652863846,6.184736652863846,11494.417441990792,11494.417441990792,0.089136727582996,0.051574606682599604,4.7485746066826,4924.014298946715,4924.014298946715,0.005517349105425265,2.764453164637859,4.459220519683111,52.865620519683105,93281.03740397254,93281.03740397254,0.3445415288526483,1.5566000000270201,49.963000000027016,74852.23230898673,74852.23230898673,0.1580603481988188,48.878227322172435,0.0,0.3941600681134027,0.0,1.338062780953706,0.03296046852484218,0.03296046852486677,0.0,0.0,0.0,0.0,0.0,0.0
1,2,MEX_2042high-CHL2035high-WECC_2041high,357327.5603003375,340311.9621907976,145.06355500000745,76988.97589794759,73322.8341885215,27.831745754035744,1271320.6208841447,1210781.5436991854,478.0813908041036,379910.9161654542,361819.9201575754,94404.13441219501,89908.69944018572,1452222.6914922919,1383069.2299926588,0.493504899209715,9.108504899217047,15944.327639133195,15185.073942031613,0.09462669460343816,0.3532478272359209,8.479246054690623,6639.028226580394,6322.884025314661,0.15189777317623815,8.457092572403514,0.49662122688514804,6.681357879748993,12417.394767101028,11826.09025438193,0.11102699478674016,0.07112180026706573,4.8196964069496655,4997.7637480948915,4759.7749981856105,0.012445308198942632,2.6365424717508557,5.7927534216091665,58.658373941292275,103502.31246480206,98573.6309188591,0.7212611499468848,1.700444053344956,51.663444053371975,77399.75814429171,73714.05537551592,0.3137191556763742,46.47584955489323,0.0,0.3753905410603835,0.0,1.2743455056701962,0.03304134988801161,0.03304134988805436,0.0,0.0,0.0,0.0,0.0,0.0
2,3,MEX_2042high-CHL2035high-WECC_2041high,371178.192568923,336669.56242079183,150.68646848082048,76214.01191554051,69128.3554789483,27.55159394950364,1234896.8005896653,1120087.8009883584,464.38417675854384,395379.57904738747,358620.9333763151,95107.90331860584,86265.67194431368,1431859.7659386252,1298739.0167243765,0.7210563878830677,9.829561287100116,17206.52812339552,15606.828229837207,0.1258225313267555,0.454459767681393,8.933705822372016,6994.858356526071,6344.5427270077735,0.19606231487122577,8.366575295719095,0.7409317693944439,7.422289649143437,13794.426568367617,12511.951535934346,0.13974486392119645,0.09807753851332272,4.917773945462988,5099.464835693994,4625.364930334688,0.021223650416456335,2.485717406312023,7.525080236657641,66.18345417794991,116780.26672171285,105923.14441878715,1.1322905771074434,1.8575806106295214,53.521024664001494,80182.69862823853,72728.07131813018,0.46724693919655513,42.9945702409381,0.0,0.3575148010098891,0.0,1.2136623863525677,0.032977509781961734,0.03297750978202083,0.0,0.0,0.0,0.0,0.0,0.0
3,4,MEX_2042high-CHL2035high-WECC_2041high,369696.7607264579,319357.9619708091,150.08505455859876,74085.89540070423,63998.18196799847,26.78227344504079,1220153.5663890454,1054014.526629129,458.83996879416696,396200.1210200833,342252.56107986893,95174.48972858835,82215.30264860239,1430880.0834424584,1236048.0150674514,1.0535301986665053,10.88309148576662,19050.719991448837,16456.728207708744,0.1649376622493276,0.584670773652156,9.518376596024172,7452.640303705912,6437.8709026722045,0.24921182382621834,7.936364712936581,1.1054297665522392,8.527719415695676,15848.882869861107,13690.860917707467,0.17696020004947535,0.13524971984249937,5.053023665305488,5239.71145906931,4526.259763800289,0.032424607708461894,2.3012466272052894,9.775460553335453,73.95891473128538,130500.01538972952,112730.81990258461,1.578664786644306,2.029238020621085,53.55026268462258,80226.50166472119,69302.66853663421,0.618905587449049,40.45834760465911,0.0,0.3404902866760848,0.0,1.1558689393833979,0.03313032024636546,0.03313032024642774,0.0,0.0,0.0,0.0,0.0,0.0
4,5,MEX_2042high-CHL2035high-WECC_2041high,377508.2390624634,310576.962531014,153.25626479571017,73217.19609288151,60235.96842293612,26.468236039164925,1235627.593185222,1016553.8788346187,464.658992044896,406474.23776424583,334407.3613477888,97150.27764382835,79925.77384429601,1455002.1798421668,1197033.8941837335,1.5393052445747841,12.098396730341406,21178.09712034767,17423.272912292854,0.2134866847689817,0.752189605929141,9.946566201953313,7787.901583040922,6407.12590580338,0.3133058039272971,7.718148095858229,1.6492408872885722,10.033960302984248,18648.252107138567,15341.963159085824,0.22454850827652764,0.18651045891577656,5.0965341242212645,5284.829444907316,4347.842263178257,0.04679292336344132,2.1659649525519353,12.698818620471888,81.42273335175727,143669.87393047023,118197.56083563554,2.0596959920295115,2.2167581426996805,50.53202082732226,75704.71272756314,62282.454514374665,0.7689488606400837,39.02042063906684,0.0,0.3242764635010331,0.0,1.1008275613175216,0.03348487061082387,0.03348487061088872,0.0,0.0,0.0,0.0,0.0,0.0
5,6,MEX_2042high-CHL2035high-WECC_2041high,387301.06125705637,303460.5157959071,157.23183723640471,73213.43125098576,57364.639122086934,26.4668750375251,1220505.0712172464,956297.6596061623,458.9721525363171,420723.56842009997,329647.9247071313,101925.42668695917,79861.23883769507,1462507.7210146668,1145913.0680771442,2.2490676005056005,14.253464330847006,24950.516884857592,19549.382846199023,0.27295172223812364,0.9677056366842068,10.82027183863752,8471.990279872645,6638.02606634666,0.39072337349473685,7.541297278044091,2.4605774031089407,12.47353770609319,23182.23999171525,18163.89163086045,0.28446776018124675,0.25719943320729316,5.332733557428558,5529.75544541262,4332.708085652235,0.0652979890987952,2.062717693552001,16.496408887928453,94.82114223968571,167311.27770749078,131092.76402908997,2.572111664101482,2.4216068363045715,49.855627663626834,74691.37209106985,58522.6444427852,0.9176228666567636,36.70748566398257,0.0,0.308834727143841,0.0,1.0484072012547825,0.03354196492693802,0.03354196492700529,0.0,0.0,0.0,0.0,0.0,0.0
6,7,MEX_2042high-CHL2035high-WECC_2041high,389253.88642286963,290467.2432493904,158.02462176331943,65672.16867293889,49005.58339426459,23.740685991773415,1180086.0873882987,880598.407765825,443.7725532484573,429195.7010480417,320272.4402922998,101004.15841602876,75370.85813436566,1449077.4755909585,1081323.9232053098,3.2860961719384587,17.457560502785466,30559.248473405194,22803.781720499308,0.3545453597076048,1.2449709380302607,11.98324277666778,9382.566153538251,7001.4153237319415,0.48318139454326164,7.218401461990593,3.6710472092561446,16.144584915349334,30004.93131082038,22390.14171915859,0.368871176847372,0.3546801011945991,5.687413658623156,5897.539472092189,4400.834756347439,0.08891966859834691,1.7621427676909651,21.429671084442894,111.71861332412861,197126.75356431157,147099.01859868347,3.186990480325416,2.6453854196719755,47.96881308329881,71864.63463954332,53626.49684169313,1.0631698140246795,33.80176988209121,0.0,0.2941283115655629,0.0,0.9984830488140785,0.033586598785802974,0.03359627934827882,0.0,0.0,0.0,0.0,0.0,0.0
7,8,MEX_2042high-CHL2035high-WECC_2041high,389761.02830379276,276995.8860278233,158.23050513843418,64456.97638840442,45808.36971587708,23.301390335337366,1165286.457196811,828147.3293832464,438.2071375153185,436285.8940402417,310060.23949352815,102635.89407014583,72941.41371686547,1458769.6969363752,1036720.3885722571,4.801291010016795,21.04485151280226,36838.75799044365,26180.61752899013,0.46608515632215497,1.601677801372076,12.370920578039856,9686.107747864797,6883.735938036228,0.5937151981801637,6.883624763677437,1.7530743423850892,17.879659257734424,33229.59064615796,23615.649680090977,0.3947695094131414,0.48910673174752917,6.158520390370685,6386.051599539939,4538.447645040633,0.11913738250963327,1.6471773582435079,27.838228665843086,130.68124198997168,230586.1863008963,163873.29758995297,3.925288918064245,2.8898431874650057,41.98305627076382,62897.05343992107,44699.761599948426,1.205755634086485,31.78843523837594,0.0,0.28012220149101225,0.0,0.950936236965789,0.03396465396414765,0.03398908108571651,0.0,0.0,0.0,0.0,0.0,0.0
8,9,MEX_2042high-CHL2035high-WECC_2041high,384682.6980185458,260368.3919103466,156.168865549193,63267.851847285914,42822.17248124249,22.871518246349396,1075015.2637605295,727612.6452947775,404.2605649524109,444323.0794083416,300735.3496013636,102670.88225200833,69491.69444237177,1436060.3356950835,971982.1614465624,7.015131072461581,27.75298258526384,48581.260283522635,32881.70921684905,0.6181368891568049,2.060587682044544,14.124508260084399,11059.121108225665,7485.248475489445,0.7259554785496274,6.470414907364022,0.9200427161657856,18.70070197390021,34755.50973487866,23523.89703593709,0.39715344268519825,0.674482143866858,6.734002534237543,6982.795367912268,4726.2307619946105,0.15785103896278893,1.5397996780805165,36.16326971132627,166.58731170129795,293942.20858620794,198951.65693279222,4.812084197233746,3.1568910851465346,44.882747355910354,67241.23514897715,45511.51470025462,1.3455332838006366,27.92941138964003,0.0,0.2667830490390593,0.0,0.9056535590150371,0.03361063516969669,0.033652560814487704,0.0,0.0,0.0,0.0,0.0,0.0
9,10,MEX_2042high-CHL2035high-WECC_2041high,387072.28823815676,249510.248219141,157.13896271146817,65839.50432712113,42440.73152862252,23.80117833276727,1011702.9595109947,652152.7482647202,380.4519096270694,465597.93798560835,300128.5821981441,106561.09726338251,68690.23341792828,1448915.2188255417,933983.6688986048,10.249756546963427,37.55573913222727,65740.86703356984,42377.14904972776,0.8249672873271554,2.6509836071627233,16.328491867247124,12784.782715931857,8241.184930596859,0.8842429231781366,6.200579178493879,0.5891521975224754,18.858854171422685,35049.43775149837,22593.18008303651,0.39082933515958074,0.9301163383494924,7.233118872587036,7500.3519381327715,4834.79373409182,0.20749949568255896,1.5260838243062085,46.9779198925208,211.97223159381878,374023.5992604039,241098.94695912863,5.877352755199963,3.44861664698886,46.73836400289921,70021.23331435469,45136.31131899969,1.4826429260132636,25.0328832421413,0.0,0.2540790943229136,0.0,0.8625271990619401,0.03328047743859467,0.033423091971695074,0.0,0.0,0.0,0.0,0.0,0.0
