,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,WECC,5528.180427533069,95843.61371830001,95843.61371830001,84832.82889873907,84832.82889873907,0.0,48.4064,5740.529222938248,5740.529222938248,0.0,0.0,48.4064,5270.255600573958,5270.255600573958,0.0,10.218114240853122,0.10661236407951573,0.10661236408391095
1,2,WECC,5556.3956949806025,96276.59179959999,91691.99219009523,85265.80698024077,81205.53045737215,0.0,48.4064,5740.529222938248,5467.170688512617,0.0,0.0,48.4064,5270.255600573958,5019.291048165674,0.0,9.781206143590484,0.1066745951259324,0.10667459513053389
2,3,WECC,5578.500154204509,96615.7963228,87633.37534947845,85605.01150364986,77646.26893755089,0.0,48.4064,5740.529222938248,5206.829227154873,0.0,0.0,48.4064,5270.255600573958,4780.277188729213,0.0,9.352493093528011,0.10672295864227965,0.10672295864709806
3,4,WECC,5610.021460702431,96644.5763555,83485.218750027,86088.72248882052,74366.6752953854,0.0,46.4064,5503.3486342996275,4753.999468134868,0.0,0.0,46.4064,5052.505236961958,4364.543990464924,0.0,8.95746603932917,0.10729403567504676,0.10729403568013376
4,5,WECC,5698.775809600053,96815.7766346,79650.57903618347,87450.70453567118,71945.91104379033,0.0,41.171400000000006,4882.52844353804,4016.8682337405003,0.0,0.0,41.1714,4482.543660207548,3687.79976261541,0.0,8.665884985224544,0.10879876944594065,0.10879876945135361
5,6,WECC,5730.0940712182155,96591.68374430001,75682.11167690514,87931.29969063884,68896.47415919544,0.0,38.07340000000001,4515.135711736819,3537.7269753019864,0.0,0.0,38.0734,4145.24834697256,3247.9105463631263,0.0,8.298580312475089,0.1096504858039491,0.10965048580967979
6,7,WECC,5781.352487663662,96347.3520051,71895.87749137446,88717.88698259472,66202.6532234804,0.0,33.5412,3977.660779822841,2968.191716501458,0.0,0.0,33.5412,3651.8042479914075,2725.032555354229,0.0,7.974109580768216,0.11091191676860052,0.11091191677471203
7,8,WECC,5936.5881586830055,96710.6322377,68730.44075641363,91100.05979536627,64743.11167030449,0.0,24.665600000000005,2925.1007635623737,2078.8145014131414,0.0,0.0,24.6656,2685.4716843540737,1908.5145886635305,0.0,7.798307800688171,0.11346221142209541,0.11346221142864511
8,9,WECC,5958.896493760523,96994.4612223,65649.66925401775,91442.39290070806,61891.81087329178,0.0,24.4084,2894.5993398634464,1959.1787705218335,0.0,0.0,24.4084,2657.4689875935705,1798.679614173853,0.0,7.454868619687988,0.11355531115308656,0.11355531115995304
9,10,WECC,5966.768860836974,96752.91432139999,62367.791241631036,91563.19850356036,59022.454152815066,0.0,22.815400000000004,2705.6850010127855,1744.108676129601,0.0,0.0,22.8154,2484.0308229766124,1601.228416650557,0.0,7.109254602706573,0.113989199564746,0.11398919957199131
