,scenario,asset_name,total_system_cost_BUSD,total_capex_BUSD,total_opex_BUSD,total_cost_BUSD,total_emissions_MtCO2e
0,WECC,RE_PV_MY,177.81008433532907,5.372779296770768e-11,0.0,5.372779296770768e-11,0.0
1,WECC,RE_WIND_MY,177.81008433532907,6.885109874827921e-12,0.0,6.885109874827921e-12,0.0
2,WECC,PP_CO2_MY,177.81008433532907,0.0,177.81008433526844,177.81008433526844,182056.3108418679
3,WECC,EL_Demand_MY,177.81008433532907,0.0,0.0,0.0,0.0
