Case_study,scenario,build_time_s,build_time_min,update_time_s,update_time_min,solve_time_s,solve_time_min,full_time_s,full_time_min
three_country_Collab,MEX-CHL-USA,36.14985203742981,0.6024975339571635,0.29474306106567383,0.004912384351094564,97.14928102493286,1.619154683748881,133.6051540374756,2.2267525672912596
