Case_study,scenario,build_time_s,build_time_min,update_time_s,update_time_min,solve_time_s,solve_time_min,full_time_s,full_time_min
two_country_baseline_emissions_global_8640_Collab,MEX-CHL_highIR,28.709787845611572,0.4784964640935262,0.17734408378601074,0.0029557347297668457,101.86363220214844,1.6977272033691406,130.77039217948914,2.1795065363248187
two_country_baseline_emissions_global_8640_Collab,MEX-CHL_highIR_MEX_FF_Costs,,,0.17449498176574707,0.0029082496960957846,75.93539309501648,1.2655898849169414,244.6547920703888,4.077579867839813
two_country_baseline_emissions_global_8640_Collab,MEX-CHL_lowIR,,,0.17337703704833984,0.002889617284138997,71.80033874511719,1.1966723124186198,358.9561200141907,5.982602000236511
two_country_baseline_emissions_global_8640_Collab,MEX-WECC_lowIR_MEX_FF_Costs,,,0.17243504524230957,0.0028739174207051596,73.599369764328,1.2266561627388,476.6362359523773,7.943937265872956
two_country_baseline_emissions_global_8640_Collab,MEX-WECC_highIR_MEX_FF_Costs,,,0.180556058883667,0.0030092676480611164,83.90333318710327,1.398388886451721,598.418820142746,9.9736470023791
two_country_baseline_emissions_global_8640_Collab,MEX-WECC_highIR,,,0.17211008071899414,0.002868501345316569,76.40230202674866,1.273371700445811,712.6753580570221,11.877922634283701
two_country_baseline_emissions_global_8640_Collab,MEX-WECC_lowIR,,,0.17128801345825195,0.002854800224304199,76.75896000862122,1.279316000143687,829.5921130180359,13.826535216967265
two_country_baseline_emissions_global_8640_Collab,MEX-CHL_lowIR_MEX_FF_Costs,,,0.16918611526489258,0.0028197685877482098,78.10958790779114,1.3018264651298523,946.1062159538269,15.768436932563782
