Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget_MY,0,0,12
1,RE_PV_MY,0,0,4
2,RE_WIND_MY,0,0,4
3,PP_CO2_MY,0,0,1
4,EL_Demand_MY,0,0,1
5,RE_PV_MY,1,1,5
6,RE_WIND_MY,1,1,5
7,PP_CO2_MY,1,1,2
8,EL_Demand_MY,1,1,2
9,EL_Transport,0,1,0
