Case_study,scenario,build_time_s,build_time_min,update_time_s,update_time_min,solve_time_s,solve_time_min,full_time_s,full_time_min
MEX_30y_MY_69120,fast_slow_2055,707.9430389404297,11.799050649007162,0.12425088882446289,0.0020708481470743815,707.9686269760132,11.799477116266887,1416.0678248405457,23.601130414009095
MEX_30y_MY_69120,linear_red_2055,,,0.12848687171936035,0.002141447861989339,667.9605739116669,11.132676231861115,2106.0419578552246,35.10069929758708
MEX_30y_MY_69120,slow_fast_2055,,,0.11016011238098145,0.0018360018730163574,707.9954459667206,11.799924099445343,2835.8705909252167,47.26450984875361
