,scenario,total_system_cost,asset_name,asset_cost
0,linear_red_2055,519.033446616207,RE_PV_MY,93.70277357530233
1,linear_red_2055,519.033446616207,RE_WIND_MY,216.90598598072768
2,linear_red_2055,519.033446616207,PP_CO2_MY,208.424687060177
3,linear_red_2055,519.033446616207,EL_Demand_MY,0.0
