,year,location,fossil_gen,curtailment
0,1,MEX,353438.4271870932,0.0007336640846915543
1,2,MEX,356280.8424465613,0.0007703211158514023
2,3,MEX,368601.0426597724,0.0008088793838396668
3,4,MEX,365628.4545268548,0.0008492271299473941
4,5,MEX,372148.62214438536,0.0008916825754567981
5,6,MEX,381112.73680073384,0.000936284486670047
6,7,MEX,383117.1959107517,0.0009830581839196384
7,8,MEX,385207.3181797749,0.0010321796289645135
8,9,MEX,384243.35103122605,0.0010837417212314904
9,10,MEX,394798.555307101,0.0011379976058378816
10,11,MEX,386417.9351023919,2729.459010450577
11,12,MEX,385742.8928992524,2314.746455402288
12,13,MEX,370859.1954403722,1944.8177510165842
13,14,MEX,365139.45973880606,2416.433662225085
14,15,MEX,342996.44559312623,4670.196970178338
15,16,MEX,334270.7949182817,9052.06467064668
16,17,MEX,313873.23730475496,28172.12304360373
17,18,MEX,302736.8661478088,63932.476482156664
18,19,MEX,293689.6266214948,115498.4580480844
19,20,MEX,288850.6594712947,174250.5361096654
20,21,MEX,282791.21395258716,254611.84563923697
21,22,MEX,273783.0504913206,369626.5664193535
22,23,MEX,267921.6591011648,496811.23213035346
23,24,MEX,261888.74076270478,665095.5823122723
24,25,MEX,255171.83171543045,866880.4804258458
25,26,MEX,244112.49892603728,1132630.878294513
26,27,MEX,236595.51245733234,1436325.6716558556
27,28,MEX,228363.75034794176,1765222.2251535803
28,29,MEX,222779.19688396112,1756531.4292720677
29,30,MEX,217925.22317157965,1751305.8408379222
30,1,USA,1265636.7357965086,0.0004839596804231405
31,2,USA,1255986.5153033154,0.0005077423993498087
32,3,USA,1212457.8497379143,0.0005324336234480143
33,4,USA,1191637.582185478,0.0005585991311818361
34,5,USA,1202807.3007198537,0.0005863860715180635
35,6,USA,1186186.253881887,0.0006153353024274111
36,7,USA,1148491.8158518719,0.0006455786060541868
37,8,USA,1142567.6378746266,0.0006776666268706322
38,9,USA,1070237.2605275253,448.6219823725987
39,10,USA,1034235.1640522064,4569.367436947068
40,11,USA,987211.9658922879,8809.77358593326
41,12,USA,939201.9852404671,27208.387880911585
42,13,USA,892781.349219621,67260.48601233494
43,14,USA,846473.3706669566,134663.06500376877
44,15,USA,824041.9612284816,224746.73657040205
45,16,USA,816713.9101091801,314225.57291850797
46,17,USA,809860.6878809734,419213.17669859855
47,18,USA,787498.3797945428,576358.9817278062
48,19,USA,770368.4864282712,743028.0090855593
49,20,USA,743622.7711469478,963572.678327749
50,21,USA,740612.2006437902,1191904.6999705578
51,22,USA,735986.0390193509,1454251.5051605206
52,23,USA,724964.9961849921,1754164.3520620621
53,24,USA,710411.0732312764,2118764.689175374
54,25,USA,692013.4174167116,2532907.802772204
55,26,USA,684050.7558177115,3010480.480081387
56,27,USA,679457.9139612634,3549210.049231826
57,28,USA,671104.7836677154,4169228.057052182
58,29,USA,664104.2598010304,4130810.7091297726
59,30,USA,659102.5206744492,4072056.458669061
