,scenario,asset_name,total_system_cost,total_capex_BUSD,total_opex_BUSD,total_cost_BUSD,total_emissions_tonnes
0,MEX-CHL,RE_PV_MY,671.7242814384668,55.41215939857255,0.0,55.41215939857255,0.0
1,MEX-CHL,RE_WIND_MY,671.7242814384668,58.56181241865934,0.0,58.56181241865934,0.0
2,MEX-CHL,PP_CO2_MY,671.7242814384668,0.0,505.1101827022736,505.1101827022736,4291.109789318943
3,MEX-CHL,EL_Demand_MY,671.7242814384668,0.0,0.0,0.0,0.0
4,MEX-CHL,RE_PV_MY,671.7242814384668,4.4125982771452176e-11,0.0,4.4125982771452176e-11,0.0
5,MEX-CHL,RE_WIND_MY,671.7242814384668,32.75577885066309,0.0,32.75577885066309,0.0
6,MEX-CHL,PP_CO2_MY,671.7242814384668,0.0,18.32432921904464,18.32432921904464,203.30623853823047
7,MEX-CHL,EL_Demand_MY,671.7242814384668,0.0,0.0,0.0,0.0
8,MEX-CHL,EL_Transport_MY,671.7242814384668,1.4080593109967892,0.1519595382126745,1.5600188492094635,0.0
