,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX_maxRE_low,143.3104774366418,374452.1939849834,374452.1939849834,353009.294911525,353009.294911525,1.0819999999996304,8.61499999999963,15080.453283055695,15080.453283055695,0.0,0.9089999999999363,8.125999999999935,6362.445790725463,6362.445790725463,0.0,8.772633987846296,0.02342791450753402,0.02342791450755421
1,2,MEX_maxRE_low,144.25002906225225,379910.9161654542,361819.9201575754,355323.6438888097,338403.47037029493,1.3314511312232242,9.946451131222855,17411.14238149845,16582.040363331853,0.0,1.0392225337166459,9.165222533716582,7176.1298954845815,6834.40942427103,0.0,8.4096646421722,0.02324268005615122,0.023242680056171933
2,3,MEX_maxRE_low,148.9878340281081,395379.57904738747,358620.9333763151,366994.0340817701,332874.4073304037,1.6384123057637778,11.584863436986634,20279.163302619203,18393.798913940318,0.0,1.188100632106291,10.353323165822873,8106.381663353518,7352.727132293439,0.0,8.272261896567866,0.023066868458233636,0.023066868458254373
3,4,MEX_maxRE_low,147.45643769688533,396200.1210200833,342252.56107986893,363221.8246188994,313764.668713011,2.016142253161148,13.60100569014778,23808.39592720337,20566.587562641937,0.0,1.3583068748164155,11.711630040639289,9169.900474353915,7921.304804538529,0.0,7.797365782187036,0.022782490677579103,0.02278249067760058
4,5,MEX_maxRE_low,149.70395632978185,406474.23776424583,334407.3613477888,368758.021148913,303378.1365985678,2.4809564544175973,15.75796214456538,27584.122107636507,22693.525522914013,0.0,1.5528967128842972,12.940526753523585,10132.094508088487,8335.699226629633,0.0,7.539250072611007,0.022545107985116383,0.022545107985138133
5,6,MEX_maxRE_low,152.85154504082286,420723.56842009997,329647.9247071313,376511.313800159,295006.46633384156,3.0529318648352777,18.716894009400654,32763.69654238928,25671.213551194174,0.0,1.7753633185526163,14.621890072076203,11448.558077963628,8970.244822418348,0.0,7.331205694862291,0.022239502042575774,0.022239502042597552
6,7,MEX_maxRE_low,153.06041011274323,429195.7010480417,320272.4402922998,377025.800340774,281342.4571435326,3.7567741081189756,22.391668117519632,39196.34416435948,29248.915507313264,0.0,2.0297002928211554,16.56959036489736,12973.556543340788,9681.067641776759,0.0,6.991641402473922,0.02183029359655762,0.021830293596579623
7,8,MEX_maxRE_low,153.16459855095746,436285.8940402417,310060.23949352815,377282.4423377149,268127.58795530803,4.622884598898428,25.80055271641806,45163.55541694428,32096.895637119407,0.0,2.3204733564265365,17.676063721323896,13839.896286036574,9835.7559014234,0.0,6.663238688277359,0.02149014236444691,0.021490142364469274
8,9,MEX_maxRE_low,151.85732087281792,444323.0794083416,300735.3496013636,374062.29277385917,253180.08360004678,5.688673686433806,31.182226402851867,54584.11010213506,36944.67425843271,0.0,2.6529023112083183,20.021966032532212,15676.676532824735,10610.591743207182,0.0,6.291778257544754,0.02092131259553621,0.02092131259555869
9,10,MEX_maxRE_low,155.0152920683206,465597.93798560835,300128.5821981441,381841.16006266675,246138.216355342,7.000176538786093,37.73540294163796,66055.36635852327,42579.87811873722,0.0,3.0329547431876995,22.60792077571991,17701.411564919403,11410.487724387876,0.0,6.116780814646601,0.020380534135871587,0.020380534135893524
10,11,MEX_maxRE_low,149.11800225727447,467086.6593182209,286750.69070753315,367314.6707555138,225499.3445967702,8.614041563155784,45.64744450479374,79905.29940167717,49054.9223308321,0.0,3.4674531494659977,25.373373925185913,19866.68916155595,12196.42378025375,0.0,5.6038842125743376,0.019542705193633242,0.01954270519365525
11,12,MEX_maxRE_low,147.30560604302138,482305.1721611917,281993.8451819173,362850.28879867686,212151.04889961885,10.599977249236893,55.46742175403063,97095.05078273267,56769.465265459665,0.0,3.9641974120275965,28.557571337213506,22359.83258033444,13073.3310171617,0.0,5.272165716204434,0.018696031159110102,0.018696031159131515
12,13,MEX_maxRE_low,140.05416249512163,488672.77495816664,272111.286341369,344988.18255409703,192102.3288751919,13.043763123331862,68.3821848773625,119702.18739830378,66654.65698107785,0.0,4.532104817031615,32.96067615424512,25807.34866564653,14370.497400986693,0.0,4.773934974877394,0.017478779205755968,0.017544053534363137
13,14,MEX_maxRE_low,136.00443022067896,508269.34102831664,269546.0834257307,335012.6862725116,177664.38026734669,16.050954866892628,84.43313974425513,147799.18972199736,78381.06591764977,0.0,5.181370133142673,38.14204628738779,29864.226169191264,15837.636758022061,0.0,4.415137514023831,0.01623910346400316,0.016379898598082785
14,15,MEX_maxRE_low,127.03198808431884,509270.1742509625,257216.04443060467,312911.33312063717,158041.48648833903,19.751443636552217,101.82358338080734,178240.950932984,90023.79222769689,0.0,5.92364862254147,41.704694909929266,32653.68700260537,16492.330852162264,0.0,3.927488980721713,0.014845496174281382,0.015269222374583736
15,16,MEX_maxRE_low,124.85545689132434,533221.0742550668,256488.45377912186,307549.99628375727,147936.80673030153,24.305066518663864,125.67464989947119,219991.95434398568,105819.89148190516,0.0,6.772265269930511,48.02296017985977,37600.72370840854,18086.591004339014,0.0,3.676377584054722,0.01352388574553401,0.014333501293671017
16,17,MEX_maxRE_low,119.7378438572653,539175.450283375,247002.48614971535,294944.0444992347,135117.26512784362,29.908510453557472,155.10916035302867,271516.70881926216,124384.93272328797,0.0,7.742453985501553,55.44241416536133,43409.96242112525,19886.60395433117,0.0,3.357799155692041,0.012018374158138457,0.013594191734802141
17,18,MEX_maxRE_low,116.81387199000626,548748.3695133375,239417.0959505278,287741.5756660779,125540.6963510386,36.803807834208236,191.7479681872369,335652.4987079048,146444.07337456636,0.0,8.851631075907811,64.29404524126915,50340.55839453959,21963.41888001855,0.0,3.119811845019658,0.010613475319643365,0.013030864954039555
18,19,MEX_maxRE_low,113.96668925070097,557374.1283655042,231600.46282462685,280728.2575244871,116648.3894063823,45.28879073401167,237.03675892124858,414929.9790225163,172411.97660758696,0.0,10.119707892445554,74.41375313371469,58264.02539966658,24209.905989285122,0.0,2.8988291251380054,0.009253444658508456,0.012516508342788005
19,20,MEX_maxRE_low,112.46634964567698,578293.2385530584,228850.27160857557,277032.54849071114,109631.18663663621,55.72995531844702,292.7667142396956,512484.59163385205,202807.55535732646,0.0,11.569448268936398,85.98320140265109,67322.60125983284,26641.839393207785,0.0,2.724444619107045,0.008034799893174089,0.011904921938510617
20,21,MEX_maxRE_low,111.02690442211532,592898.8277211043,223457.33257581515,273486.8374406735,103074.31273558775,68.57829209961699,360.26300633931294,630636.0344414903,237680.08890173296,0.0,13.226877165843586,98.30107856849475,76967.17740116877,29008.11968892098,0.0,2.56149974579209,0.00692741854043146,0.011463037333639601
