,scenario,total_system_cost,asset_name,asset_cost
0,slow_fast_2055,460.6596068872709,RE_PV_MY,9.29637833517333
1,slow_fast_2055,460.6596068872709,RE_WIND_MY,195.21649725988294
2,slow_fast_2055,460.6596068872709,PP_CO2_MY,256.14673129221467
3,slow_fast_2055,460.6596068872709,EL_Demand_MY,0.0
