Demand,Unit
166.4098918,GW
158.2088808,GW
154.2925876,GW
152.1919563,GW
152.2428437,GW
154.9866915,GW
162.1251739,GW
173.7112138,GW
186.1806587,GW
190.495909,GW
188.3342128,GW
183.404243,GW
178.6717161,GW
173.8190951,GW
169.8722695,GW
168.0464301,GW
168.8708057,GW
173.6949299,GW
185.8977248,GW
196.1505152,GW
196.8609031,GW
195.2040099,GW
190.475554,GW
181.3260021,GW
170.6722192,GW
164.8038859,GW
159.6968279,GW
156.5926974,GW
156.0146167,GW
157.5636287,GW
163.9326939,GW
174.9365821,GW
186.2376526,GW
189.6369299,GW
186.2417236,GW
181.395209,GW
176.4245292,GW
171.9973267,GW
168.8077054,GW
167.5294143,GW
167.9711168,GW
171.2910098,GW
182.1422358,GW
192.480517,GW
193.2132953,GW
191.0475282,GW
186.1664102,GW
178.0081446,GW
167.6637569,GW
158.9579431,GW
154.1521384,GW
151.4490005,GW
150.6490508,GW
152.6499428,GW
158.9620141,GW
169.6850039,GW
181.1977659,GW
184.4565941,GW
182.1300228,GW
177.9104408,GW
172.5835494,GW
168.2174117,GW
164.6166203,GW
163.4523169,GW
164.0059717,GW
167.3604681,GW
177.9552217,GW
186.8849401,GW
187.1861934,GW
184.045424,GW
180.0741725,GW
173.6399715,GW
165.3046178,GW
157.1646716,GW
151.5426333,GW
147.8482091,GW
147.3250868,GW
147.0441884,GW
149.9549469,GW
155.7927477,GW
162.746,GW
167.1284217,GW
170.0941385,GW
171.8650195,GW
170.5093795,GW
169.0987812,GW
167.9650103,GW
166.8719492,GW
168.1359919,GW
171.2075545,GW
178.9729694,GW
184.251009,GW
181.8816924,GW
178.8528752,GW
174.1183129,GW
167.5619822,GW
158.9579431,GW
150.7915355,GW
145.678371,GW
141.8312847,GW
138.7800771,GW
138.6498054,GW
140.6099875,GW
144.6341619,GW
149.9651244,GW
155.0274014,GW
158.4673887,GW
160.8448473,GW
161.9521568,GW
161.8340981,GW
161.7547138,GW
162.1658838,GW
162.528202,GW
166.538128,GW
176.5812623,GW
186.69971,GW
186.1399488,GW
182.9177596,GW
177.6376845,GW
169.1740945,GW
159.4362845,GW
150.5391341,GW
145.2041006,GW
143.0179785,GW
143.6082722,GW
146.4905337,GW
153.427502,GW
166.6073348,GW
181.169269,GW
185.7837371,GW
183.4225624,GW
180.0293916,GW
175.6937863,GW
169.2901178,GW
167.0938182,GW
165.6323325,GW
165.8664145,GW
169.4651704,GW
178.9648275,GW
