,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
0,1,MEX_2042_low-WECC_2040_low_equal_FF_Cost,353412.0422500871,353412.0422500871,143.47397996818336,1265733.382712594,1265733.382712594,475.98030430245336,374452.1939849834,374452.1939849834,1441501.1822344584,1441501.1822344584,0.8519228102495765,8.384922810249577,14677.705945676405,14677.705945676405,0.05506678416245088,0.9090000000085948,8.126000000008595,6362.445790732244,6362.445790732244,0.1151044154335144,8.782642661956915,8.785975099643943,57.19237509964394,100915.56721452995,100915.56721452995,0.6788480811681731,1.5566000000099518,49.96300000000995,74852.23230896117,74852.23230896117,0.15806034819708564,31.45474029379065,0.0,0.07242733441377977,0.02275217550192124,0.02275217550196057,0.0,0.0,0.0
1,2,MEX_2042_low-WECC_2040_low_equal_FF_Cost,356221.99048618367,339259.03855827014,144.61472903369503,1256194.2608283006,1196375.4865031433,472.3931079787436,379910.9161654542,361819.9201575754,1452222.6914922919,1383069.2299926588,1.0483304892994645,9.43325329954904,16512.795785384373,15726.472176556545,0.11196308438543948,1.0392225337269718,9.165222533735566,7176.1298954994445,6834.409424285185,0.23399162238272891,8.430926367211573,10.09970098728918,67.29207608693312,118736.42274035302,113082.30737176478,1.3319401939122255,1.6285220274461105,51.59152202745606,77292.00792528989,73611.4361193237,0.3068170579155174,29.731127215089636,0.0,0.0689784137274093,0.023047735697760696,0.023047735697801764,0.0,0.0,0.0
2,3,MEX_2042_low-WECC_2040_low_equal_FF_Cost,368502.23852918844,334242.39322375366,149.6001167712177,1212793.3059309528,1100039.279755966,456.0721354886406,395379.57904738747,358620.9333763151,1431859.7659386252,1298739.0167243765,1.2900192383307243,10.723272537879765,18770.95885652662,17025.813021792852,0.17050459800602763,1.1881006321185918,10.353323165854158,8106.381663378014,7352.727132315658,0.35721908241118905,8.306257714003511,11.60986218101295,78.90193826794606,139221.94769430332,126278.41060707784,1.9556492894474728,1.7037671809458668,53.295289208401925,79844.51231510872,72421.32636291039,0.4467239405275188,27.337076141215505,0.0,0.06569372735943743,0.023313658864841227,0.02331365886488519,0.0,0.0,0.0
3,4,MEX_2042_low-WECC_2040_low_equal_FF_Cost,365480.4874067162,315715.7865515311,148.37338251152977,1192119.8450291792,1029797.9440917216,448.2978598430678,396200.1210200833,342252.56107986893,1430880.0834424584,1236048.0150674514,1.5874284419365257,12.310700979816291,21549.73314077719,18615.469725323128,0.2303507555834569,1.3583068748309255,11.711630040685083,9169.900474389771,7921.304804569502,0.48537565444115416,7.845853011592098,13.34583073615254,90.24776900409861,159241.5909118484,137558.87347962285,2.5455419127014727,1.7824890041067878,53.07777821250872,79518.64750326099,68691.19749768793,0.5782131427418475,25.59150870862336,0.0,0.06256545462803564,0.02365798327932178,0.02365798327936879,0.0,0.0,0.0
4,5,MEX_2042_low-WECC_2040_low_equal_FF_Cost,371940.15769481147,305996.0882100042,150.99580193904723,1203458.3215300522,990088.1394316582,452.56170526969754,406474.23776424583,334407.3613477888,1455002.1798421668,1197033.8941837335,1.9534042465375907,13.940105226353882,24401.985563194343,20075.573912675758,0.2909582775700772,1.5528967129013034,12.940526753586386,10132.094508137658,8335.699226670085,0.6190845740866471,7.604308788106814,15.341370574521106,100.35413957861972,177074.21488018546,145679.39480375804,3.096274597926637,1.8648481349416202,49.707626347450336,74469.64343385404,61266.35994990073,0.7016961783842702,24.60468035301613,0.0,0.059586147264795844,0.024144960691584512,0.02414496069163409,0.0,0.0,0.0
5,6,MEX_2042_low-WECC_2040_low_equal_FF_Cost,380829.8275917513,298390.134889809,154.604723447768,1187031.2662529198,930070.0575253507,446.3842947056767,420723.56842009997,329647.9247071313,1462507.7210146668,1145913.0680771442,2.4037544304902716,16.24985965684415,28445.18275232271,22287.54499642214,0.35152329150718414,1.7753633185724607,14.621890072158848,11448.558078028334,8970.244822469049,0.7590066285860102,7.415293242146641,17.635294179718624,114.89143375833835,202725.17421444683,158840.47859889598,3.6014770667893625,1.9510126336727844,48.56063898112312,72751.28054932448,57002.531954483566,0.8175649111694233,23.113170999562485,0.0,0.05674871168075794,0.024475291111632522,0.024475291111684856,0.0,0.0,0.0
6,7,MEX_2042_low-WECC_2040_low_equal_FF_Cost,382742.6789838021,285608.48000766325,155.38127990169605,1149559.8264396205,857819.2418441739,432.29312229244596,429195.7010480417,320272.4402922998,1449077.4755909585,1081323.9232053098,2.957931197467854,19.125790854312008,33479.465522920305,24982.89264436827,0.4199290910095418,2.0297002928441907,16.569590365003037,12973.55654342353,9681.067641838503,0.9039330818432789,7.0976563366704335,20.27221748503536,130.6314512433737,230498.33085816962,172001.40338540962,4.127512376466991,2.0411583256724497,46.06959730679557,69019.31829529587,51503.277977313846,0.924651852353924,21.317665979069577,0.0,0.05404639207691233,0.0248612196898523,0.024861219689908315,0.0,0.0,0.0
7,8,MEX_2042_low-WECC_2040_low_equal_FF_Cost,384720.07371946325,273413.3737187065,156.18403888774313,1143891.990564695,812942.6813797097,430.1617269438439,436285.8940402417,310060.23949352815,1458769.6969363752,1036720.3885722571,3.6398713853524556,21.551662239664466,37725.92403685077,26811.10987489702,0.4972902138365109,2.320473356453193,17.67606372145623,13839.896286140189,9835.755901497036,1.054361816778577,6.794595750283576,23.30342763622278,145.05927887959646,255956.13720116855,181903.2480410943,4.67603478546725,2.1354691602478266,39.3294664670434,58921.56917274873,41874.45915304302,1.0233968303923868,20.202438574967147,0.0,0.05147275435896412,0.025467837902646503,0.025467837902706302,0.0,0.0,0.0
8,9,MEX_2042_low-WECC_2040_low_equal_FF_Cost,383617.3901265044,259647.34959633317,155.73638463487666,1071791.6304106715,725430.7633548451,403.04831440756374,444323.0794083416,300735.3496013636,1436060.3356950835,971982.1614465624,4.479030382196216,25.72369262186068,45029.01275120964,30477.408263310343,0.5848627180023878,2.6529023112391754,20.02196603269541,15676.676532952515,10610.59174329367,1.2108057413845756,6.452496284818473,26.78788050678403,171.5899593863805,302769.34730592347,204926.2118723832,5.248718132089959,2.234137586004018,41.306404053047416,61883.324700796664,41885.0700107013,1.1142186156766294,18.027679900131265,0.0,0.04902167081806107,0.02567822743388747,0.025683470824572036,0.0,0.0,0.0
9,10,MEX_2042_low-WECC_2040_low_equal_FF_Cost,394001.8973989215,253977.13607007448,159.95216228324534,1035960.6138221051,667789.448520191,389.5740247884167,465597.93798560835,300128.5821981441,1448915.2188255417,933983.6688986048,5.511654407727884,30.788347029588564,53894.62902405535,34740.958405156554,0.6840603708545536,3.0329547432233035,22.60792077591871,17701.411565075054,11410.48772448821,1.3737931463901725,6.311585808477419,30.793347367076844,200.79030675345734,354293.1669108241,228380.53434575742,5.847249771843956,2.3373649435504547,42.05076899659787,62998.49748220039,40609.39318535082,1.1975159238407893,16.595235585175274,0.0,0.04668730554101053,0.025916340579981694,0.025975050392405604,0.0,0.0,0.0
