,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX-WECC_zero_cost_HVDC_ppMexCost,352728.3507935337,352728.3507935337,143.19642311494923,1251165.8040281744,1251165.8040281744,5361.070307048166,374416.17568612914,374416.17568612914,1441031.1121847085,1441031.1121847085,1.0820000000000258,8.615000000000027,15080.453283056388,15080.453283056388,0.0,0.9090000000000625,8.126000000000062,6607.371609544565,6607.371609544565,0.0,32.62384516489392,10.925600000000058,59.33200000000006,102675.38217147448,102675.38217147448,0.0,1.556600000000161,49.96300000000016,87189.92598506442,87189.92598506442,0.0,115.72032521456592,0.0,0.0,0.08171218815911617,0.08171218815911663
1,2,MEX-WECC_zero_cost_HVDC_ppMexCost,355164.7870033912,338252.17809846776,144.18553825019276,1234679.1810273533,1175884.934311765,5290.427435616862,379874.37278915837,361785.1169420556,1452621.5198656667,1383449.0665387302,1.2519822000000416,9.866982200000068,17272.032978740513,16449.55521784811,0.0,1.0209888000000817,9.146988800000145,7437.55280703207,7083.383625744828,0.0,31.284943952327303,14.229501440000085,73.56150144000014,127299.85966189372,121237.96158275592,0.0,1.9784386000002165,51.941438600000374,90642.47917642628,86326.1706442155,0.0,108.7575975744951,0.0,0.0,0.08024283666476972,0.08024283666477026
2,3,MEX-WECC_zero_cost_HVDC_ppMexCost,367163.6256005683,333028.2318372501,149.05668275781156,1176983.8841205267,1067559.078567371,5043.211165712679,395341.54777322913,358586.43788955023,1431385.3375485833,1298308.6961891912,1.4486686036200596,11.315650803620127,19807.909844616628,17966.35813570669,0.0,1.1467746201601037,10.293763420160246,8370.012328050045,7591.847916598679,0.0,30.801781162627275,18.532502675456122,92.09400411545627,159370.77914541576,144553.9946897195,0.0,2.5145954606002863,54.45603406060066,95030.67428264723,86195.62293210633,0.0,98.73853917669615,0.0,0.0,0.07818257032382978,0.07818257032383027
3,4,MEX-WECC_zero_cost_HVDC_ppMexCost,364002.4869801145,314439.03421238693,147.77336163434305,1135945.3144079547,981272.2724612501,4867.366639894067,396162.01080828754,342219.64004603174,1430742.10386425,1235928.8231199654,1.6762544412487823,12.99190524486891,22742.172966121907,19645.544080442203,0.0,1.28805725336384,11.581820673524089,9417.350862057443,8135.061753208027,0.0,29.082466274303655,24.136731484514065,114.23073559997033,197678.89896608237,170762.46536320687,0.0,3.1960508304229753,55.652084891023634,97117.89049021988,83894.08529551442,0.0,90.75787247994099,0.0,0.0,0.07593730346118799,0.07593730346118854
4,5,MEX-WECC_zero_cost_HVDC_ppMexCost,370534.61625336297,304839.745787702,150.4251970911451,1117396.1043680166,919284.5403863752,4787.885871762341,406435.13927540835,334375.19492426165,1455487.092595625,1197432.8331060617,1.9395940139689785,14.607499258837887,25570.250743492146,21036.708567719947,0.0,1.4467459069782764,12.704566580502364,10330.272278560098,8498.740568845365,0.0,28.194628087904526,31.435679085431133,140.43141468540148,243019.7730011528,199932.96867140976,0.0,4.062180605467613,54.47926549649125,95071.21522646218,78215.32404828208,0.0,85.02462714033585,0.0,0.0,0.07391216990409866,0.07391216990409918
5,6,MEX-WECC_zero_cost_HVDC_ppMexCost,379773.6280831388,297562.5749378,154.1759402456557,1056003.4230607164,827406.3138483332,4524.82682733594,420683.0993580875,329616.2161381121,1462367.1304515419,1145802.9116921772,2.244304233563519,16.757803492401408,29334.33229179313,22984.21692650059,0.0,1.6249850027180117,14.235551583220378,11575.138983162293,9069.424273816767,0.0,27.52156255599713,40.941828440865514,178.27524312626701,308509.3831271823,241725.1742811902,0.0,5.163031549549346,56.5442970460406,98674.88089829995,77314.35115697671,0.0,76.52680996783234,0.0,0.0,0.07049051368907248,0.07052123058539991
6,7,MEX-WECC_zero_cost_HVDC_ppMexCost,382425.26277645497,285371.6191465988,155.25241907883182,962007.7626122371,717865.004145205,4122.068581706672,429154.4170030792,320241.63350231334,1448604.9349352918,1080971.3060925147,2.5968844286563586,19.272687921057766,33736.60706122297,25174.77561936454,0.0,1.8251831550528823,15.978734738273257,12992.547165408492,9695.238736355386,0.0,26.39402105486892,52.88109585000004,226.62413897626703,392178.25252257707,292649.45025839424,0.0,6.56221309947723,58.57431014551783,102217.43622708587,76276.22471737405,0.0,66.39533423339003,0.0,0.0,0.0659468545645985,0.06622073823775117
7,8,MEX-WECC_zero_cost_HVDC_ppMexCost,385700.10258002963,274109.8619328997,156.5818992442094,910025.5556866174,646738.172367768,3899.3321025393607,436243.92799642915,310030.41500969115,1459170.3233453748,1037005.1062814902,3.0048549723982863,21.063542893456052,36871.47702616568,26203.87033681764,0.0,2.050045719755409,16.814780458028668,13672.348390241514,9716.682739979262,0.0,25.35242113017388,58.169205435000045,275.91774441126705,477481.963448359,339337.51689662173,0.0,8.340572849435572,58.039282994953396,101283.76575778432,71980.4813693298,0.0,59.816813562294875,0.0,0.0,0.062254272197554916,0.06322716316406492
8,9,MEX-WECC_zero_cost_HVDC_ppMexCost,386564.95098654437,261642.37480838335,156.93300002210543,828620.875585717,560843.2247950888,3550.52444496222,444280.3402784083,300706.42207592586,1435921.8566113338,971888.433351863,3.4769176885620707,24.23346058201812,42420.379593025136,28711.782660757865,0.0,2.302611352429287,18.810391810457954,15295.00969884673,10352.26460679,0.0,24.19930324602737,63.98612597850006,339.6466703897671,587766.3265276433,397823.385468915,0.0,10.600868091632623,68.38295108658602,119334.39633087878,80770.21668067048,0.0,51.87238986129782,0.0,0.0,0.05676385204560737,0.05977683532419541
9,10,MEX-WECC_zero_cost_HVDC_ppMexCost,399838.2797540958,257739.3201746761,162.32154675521085,790673.4076279779,509675.1283733034,3387.924857408817,465553.1524597542,300099.713048861,1449122.0074615832,934116.9666971697,4.023141457435182,27.809602039453306,48680.371953147296,31379.801805797528,0.0,2.5862930710485865,20.94968488150654,17034.500752519103,10980.591068392589,0.0,23.838309722955806,70.38473857635007,408.43840896611715,706812.0025299169,455617.3189205406,0.0,13.473703344465074,80.2636544310511,140067.29157845024,90288.625021947,0.0,47.139852623246824,0.0,0.0,0.052356102640424014,0.057508672108375694
10,11,MEX-WECC_zero_cost_HVDC_ppMexCost,305109.328491632,187310.66053993403,123.86462386909089,755374.2216834313,463734.2460744939,3236.6727875224656,467041.73056302086,286723.10834925075,1460979.2012710415,896914.4948076847,4.655176980398261,31.762779019851564,55600.36043516118,34133.798172788695,0.0,2.904924377401784,23.152609258908324,18825.73136896238,11557.365995004024,0.0,17.324362993338504,77.42321243398504,484.73642140010224,838847.4570162535,514979.57156124024,0.0,17.125076950815117,96.26353138186622,167988.51502603554,103130.37581711418,0.0,42.89078041942992,0.19155788598119258,0.0,0.04594203462946675,0.051034794043072026
11,12,MEX-WECC_zero_cost_HVDC_ppMexCost,296262.37578159187,173218.47525504007,120.27304417130117,713819.9030395692,417355.7134449249,3058.6183497381276,482258.77962185425,281966.72042499855,1468793.2763838752,858773.0086510632,5.386505284018837,36.3692843038704,63663.99220925268,37223.01770531034,0.0,3.262811060697793,25.635420319606116,20844.542015568055,12187.372006994703,0.0,16.02097677633864,85.16553367738355,569.5255550774858,985576.9908987047,576246.4543786048,0.0,20.085019038250415,115.97215042011665,202381.82678099183,118328.4626063248,0.0,38.601229936521094,0.202915075363869,0.0,0.04108106231105585,0.048061026008648804
12,13,MEX-WECC_zero_cost_HVDC_ppMexCost,295375.57923139376,164476.17493191038,119.91303314941045,666975.66208015,371397.00565997895,2857.8973354207524,488625.7698542333,272085.11214065354,1463504.9575896666,814934.3220742883,6.232725264138207,42.473009568008614,74348.48944644908,41400.02090876222,0.0,3.6647893833757723,29.17120970298189,23719.545016927397,13207.930207572243,0.0,15.212401419452389,93.68208704512192,661.2408421226077,1144292.3914974434,637184.8209216613,0.0,22.394796227649177,136.4001466477658,238030.51639354313,132544.29819605176,0.0,34.35050905349146,0.23995765786641893,0.0,0.0366140955786573,0.04581598687495269
13,14,MEX-WECC_zero_cost_HVDC_ppMexCost,291849.8161016543,154774.18866061015,118.4816861431565,617835.0030843714,327651.0933116436,2647.3364913161017,508220.45096948347,269520.15598369716,1442318.9175338752,764892.5164078239,7.211886403134331,49.68489597114294,86972.80935186712,46123.53772489788,0.0,4.116291435407678,33.287501138389565,27066.562881427017,14353.97618460417,0.0,14.315064709219842,103.0502957496341,762.3733378722418,1319304.4870116462,699655.3374644136,0.0,24.970197793828817,159.45254444159465,278259.0226366069,147566.70071388493,0.0,30.304449620393925,0.263373510721916,0.0,0.03228694771911162,0.043389731234216446
14,15,MEX-WECC_zero_cost_HVDC_ppMexCost,284376.4038527704,143629.40817414565,115.44771991930146,582442.6691836877,294173.1266618511,2495.685295478416,509221.18790452083,257191.30299688264,1439746.405019417,727169.7696158136,8.344873757066745,55.66876972820968,97447.50797579653,49217.61337785002,0.0,4.623418540249916,35.54991967863948,28906.169087648337,14599.579650040881,0.0,13.284283962026723,113.35532532459747,874.3412631968392,1513067.5410743805,764201.9257144,0.0,27.841770540119125,185.90691498171375,324424.27711240784,163856.3055432147,0.0,27.208072484954606,0.2941876403403287,0.0,0.028528483514136192,0.04143453578377069
15,16,MEX-WECC_zero_cost_HVDC_ppMexCost,285105.13268799515,137140.44357642037,115.74356050708015,551950.3753276439,265497.567830325,2365.030085226407,533169.7841134876,256463.78234405874,1451906.6128437917,698391.9056092101,9.65585342430194,64.87062315251163,113555.24107883975,54622.01253676401,0.0,5.1930237044087155,40.2889433830482,32759.539833583436,15757.898785545842,0.0,12.684119626383135,124.69085785705727,992.2521210538966,1717114.975724144,825961.6627113741,0.0,31.04357415223282,210.17048913394657,366766.3949689476,176420.90698524972,0.0,24.555870048626748,0.3402451212717079,0.0,0.02547120933550497,0.03935697851560662
16,17,MEX-WECC_zero_cost_HVDC_ppMexCost,280753.63996655506,128616.47730970409,113.9769937099421,521162.5269072653,238750.55840637127,2233.1084650438625,539123.5874406751,246978.72718391134,1469871.8654333334,673365.2374060027,11.172787997259778,75.56941114977141,132283.34004320425,60600.52224129822,0.0,5.8328042247918805,45.79874760784008,37239.6436988355,17059.90985329098,0.0,11.895737986374497,137.15994364276295,1123.3856646966597,1944044.5703614461,890589.2169473994,0.0,34.6135851797396,238.75767431368618,416653.6027015261,190873.8160767962,0.0,22.082039147005254,0.3805365289821989,0.0,0.022508042888947477,0.03733203561308874
17,18,MEX-WECC_zero_cost_HVDC_ppMexCost,278582.9054531334,121544.79887421068,113.09574496099738,472301.4511745414,206063.55870125335,2023.74559607974,548695.5857853708,239394.06658485616,1456274.3089705834,635367.6572566554,12.928032991629289,88.3324441414007,154624.8748987321,67462.32074055997,0.0,6.551405705286251,52.35015331312633,42566.689239041785,18571.705517554645,0.0,11.241678447875719,150.8759380070392,1272.5828027036987,2202233.627931778,960827.2372118754,0.0,38.594147475409635,275.67302178909586,481074.2022270529,209891.08092669878,0.0,19.058818544278875,0.40751179309926217,0.0,0.019381955603310328,0.035104426666498156
18,19,MEX-WECC_zero_cost_HVDC_ppMexCost,276767.9630688283,115002.80526069888,112.35893643112588,422932.4406714294,175737.16471249526,1812.206297735377,557320.5149268375,231578.18533348237,1465153.132862125,608801.3892480145,14.959026974614245,103.29147111601495,180810.47065620738,75130.48517396512,0.0,7.358538888177527,59.708692201303855,48550.02678980151,20173.538925532168,0.0,10.636609458562017,165.96353180774307,1436.9897345114418,2486743.5813296,1033293.3214015854,0.0,43.032474435081745,317.1488962241776,553453.3312257236,229971.29062950268,0.0,16.253930364258643,0.4378722187618077,0.0,0.016569617074964123,0.03251912929367878
19,20,MEX-WECC_zero_cost_HVDC_ppMexCost,277237.19709937583,109712.17304034103,112.54943043203927,360678.91413676,142732.89390380873,1545.4586520280357,578237.6129490834,228828.25866820314,1442756.484954125,570947.7328023294,17.30909011232614,120.60056122834108,211109.82350718204,83543.32582158383,0.0,8.265110879201016,67.97380308050487,55270.51152681483,21872.41823284082,0.0,10.147278884501128,182.55988498851733,1619.5496194999591,2802667.6351349056,1109110.753454434,0.0,47.98120899511615,365.1301052192937,637184.8537715689,252155.68353409873,0.0,13.201365357163255,0.4357608937844511,0.0,0.013835162675303722,0.029738833609792303
