Case_study,scenario,build_time_s,build_time_min,update_time_s,update_time_min,solve_time_s,solve_time_min,full_time_s,full_time_min
three_country_pathways_local_Collab,MEX_2042low-CHL2040low-WECC_2040low_equalFFCost,73.37744688987732,1.222957448164622,0.2820620536804199,0.0047010342280069985,3609.973520040512,60.16622533400854,3683.649642944336,61.394160715738934
three_country_pathways_local_Collab,MEX_2042high-CHL2035high-WECC_2041high_equalFFCost,,,0.26567602157592773,0.0044279336929321286,153.67789697647095,2.5612982829411823,3894.815165042877,64.91358608404795
three_country_pathways_local_Collab,MEX_2042high-CHL2035high-WECC_2041high,,,0.2709689140319824,0.004516148567199707,145.01738905906677,2.4169564843177795,4096.944036960602,68.28240061601004
three_country_pathways_local_Collab,MEX_2042low-CHL2040low-WECC_2040low,,,0.2684972286224365,0.004474953810373942,153.5551998615265,2.5592533310254413,4307.533872842789,71.79223121404648
