,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,CHL-WECC,67891.09253759006,67891.09253759006,27.56161105530032,62686.80964219073,62686.80964219073,22.661469746080858,374416.17568612914,374416.17568612914,93476.79041948917,93476.79041948917,8.189933439052638e-13,7.533000000000819,13761.408152130556,13761.408152130556,5.2938281680828474e-14,76.83005921801406,84.04705921801406,336993.31751056673,336993.31751056673,9.728799839304935,6.279247148801696,8.364506642183725,13.061506642183724,22603.23579554819,22603.23579554819,0.5011537146008094,9.66342227264414e-13,4.697000000000966,8196.687195563327,8196.687195563327,1.0337737437231451e-13,3.9618063693864514,0.0,1.398600487472026e-10,0.03997208738033463,0.04375147427972438
1,2,CHL-WECC,61078.344131243786,58169.85155356551,24.795853210272828,62777.74416106512,59788.32777244297,22.694342847457516,379874.37278915837,361785.1169420556,94258.17065420083,89769.68633733412,1.18838944669993e-12,7.533000000002008,13761.408152132728,13106.103002031168,1.1788772828899786e-13,6.172414790264806,90.21947400827887,361742.10178185266,344516.28741128824,10.004203909245081,5.380129570189284,0.40410258751196787,13.465609229695692,23302.54455994637,22192.899580901303,0.4985552981233507,9.6913503557333e-13,4.697000000001935,8196.687195565019,7806.36875768097,1.9643795519541575e-13,3.778622315218395,0.0,1.3320004642590724e-10,0.03888903316963319,0.04354180478231896
2,3,CHL-WECC,65892.66545237602,59766.58997947938,26.75031360837006,63131.8643072442,57262.46195668408,22.822358342661694,395341.54777322913,358586.43788955023,95288.08910061957,86429.10576019915,1.977567082551978e-12,7.533000000003986,13761.40815213634,12482.00285908058,2.1018986776631904e-13,2.409248463416889,92.62872247169575,371402.17365049553,336872.71986439504,9.800290603018528,5.527811907202023,0.4224566361992436,13.888065865894935,24033.61542512255,21799.197664510248,0.4942031059646832,9.610339759439727e-13,4.697000000002896,8196.687195566696,7434.636912078635,2.789073016175023e-13,3.6189875956624338,0.0,1.2685718707229261e-10,0.03922639722574636,0.043686773393417325
3,4,CHL-WECC,66385.18234922826,57346.01649863146,26.950259707951435,62233.941002354324,53760.01814262332,22.497756374174106,396162.01080828754,342219.64004603174,95073.26788676542,82127.86341584314,3.5251789691374914e-12,7.533000000007511,13761.40815214278,11887.621770558495,3.511106431902437e-13,8.745986025430519e-11,92.62872247178322,371402.1736508462,320831.1617759172,9.33361009812223,5.303933065958412,0.5027922428149928,14.390858108709928,24903.708893805247,21512.760085351685,0.49062333203691033,9.49188784336802e-13,4.697000000003846,8196.687195568351,7080.606582933463,3.5132762600682736e-13,3.3976331466137952,0.0,1.2081636864027866e-10,0.03921483176711157,0.04365714300594984
4,5,CHL-WECC,70364.27275094994,57888.86132913749,28.565643080157695,62232.192635029765,51198.57889256411,22.497124334141166,406435.13927540835,334375.19492426165,97140.76079378958,79917.9443082169,8.934841772756645e-12,7.209000000016445,13169.519629486886,10834.596390999128,6.61781410890994e-13,1.1107808260984576e-11,92.30472247179434,370103.0700785671,304484.71168171044,8.889152474403245,5.3541407843319355,1.6560422157821055,15.903900324492035,27522.063032330872,22642.469368076774,0.523506301654848,9.38693326615989e-13,4.554000000004785,7947.139341840947,6538.1312040484745,4.1468339091269365e-13,3.235750186010052,0.0,1.1506320822883682e-10,0.039689267770590515,0.04345365163388375
5,6,CHL-WECC,63164.57396499859,49491.09649540877,25.64279576342249,58727.99854384769,46014.923563426215,21.230347657596575,420683.0993580875,329616.2161381121,101838.64234628459,79793.24103593682,21.417255375134694,28.532255375151138,52123.19284723657,40839.885475691466,0.6630776280593859,5.588648789168878e-12,92.21072247179993,369726.1696594585,289690.12835634255,8.465859499432195,4.577431514860347,6.8698587699688565,22.75275909446089,39374.16968042981,30850.692227585794,0.6957241356308803,9.19580319612469e-13,4.533000000005704,7910.492454231993,6198.077827542064,4.690655550875663e-13,2.9081431692085378,0.0,1.0958400783698744e-10,0.03738027203613456,0.04228098702649763
6,7,CHL-WECC,66074.90096329428,49306.10843005051,26.824295394266574,58689.211284280165,43794.79307678995,21.21632594690112,429154.4170030792,320241.63350231334,101197.18405026916,75514.89683458139,6.401119260471923,34.85137463562306,63667.063722762134,47509.343208570375,0.8157607860701053,1.085714313037212e-11,92.12872247181078,369397.3841874942,275650.0155580036,8.062723332793533,4.56032196869536,2.845475094323922e-10,22.752759094745436,39374.16968092222,29381.611645687244,0.6625944148941448,1.081187630081118e-12,4.533000000006785,7910.4924542338795,5902.931264327182,5.282147620252783e-13,2.7678309224531237,0.0,1.0436572174951185e-10,0.037358931618926096,0.042625276228925216
7,8,CHL-WECC,68181.12754976425,48455.05441683792,27.67935598912275,59520.48945959187,42300.10061913862,21.516835501110847,436243.92799642915,310030.41500969115,102477.20270712793,72828.63472791575,2.207482385111877,35.84485702073494,65481.97366481381,46536.81614365546,0.8359598430987583,1.2362654182519408,92.15098789006272,369486.65913931635,262587.2703824641,7.781859727642567,4.4816079830133475,0.5062078150191637,23.2409669097646,40219.024463943075,28582.909802570957,0.6435926105011704,1.2749210108564864e-12,4.51500000000806,7879.080836284196,5599.515648933201,5.928653042361707e-13,2.6733663591295613,0.0,9.939592547572556e-11,0.037820401502929826,0.042878407953883785
8,9,CHL-WECC,68163.44657454034,46135.70369318838,27.672178078972898,59367.67071600476,40182.37637254982,21.46159106684789,444280.3402784083,300706.42207592586,102561.68769824333,69417.78727026445,4.197461180800436e-11,35.53785702077691,64921.14102149427,43941.1836711626,0.7961522315236695,3.8179710119467964,95.66195890200952,383564.1745218628,259611.33118043758,7.708701306187156,4.267091234582977,0.8701913442089774,24.01215825397358,41553.58871247658,28125.104474155098,0.6329800782293531,1.5112838414588628e-12,4.416000000009571,7706.3169375513435,5215.938639603116,6.640894095328344e-13,2.539526186745151,0.0,9.466278616735768e-11,0.03767488793914517,0.04307864936889395
9,10,CHL-WECC,72948.27300341679,47023.10720069249,29.614664494651034,61836.0080176458,39860.042111489674,22.35390240640299,465553.1524597542,300099.713048861,106579.42127470627,68702.04523900844,3.564361644256817e-11,35.09085702081256,64104.55407824309,41322.367129001446,0.7582402204995545,3.410419868838649,98.62537877084816,395446.240379589,254908.17243348938,7.589725372656781,4.349167184992038,1.985062494014697,25.566220747988275,44242.929380097994,28519.386758005505,0.6452514709351429,1.7759528833988621e-12,3.9850000000113472,6954.18319659488,4482.728493537042,7.416165937626214e-13,2.5191546614461453,0.0,9.015503444510254e-11,0.038118088170016884,0.04300830609988519
