,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX-WECC_zero_cost_HVDC,352728.3507935842,352728.3507935842,143.19642311496975,1251165.8040288342,1251165.8040288342,5361.070307050987,374416.17568612914,374416.17568612914,1441031.1121847085,1441031.1121847085,1.0820000000003076,8.615000000000308,15080.453283056879,15080.453283056879,0.0,0.9090000000007413,8.12600000000074,6607.371609545116,6607.371609545116,0.0,32.6238451648986,10.92560000000067,59.33200000000067,102675.38217147555,102675.38217147555,0.0,1.5566000000019111,49.96300000000191,87189.92598506747,87189.92598506747,0.0,9.909233167908361,0.0,0.0,0.02342842924548522,0.023428429245494584
1,2,MEX-WECC_zero_cost_HVDC,355164.78700344317,338252.1780985173,144.18553825021374,1234679.1810280373,1175884.9343124165,5290.427435619801,379874.37278915837,361785.1169420556,1452621.5198656667,1383449.0665387302,1.2519822000004925,9.8669822000008,17272.032978741794,16449.555217849327,0.0,1.0209888000009686,9.14698880000171,7437.552807033342,7083.38362574604,0.0,31.28494395233185,14.229501440000975,73.56150144000165,127299.85966189632,121237.96158275839,0.0,1.9784386000025616,51.941438600004474,90642.47917643345,86326.17064422234,0.0,9.313008679754347,0.0,0.0,0.0232621805235895,0.02326218052359915
2,3,MEX-WECC_zero_cost_HVDC,367163.62560062105,333028.23183729796,149.0566827578328,1176983.8841212397,1067559.0785680178,5043.211165715734,395341.54777322913,358586.43788955023,1431385.3375485833,1298308.6961891912,1.4486686036207064,11.315650803621507,19807.909844619047,17966.358135708884,0.0,1.1467746201612234,10.293763420162932,8370.012328052228,7591.847916600659,0.0,30.80178116263167,18.53250267545735,92.094004115459,159370.7791454205,144553.9946897238,0.0,2.514595460603386,54.456034060607855,95030.67428265979,86195.62293211772,0.0,8.455067902258701,0.0,0.0,0.02369301970743042,0.02369301970744079
3,4,MEX-WECC_zero_cost_HVDC,364002.48698016687,314439.0342124322,147.77336163436442,1135945.3144086942,981272.2724618888,4867.366639897235,396162.01080828754,342219.64004603174,1430742.10386425,1235928.8231199654,1.676254441249655,12.991905244871162,22742.17296612585,19645.54408044561,0.0,1.2880572533652208,11.581820673528153,9417.350862060748,8135.061753210882,0.0,29.082466274307855,24.13673148451576,114.23073559997476,197678.89896609003,170762.46536321347,0.0,3.1960508304270308,55.65208489103489,97117.89049023954,83894.0852955314,0.0,7.771676397898155,0.0,0.0,0.02335277290594971,0.023352772905960443
4,5,MEX-WECC_zero_cost_HVDC,370534.61625341466,304839.74578774447,150.42519709116632,1117396.1043687824,919284.5403870052,4787.885871765616,406435.13927540835,334375.19492426165,1455487.092595625,1197432.8331060617,1.9395940139701207,14.607499258841283,25570.250743498094,21036.70856772484,0.0,1.44674590697995,12.704566580508104,10330.272278564764,8498.740568849204,0.0,28.194628087908498,31.435679085433332,140.4314146854081,243019.77300116429,199932.96867141922,0.0,4.06218060547288,54.479265496507765,95071.21522649101,78215.32404830579,0.0,7.280733559865075,0.0,0.0,0.02315914331208513,0.023159143312096096
5,6,MEX-WECC_zero_cost_HVDC,379773.6280831904,297562.57493784046,154.17594024567651,1056003.423061506,827406.3138489518,4524.826827339323,420683.0993580875,329616.2161381121,1462367.1304515419,1145802.9116921772,2.2443042335649834,16.757803492406268,29334.332291801635,22984.216926507255,0.0,1.6249850027200128,14.235551583228117,11575.138983168586,9069.424273821698,0.0,27.52156255600084,40.94182844086801,178.2752431262761,308509.38312719803,241725.17428120252,0.0,5.163031549556149,56.54429704606392,98674.88089834063,77314.3511570086,0.0,6.553058005683698,0.0,0.0,0.023084815734163575,0.023094875157131614
6,7,MEX-WECC_zero_cost_HVDC,382425.2627765042,285371.6191466355,155.2524190788519,962007.7626130586,717865.004145818,4122.068581710189,429154.4170030792,320241.63350231334,1448604.9349352918,1080971.3060925147,2.5968844286581727,19.27268792106444,33736.607061234645,25174.775619373257,0.0,1.82518315505525,15.978734738283368,12992.547165416714,9695.238736361522,0.0,26.394021054872333,52.88109584999962,226.62413897627573,392178.2525225921,292649.4502584055,0.0,6.562213099485974,58.574310145549894,102217.43622714182,76276.2247174158,0.0,5.685490832834877,0.0,0.0,0.022799413773150194,0.02289410194640599
7,8,MEX-WECC_zero_cost_HVDC,385700.1025800761,274109.86193293275,156.5818992442284,910025.555687472,646738.1723683755,3899.3321025430228,436243.92799642915,310030.41500969115,1459170.3233453748,1037005.1062814902,3.0048549724005285,21.06354289346497,36871.47702618129,26203.870336828728,0.0,2.0500457197581863,16.814780458041554,13672.34839025199,9716.682739986707,0.0,25.35242113017695,58.16920543499933,275.917744411275,477481.9634483727,339337.5168966315,0.0,8.340572849446797,58.0392829949967,101283.76575785989,71980.4813693835,0.0,5.122166325157535,0.0,0.0,0.022275335329734327,0.022623447543627887
8,9,MEX-WECC_zero_cost_HVDC,386564.95098658727,261642.3748084124,156.93300002212288,828620.875586612,560843.2247956945,3550.5244449660477,444280.3402784083,300706.42207592586,1435921.8566113338,971888.433351863,3.4769176885648094,24.233460582029778,42420.379593045545,28711.78266077168,0.0,2.3026113524325225,18.810391810474073,15295.009698859836,10352.264606798872,0.0,24.199303246030063,63.9861259784988,339.6466703897738,587766.3265276549,397823.38546892285,0.0,10.600868091646953,68.38295108664364,119334.39633097933,80770.21668073854,0.0,4.441878340381897,0.0,0.0,0.021371731422986047,0.02250612711834678
9,10,MEX-WECC_zero_cost_HVDC,399838.27975413436,257739.32017470093,162.3215467552263,790673.4076288979,509675.1283738964,3387.9248574127614,465553.1524597542,300099.713048861,1449122.0074615832,934116.9666971697,4.023141457438454,27.80960203946823,48680.37195317342,31379.801805814364,0.0,2.5862930710523346,20.94968488152641,17034.50075253526,10980.591068403004,0.0,23.83830972295808,70.38473857634831,408.43840896612215,706812.0025299256,455617.3189205462,0.0,13.473703344483296,80.26365443112694,140067.2915785826,90288.62502203231,0.0,4.036627016721262,0.0,0.0,0.020561578389684323,0.022585123987641512
