,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,USA_2050_lowIR,477.7595689213424,1441501.1822344584,1441501.1822344584,1270464.827699813,1270464.827699813,7.426140250785725,55.832540250785726,98516.1476266649,98516.1476266649,0.573780485666972,0.0,48.4064,72520.20691391181,72520.20691391181,0.0,48.766792411257335,0.03422860383661905,0.034228603836759894
1,2,USA_2050_lowIR,476.1270741233818,1452222.6914922919,1383069.2299926588,1266123.6750424323,1205832.071468983,8.536536374392057,64.36907662517778,113578.80954214469,108170.29480204255,1.1257913405709625,0.0,48.4064,72520.20691391181,69066.86372753505,0.0,46.285864063336916,0.03428003051152921,0.0342800305116755
2,3,USA_2050_lowIR,461.95828581616837,1431859.7659386252,1298739.0167243765,1228445.8379745523,1114236.58773202,9.81296485258867,74.18204147776645,130893.72105665872,118724.4635434546,1.6529668864389366,0.0,48.4064,72520.20691391181,65777.96545479528,0.0,42.76997142009358,0.03420466909385117,0.034204669094006386
3,4,USA_2050_lowIR,456.55882572134203,1430880.0834424584,1236048.0150674514,1214087.519302813,1048774.4470815791,11.28025172914918,83.46229320691563,147268.6637917532,127216.20886880743,2.151559848917386,0.0,46.4064,69523.90035470016,60057.359122945825,0.0,40.25720715122639,0.03430996731759465,0.03430996731775789
4,5,USA_2050_lowIR,463.44882477304225,1455002.1798421668,1197033.8941837335,1232409.4997036103,1013906.3453631852,12.966935170401829,91.19422837731746,160911.61220974836,132382.38158771157,2.6170537883831413,0.0,41.1714,61681.067935963605,50745.16723872345,0.0,38.91879506676585,0.03469897473811161,0.03469897473828225
5,6,USA_2050_lowIR,460.18169327052846,1462507.7210146668,1145913.0680771442,1223721.4986013295,958817.8146241372,14.905820521618312,103.00204889893577,181746.43334509054,142403.08618819408,3.0440643758566015,0.0,38.0734,57039.78907574474,44692.16727068775,0.0,36.8042218143475,0.03477426630352135,0.03477426630369963
6,7,USA_2050_lowIR,449.3223937518409,1449077.4755909585,1081323.9232053098,1194844.299714243,891611.2130302772,17.134618358374865,115.60446725731063,203983.31710266194,152215.49187901782,3.488683435464274,0.0,33.5412,50249.85878191518,37497.21830188135,0.0,34.22449641216719,0.03487685700658109,0.03487685700677031
7,8,USA_2050_lowIR,450.7873042604911,1458769.6969363752,1036720.3885722571,1198739.809920705,851922.0025943754,19.6966779427741,126.42554520008474,223077.03749047787,158536.68572521975,3.952309190573426,0.0,24.6656,36952.849533445646,26261.700258527388,0.0,32.7010260695851,0.035355082878643015,0.03535508287884305
8,9,USA_2050_lowIR,427.53924169107114,1436060.3356950835,971982.1614465624,1136918.241650923,769511.0173577872,22.641830349931674,148.81017555001642,262574.5695428756,177720.80413435702,4.436356413913022,0.0,24.4084,36567.52450993103,24750.339960270092,0.0,29.537680401278653,0.034953354251301194,0.03495335425151164
9,10,USA_2050_lowIR,417.2785696287872,1448915.2188255417,933983.6688986048,1109632.9211431078,715279.2746976471,26.02735766325778,173.24453321327422,305688.8318691784,197049.7466110755,4.942251303316865,0.0,22.8154,34180.96633551893,22033.35566481587,0.0,27.455994959269198,0.034674176808708976,0.0346882363594125
10,11,USA_2050_lowIR,404.2916108115839,1460492.4587421669,896615.6771181466,1075097.821336957,660016.801371553,29.91910708899194,202.03844030226614,356495.49029428343,218857.30631917165,5.4714250325729665,0.0,21.6902,32495.244265306446,19949.261131515974,0.0,25.334744920647044,0.03427388630714664,0.034358277174268835
11,12,USA_2050_lowIR,387.40355278290707,1468934.4847764168,858855.5702736274,1030188.8647627775,602330.0930742646,34.39277165890136,236.0548119611675,416517.1528770577,243528.95283646503,6.025305782002057,0.0,21.3138,31931.339370862817,18669.59280293384,0.0,23.120440622655636,0.033712875548025566,0.033935561942471874
12,13,USA_2050_lowIR,383.4172392172638,1463103.141095125,814710.5756148867,1019588.4048101561,567744.9749382634,6.408438261711161,240.49645022287865,424354.3941834628,236296.4052494217,5.878909257323256,0.0,19.347,28984.77150053406,16139.805328823888,0.0,21.792890863005226,0.03373864288645218,0.033965190766602905
