,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
0,1,MEX_2042_high-WECC_2041_high cheapHVDC,353009.29629925673,353009.29629925673,143.31047800001664,1273879.44274679,1273879.44274679,479.0436383243734,374452.1939849834,374452.1939849834,1441501.1822344584,1441501.1822344584,1.0820000000143937,8.615000000014394,15080.453283081537,15080.453283081537,0.06993856690738148,0.9089982272336574,8.125998227233657,6362.4444026957635,6362.4444026957635,0.11510419095142105,8.772634022332827,4.169318483363154,52.575718483363154,92769.50718021623,92769.50718021623,0.3221422574171392,1.556600000043857,49.963000000043856,74852.23230901196,74852.23230901196,0.15806034820052844,48.897862409835554,0.0,0.9649717339533416,0.03265541632627227,0.03265541632630123,0.0,0.0,0.0
1,2,MEX_2042_high-WECC_2041_high cheapHVDC,356950.60152565915,339952.9538339611,144.91052180016885,1272496.6547904767,1211901.5759909302,478.52363953061354,379910.9161654542,361819.9201575754,1452222.6914922919,1383069.2299926588,0.7239864322476424,9.338986432262036,16347.782774558866,15569.3169281513,0.10771218789716067,0.31940715989456653,8.445405387128224,6612.531867623005,6297.649397736195,0.147847910404639,8.44817085572777,5.416155985933887,57.99187446929704,102326.27855910399,97453.59862771808,0.6743706507744216,1.7004440533638805,51.66344405340774,77399.7581443453,73714.05537556694,0.31371915567981856,46.51884199441185,0.0,0.9190206990031824,0.032741153470324816,0.032741153470396675,0.0,0.0,0.0
2,3,MEX_2042_high-WECC_2041_high cheapHVDC,370245.83650336985,335823.8879849159,150.3079617536001,1236936.0584518963,1121937.4679835793,465.1510417168943,395379.57904738747,358620.9333763151,1431859.7659386252,1298739.0167243765,1.0578112649926699,10.396797697254707,18199.468597427433,16507.45451013826,0.15495874580127117,0.4109231324010326,8.856328519529256,6934.27394909688,6289.5908835345845,0.18728146547987604,8.34555944031315,7.035861084017239,65.02773555331427,114741.00886011324,104073.477424139,1.0586783073037265,1.8575806106507249,53.52102466405846,80182.69862832388,72728.0713182076,0.4672469392017585,43.06556970854971,0.0,0.8752578085744595,0.03267519069216613,0.0326751906922415,0.0,0.0,0.0
3,4,MEX_2042_high-WECC_2041_high cheapHVDC,367946.966852796,317846.42423305986,149.37469423929588,1223314.1959130021,1056744.7972469514,460.02852668728025,396200.1210200833,342252.56107986893,1430880.0834424584,1236048.0150674514,1.5455602791782066,11.942357976432913,20904.953169254997,18058.484543142204,0.21375260522769002,0.5286600989092775,9.384988618438534,7348.201000663439,6347.652305939694,0.23486305348999964,7.898801488615771,9.139940083365072,72.16767563667935,127339.3858664046,110000.54928530792,1.4760329176227633,2.029238020644777,53.550262684703235,80226.50166484203,69302.6685367386,0.6189055874560349,40.56314904232421,0.0,0.8335788653090089,0.032844874001415385,0.03284487400149486,0.0,0.0,0.0
4,5,MEX_2042_high-WECC_2041_high cheapHVDC,374556.4368602754,308148.50755417784,152.0579275592923,1240244.9413221437,1020352.5825738399,466.3953504291335,406474.23776424583,334407.3613477888,1455002.1798421668,1197033.8941837335,2.258206785678304,13.876564762111217,24290.758749196055,19984.06733753615,0.2863190848452185,0.6801308520783726,9.741119470516907,7627.042157536875,6274.786458347601,0.2923633265062433,7.657798561228874,11.873245325616711,78.80592096229607,139052.52579417764,114398.85709693193,1.9257914094566724,2.21675814272609,50.53202082742933,75704.71272772353,62282.45451450662,0.7689488606488756,39.16623388209684,0.0,0.7938846336276275,0.03323101005308914,0.033231010053171986,0.0,0.0,0.0
5,6,MEX_2042_high-WECC_2041_high cheapHVDC,382583.16399274213,299763.91983860696,155.3165219198055,1227014.7706501666,961398.1794477003,461.42013151776547,420723.56842009997,329647.9247071313,1462507.7210146668,1145913.0680771442,3.2994493683506554,17.08201413046187,29901.859091693386,23428.889024394553,0.3748357029738311,0.8750007365848995,10.522120207101807,8238.54533856544,6455.11584640277,0.3619324065336926,7.44943317190922,15.42394734281088,91.13186830510695,160801.57827519506,125992.2441880414,2.404894006716664,2.4216068363339507,49.85562766376328,74691.37209127426,58522.644442945355,0.9176228666673849,36.90326911809994,0.0,0.7560806034548833,0.03332160996168104,0.03332160996176721,0.0,0.0,0.0
6,7,MEX_2042_high-WECC_2041_high cheapHVDC,381942.88904363,285011.6644402317,155.05659077926438,1189054.0470477247,887290.437340105,447.1449634463442,429195.7010480417,320272.4402922998,1449077.4755909585,1081323.9232053098,4.820801267336125,21.820815397797997,38197.0733841775,28503.244265732377,0.49575470363810203,1.125704394506195,11.565824601608,9055.738623279647,6757.531588608248,0.4451216539637868,7.082824873004199,20.036489191418706,106.63615749652564,188158.79390549794,140406.98902486058,2.9797984327695346,2.645385419704598,47.96881308346788,71864.63463979661,53626.496841882145,1.0631698140371286,34.05864343729995,0.0,0.7200767651951269,0.0334228818651329,0.03342288186522376,0.0,0.0,0.0
7,8,MEX_2042_high-WECC_2041_high cheapHVDC,378644.9691565159,269095.9103272315,153.71774083853245,1177447.8214603523,836790.1839142569,442.78043070798725,436285.8940402417,310060.23949352815,1458769.6969363752,1036720.3885722571,7.043637366305632,27.650452764103626,48401.78307190027,34398.24357420767,0.660547581337661,1.4482392194961082,11.800063821104109,9239.141815022924,6566.085594361315,0.5446746396910328,6.68730246754203,26.028414788704744,123.78897228523041,218424.822037956,155230.44305936963,3.670098746269641,2.889843187501349,41.98305627096923,62897.053440228796,44699.76160016713,1.2057556341007711,32.120191209548764,0.0,0.6857873954239304,0.03383948114789694,0.03383948114799264,0.0,0.0,0.0
8,9,MEX_2042_high-WECC_2041_high cheapHVDC,367986.1179416641,249067.4893030491,149.3905883285415,1091186.650628084,738558.0764653322,410.34183115534165,444323.0794083416,300735.3496013636,1436060.3356950835,971982.1614465624,10.291406883781672,37.6348596478853,65879.3665390965,44589.7484191761,0.8847174102138688,1.863186150042834,13.356249971146942,10457.594930937934,7078.111881410462,0.6638733093137796,6.189576176670072,33.81222977441222,157.34400205964263,277632.449919917,187912.570282258,4.4992418514560555,3.156891085187248,44.88274735615647,67241.23514934587,45511.51470050418,1.3455332838167857,28.349551765121774,0.0,0.6531308527846955,0.03346039029052545,0.03346039029062546,0.0,0.0,0.0
9,10,MEX_2042_high-WECC_2041_high cheapHVDC,362195.06770174205,233474.17005065162,147.03960724474078,1030826.9235242816,664480.2259811133,387.64349541822975,465597.93798560835,300128.5821981441,1448915.2188255417,933983.6688986048,15.036699100122256,52.22455874800755,91418.45832008812,58929.15334001386,1.1891965400354458,2.3970229385989823,15.306272909745925,11984.411967303586,7725.2588097511625,0.8066416298253195,5.802066599928741,43.92379987784255,199.67480193748517,352324.866048371,227111.750060021,5.495255362980391,3.4486166470346666,46.73836400319114,70021.23331479203,45136.3113192816,1.4826429260313159,25.50607347428503,0.0,0.6220293836044719,0.03307084831182962,0.03314439661411645,0.0,0.0,0.0
10,11,MEX_2042_high-WECC_2041_high cheapHVDC,404572.163323228,248372.2130777863,164.24335200000425,956773.4644334841,587375.910451824,359.795618073676,467086.6593182209,286750.69070753315,1460492.4587421669,896615.6771181466,21.970010745937326,73.49256949394488,128647.85384854412,78978.62251719579,1.6022207886656945,3.0838136962519984,17.688086605997924,13849.309890760502,8502.274894330994,0.9776685977528663,6.1722978671960655,5.273886980978099,203.82348891846328,359645.19675944065,220790.9528628947,5.368339480264483,3.767300314544653,49.3804643177358,73979.50456607473,45416.99834349238,1.617212074095784,22.546424322693248,0.0820478968166216,0.5924089367661638,0.032753833012195074,0.03292185837242746,80158.10496903698,333.8532468467659,80491.95821588374
11,12,MEX_2042_high-WECC_2041_high cheapHVDC,405217.4703424785,236922.2624852448,164.50532599999516,936091.571739021,547313.3546841765,352.0181716440306,482305.1721611917,281993.8451819173,1468934.4847764168,858855.5702736274,16.799807174369885,89.51237666831477,156690.3325132749,91613.59222057903,1.8587334760970644,3.9673825227340895,20.875469128732014,16344.947168043494,9556.552090367048,1.1825540743363876,5.887755145020813,6.851046437204933,210.2981353556682,371069.6675317366,216956.7494139964,5.274937836523013,4.1154332628291135,53.11949758056491,79581.14951133745,46529.44992097026,1.7493557010547494,21.008623119552112,0.0825608077743871,0.5641989873963464,0.03273477440042761,0.03296554184825312,94475.77310783332,108.59817906948476,94584.3712869028
12,13,MEX_2042_high-WECC_2041_high cheapHVDC,393243.25808931486,218972.56055018568,159.6441790000028,928869.3167380798,517229.19215678587,349.3022354286718,488672.77495816664,272111.286341369,1463103.141095125,814710.5756148867,1.664296182632013,91.04767285094678,159377.84990826464,88747.55045760864,1.800752726517008,5.104109921045152,25.850579049777167,20240.328311970454,11270.572160303784,1.4279814893678873,5.441687102232658,8.899856491842755,217.23119184751096,383302.9998104839,213437.45279418334,5.218904379473775,4.495736874337006,55.64843445490191,83369.88458354156,46423.471285260384,1.8791763135446575,19.853842540938228,0.07158793534102467,0.5373323689489014,0.0330552865044751,0.03333689367560996,79937.16913461652,322.41643617865583,80259.58557079517
13,14,MEX_2042_high-WECC_2041_high cheapHVDC,387223.2540495849,205352.75908884188,157.20025000000192,905072.3905359659,479979.2125807989,340.35337753344044,508269.34102831664,269546.0834257307,1442796.969841625,765146.0377533488,2.431690943035786,93.47936379398257,163634.49548751974,86778.86665910282,1.7562757768242812,6.566530435829157,32.417109485606325,25381.750159264593,13460.484026202617,1.7219221200372974,5.10322141611681,11.561364574223415,226.87475642173436,400319.0056553567,212297.71576813006,5.204949366987609,4.911184012100503,58.641818467002416,87854.43265838959,46591.08138757324,2.006763990456157,18.424002074913957,0.0689842910329219,0.5117451132846679,0.03331660395607752,0.0336311289487736,65195.37341494895,778.743150124628,65974.11656507358
14,15,MEX_2042_high-WECC_2041_high cheapHVDC,367204.6910101309,185463.3216188387,149.07335400000076,893552.1400142242,451304.5502517492,336.02117580448913,509270.1742509625,257216.04443060467,1439885.2529447917,727239.8972532604,3.5529257979398277,94.6712895919224,165720.94717790873,83700.33955962482,1.7283917116190433,8.447961080712643,38.50407056631897,30147.681725384486,15226.627896600345,2.073876407467241,4.608949005549757,15.01879844249906,240.50615486423342,424371.5179588826,214336.45388509377,5.238785260689037,5.3650222588416385,62.61944072584406,93813.52049050637,47382.202757443185,2.1321963863304187,17.323325161413393,0.07595516732331294,0.4873762983663503,0.033756165857809065,0.034200469490965314,50038.39993739912,834.0077879104407,50872.40772530956
15,16,MEX_2042_high-WECC_2041_high cheapHVDC,355004.3156110825,170763.14570501374,144.12039199999992,907362.550927108,436456.90116337745,341.2145946386897,533221.0742550668,256488.45377912186,1451699.4268292082,698292.2455937101,5.1911538190869,99.4084434110093,174013.277632162,83703.36183592086,1.7213181774209478,10.868455894428733,48.91852646074769,38301.92871876432,18423.882603587197,2.4951586304831173,4.243634933915296,19.510180239395137,253.23633510362856,446833.83670965186,214934.71546293108,5.327295724774226,5.860799303578774,61.70024002942283,92436.41695254693,44463.49704044107,2.2555386993737865,16.753398151156233,0.0682084496837106,0.4641679032060479,0.03440400036840469,0.034907199833329315,30737.971487238487,1597.7933698760949,32335.76485711458
16,17,MEX_2042_high-WECC_2041_high cheapHVDC,327066.2539904589,149832.81940759494,132.7784329999986,914073.8234870239,418747.7504901389,343.7383753961187,539175.450283375,247002.48614971535,1470013.177504125,673429.9740938288,7.584756762751666,106.51920017376096,186460.57132547058,85419.73612129733,1.7407744472522526,13.982466585792434,62.57799304654013,48996.934340513144,22446.060163645172,2.9992322294761085,3.7234953950981406,25.344712789844593,272.5546478934732,480920.87172818906,220315.39250483157,5.478730384185356,6.402390674189243,62.07623070361207,92999.70861418474,42604.23805800089,2.3768436038905305,16.07363240256397,0.06089841520958357,0.44206466972004566,0.035019014592145195,0.035739364883645965,15782.661883300427,1683.4909974866791,17466.152880787107
17,18,MEX_2042_high-WECC_2041_high cheapHVDC,298353.0524573455,130170.44852572812,121.12179200000368,888693.554042819,387734.05393000215,334.19409969135586,548748.3695133375,239417.0959505278,1456749.3513940417,635574.9166924849,11.082032464272228,117.43623263803319,205570.70458920437,89689.81748209988,1.7944753831419384,17.988698093076643,80.56669113961678,63081.61517523226,27522.299750096612,3.602104150955407,3.23486581631287,32.92406623198136,303.7999141254545,536052.9371315897,233878.12085458363,5.702927961315907,6.994030032714919,67.39146073632699,100962.73791955602,44049.70812642537,2.4961511468480935,14.883171660103118,0.05661081100141396,0.4210139711619482,0.03525712351438113,0.03679041686746734,8087.038059537164,10651.949846964078,18738.987906501243
18,19,MEX_2042_high-WECC_2041_high cheapHVDC,267754.8821582058,111257.68397834341,108.69991400000251,874037.9564815712,363180.82405625907,328.68284757285136,557374.1283655042,231600.46282462685,1464750.86388925,608634.2381809726,16.191876335750997,133.62810897378418,233914.38823938643,97196.25978415651,1.8927836946836007,23.14278794076779,103.70947908038457,81201.81376240814,33741.030830983225,4.322787790516435,2.764864704545812,42.77003042947353,345.01334455492804,608773.7622660714,252958.07236293942,6.011570200928847,7.640342270228768,73.47520300655576,110077.1163539759,45739.31547332819,2.6134886079486006,13.940695931399501,0.05457670345487048,0.40096568682090306,0.03539728176729173,0.03808665993203881,10544.412872638226,28323.60949808801,38868.022370726234
19,20,MEX_2042_high-WECC_2041_high cheapHVDC,241776.52918456853,95679.18260796097,98.1535340000008,837073.2962314175,331258.32783062966,314.78225012112125,578293.2385530584,228850.27160857557,1443234.6822733334,571136.9717196944,23.657831730555994,157.28594070434016,275327.1364913954,108956.29719780332,2.0495686444193004,29.773618463111866,133.48309754349646,104513.77948543223,41359.65151853572,5.183845430492823,2.377723366990434,55.560436856405374,400.5737814113334,706809.7852548443,279708.6331769885,6.418468562722191,8.346379659971078,81.82158266652684,122581.272414397,48509.5719886853,2.7288703240242977,12.715350913778732,0.05777330225900598,0.3818720826865743,0.0352451367446366,0.03989247690325714,12725.98177907487,39977.76089393952,52703.74267301439
20,21,MEX_2042_high-WECC_2041_high cheapHVDC,213704.67376739712,80543.04398373756,86.75725900000256,827867.0780592965,312014.3949373501,311.3202425712769,592898.8277211043,223457.33257581515,1452925.4120857916,547592.307214055,34.56628438766111,190.7702250919869,333940.97124757414,125858.83996360571,2.256973692816696,38.30430277699578,170.87840209325856,133793.32637511136,50425.297589374284,6.168640932245346,2.0015751860398585,72.17582294605289,468.58028587402316,826806.8121342637,311614.79186115664,6.818472816700785,9.117661351362354,89.38264401784534,133908.9012751757,50468.85655369264,2.782726191760089,11.976672549670194,0.0003257662913086269,0.36368769779673743,0.03477086447752393,0.04198053298117405,2722.444301178713,48898.2596740027,51620.703975181415
21,22,MEX_2042_high-WECC_2041_high cheapHVDC,183563.1946360581,65888.60714371415,74.52078300001135,807495.3636608666,289844.29526903754,303.65943900003214,592351.6925559416,212620.11722510034,1462672.6639306669,525015.1846869552,50.50454454053319,240.55078320027246,421081.2360132702,151143.89456053832,2.578089449746626,49.27918361852367,219.83817855188767,172127.55276497934,61783.87080932205,7.383265124303403,1.6373977761284415,93.76005144456751,556.9241813326568,982689.0307799559,352728.72441488336,7.340722434356893,9.960216513595336,97.6424164780768,146283.30647526943,52507.27593373041,2.8355203805892457,11.125673273901986,0.00010092152015173428,0.34636923599689273,0.03413826095158569,0.04507259686509353,3928.6593079181184,50611.91446179996,54540.57376971808
22,23,MEX_2042_high-WECC_2041_high cheapHVDC,161053.03866317187,55055.960505113995,65.38238000001054,775199.050128924,265001.6953530442,291.51437800003146,610285.8149053374,208626.1271513834,1469465.6426253335,502336.6404976899,53.93646257636186,293.42943451164166,513644.6754528673,175589.3660878923,2.8699533599695366,63.398567838351006,282.82582325783767,221445.2336568186,75701.02457833024,8.831608400450037,1.3681956745125867,121.7990580232766,671.6873782719161,1185187.931976145,405156.3417594648,8.006723826208411,10.8806314661898,106.66546733361587,159801.21970654553,54628.02635616749,2.88712500811297,10.172090076126578,0.0002853573836518512,0.32987546285418357,0.03342524847078016,0.04847772447998301,4167.804014277161,45488.55876158774,49656.362775864895
23,24,MEX_2042_high-WECC_2041_high cheapHVDC,139824.9517203584,45522.992114569155,56.764456000010355,745458.3952709376,242699.8631655332,280.33037500003076,620656.3219174292,202067.88917768563,1455159.3366177084,473758.12536500714,31.82457526146734,323.7084494939308,566647.724889591,184484.23971908013,2.9427148749657324,74.16015969500089,356.4573228539292,279096.77496496035,90865.9014690129,10.36061103711601,1.1312918770391556,97.88713098642651,760.4345691749776,1341781.7627634655,436845.6405972101,8.310843179464172,11.88610116471288,116.52233047768397,174568.311552457,56834.43314287297,2.9374014156859953,9.316034247608966,0.0006564125590705635,0.3141671074801748,0.03340138813213612,0.0522526795240559,6762.368296789935,43480.5170902642,50242.885387054135
24,25,MEX_2042_high-WECC_2041_high cheapHVDC,122699.09697318429,38045.05259204348,49.81190700000954,719949.6930488407,223233.29683228937,270.7378020207098,638163.4166373708,197873.99701558572,1441615.5158625417,446998.7104345428,0.23890898043826903,321.68915168869074,563112.9685092658,174603.26139872774,2.77300589980947,82.68857805991698,438.4657700617678,343307.2474903662,106448.5608142264,11.877022906992368,0.9454576019648696,17.68075210175169,766.2420759511125,1352029.0700206794,419220.82838270674,7.861168495485541,12.984485444323225,127.2900577792811,190700.017523246,59129.955924297625,2.986199610298855,8.56881009890743,0.0006695198370782082,0.29920676902873794,0.03459606128308291,0.05475738156441547,12957.949947257486,45127.98591872711,58085.93586598459
