,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,USA_2050_highIR_MEX_FF_cost,482.4435820000256,1441501.1822344584,1441501.1822344584,1282920.6198096147,1282920.6198096147,0.3670080030465159,48.77340800304651,86060.35551133766,86060.35551133766,0.028356861454295147,2.1841495391426334e-13,48.40640000000022,72520.20691391213,72520.20691391213,2.2178301212204912e-14,31.88186032288875,0.022136795708256253,0.02213679570826249
1,2,USA_2050_highIR_MEX_FF_cost,486.31390431010595,1452222.6914922919,1383069.2299926588,1293212.634217449,1231631.0802070943,0.2434097305244262,49.01681773357094,86489.85036932549,82371.28606602427,0.04352558438650568,0.0,48.40640000000022,72520.20691391213,69066.86372753535,2.1122191630671343e-14,30.607263974226495,0.022161428288444047,0.022161428288572156
2,3,USA_2050_highIR_MEX_FF_cost,478.4465935553983,1431859.7659386252,1298739.0167243765,1272291.7730717335,1154006.143375722,0.3162015744949061,49.33301930806584,87047.78595407234,78954.9078948502,0.0601674673036334,0.0,48.40640000000022,72520.20691391213,65777.96545479557,2.0116372981591757e-14,28.678206669030054,0.022127905426907447,0.022127905426924336
3,4,USA_2050_highIR_MEX_FF_cost,480.2594693260307,1430880.0834424584,1236048.0150674514,1277112.5972967246,1103217.8791030985,0.4107618684660093,47.743781176531854,84243.58579271707,72772.77684286109,0.07832450090821541,0.0,46.40640000000022,69523.90035470047,60057.35912294609,1.9158450458658815e-14,27.416067513591102,0.022243789625734412,0.022243789625760586
4,5,USA_2050_highIR_MEX_FF_cost,495.3994770576335,1455002.1798421668,1197033.8941837335,1317373.1144382898,1083806.12147267,0.5336004820849746,43.04238165861684,75947.99746952004,62482.605473661715,0.09796635730034146,0.0,41.17140000000022,61681.06793596394,50745.16723872373,1.8246143293960773e-14,26.933665924717328,0.02258217784252543,0.02258217784255037
5,6,USA_2050_highIR_MEX_FF_cost,501.5629978752215,1462507.7210146668,1145913.0680771442,1333763.233910352,1045038.3936423524,0.693174065899195,40.637555724516034,71704.69803022982,56182.50716540442,0.11895416645112733,0.0,38.07340000000022,57039.789075745066,44692.16727068801,1.7377279327581687e-14,25.970249120406088,0.02276717493989802,0.02276717493992387
6,7,USA_2050_highIR_MEX_FF_cost,501.4756982075397,1449077.4755909585,1081323.9232053098,1333531.085431337,995101.4278424173,0.9004682374974159,37.005823962013444,65296.53137959784,48725.27706242259,0.14427333806906256,0.0,33.541200000000224,50249.858781915515,37497.2183018816,1.6549789835792083e-14,24.72926558331191,0.02300285639442549,0.023002856394455522
7,8,USA_2050_highIR_MEX_FF_cost,515.2339546478381,1458769.6969363752,1036720.3885722571,1370117.2305028792,973716.7358079843,1.169753870829198,29.299977832842647,51699.61690212928,36741.952507222944,0.17480322396319223,0.0,24.665600000000218,36952.849533445966,26261.700258527613,1.576170460551627e-14,24.197834601564207,0.023509364814420217,0.023509364814453725
8,9,USA_2050_highIR_MEX_FF_cost,506.00134644150813,1436060.3356950835,971982.1614465624,1345565.751564304,910731.8648564343,1.519569554306914,30.562347387149554,53927.059623038906,36499.95663134062,0.21159638699970842,0.0,24.408400000000217,36567.52450993135,24750.339960270307,1.5011147243348827e-14,22.632597573547244,0.02350268849225999,0.023502688492295847
9,10,USA_2050_highIR_MEX_FF_cost,511.48009856040943,1448915.2188255417,933983.6688986048,1360134.924678859,876755.0997072145,1.9739978537091054,30.943345240858662,54599.32781346789,35195.213528059765,0.2559113095838466,0.0,22.815400000000217,34180.96633551926,22033.35566481608,1.4296330707951264e-14,21.78824098282397,0.023602288804865527,0.023602288804903067
10,11,USA_2050_highIR_MEX_FF_cost,515.5127335621806,1460492.4587421669,896615.6771181466,1370858.5632325946,841588.2406983325,2.564323242334035,32.382468483192696,57138.651246682966,35078.17528978189,0.30925087309196936,0.0,21.690200000000218,32495.244265306774,19949.261131516174,1.361555305519168e-14,20.914309369594264,0.02367074409279429,0.023670744092833467
11,12,USA_2050_highIR_MEX_FF_cost,516.9388057780209,1468934.4847764168,858855.5702736274,1374650.7941157478,803729.8490457019,3.3311858363080775,35.33725431950077,62352.351292344225,36456.12842647562,0.3734075057517381,0.0,21.313800000000217,31931.339370863137,18669.592802934025,1.2967193385896837e-14,19.973490478634726,0.023690709693911502,0.02369070969395244
12,13,USA_2050_highIR_MEX_FF_cost,514.2876454040514,1463103.141095125,814710.5756148867,1367600.7919246366,761531.2940729001,4.327379205874817,37.69783352537559,66517.5776726203,37039.476214647155,0.4505159975511086,0.0,19.347000000000218,28984.77150053438,16139.805328824066,1.2349707986568415e-14,18.92481418900563,0.023781856731021685,0.02378185673106502
13,14,USA_2050_highIR_MEX_FF_cost,505.27440226356833,1442796.969841625,765146.0377533488,1343632.651591322,712557.0825630282,5.621484874044271,41.401518399419864,73052.70511219361,38741.409243390925,0.543115079300968,0.0,17.42920000000022,26111.613140906316,13847.545948412859,1.176162665387468e-14,17.707756058773818,0.023852794417688325,0.02385279441773456
14,15,USA_2050_highIR_MEX_FF_cost,501.0361197750822,1439885.2529447917,727239.8972532604,1332362.1524077381,672933.4249652794,7.30259371450668,47.31671211392654,83490.02525921055,42168.136153213614,0.6542189520869559,7.997453969772506e-14,16.041800000000297,24033.0752807813,12138.336136251408,1.4495809586938185e-14,16.723068543812154,0.023894848950802332,0.023894848950851096
15,16,USA_2050_highIR_MEX_FF_cost,507.502752532004,1451699.4268292082,698292.2455937101,1349558.3113248048,649160.6226180075,9.486439286776436,50.02315140070298,88265.51946243053,42457.22403331037,0.7874000230061717,3.9244449685475554e-13,9.26180000000069,13875.596045054343,6674.39894387458,2.8863400953208447e-14,16.132290632680096,0.024230099592849875,0.02423009959290131
16,17,USA_2050_highIR_MEX_FF_cost,513.6065370684097,1470013.177504125,673429.9740938288,1365789.5792549679,625683.9428724872,12.32336534934386,56.320116750046836,99376.47313155401,45525.50735643368,0.9468841390527434,2.915817952243424e-13,3.235400000000982,4847.125120838185,2220.5238663899295,3.7905079990330113e-14,15.54887166432417,0.024495131547325962,0.024495131547379867
17,18,USA_2050_highIR_MEX_FF_cost,500.0560289677399,1456749.3513940417,635574.9166924849,1329755.8814302844,580168.0863990887,16.008676063008007,70.64999281305485,124661.44457211538,54389.3753395984,1.1376595939516347,4.4872155607903904e-13,1.556600000001431,2332.025395036584,1017.4549552788621,5.101615898693785e-14,14.417757115103749,0.024474560434148602,0.02447456043420564
18,19,USA_2050_highIR_MEX_FF_cost,491.1758103406296,1464750.86388925,608634.2381809726,1306141.4817155902,542728.7638320467,20.796081429489856,89.88947424254471,158609.38217721882,65905.47435040485,1.3656010808176011,9.206415030546195e-13,2.351778844824745e-12,3.52332518928181e-09,1.4640143899614762e-09,7.704852487529859e-14,13.487352509990192,0.02440374310055711,0.024403743100616465
