RE_PV_Openfield_Lim_[US],RE_WIND_Onshore_Lim_[US],BESSch_[US],BESSdisch_[US],PP_CO2_[US],PP_CO2_Existing_[US],EL_Demand_[US],RE_PV_Openfield_Lim_[CL],RE_WIND_Onshore_Lim_[CL],BESSch_[CL],BESSdisch_[CL],PP_CO2_[CL],PP_CO2_Existing_[CL],EL_Demand_[CL],EL_Transport_[US-CL],EL_Transport_[CL-US]
0.0,37.74251831570044,0.0001153490913356379,0.00011841132841630659,29.616429800289097,8.503804551911614e-06,80.628,4.1454886907477466e-10,9.209409299118656,0.00014681462709272008,6.983458786083536e-05,3.0984573941637678e-06,2.5321088921388807e-06,7.196,2.5978773664957205e-06,1.4487607000980235e-05
0.0,40.94707175759953,0.00013383968299595885,0.0001044924953899436,24.68029206326136,8.477343751653267e-06,80.023,6.175183536335978e-09,9.191585339489398,0.00014678145760093153,6.984811662838176e-05,3.098283301733977e-06,2.5319770338625545e-06,7.472,2.600728152419233e-06,1.4481116881401546e-05
0.0,39.70085653019433,0.00015129905763746224,9.454537536833033e-05,28.31066290226547,8.552881185706653e-06,81.969,2.3735527085210323e-08,9.424063926079084,0.00014732101551336838,6.965859208526918e-05,3.0964851489757653e-06,2.53061464779401e-06,7.621,2.5888304484524325e-06,1.4527333329163177e-05
0.0,32.49061128592137,0.00017886115827628858,8.549768751926426e-05,33.23683111043746,8.759325123700784e-06,77.15,4.7165145941978123e-08,9.537547506134356,0.0001476851399652936,6.954603803017489e-05,3.09508283516306e-06,2.529556672081351e-06,7.801,2.568393778979099e-06,1.4598807051720068e-05
0.0,23.411043200540604,0.00022963613002996338,7.695813746635654e-05,43.87153704979023,9.682071964583094e-06,75.513,6.749710972679707e-08,9.625824196547297,0.00014788782776676562,6.948999696161644e-05,3.094101845868987e-06,2.528814747246024e-06,7.807,2.5428007779952842e-06,1.4669918592533566e-05
0.0,17.17996706351459,0.00040714503407909353,6.837331443241963e-05,51.425439386251114,1.2244580065625487e-05,74.645,8.1442381925912e-08,9.701382789269035,0.0001480088800655414,6.945763543227449e-05,3.093333891116127e-06,2.5282228767205207e-06,7.605,2.5164552922890017e-06,1.4725962519974421e-05
0.0,14.598521235318096,4.782784142998079e-05,0.0005574606149176773,53.69605867809897,1.963552244517966,75.391,8.706582860936223e-08,9.895158931081646,0.00014805456034237645,6.944583108667503e-05,3.0928784394722453e-06,2.5278618637014223e-06,7.549,1.963600056295928e-06,1.579676092987894e-05
0.0,14.50950586193201,5.0475458264961406e-05,0.0003315692486491751,53.69605884260901,5.103085225409794,78.41,8.301993680343655e-08,10.096577594311178,0.00014804466465233993,6.944854197494836e-05,3.092826236709923e-06,2.5278187184115933e-06,7.535,1.958791525704477e-06,1.58053085439444e-05
0.0,16.02276720949547,5.158699193302475e-05,0.00027976730005595094,53.69605895145952,10.119862072083615,85.472,7.979024927298508e-08,10.346152908379933,0.00014811495704483973,6.942886636450553e-05,3.0927932678650147e-06,2.5277910753366284e-06,7.619,1.955187010165557e-06,1.581142236119266e-05
0.0,17.80307467721719,5.2030587356126994e-05,0.00026266086837387894,53.696059011842124,14.13767365667832,91.896,7.353909181151748e-08,10.45026599119531,0.00014821470010502636,6.94011285079017e-05,3.093020605190211e-06,2.527971334940453e-06,7.623,1.953036982470133e-06,1.58149674046941e-05
0.0,16.467844076425898,5.1894149523248805e-05,0.00026387352262952497,53.69605905071329,17.014326393473123,92.968,5.567907023613212e-08,10.451606272899935,0.00014818274010943753,6.940745325002906e-05,3.0940031056318574e-06,2.5287465214684085e-06,7.759,1.9515041816915983e-06,1.5816991968200702e-05
0.0,12.373136900665946,5.095202656838384e-05,0.00028731513751955185,53.69605908654244,21.71157512910313,92.131,3.2891767929287254e-08,10.358004572733375,0.00014787215436085283,6.949245866545034e-05,3.0960643248783156e-06,2.530365936849089e-06,8.271,1.9498479736616875e-06,1.5818700384146604e-05
0.0,8.634491218450336,4.921860673841055e-05,0.00035497849557184353,53.69605910406028,27.8455388882449,93.212,1.0118799072088673e-08,9.260512500501218,0.0001465329026790367,6.996115684888523e-05,3.1012424033138704e-06,2.534430720477683e-06,8.369,1.950175296734869e-06,1.5815967310164982e-05
3.1760651293099547,6.7651683773425315,4.6831078508323024e-05,0.0005841267659445479,53.69605900781409,18.700018210376996,86.463,3.1685000397973963e-09,8.472206205487634,0.0001455968753704191,7.037874268215484e-05,3.1046834118116818e-06,2.5371119525175155e-06,8.023,1.9556803031780057e-06,1.5805224505832553e-05
22.908214443320738,45.397840426903834,0.001027439422037317,0.00020013794522974758,3.649651642167562e-06,2.5253897487804236e-06,82.37,1.4166177359029573e-09,10.20328282897073,0.00014745867175973868,6.959953732330817e-05,3.096914261879697e-06,2.530847840016676e-06,8.654,7.1725279587319164e-06,7.1218724265009735e-06
37.842478136459036,51.45088581715767,0.0009372199639233054,0.00026022537124878144,3.6446588909990683e-06,2.5230921970669724e-06,78.093,4.105636652806275e-10,9.93130421242115,0.00014751168064172922,6.958188639274258e-05,3.0966735039554274e-06,2.5306712125830826e-06,8.179,7.199715281554593e-06,7.10284755546892e-06
46.28945986334722,54.56642388567068,0.0008876304029381813,0.0002928555523880828,3.644207679613505e-06,2.5228563031437593e-06,75.732,0.0,9.895768030332114,0.00014767889071300465,6.953208380049409e-05,3.0963507711320024e-06,2.5304317707680744e-06,7.931,7.203812522024294e-06,7.1008648527362944e-06
49.465524992657166,50.29368596313855,0.0008717714619241512,0.0003033936277676884,3.644186160536539e-06,2.5228445159597557e-06,74.404,0.0,9.913429839388826,0.000147976768655118,6.94472333476426e-05,3.095972174471696e-06,2.5301435766138535e-06,7.68,7.20242686975429e-06,7.102293501479731e-06
47.70855279346442,50.20467058975247,0.0008871647650680461,0.00029301115139805244,3.644212449931945e-06,2.5228601552623227e-06,74.011,0.0,9.869503587883685,0.00014819537438058827,6.938752484806908e-05,3.0960798838548814e-06,2.5302245713087776e-06,7.642,7.202231348958597e-06,7.102274629128909e-06
40.81581570432367,52.16300880424636,0.0009364863984838663,0.00026044340963938194,3.644373175393601e-06,2.5229461927832534e-06,74.994,0.0,9.919616767847096,0.0001486217459124248,6.927402935014253e-05,3.096210073288088e-06,2.5303211267170446e-06,7.68,7.2003697126111605e-06,7.103289667307565e-06
28.246706894714062,51.45088581715767,0.0010286296365486607,0.0001996224408796435,3.645332680395512e-06,2.5234116167291976e-06,78.095,0.0,9.892012984242603,0.00014910372971890193,6.914996374291104e-05,3.096897648437285e-06,2.5308385444073488e-06,7.902,7.194992562702119e-06,7.105829066584501e-06
9.730922949375179,44.3296559462708,7.075711495437703e-05,0.0004433497700323073,8.365455739494637,8.057054719258971e-06,83.363,0.0,9.81382969669635,0.00014969342524814188,6.900874519006222e-05,3.0984396919913986e-06,2.5320110658629617e-06,8.14,2.7379056593888266e-06,1.4236626409798397e-05
0.0,46.46602490753686,7.829176352308625e-05,0.00024074979644829824,26.216867654847988,8.182764408264653e-06,89.019,0.0,9.70014070083456,0.00015030652838794357,6.889486335331224e-05,3.101258478259556e-06,2.534163560926565e-06,8.772,2.6868042254229212e-06,1.4291655975490699e-05
0.0,50.82777820345507,8.754605589486462e-05,0.00018027528390528974,21.922732527661186,8.17554703029562e-06,90.62,6.914328582845303e-11,9.47725533338488,0.00015137626433504663,6.871439996026904e-05,3.104544833026303e-06,2.5366310668724014e-06,9.244,2.6945296286216583e-06,1.4280873983404237e-05
0.0,54.38839313889851,9.738207566902517e-05,0.00014948208946010603,15.967361610116432,8.154559035872654e-06,89.477,7.7458679225194e-10,7.770708404577569,0.00012873192357260382,8.271562419281676e-05,3.1403290109094265e-06,2.561530860431127e-06,9.572,2.7283765205162886e-06,1.4207011630016111e-05
0.0,55.7236237396898,0.0001077604183892211,0.0001312637866297962,12.089735633810168,8.142547500624292e-06,87.404,4.489597754359706e-09,7.914252857307624,0.0001384382404541964,7.489736729635485e-05,3.1280717734763228e-06,2.5533251213546893e-06,9.785,2.72260140399174e-06,1.4227081727030054e-05
0.0,54.12134701874025,0.0001176212207621223,0.00011894261797541493,11.638342290541642,8.146691847344933e-06,84.787,1.740355234759995e-08,8.12137143294865,0.00014699729289071158,7.012741084968555e-05,3.112117048688379e-06,2.5421965387643824e-06,9.941,2.7042427900714264e-06,1.4263649592843035e-05
0.0,50.20467058975247,0.00012668643715266255,0.00010977673872278181,14.78701210739924,8.171012645423181e-06,82.642,3.679232998005052e-08,8.57418706470695,0.0001496729851143268,6.907525324414999e-05,3.102574364019393e-06,2.535194009005884e-06,10.017,2.678144494371122e-06,1.4303737120818514e-05
0.0,43.083440718865596,0.00013544362595446348,0.00010263284377621723,22.642849383388935,8.250849100633174e-06,80.873,5.6694448355231485e-08,9.18586887342317,0.00014996104801253123,6.8963484308605e-05,3.097757152848685e-06,2.531559457952541e-06,10.152,2.639162119579928e-06,1.436609392630192e-05
0.0,37.92054906247261,0.00014927705777750212,9.539686378196611e-05,29.048865777603247,8.38078679440036e-06,80.301,7.074535502291663e-08,9.817927854902244,0.00014962257052693735,6.904306716427594e-05,3.0954392230421184e-06,2.5298012084023157e-06,10.193,2.602272905261501e-06,1.4477763709308373e-05
0.0,33.024703526237886,0.00016985530120305607,8.832564163612159e-05,35.93795784217239,8.661954688827969e-06,80.573,8.185640209128343e-08,10.359745151907116,0.00014934934142722778,6.911263412825915e-05,3.094064705035274e-06,2.5287537067762907e-06,10.068,2.5741645311800767e-06,1.4577781718955971e-05
0.0,30.176211577883137,0.00020790880419904563,8.05955829523544e-05,41.43593167748265,9.085463166710038e-06,82.221,8.572233139267428e-08,10.961094470311517,0.00014925388647580296,6.91378765895583e-05,3.093124956287539e-06,2.52802374814279e-06,9.837,2.558817462593198e-06,1.462410362636999e-05
0.0,29.01901172386402,0.0003052652178386229,7.293294713006596e-05,48.20506914389526,9.922051561336376e-06,87.426,8.386264534094438e-08,11.588062262410142,0.0001493859997548489,6.910836748852652e-05,3.0926124112812396e-06,2.5276258035044313e-06,9.635,2.542982570805201e-06,1.466405224934053e-05
0.0,28.395904110161414,0.0003260899251820269,8.442480543786433e-05,53.43424510549536,1.5087484855846491e-05,91.813,7.755945174513533e-08,11.893422828616284,0.00014977147492441293,6.902044000356504e-05,3.0926234446574286e-06,2.527637903313488e-06,9.333,2.454957900409448e-06,1.4842228456544179e-05
0.0,27.505750376300554,4.631664813046087e-05,0.0008495755631977206,53.69605794120159,1.0882770851863666,91.961,6.290407733636154e-08,12.003176004954444,0.000150416222446109,6.887563605781321e-05,3.093447719474585e-06,2.5282888141517543e-06,9.277,1.980510448440662e-06,1.5760398113115843e-05
0.0,25.547412161806662,4.690771857523283e-05,0.000632088026193812,53.69605805174459,2.1923156154760055,90.418,3.790498825216628e-08,11.905385289590644,0.0001512033605962406,6.869865538924903e-05,3.0959147051023976e-06,2.530228340200839e-06,9.614,1.9772562342183337e-06,1.5766344597977863e-05
0.0,23.678089320698863,4.644344237223829e-05,0.0007182809892461317,53.69605809287701,2.767746811546226,88.467,1.2084992352019698e-08,11.207991478287573,0.00015203291416990562,6.851422927447603e-05,3.1011356861635493e-06,2.5343156293911758e-06,9.529,1.9773127377154015e-06,1.5764264992832812e-05
3.1760651293099547,21.89778185297714,0.001236971641466725,1.354282434660732e-05,50.78806600578379,1.3685960546743516e-05,85.306,2.129056603386437e-09,10.743338102294587,0.00015473511945870836,6.803185149840175e-05,3.1068272479038463e-06,2.5387544278716343e-06,9.191,2.51599816933474e-06,1.4715315506000077e-05
5.946675135729277,1.335230600791289,4.342788046422554e-05,0.0016903423931179772,53.69605819781862,13.608497035668016,78.328,1.0089194321503218e-09,7.349777557270619,0.00014765660241236256,6.971900632916357e-05,3.136753420680826e-06,2.5613630393442016e-06,8.239,1.9833521774719375e-06,1.5734658173626506e-05
15.81274979273467,0.9791691072469453,0.0006020460609819546,6.391028617196342e-05,48.124798055409464,9.782184667012166e-06,73.957,2.1173254918177327e-10,6.905450188198572,0.00014792770124791985,6.970407682241638e-05,3.1516597871935353e-06,2.5722943482709876e-06,7.906,2.563765330114142e-06,1.4588507551140978e-05
23.17851785858116,3.2045534418990935,0.00040513409207868184,6.64886277602696e-05,31.079111777389056,8.680599296940348e-06,71.336,0.0,6.705907919355519,0.00015106609374349573,6.877906307232205e-05,3.1611829549290847e-06,2.579132119203717e-06,7.68,2.595942207653905e-06,1.449836879944106e-05
27.97640347945364,5.1628916563929845,0.0003558445710313705,6.78883466671658e-05,19.92164899231271,8.480878546971524e-06,70.262,0.0,6.648286528310221,0.0001564391192351514,6.740863705153936e-05,3.169305176345909e-06,2.5849062828788163e-06,7.602,2.6176824495217466e-06,1.4430749113245008e-05
33.38247178466207,6.498122257184273,0.00035646188439907234,6.767144873784399e-05,10.02774358062773,8.399534324268234e-06,70.552,0.0,6.708151503901635,0.00016743919270866746,6.509435301628402e-05,3.1749434855465255e-06,2.5888911773044367e-06,7.544,2.6338722356038376e-06,1.437754629316022e-05
35.13944398385482,7.566306737817306,0.00037895097701942047,6.666296919975014e-05,7.276786836946939,8.38122982043794e-06,71.968,0.0,6.759140710798159,0.00018171169198493898,6.273332206882869e-05,3.187937874735289e-06,2.5979267111864554e-06,7.681,2.6438001965363327e-06,1.434207240932819e-05
25.881552011185377,9.43562957892511,0.0004172859845082277,6.565911009805128e-05,22.507779776938104,8.51644921877461e-06,75.376,0.0,6.81207440779724,0.00020741573290722476,5.9525645163956496e-05,3.2112155136539566e-06,2.613869604775578e-06,7.896,2.6338783560192265e-06,1.4369520340926655e-05
8.717285142148599,12.996244514368547,0.0005916917338008948,6.502905617738352e-05,50.77466768341708,1.058254773620344e-05,81.851,0.0,6.848920021597982,0.000262843276733594,5.417963780625448e-05,3.2560589227102218e-06,2.643294604383432e-06,8.047,2.598384710138599e-06,1.4454467843098581e-05
0.0,19.583382144938906,4.5691973767387105e-05,0.000827752912603195,53.69605829771316,8.83991322186084,89.005,0.0,6.996882607155625,0.00020238842950763086,5.6418810335794255e-05,5.091727015300183e-06,3.615191962848189e-06,8.656,2.3479126531696133e-06,1.4347378651080068e-05
0.0,22.787935586838,4.71807094388673e-05,0.0005476006498942104,53.6960583256435,6.776027475052783,91.272,2.5078887476568002e-11,6.991851424773598,2.77865464785908e-05,0.0003176386373553116,2.8354387237232704e-05,0.5569413753447977,9.227,4.8540358738652726e-06,5.87596576296221e-06
0.0,23.322027827154518,4.7308820378646995e-05,0.0005436718221112436,53.69605831480577,4.894169863591976,90.112,3.025858968794752e-10,5.993563900507622,2.8036593634042318e-05,0.00023140101844739975,2.8423321731464006e-05,2.070179364220744,9.52,4.885651314489835e-06,5.843110938482429e-06
0.0,24.212181561015377,4.6365888919897184e-05,0.0007877427613458487,53.69605823476147,2.0238283192708617,88.445,3.6921876999786856e-09,5.880529338337112,2.8030559761051822e-05,0.00023122420302725832,2.8422077396915333e-05,2.1788443329312073,9.702,4.894780125322964e-06,5.833884915849952e-06
0.0,25.280366041648406,0.0005987079837222826,6.642281769209084e-05,52.14741265971439,1.2225760907755509e-05,86.315,1.7197597015518428e-08,6.092823752729405,2.733629147021033e-05,0.0003246366586446754,2.8354175054463926e-05,1.0920121863348906,9.729,8.625862255299431e-06,4.320992744895032e-06
0.0,25.725442908578835,0.0004064892270677082,6.701872471639687e-05,48.39965563184622,1.0631879848517813e-05,83.169,3.948186830184833e-08,6.444264990982877,0.00031324845463149176,4.9798571099878915e-05,3.1779544216046596e-06,2.591028580340352e-06,9.782,2.569566758099609e-06,1.4557131314811975e-05
0.0,27.772796496458813,0.00034807569407922865,6.822040310061794e-05,44.55346033644445,1.000887181945048e-05,82.09,6.283811822836462e-08,7.010362925403616,0.00023825245537028545,5.5821571970282856e-05,3.1255814138472176e-06,2.5534613613551627e-06,9.903,2.5553497344367324e-06,1.4615979265525254e-05
0.0,31.244396058516163,0.00034278734064912484,6.824505328036297e-05,39.14335472803512,9.656597354216383e-06,81.372,8.023320334630326e-08,7.512026323086445,0.00019726859203622897,6.036899218415801e-05,3.1115561618297756e-06,2.5426551970013208e-06,9.924,2.5572869839363017e-06,1.4620526244232222e-05
0.0,33.20273427301006,0.00036154610325515646,6.74022624147572e-05,36.61154839665022,9.554985841832902e-06,81.487,9.294448375858584e-08,8.1033221178833,0.0001769442619032833,6.338928896571629e-05,3.1043102814370576e-06,2.5369729113040396e-06,9.816,2.5574960925638163e-06,1.4629338065818863e-05
0.0,34.181903380257005,0.0004210041663959147,6.525136772184848e-05,37.05619691279144,9.579037747188292e-06,83.255,9.58194057904798e-08,8.542097993107356,0.00016569880012933612,6.543204271220128e-05,3.1010739347474396e-06,2.5344135940636416e-06,9.658,2.5559933599197803e-06,1.4637153509675051e-05
0.0,30.88833456497182,0.0006182053590918716,6.180953047256863e-05,46.17487698246724,1.0129042086906674e-05,87.922,9.133347309520945e-08,8.70776979136937,0.0001590572253326358,6.680046352154161e-05,3.1002696289717523e-06,2.533774684949554e-06,9.627,2.544666471847571e-06,1.466067728595586e-05
0.0,28.12885799000316,4.730055023204965e-05,0.0007379923749680518,53.69605802860919,0.39521488339103816,92.11,8.168877379249148e-08,8.614160566814292,0.00015511619902839246,6.768132547213639e-05,3.100672659480595e-06,2.5340914721742804e-06,9.365,1.9860100540863296e-06,1.574510010841162e-05
0.0,25.280366041648406,4.708389565896967e-05,0.0005695987308809513,53.69605821728249,4.133307377164869,91.998,6.491717513654842e-08,8.60600902051418,0.0001525655291200064,6.827803542353952e-05,3.1023459858069884e-06,2.5353945407527184e-06,9.347,1.9783565909317086e-06,1.5758868726371103e-05
0.0,23.143997080382345,4.7033724138592414e-05,0.0005638364143597578,53.69605824997488,5.826759472864795,90.804,4.029279218229531e-08,8.602634144154504,0.00015002578494038995,6.893458349164431e-05,3.1068173841153413e-06,2.5388352362801693e-06,9.741,1.978378068346435e-06,1.5756257956357165e-05
0.0,20.918612745730194,4.570461469939664e-05,0.0008351698117112684,53.696058223659364,6.471250464163501,88.441,1.1732482478809675e-08,8.595453243973115,0.00014700012437334061,7.001934462354259e-05,3.113527204895029e-06,2.543867570856653e-06,9.592,1.980953697970764e-06,1.5747419463547887e-05
4.460006351796958,18.960274531236305,0.0002848698180844543,7.50901028858244e-05,51.85922286145309,1.140165295736457e-05,84.398,2.7912008705865153e-09,8.458306402579808,0.00014621938360859254,7.034756349136884e-05,3.1150827703331355e-06,2.54498608595429e-06,9.118,2.535621060036045e-06,1.466521731209083e-05
16.08305320799509,0.8901537338608594,0.00013584662289406748,0.00010420970265974345,51.780639598616084,1.0308374040448684e-05,77.912,8.079761580405694e-10,10.118559907254465,0.00015073573021086404,6.87202297162131e-05,3.1042497851003284e-06,2.53675777368227e-06,8.353,2.538096830604015e-06,1.4669943817648847e-05
37.3694471597533,0.08901537338608594,0.00010173182257869742,0.00015187637727960906,15.484048119799388,8.176767482329733e-06,73.526,4.0430025331749296e-10,9.512765744443243,0.00015119374083831115,6.85975059676837e-05,3.103527917891081e-06,2.536095809460786e-06,7.934,2.6287701188101103e-06,1.4403870077102945e-05
45.54612547138105,0.08901537338608594,9.959423620627742e-05,0.00021030849322405413,0.09237037096678416,7.895363898183298e-06,70.808,0.0,9.003003283070212,0.00015219730011088953,6.835345622954121e-05,3.104693265246585e-06,2.5369555831314984e-06,7.719,2.6668355928678703e-06,1.4321168315623247e-05
47.3706735243889,0.08901537338608594,0.0012719609934774788,5.309968025788498e-06,6.25718313216142e-06,2.773570707813362e-06,69.371,0.0,8.674754279433596,0.0001544314137347236,6.782260947580567e-05,3.106249574680708e-06,2.538145526326613e-06,7.577,6.791007607325923e-06,7.763590501963489e-06
45.478549617565946,0.08901537338608594,0.0012584229832568387,7.104995771596413e-06,1.0092703042755518e-05,3.0057843335600746e-06,68.812,0.0,8.469546334146802,0.00015833659158892552,6.694452952640215e-05,3.1084469238700263e-06,2.539844628851731e-06,7.59,6.543108848262036e-06,8.163643205032853e-06
38.78854008987051,0.26704612015825785,9.561364719079356e-05,0.00016671123550830784,9.257853398226414,8.136508079706836e-06,69.74,0.0,8.298556674300258,0.00016497310267346764,6.558261627380365e-05,3.1118349536042403e-06,2.54249185219661e-06,7.669,2.649668733115463e-06,1.4338526018632009e-05
26.895189818411957,0.4450768669304297,0.00021050714848339078,7.984913211611452e-05,30.390786821063887,8.452027126063914e-06,72.679,0.0,8.094107375485711,0.00017613556661784664,6.361915244934738e-05,3.118989720302394e-06,2.5481939759275107e-06,7.833,2.582099871157625e-06,1.4549826744237568e-05
9.798498803190284,1.2462152274052032,4.8908373209619845e-05,0.00043595600245871903,53.69605914024414,7.755817518507762,78.324,0.0,7.931650936546809,0.00019789863073183098,6.053059574376225e-05,3.127555163149085e-06,2.5551314034590097e-06,7.931,1.9608949106784104e-06,1.578828524590083e-05
0.0,2.0473535878799765,5.209851933275177e-05,0.00025125736573507,53.696059557835504,27.5656026697528,84.029,0.0,7.676373640859719,0.00023799052082646157,5.6355218251063366e-05,3.141454475612805e-06,2.5655560530934957e-06,8.425,1.9494645130005134e-06,1.5804754400118495e-05
0.0,2.759476574968664,5.521443736167709e-05,0.00019689103887871785,53.69605958685303,28.40917663942568,85.835,2.339580307417319e-11,7.286209830089891,0.00029747920760845204,5.287186831752298e-05,3.2048501886941005e-06,2.6070526069269753e-06,8.811,1.9683769618283506e-06,1.574895816925928e-05
0.0,3.2045534418990935,5.7790528539879724e-05,0.0001700808560720679,53.69605959100672,26.837664361280723,84.865,3.9051410499227327e-10,6.520088630290134,2.7307367364444428e-05,0.000396116316934309,2.7031918788116948e-05,0.9737223932062622,9.082,4.697822741394885e-06,6.467219743308095e-06
0.0,2.84849194835475,5.978399509879866e-05,0.00015500559693974343,53.69605959362377,25.960922148762872,83.507,5.3189996963988744e-09,6.218176679451139,2.7756166340203513e-05,0.0003147856213735109,2.7072508180549075e-05,1.1947125801956897,9.239,4.701013673200724e-06,6.4656174278096155e-06
0.0,2.314399708038234,6.141321682718948e-05,0.00014537124754186693,53.69605959158377,24.673794788480745,81.498,2.2436308139477887e-08,6.122462695318085,2.8100836190329237e-05,0.0003604393367228191,2.692968893304464e-05,0.27831736888387726,9.282,4.672560447085227e-06,6.4628902790195e-06
0.0,1.6912920943356329,6.240747335842257e-05,0.00013986090865768694,53.69605959581602,24.95496262275755,80.937,4.835700084069371e-08,6.779936615781998,0.0003220880765746742,4.8779649641484516e-05,3.12750960527865e-06,2.5556232799866947e-06,9.384,1.9423770405155648e-06,1.5822991006405236e-05
0.0,0.8901537338608594,6.302278756691353e-05,0.0001367016166011973,53.6960595994745,25.36575876049778,80.265,7.29515598581527e-08,7.746436420208496,0.00023614080574405448,5.604784358089285e-05,3.1091924907714347e-06,2.5411200383759947e-06,9.583,1.9378107028272598e-06,1.5835594496278723e-05
0.0,0.4450768669304297,6.332966352969121e-05,0.0001352181673210765,53.69605959983801,25.4603118754555,79.758,8.759841124441206e-08,8.62749114973079,0.0001954234905059036,6.0634161424875504e-05,3.1012290288752047e-06,2.534657650858539e-06,9.688,1.9362249226397493e-06,1.5839873872259293e-05
0.0,0.6231076137026016,6.328017993105404e-05,0.00013536024843625264,53.69605959803704,25.542691140943354,80.081,8.865680831006798e-08,9.410211903038343,0.00017516687832887858,6.371187621799932e-05,3.0975484067205807e-06,2.531651230769726e-06,9.671,1.9357427142042164e-06,1.5841336264954856e-05
0.0,1.7803074677217188,6.28751252703456e-05,0.00013714321980504293,53.69605959348132,25.631655447298435,81.734,9.326268766913458e-08,10.26307745152951,0.000164388827488584,6.570487133840874e-05,3.094798468278176e-06,2.5294191064054555e-06,9.528,1.9355730441348127e-06,1.5842205001946135e-05
0.0,4.094707175759953,6.200583055356954e-05,0.00014119385214594462,53.69605958894059,26.486583524538194,85.717,9.339086245036446e-08,11.265178900225143,0.00015824997800623888,6.69946284349319e-05,3.0929773778566136e-06,2.527946371239649e-06,9.242,1.9356144327752473e-06,1.5842634948732537e-05
0.0,6.676153003956445,6.072500623432558e-05,0.00014812073623241497,53.696059581888385,27.759577569215665,90.479,8.725379340311571e-08,11.845460118891092,0.00015449655335813596,6.784828852403792e-05,3.0923631082699984e-06,2.5274464828979743e-06,9.123,1.936014645826921e-06,1.5842285629298278e-05
0.0,8.545475845064251,5.9457340330700216e-05,0.00015659897119656513,53.69605954904816,25.402052334037325,90.648,7.060802490017032e-08,11.857917872739597,0.00015203786025069538,6.84342574800637e-05,3.092852986137821e-06,2.5278269610350706e-06,9.183,1.9379854187371225e-06,1.583914643829487e-05
