RE_PV_Openfield_Lim_[US],RE_WIND_Onshore_Lim_[US],BESSch_[US],BESSdisch_[US],PP_CO2_[US],PP_CO2_Existing_[US],EL_Demand_[US],RE_PV_Openfield_Lim_[CL],RE_WIND_Onshore_Lim_[CL],BESSch_[CL],BESSdisch_[CL],PP_CO2_[CL],PP_CO2_Existing_[CL],EL_Demand_[CL],EL_Transport_[US-CL],EL_Transport_[CL-US]
0.0,31.059759949739384,0.0011152914489859739,0.000878175805163793,36.95186696323218,7.355552813777399e-05,81.969,2.487521177021638e-07,9.246434922552236,0.0012928320140108644,0.0006184837330649051,3.106949758512056e-05,2.608248572480746e-05,7.621,2.7171392106515278e-05,0.00012221554183706627
0.0,25.418861842275504,0.0012155820413258182,0.0008238213840170342,40.30880458498259,7.401535298623599e-05,77.15,4.942982682743618e-07,9.35777951295294,0.0012978038657318986,0.0006167612183237918,3.104881737922154e-05,2.6066713279552177e-05,7.801,2.7115907566961417e-05,0.0001223328398819912
0.0,18.315508669913584,0.0013424667125644366,0.0007713210711828921,48.96741436397658,7.498285107140178e-05,75.513,7.073804985682419e-07,9.444392324525955,0.0013009658941783254,0.0006157448586166515,3.10327978941673e-05,2.6054444996078853e-05,7.807,2.704484806354189e-05,0.00012248381678123046
0.0,13.440658453586774,0.0015571963891995416,0.0007149343655855269,55.1651749809533,7.685749473214743e-05,74.645,8.535291802052485e-07,9.51852675484405,0.0013029209207172307,0.0006151471612986325,3.102142932693306e-05,2.6045698369873357e-05,7.605,2.6948199518445053e-05,0.00012268432373649184
0.0,11.421077649679953,0.002012192910935682,0.0006524525147410487,58.83881873597812,8.122527195001849e-05,75.391,9.124638002906427e-07,9.708650516616858,0.0013038379695511691,0.0006148664742460535,3.1014899701909136e-05,2.604060602928627e-05,7.549,2.679845041411589e-05,0.00012298256111671502
0.0,11.351436932303855,0.0026615038424916723,0.0006703051971614865,61.95934433512508,0.00011976698346321145,78.41,8.700622074755856e-07,9.906272750119065,0.0013038966798101111,0.0006148542509087206,3.101347423379283e-05,2.603942303207449e-05,7.535,2.6079538173483393e-05,0.0001243793850019249
0.0,12.535329127697509,0.0004193141859652446,0.0035620031088270804,62.30066010919384,4.999810159474696,85.472,8.362145659283006e-07,10.151143956205248,0.001305098329605244,0.0006145050985134435,3.101267408702819e-05,2.603869228931042e-05,7.619,2.0284080115276156e-05,0.00013558235116642125
0.0,13.928143475219455,0.0004484943185660789,0.0021910085240331545,62.300660396946256,9.406463388376677,91.896,7.70701436556985e-07,10.253294668720544,0.001306619005064894,0.0006140940933929664,3.1015511630671715e-05,2.6040807041049093e-05,7.623,2.0277663855984476e-05,0.00013559225608143508
0.0,12.883532714577996,0.00046049615412450213,0.0019193868823916512,62.30066047235598,11.992774454069743,92.968,5.835255557293074e-07,10.254609688191648,0.0013062353189090131,0.000614247986528135,3.102772326558822e-05,2.6050191706775267e-05,7.759,2.0292529717397982e-05,0.00013555566702678926
0.0,9.68005971527752,0.00045894226221656893,0.0019350215798962067,62.3006604671369,15.798796157234476,92.131,3.4471098526716446e-07,10.16277223504839,0.0013024126431294626,0.0006154516608956726,3.1052391178852386e-05,2.6069181918463177e-05,8.271,2.0319087878287332e-05,0.0001354957986421768
0.0,6.755149585481435,0.00044413343458639127,0.002249590164899862,62.30066031968852,21.1187709199903,93.212,1.0604663164835056e-07,9.085966187942795,0.0012864335681028122,0.0006215183827157448,3.110838646241433e-05,2.6112244298234132e-05,8.369,2.0374319606266906e-05,0.00013538271163232886
2.9376224717258728,5.292694520583392,0.00041456488355144313,0.0036469747994891644,62.30065933131171,11.803660179832377,86.463,3.320638686511851e-08,8.312518245202238,0.0012765621984248193,0.0006263248270786623,3.1145340163588135e-05,2.614041379029748e-05,8.023,2.0476276907102894e-05,0.0001352325952554035
21.188383359895127,35.51676586180961,0.005032569260284446,0.0009805086136855745,4.074130457867276e-05,2.616049648005246e-05,82.37,1.4846380302204385e-08,10.01096675643251,0.0013016978050833187,0.0006155872029665641,3.1084874562800606e-05,2.6093539292147752e-05,8.654,6.48640604878528e-05,6.540687007145983e-05
35.00145923758487,40.252334643384216,0.004521730130991701,0.0011998860124399638,4.030962920200169e-05,2.597473442065257e-05,78.093,4.302772835988759e-09,9.744114515405977,0.0013072075967127449,0.0006141051302172428,3.1083887761293284e-05,2.6092911612597886e-05,8.179,6.560632011450552e-05,6.486357068215895e-05
42.81428496026007,42.689759751547626,0.004186224852849213,0.0013321995516107628,4.025175317700429e-05,2.5945875876302652e-05,75.732,0.0,9.709248135290183,0.0013162739534145129,0.0006117303347394827,3.108213801181383e-05,2.6091670786699513e-05,7.931,6.580242496469396e-05,6.475180737793072e-05
45.751907431985934,39.347005317494954,0.004076031211864009,0.0013759186675556783,4.0242198720344845e-05,2.5940791269192806e-05,74.404,0.0,9.726577046611071,0.0013306276981373782,0.0006080429131705376,3.107932264527243e-05,2.608958707697062e-05,7.68,6.584650943139593e-05,6.473434832819376e-05
44.12683968166949,39.27736460011886,0.004175979998052298,0.0013355095997972897,4.0247434515723216e-05,2.594345350771995e-05,74.011,0.0,9.683478736888237,0.0013501735732485848,0.0006033800697737624,3.108235358381052e-05,2.6091916400473837e-05,7.642,6.582354395243549e-05,6.47391372908044e-05
37.75157389196654,40.809460382393,0.004505888640109458,0.0012051278773303807,4.027680380211361e-05,2.595835503665751e-05,74.994,0.0,9.732647361053822,0.0013831204610537911,0.0005959265952254314,3.1085470902138645e-05,2.6094250576917662e-05,7.68,6.570242976101546e-05,6.479582344332886e-05
26.126089216625846,40.252334643384216,0.005111845765958632,0.0009563960820017328,4.040239276347224e-05,2.6017792718321776e-05,78.095,0.0,9.705563866001457,0.0014360311769360402,0.0005852873395366662,3.109646219993109e-05,2.6102627596965975e-05,7.902,6.540646343518724e-05,6.496248380430104e-05
9.000375232521822,34.68107725329644,0.0006002614659740434,0.003171670475389415,18.742363027220797,7.083000542674904e-05,83.363,0.0,9.628854212289633,0.0015276242392238022,0.0005702198545701377,3.112302311976297e-05,2.6123081093168588e-05,8.14,2.7824535118461708e-05,0.00012110155694083143
0.0,36.352454470322776,0.0006854279378769029,0.0018008374816868725,36.329433965810786,7.17437587687197e-05,89.019,0.0,9.517308077852094,0.0017048085673454535,0.0005473157596615594,3.115845835042414e-05,2.6150130129838683e-05,8.772,2.7530028681046215e-05,0.0001215479295605472
0.0,39.76484962175154,0.0007605887404266786,0.0014181724016565538,32.98503659205204,7.192756128705986e-05,90.62,7.246326872357844e-10,9.298623754244153,0.0020756995576642298,0.0005098059571586383,3.120138274808591e-05,2.6182680387978886e-05,9.244,2.7500010728792903e-05,0.00012155878485054612
0.0,42.550478316795434,0.0008249618032654505,0.0012336264917371166,27.80489171273932,7.200048373201107e-05,89.477,8.117793391529762e-09,7.62424259095091,0.00023861411086991452,0.00455943830783606,0.00013545890041911866,0.031937929354185726,9.572,5.0896248235408285e-05,0.00010665905646318025
0.0,43.59508907743689,0.0008804638226308905,0.0011257244907418292,24.217982998865274,7.207670046390374e-05,87.404,4.705170207590356e-08,7.765081453152268,0.001841433666874024,0.0006223795052573743,3.157109683678377e-05,2.644973718565519e-05,9.785,2.7669136406174976e-05,0.00012096972870942596
0.0,42.34155616466714,0.0009270953770072183,0.001055774122225109,23.417938105740667,7.220965000734743e-05,84.787,1.823920103591662e-07,7.968296164548356,0.0016567231385679092,0.0005649869430537393,3.129885743049072e-05,2.6255663724454597e-05,9.941,2.7471812646927857e-05,0.00012151076288182373
0.0,39.27736460011886,0.0009656511990077532,0.0010067540980775126,25.71419097475317,7.24251670857511e-05,82.642,3.8558949901884075e-07,8.412576923232628,0.001523904950604871,0.0005722657035654756,3.117898512237637e-05,2.616681715831422e-05,10.017,2.7353131623509767e-05,0.00012180758285069278
0.0,33.70610721003108,0.0009970079316170251,0.0009708820472507546,32.02010600330972,7.276140378366635e-05,80.873,5.941668807139035e-07,9.012729477583639,0.0014432930644767488,0.0005841481258417155,3.1114813383122846e-05,2.6117958610192447e-05,10.152,2.7258482113117883e-05,0.00012203414745723116
0.0,29.666945602217435,0.0010321734621002029,0.000937964392269983,37.30243844583172,7.31143092501781e-05,80.301,7.414226284659724e-07,9.63287512656296,0.0013933721951031556,0.0005936244591941911,3.107628227296109e-05,2.6088149458815348e-05,10.193,2.7188574119120193e-05,0.00012220504490022846
0.0,25.836706146532087,0.0010706001723169373,0.0009073690657232106,43.12596500811106,7.352676098101048e-05,80.573,8.578681777146704e-07,10.16448000700153,0.0013638793753264359,0.000599935805645851,3.1049980416290986e-05,2.6067639953889848e-05,10.068,2.7128591933678202e-05,0.00012234706884787242
0.0,23.608203190496976,0.001117980514756736,0.0008756670101494938,48.00398241782808,7.396165457895367e-05,82.221,8.983837347172798e-07,10.754494822474118,0.001347051832551611,0.0006037924889446929,3.103271365146352e-05,2.605405135957111e-05,9.837,2.707991498680785e-05,0.0001224564876303312
0.0,22.70287386460771,0.0011663291423945116,0.0008497381812740738,54.52121817404785,7.461185881949242e-05,87.426,8.788939276458692e-07,11.36964524310461,0.0013390114489189831,0.0006057227048221165,3.1022879914673725e-05,2.6046216385945828e-05,9.635,2.7024479943200248e-05,0.00012256744268227966
0.0,22.21538884297503,0.0012012404545075049,0.0008452330902540199,59.61480552244933,7.554515236599544e-05,91.813,8.128354512692819e-07,11.669250235758085,0.0013373440711628225,0.0006062302560438925,3.102221068833236e-05,2.6045597805836777e-05,9.333,2.695315373620117e-05,0.00012269545275861364
0.0,21.518981669214057,0.0012826876624222998,0.0008286100580436699,60.77225859025447,7.611500303999183e-05,91.961,6.592447849734349e-07,11.77693473477192,0.001340504870082948,0.000605678982059684,3.103393436802376e-05,2.6054676759751044e-05,9.277,2.691680818382538e-05,0.00012274102686921637
0.0,19.986885886939916,0.0014084988963002575,0.0008214886659498597,61.449974315547344,7.658686598389396e-05,90.418,3.972503355561548e-07,11.680987222877507,0.001346228980544701,0.0006046451334941978,3.1066618653645704e-05,2.6080066754712023e-05,9.614,2.6894660422064584e-05,0.00012274354454396894
0.0,18.524430822041875,0.0017241283353515886,0.0007814382852790277,61.618976859702535,7.673651975054774e-05,88.467,1.2665265149525603e-07,10.99673820438773,0.0013546146737717043,0.0006034129977105551,3.112775828717129e-05,2.6127473914500276e-05,9.529,2.6915523429666468e-05,0.00012265020513221056
2.9376224717258728,17.13161647451993,0.0032243383084724023,0.0005619380870675688,55.7940379593851,7.505930246365857e-05,85.306,2.2312853508534552e-08,10.5408428246064,0.0013887255409880549,0.0005982252488377157,3.1190543338789e-05,2.6176076184061272e-05,9.191,2.711936841446493e-05,0.00012221581354794977
5.500229308763336,1.044610760641459,0.000166891743225089,0.012659190442964482,62.30063700656691,5.7303598499008395,78.328,1.0573636913023842e-08,7.211245637932808,0.0012952548448527587,0.0006197615103120855,3.1510694053185084e-05,2.6415472589918178e-05,8.239,2.1160623998656437e-05,0.00013358323930687856
14.625609752847962,0.76604789113707,0.0034302737918701395,0.0005402490996644063,49.5273332046479,7.378104003405409e-05,73.957,2.2189909584212184e-09,6.7752931513347185,0.0012924024951472583,0.0006212355971615963,3.168725007985281e-05,2.6545083688642937e-05,7.906,2.7584537149036024e-05,0.00012103877069752586
21.438393783020732,2.5070658255395015,0.0023668866076752624,0.0005966556331697626,33.518078700623,7.295546929300869e-05,71.336,0.0,6.579511945092056,0.001326192659847427,0.0006112686657739501,3.180710020027632e-05,2.6632774333304323e-05,7.68,2.7791883309785835e-05,0.00012063301860023813
25.87607879350024,4.039161607813642,0.0020486253847575653,0.0006254947569739822,23.1467637776299,7.259412787829987e-05,70.262,0.0,6.522976627990388,0.0013860730155479035,0.000596216953822029,3.191088575515751e-05,2.6708018901229552e-05,7.602,2.7939985142543935e-05,0.00012034177583066292
30.876287256012365,5.083772368455101,0.0020003452308067476,0.0006308825081524037,13.94928412706127,7.235219640221556e-05,70.552,0.0,6.581713241545649,0.0015170149635657748,0.0005700214289744415,3.1980998629610864e-05,2.6758504151512e-05,7.544,2.805804530443241e-05,0.0001201314406337005
32.50135500632881,5.919460976968269,0.0021098005672356562,0.0006183640855629637,11.562826201504869,7.23310421480047e-05,71.968,0.0,6.631741380893959,0.0016793532722269723,0.0005455398657162301,3.215479750484962e-05,2.6880313504557275e-05,7.681,2.815853411291402e-05,0.00011982047513384576
23.938498014276792,7.381916041866311,0.002410678368302798,0.0005910139440716405,26.505940049337354,7.283651658107179e-05,75.376,0.0,6.683677359719152,0.0019858116436759967,0.0005132498975376459,3.249812920740943e-05,2.7114644663157005e-05,7.896,2.8171419194978014e-05,0.00011941699017874889
8.0628361458008,10.167544736910202,0.003442984471067204,0.00054405595005253,54.26011310514365,7.464635443610468e-05,81.851,0.0,6.719828490787697,0.002613173368105541,0.0004542412369991037,3.3290063636024396e-05,2.7633812323897412e-05,8.047,2.8254370820334858e-05,0.00011859186418837402
0.0,15.3209578227414,0.0004018418252069245,0.0052357840296380275,62.30065288973253,4.4938339336654005,89.005,0.0,6.86500221085822,0.00029868073971701963,0.0023007173331747208,0.00024535686898056216,0.11133186587158485,8.656,4.5086319292630714e-05,5.6041239930643795e-05
0.0,17.8280236482809,0.00041454754511855563,0.003910879755570186,62.30065353372286,3.1284579564338197,91.272,2.628307493241954e-10,6.860065858468869,0.0002906828149721363,0.001675427445737153,0.0002501499400574311,0.6874887365352332,9.227,4.6147044113866576e-05,5.4359983941882634e-05
0.0,18.245867952537484,0.00040826189469088267,0.004916135373179519,62.30065322877948,1.3618589276938464,90.112,3.17114856414873e-09,5.880594507306085,0.00028618757194162674,0.0016673901428453529,0.00025156846651879747,2.1818270842577294,9.52,4.645743398166508e-05,5.380865235547745e-05
0.0,18.94227512629846,0.0031680228762341984,0.0006103683451908056,60.99309342017046,8.026278185358003e-05,88.445,3.869471724922686e-08,5.769690471498716,0.00028283867703599204,0.0017821525073162675,0.0002515358637621516,2.2882026078709745,9.702,8.164854823916395e-05,3.9202083485064485e-05
0.0,19.777963734811625,0.002188367147342489,0.0006286971575074499,57.65087295786874,7.688047539071278e-05,86.315,1.802335655593769e-07,5.977983465104965,0.00027463662211250456,0.002580476776604743,0.00025095382845136767,1.2046820384954116,9.729,8.21561235077133e-05,3.9070653512513903e-05
0.0,20.126167321692108,0.0018241540986083456,0.0006628614859937147,53.99967620913644,7.612398923225448e-05,83.169,4.137762905228392e-07,6.322800580534263,0.002679179902589629,0.0004532784889880491,3.204670419611728e-05,2.679863357875025e-05,9.782,2.751157822287641e-05,0.00012083061051380517
0.0,21.72790382134235,0.0016728133657265812,0.0006841317976755761,50.59898423546686,7.565533551797024e-05,82.09,6.585535229788275e-07,6.878228445993406,0.0020912558753035733,0.000497990620804892,3.138771301609269e-05,2.6330217717354335e-05,9.903,2.7185853455823667e-05,0.00012193049897820322
0.0,24.443891799010142,0.0016457418806619505,0.0006884468945785988,45.94446415639278,7.524129210946096e-05,81.372,8.408567954177547e-07,7.370436265898404,0.0017354058664821774,0.0005360855358261079,3.125972426236151e-05,2.623323516131528e-05,9.924,2.7142665295394745e-05,0.00012212787909298594
0.0,25.975987581284283,0.0016962789297948779,0.0006790323642305023,43.838940369781106,7.50693945484942e-05,81.487,9.740730458894598e-07,7.950587051106696,0.0015581822573795057,0.0005615337089962697,3.119097804350376e-05,2.6180084752059927e-05,9.816,2.7113555655149638e-05,0.00012225851731211646
0.0,26.742035472421353,0.001854536998877388,0.0006539042947456635,44.49683125225061,7.508600305860627e-05,83.255,1.0042026883067054e-06,8.381092680914442,0.0014604500938427876,0.0005789816324717205,3.115653579412531e-05,2.6153094256413948e-05,9.658,2.7094524505930725e-05,0.00012233497643113873
0.0,24.16532892950575,0.002210479321264621,0.0006182643184850813,52.89883900532913,7.56845982343165e-05,87.922,9.571893966358755e-07,8.543641822468203,0.0014019205629306121,0.000590991000350311,3.114584416287274e-05,2.614453500716227e-05,9.627,2.7055437047186213e-05,0.00012242057341407714
0.0,22.00646669084674,0.0032066107984139104,0.0005901196427772081,60.21686455197976,7.726863496851218e-05,92.11,8.561114063498883e-07,8.451796986759492,0.0013666635181068154,0.0005989086843446542,3.1148383472565436e-05,2.614630219527251e-05,9.365,2.693875708839393e-05,0.000122640325384806
0.0,19.777963734811625,0.0004103014996544787,0.004880837566361016,62.30064809275133,1.027224789153767,91.998,6.803423716897661e-07,8.443799084477275,0.001342929144601695,0.0006045437872878222,3.116501594968169e-05,2.615887359624184e-05,9.347,2.0692607333703176e-05,0.0001347255569780166
0.0,18.106586517785292,0.00041553588296714246,0.003981983710118359,62.30064874580207,2.256560608993216,90.804,4.222749024067157e-07,8.440487819308004,0.0013166315559889172,0.0006116350772889711,3.121069374543324e-05,2.6193396383777924e-05,9.741,2.0708343238675975e-05,0.00013466745185290274
0.0,16.365568583382856,0.00040484895790530415,0.005170652817990108,62.30064760989148,2.415782812865766,88.441,1.2295829167939362e-07,8.433442267969072,0.0012824891185000916,0.0006243737486145489,3.128344182463084e-05,2.624750244603004e-05,9.592,2.078009371134001e-05,0.0001345037594004284
4.125171981572502,14.833472801108718,0.0028184647792361714,0.0005854602721902903,56.32280478566596,7.464885798362254e-05,84.398,2.92522312648852e-08,8.298880432043113,0.0012735972286669485,0.0006281994992018841,3.1303303812788995e-05,2.6262106319316107e-05,9.118,2.7280436097626116e-05,0.00012190675759675285
14.875620175973568,0.6964071737609727,0.0016338077628083104,0.0007006360142535773,53.182646171178305,7.329087331828073e-05,77.912,8.467719281898089e-09,9.927840730522382,0.0013281876016389132,0.0006079378054366678,3.1189686598258916e-05,2.6176536958505452e-05,8.353,2.737312040386797e-05,0.00012184585575216894
34.56394099711506,0.06964071737609727,0.0013202836355449765,0.0007768203433209344,18.30944932861359,7.153569634515741e-05,73.526,4.2371312774812335e-09,9.333464849073277,0.0013291409752456467,0.0006076741013291784,3.1202249013655e-05,2.6186409010782813e-05,7.934,2.778468293773091e-05,0.0001212908108417831
42.126756296664645,0.06964071737609727,0.0012051999396880623,0.0008638420166689754,3.531494818682445,7.088211980232463e-05,70.808,0.0,8.83331062028009,0.0013358319354990927,0.0006061834103825233,3.122337914660905e-05,2.6202785406474403e-05,7.719,2.8023791828852737e-05,0.00012096932511405898
43.81432665276248,0.06964071737609727,0.006403096933691882,9.675034279445368e-05,0.0001308073456855038,3.334298298013446e-05,69.371,0.0,8.511248601778762,0.0013542223510564146,0.000601923523098688,3.1243558798647524e-05,2.6218369221101096e-05,7.577,5.746660144660807e-05,7.621788425768554e-05
42.06425369088325,0.06964071737609727,0.0013353758210020942,0.0008114520366966662,1.6353439742970335,7.065825273334222e-05,68.812,0.0,8.309908508315024,0.0013866536784291777,0.0005947582102445277,3.126786238378656e-05,2.623697729618739e-05,7.59,2.809428304782559e-05,0.00012080016181608817
35.87649571852449,0.20892215212829182,0.0015599875906154225,0.0007054906086750638,12.228872386823026,7.134409078941567e-05,69.74,0.0,8.1421417386282,0.0014422471117611882,0.0005836220326017628,3.1299196545775924e-05,2.6260791519145118e-05,7.669,2.789656948081727e-05,0.00012101889215578338
24.876037100997817,0.34820358688048636,0.002716612955806851,0.0005732422508792295,32.50874838288664,7.219070170684024e-05,72.679,0.0,7.94154599232614,0.0015369518036500802,0.0005675652275982582,3.1347010151496685e-05,2.6296832070876254e-05,7.833,2.7635225763172272e-05,0.00012128361658336257
9.062877838303224,0.9749700432653619,0.00045376867732048893,0.002392576716294399,62.30065798209309,0.15652683033236134,78.324,0.0,7.782151605554073,0.0017230654367274036,0.0005425062375363557,3.1407655748446834e-05,2.634229356739393e-05,7.931,2.061953240194653e-05,0.00013475596398824924
0.0,1.6017364996502372,0.00046945341160909234,0.0017709444276588929,62.30066168764162,19.40549725883099,84.029,0.0,7.53168589136851,0.002042541884796221,0.000512139098357812,3.1563703950533555e-05,2.6455724250629098e-05,8.425,2.039146587459129e-05,0.0001350600551218379
0.0,2.1588622386590153,0.000511975582605864,0.0013281296241099444,62.300662028980874,20.404489186668275,85.835,2.451917557655453e-10,7.1488760639187126,0.00260755034921784,0.0004728887918441845,3.5225139584353884e-05,2.874135675416789e-05,8.811,2.114933542163795e-05,0.00013232235526200396
0.0,2.5070658255395015,0.000544795364989236,0.0011427614669735507,62.30066217755285,18.930108129671883,84.865,4.092650239476758e-09,6.397195061720399,0.0002712177136822501,0.0034669254228270993,0.00023759165581409367,1.093712264340242,9.082,4.476816020331207e-05,5.944430389931703e-05
0.0,2.2285029560351126,0.0005698507345382491,0.0010434141225320933,62.30066227204408,17.97597244155885,83.507,5.5743966998770444e-08,6.1009736833776245,0.00027508180644937163,0.002756014626740331,0.00023882942277353021,1.3096278128886627,9.239,4.478502645803037e-05,5.9410422521767515e-05
0.0,1.810658651778529,0.0005887217758754862,0.000984150293019705,62.3006623294429,16.572662132640133,81.498,2.3513609548578363e-07,6.007063759547907,0.0002787159295754855,0.003153719452755766,0.00023415105060092592,0.3910953688409831,9.282,4.4497816806253207e-05,5.978022151231507e-05
0.0,1.323173630145848,0.0006005624876520751,0.0009512741304914253,62.30066238740094,16.718168675225645,80.937,5.067890981171057e-07,6.652145315289664,0.0027882754967713573,0.00044139499613351526,3.135546628666589e-05,2.6303560261384024e-05,9.384,2.0225257618100972e-05,0.0001354320852725275
0.0,0.6964071737609727,0.0006067012058839306,0.0009355834043543507,62.30066242559925,16.954610387244422,80.265,7.645440077755426e-07,7.6004280958806065,0.0020658959047447547,0.0005005890326535845,3.1193829843813794e-05,2.6181394517519245e-05,9.583,2.0160107352100354e-05,0.0001356486668610864
0.0,0.34820358688048636,0.0006075403001925232,0.000933791872519574,62.3006624393349,16.952290921819376,79.758,9.18045351433132e-07,8.464876308842188,0.0017136853271443992,0.0005390564061665876,3.1122865833978574e-05,2.612624697512482e-05,9.688,2.012720513321101e-05,0.00013577138951488492
0.0,0.4874850216326809,0.0006027278289314802,0.0009460353229573013,62.30066243597742,17.07340288054578,80.081,9.291375218537213e-07,9.232843988683731,0.0015383387231264526,0.0005653056075181081,3.1083836359000726e-05,2.609543633520339e-05,9.671,2.011089111567019e-05,0.00013583795552190014
0.0,1.3928143475219454,0.0005921209130757133,0.0009745841156028599,62.30066241879743,17.414201384086535,81.734,9.774078737332212e-07,10.069634343000796,0.0014463216917377263,0.0005820552605492949,3.105022683507116e-05,2.6068778876107292e-05,9.528,2.0096808711891008e-05,0.00013589556805285963
0.0,3.2034729993004745,0.0005750263873959408,0.0010261856247338293,62.30066239512012,18.772807925135332,85.717,9.78751165927765e-07,11.052847732026967,0.0013946974803179127,0.000592737506355836,3.102440099532164e-05,2.604811764178965e-05,9.242,2.0088584370473298e-05,0.00013593289870721898
0.0,5.2230538032072955,0.0005514338840104531,0.0011133597587627986,62.30066235349016,20.607566492409106,90.479,9.144337013731748e-07,11.622191548798629,0.0013624808700825992,0.0006000505732114724,3.101271300713389e-05,2.6038577758933713e-05,9.123,2.009325623823475e-05,0.00013593124042339972
0.0,6.685508868105338,0.0005225261384004253,0.0012605613481326775,62.30066222728496,18.656746312018264,90.648,7.399833868289613e-07,11.634414493288915,0.0013399009696110338,0.0006055378792380194,3.101580371385758e-05,2.6040679013076202e-05,9.183,2.0117644598366123e-05,0.00013587592991319138
0.0,8.078323215627284,0.000484860891355284,0.0015730595090199329,62.30066200990365,15.248691973654381,89.259,4.618769628021079e-07,11.541860562168557,0.001321672878697104,0.0006103197912197319,3.103165934472509e-05,2.6052667174977242e-05,9.61,2.0155675649100615e-05,0.00013578501624304456
0.0,9.819341150029715,0.0004306558631540934,0.0028081361336987467,62.300661597397536,10.333043780808378,86.868,1.2235238459363232e-07,10.743117550856336,0.001299803177837625,0.0006173999807573574,3.106978246202322e-05,2.608182347861477e-05,9.541,2.0217557005800617e-05,0.00013564353703076652
3.875161558446896,11.49071836705605,0.003164894773221015,0.0005562238289875594,59.88673827444665,9.270261905157006e-05,82.718,2.9528287778913986e-08,10.198711117360197,0.001288456772117176,0.0006214897272476036,3.1085778497664436e-05,2.609395349172821e-05,9.16,2.6666510807919324e-05,0.00012318040730883526
