scenario,build_time,update_time,solve_time,full_time
fast_slow_2055,39.47842478752136,0.1017158031463623,79.34357905387878,118.93387484550476
linear_red_2055,,0.10314631462097168,65.115562915802,190.77946066856384
slow_fast_2055,,0.10515689849853516,71.18208408355713,269.08674573898315
