,scenario,total_system_cost,asset_name,asset_cost
0,slow_fast_2055,506.58468698333274,RE_PV_MY,87.27009600707231
1,slow_fast_2055,506.58468698333274,RE_WIND_MY,194.38610628458713
2,slow_fast_2055,506.58468698333274,PP_CO2_MY,224.92848469167333
3,slow_fast_2055,506.58468698333274,EL_Demand_MY,0.0
