,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,USA_2040_lowIR,475.75247339799733,1441501.1822344584,1441501.1822344584,1265127.5316326695,1265127.5316326695,9.129332197690035,57.53573219769003,101521.41854079654,101521.41854079654,0.7053775562145463,1.5566000023008355,49.96300000230083,74852.23231239326,74852.23231239326,0.15806034842970668,48.56192030172005,0.03428742120150786,0.03428742120748766
1,2,USA_2040_lowIR,471.90337957385157,1452222.6914922919,1383069.2299926588,1254891.968307095,1195135.207911519,10.494398671104168,68.0301308687942,120038.71551656912,114322.5862062563,1.3839925972652325,1.628522029914343,51.591522032215174,77292.00793241977,73611.43612611406,0.3068170583739286,45.87526495568367,0.03439168016407615,0.03439168017032329
2,3,USA_2040_lowIR,455.281349270864,1431859.7659386252,1298739.0167243765,1210690.4363260933,1098131.9150350052,12.063577169025757,80.09370803781997,141324.817562995,128185.77556734241,2.032076328811823,1.703767183599583,53.29528921581476,79844.51232621429,72421.32637298347,0.44672394120477044,42.15179355861869,0.0343645591957164,0.03436455920235664
3,4,USA_2040_lowIR,447.16100004109035,1430880.0834424584,1236048.0150674514,1189096.691781408,1027186.4306501742,13.867387610744835,91.9610956485648,162264.74443273005,140170.3871570932,2.645022035760688,1.7824890069544417,53.0777782227692,79518.64751863274,68691.19751096662,0.5782131436308969,39.42855114050694,0.034506577245639894,0.03450657725264095
4,5,USA_2040_lowIR,451.0270251138318,1455002.1798421668,1197033.8941837335,1199377.2789165087,986730.6555737648,15.940913416634038,102.66700906519884,181155.25777663203,149036.87889439648,3.2172774289968427,1.864848137992137,49.70762636076134,74469.64345379597,61266.35996630701,0.7016961794780174,37.87565621419894,0.034915159893963925,0.03491515990127738
5,6,USA_2040_lowIR,444.3923099729564,1462507.7210146668,1145913.0680771442,1181734.1530083846,925919.6306915107,18.32448386741555,117.8934929326144,208022.2877519739,162990.90566230274,3.7422232788444694,1.9510126369355574,48.5606389976969,72751.28057415455,57002.531973938574,0.8175649124607403,35.54142502409366,0.034994987249704006,0.03499498725735731
6,7,USA_2040_lowIR,429.7754543614463,1449077.4755909585,1081323.9232053098,1142864.8091919618,852823.3168932232,21.064458493076522,134.42575142569092,237193.34840926132,176997.3285627867,4.28881611975185,2.0411583291572573,46.06959732685416,69019.3183253467,51503.27799973823,0.9246518538330429,32.735623018946356,0.035095025800642304,0.035095025808770434
7,8,USA_2040_lowIR,427.0397728567747,1458769.6969363752,1036720.3885722571,1135590.0472456517,807042.6452590671,24.214128748033474,149.7642801737244,264258.0808346473,187803.28438520027,4.858774858874156,2.1354691639775245,39.32946649083168,58921.56920838719,41874.45917837061,1.0233968320504363,30.978331938269296,0.03555491338513646,0.035554913393723415
8,9,USA_2040_lowIR,399.4048855795112,1436060.3356950835,971982.1614465624,1062102.974276126,718873.099517824,27.83475450928206,177.34183468300645,312918.4931858585,211795.5532948945,5.453838748338262,2.2341375900130296,41.30640408084471,61883.32474244127,41885.07003888801,1.1142186175061464,27.59394392499165,0.035126081457660045,0.03514673689072041
9,10,USA_2040_lowIR,385.5065474572642,1448915.2188255417,933983.6688986048,1025144.32206606,660817.1704138314,31.99675555763079,207.74559024063723,366565.71857568726,236291.5305736718,6.075761085734978,2.33736494783765,42.05076902868236,62998.49753026789,40609.39321633555,1.1975159258332895,25.365467086334924,0.0348065631874309,0.034945733190808626
