Case_study,scenario,build_time_s,build_time_min,update_time_s,update_time_min,solve_time_s,solve_time_min,full_time_s,full_time_min
two_country_Autarky,CHL-WECC,33.34493684768677,0.5557489474614461,0.19501090049743652,0.0032501816749572754,69.09622097015381,1.1516036828358969,102.64429998397827,1.7107383330663046
two_country_Autarky,MEX-WECC,,,0.1742868423461914,0.0029047807057698567,51.964670181274414,0.8660778363545736,160.6327419281006,2.677212365468343
two_country_Autarky,MEX-CHL,,,0.1822526454925537,0.003037544091542562,58.90905809402466,0.981817634900411,225.70017099380493,3.7616695165634155
