,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh
0,1,MEX_2042_high-CHL_2035_high_cheapHVDC,353009.29629921826,353009.29629921826,143.31047800000104,76880.05908664725,76880.05908664725,27.792372000000253,374452.1939849834,374452.1939849834,93298.49082726167,93298.49082726167,1.0820000000006988,8.615000000000698,15080.453283057563,15080.453283057563,0.06993856690649627,0.9089982272523708,8.12599822725237,6362.444402710416,6362.444402710416,0.11510419095379068,8.772634022331872,1.5029246696262553,6.199924669626254,11522.644578339798,11522.644578339798,0.09004670725585733,0.024353186074698083,4.7213531860746984,4895.787162297684,4895.787162297684,0.0026052555326383704,2.764453164637663,0.0,0.9048453591597012,0.02719317721978957,0.027193177219791077,0.0,0.0,0.0
1,2,MEX_2042_high-CHL_2035_high_cheapHVDC,357327.5603003212,340311.96219078207,145.06355500000086,76977.69559735696,73312.09104510186,27.827667891531323,379910.9161654542,361819.9201575754,94404.13441219501,89908.69944018572,0.43238197102326237,9.047381971023961,15837.332692744405,15083.17399308991,0.09115646574648051,0.48989982548784583,8.615898052740217,6746.023172406737,6424.783973720701,0.16825152383765826,8.457092572403129,0.5236351529057502,6.723559822532005,12495.82765348534,11900.788241414608,0.11331525980829107,0.03358324080916502,4.754936426883863,4930.611161422934,4695.820153736127,0.005876591714792326,2.6361561697997713,0.0,0.8617574849140012,0.02730313186533146,0.027303131865336543,0.0,0.0,0.0
2,3,MEX_2042_high-CHL_2035_high_cheapHVDC,371306.6838144858,336786.1077682411,150.7386318147992,76181.50588642944,69098.87155231695,27.53984292246188,395379.57904738747,358620.9333763151,95107.90331860584,86265.67194431368,0.5690175226572982,9.61639949368126,16833.39098266592,15268.381843687906,0.1149896079318065,0.6302650539144927,9.24616310665471,7239.504250344179,6566.443764484516,0.23152026253289948,8.369471564148558,0.7812350728413568,7.504794895373362,13947.763694028716,12651.032829050988,0.14377387346425025,0.046311561032983624,4.801247987916847,4978.6337382214615,4515.767563012663,0.010021666494777155,2.4846572232782105,0.0,0.8207214142038106,0.02736687386502721,0.027366873865037375,0.0,0.0,0.0
3,4,MEX_2042_high-CHL_2035_high_cheapHVDC,370037.0199264071,319651.8906609714,150.22318890548362,74015.65943523376,63937.50950025591,26.756882932815323,396200.1210200833,342252.56107986893,95174.48972858835,82215.30264860239,0.8313873280420184,10.447786821723279,18288.724442986604,15798.487803033455,0.1451095907666632,0.8108474784416664,10.057010585096375,7874.376650803393,6802.182615962331,0.3071535929729259,7.943669134815799,1.1655600959005012,8.670354991273863,16113.973032918433,13919.855767557225,0.18318367161200724,0.06386401769556824,4.865112005612415,5044.857260513523,4357.937380856083,0.015310683991718204,2.299064966610203,0.0,0.7816394420988672,0.02750533569328615,0.027505335693296846,0.0,0.0,0.0
4,5,MEX_2042_high-CHL_2035_high_cheapHVDC,378188.82633359876,311136.88336328894,153.53256144899836,73082.30914987635,60124.996601108665,26.419474004607743,406474.23776424583,334407.3613477888,97150.27764382835,79925.77384429601,1.2147339259447987,11.338520747668078,19847.943405011432,16328.952158832115,0.18270987036177086,1.0431700587105632,10.776180643806939,8437.468025755257,6941.5258257662235,0.3978736215543826,7.732062688461089,1.7389520573035941,10.266307048577456,19080.071703515358,15697.222209688642,0.23352258330866163,0.08806899757306712,4.810181003185482,4987.896790517948,4103.555033565601,0.022095307030566926,2.161974627782665,0.0,0.7444185162846353,0.027694278444468465,0.027694278444479515,0.0,0.0,0.0
5,6,MEX_2042_high-CHL_2035_high_cheapHVDC,388518.6726875149,304414.5462122625,157.72614851360527,72970.56010923313,57174.343227443685,26.379076391168102,420723.56842009997,329647.9247071313,101925.42668695917,79861.23883769507,1.7748388279099168,13.019359575577994,22790.23143990901,17856.74267304085,0.22895836087117638,1.3420572923055254,12.024237936112463,9414.664292800984,7376.635821925839,0.5069841766143016,7.565005887920945,2.5944215731441598,12.839728621721617,23862.810804014745,18697.136670431795,0.2968554705969344,0.12144786083606533,4.910628864021548,5092.055773796708,3989.7589398865166,0.03083327592949501,2.0558750337724194,0.0,0.7089700155091765,0.027822288816652305,0.027822288816663505,0.0,0.0,0.0
6,7,MEX_2042_high-CHL_2035_high_cheapHVDC,391307.30900257453,291999.53879416746,158.8582456211572,65444.87791487466,48835.97553108385,23.65851970086094,429195.7010480417,320272.4402922998,101004.15841602876,75370.85813436566,2.5932039912414933,15.530563566819488,27186.063648166935,20286.659268205487,0.29270179533586715,1.726581165545276,13.66881910165774,10702.328397431798,7986.24223002501,0.6368704322697913,7.2564805385738556,3.8707354069503435,16.71046402867196,31056.625362695977,23174.93201321932,0.385997001653342,0.16747758357777398,5.078106447599322,5265.720943788871,3929.3620426472085,0.04198727579953334,1.7560440081467137,0.0,0.6752095385801681,0.027877173838574482,0.027917294781138764,0.0,0.0,0.0
7,8,MEX_2042_high-CHL_2035_high_cheapHVDC,393101.4783885565,279369.8815372965,159.58662097844564,64523.45200250021,45855.612693723895,23.325421469259823,436285.8940402417,310060.23949352815,102635.89407014583,72941.41371686547,3.7889113278583606,18.105474894677847,31693.414778495495,22523.918171146823,0.38010781840029284,2.2212781364158056,14.676097238073547,11491.000873327515,8166.439785182784,0.7917458765387906,6.94262092608336,1.7602604157854989,18.45272444445746,34294.64011348117,24372.560452182614,0.4112579816538541,0.23095294398728466,5.2910593915866055,5486.541595889509,3899.1826791809954,0.056255879225693764,1.6488761212409226,0.0,0.6430567034096838,0.02830367622237212,0.02839131689225175,0.0,0.0,0.0
8,9,MEX_2042_high-CHL_2035_high_cheapHVDC,389988.306000839,263959.43623225624,158.32277261054858,63641.69112782585,43075.201621384396,23.006662267782428,444323.0794083416,300735.3496013636,102670.88225200833,69491.69444237177,5.535950545679992,23.33442544035784,40846.62945331141,27646.606620201474,0.49951288837411123,2.857714805293089,17.226812043366635,13488.143954336407,9129.306749004145,0.9766494850626766,6.559655949807798,0.9480317388058398,19.3017561832633,35872.577182606765,24279.972254600398,0.41350115112830654,0.3184859800154684,5.510545371602075,5714.13665199194,3867.552606078962,0.0745362101841508,1.54889809990174,0.0,0.6124349556282703,0.02872686312553037,0.028861178328249838,0.0,0.0,0.0
9,10,MEX_2042_high-CHL_2035_high_cheapHVDC,395358.1311040002,254851.37640884332,160.50274976802876,65725.26498310025,42367.091828883786,23.75988046718569,465597.93798560835,300128.5821981441,106561.09726338251,68690.23341792828,8.088536730558653,30.975962170916493,54223.04705934146,34952.65959894871,0.6621741184176282,3.676502178862032,20.456314222228666,16016.759822419057,10324.546190450304,1.1976047045462344,6.333311555136165,1.4144116192098974,20.285167802473197,37700.261092683744,24301.92444408285,0.4240312636521456,0.43919474554085924,5.518740117142934,5722.6341586253275,3688.8610029024176,0.09797988106323141,1.5234358879830028,0.0,0.5832713863126383,0.0292097282380363,0.029341802367198567,0.0,0.0,0.0
