,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,USA_maxEmissions,482.68710630664077,1441501.1822344584,1441501.1822344584,1283568.203000765,1283568.203000765,0.0,48.4064,85412.77231978138,85412.77231978138,0.0,0.0,48.4064,72520.20691391181,72520.20691391181,0.0,49.269765472184375,0.03417948322165907,0.03417948322165906
1,2,USA_maxEmissions,486.7189405845583,1452222.6914922919,1383069.2299926588,1294289.7122585978,1232656.8688177122,0.0,48.4064,85412.77231978138,81345.49744741083,0.0,0.0,48.4064,72520.20691391181,69066.86372753505,0.0,47.315533909567904,0.0342105318255248,0.03421053182552478
2,3,USA_maxEmissions,479.0614420671763,1431859.7659386252,1298739.0167243765,1273926.786704931,1155489.148938713,0.0,48.4064,85412.77231978138,77471.90233086745,0.0,0.0,48.4064,72520.20691391181,65777.96545479528,0.0,44.35345098201252,0.03415116540802702,0.034151165408027
3,4,USA_maxEmissions,481.14687456232946,1430880.0834424584,1236048.0150674514,1279472.3975267431,1105256.3632668117,0.0,46.4064,81883.78556101472,70734.29267769332,0.0,0.0,46.4064,69523.90035470016,60057.359122945825,0.0,42.425265503996584,0.03432331510332262,0.03432331510332261
4,5,USA_maxEmissions,496.6409472909423,1455002.1798421668,1197033.8941837335,1320674.4491862594,1086522.137739941,0.0,41.171400000000006,72646.662719943,59766.589205068245,0.0,0.0,41.1714,61681.067935963605,50745.16723872345,0.0,41.706152257147664,0.03484124589937985,0.03484124589937983
5,6,USA_maxEmissions,503.2644164814791,1462507.7210146668,1145913.0680771442,1338287.6697083085,1048583.4074785581,0.0,38.07340000000001,67180.26223061341,52637.49332789832,0.0,0.0,38.0734,57039.78907574474,44692.16727068775,0.0,40.249874096064445,0.03512471863472525,0.035124718634725244
6,7,USA_maxEmissions,503.7746130576142,1449077.4755909585,1081323.9232053098,1339644.3914724716,999663.2709346637,0.0,33.5412,59183.22533657226,44163.43396876516,0.0,0.0,33.5412,50249.85878191518,37497.21830188135,0.0,38.372074654827045,0.03548619782782829,0.0354861978278283
7,8,USA_maxEmissions,518.3090473961936,1458769.6969363752,1036720.3885722571,1378294.5595044107,979528.2108597043,0.0,24.665600000000005,43522.287898517556,30930.47745402454,0.0,0.0,24.6656,36952.849533445646,26261.700258527388,0.0,37.59919037384977,0.03626743603029779,0.036267436030297764
8,9,USA_maxEmissions,510.08473361181353,1436060.3356950835,971982.1614465624,1356424.3509838113,918081.3923600586,0.0,24.4084,43068.46020134015,29150.429126232964,0.0,0.0,24.4084,36567.52450993103,24750.339960270092,0.0,35.24055424574087,0.03625637963694084,0.03625637963694082
9,10,USA_maxEmissions,516.8733112791494,1448915.2188255417,933983.6688986048,1374476.6302420401,885999.8909870114,0.0,22.815400000000004,40257.622247982516,25950.42224677749,0.0,0.0,22.8154,34180.96633551893,22033.35566481587,0.0,34.00910581553642,0.03641295554518794,0.03641295554518793
10,11,USA_maxEmissions,522.6074760424484,1460492.4587421669,896615.6771181466,1389725.000179359,853170.5963870423,0.0,21.690200000000004,38272.21429750039,23495.81959958762,0.0,0.0,21.6902,32495.244265306446,19949.261131515974,0.0,32.74895334231663,0.03652507331522082,0.03652507331522079
11,12,USA_maxEmissions,526.2439216418434,1468934.4847764168,858855.5702736274,1399395.0864160527,818197.3242767912,0.0,21.3138,37608.058989500496,21988.653193901948,0.0,0.0,21.3138,31931.339370862817,18669.59280293384,0.0,31.40650429236464,0.03656785305864487,0.03656785305864486
12,13,USA_maxEmissions,526.4641483015822,1463103.141095125,814710.5756148867,1399980.716183662,779561.6474980807,0.0,19.347,34137.65341092936,19009.122787982255,0.0,0.0,19.347,28984.77150053406,16139.805328823888,0.0,29.923473839213813,0.03672896208157069,0.0367289620815707
13,14,USA_maxEmissions,521.1809824225653,1442796.969841625,765146.0377533488,1385931.6486927723,734989.1438368108,0.0,17.4292,30753.708007947997,16309.34796812599,0.0,0.0,17.4292,26111.613140905993,13847.545948412688,0.0,28.21255828617595,0.03687212230623937,0.0368721223062394
14,15,USA_maxEmissions,521.7882593146692,1439885.2529447917,727239.8972532604,1387546.5277706191,700805.284467146,0.0,16.041800000000002,28305.64989339156,14296.276649863094,0.0,0.0,16.0418,24033.075280780857,12138.336136251184,0.0,26.9004108442714,0.03698973467472366,0.03698973467472366
15,16,USA_maxEmissions,534.5495192508675,1451699.4268292082,698292.2455937101,1421481.4460029826,683756.8801465105,0.0,9.261800000000001,16342.384781172559,7860.966503325656,0.0,0.0,9.2618,13875.596045053308,6674.398943874082,0.0,26.2460078444238,0.03758599355791015,0.037585993557910154
16,17,USA_maxEmissions,548.8303434671011,1470013.177504125,673429.9740938288,1459457.2105036317,668594.1639851419,0.0,3.2353999999999985,5708.841879656835,2615.286242297838,0.0,0.0,3.2354,4847.125120836714,2220.523866389256,0.0,25.66398698456966,0.03810936247544262,0.03810936247544263
17,18,USA_maxEmissions,545.9022242738477,1456749.3513940417,635574.9166924849,1451670.7156046592,633359.1247199954,0.0,1.556600000000003,2746.610394348102,1198.337017211627,0.0,0.0,1.5566,2332.0253950344404,1017.4549552779268,0.0,24.311490002377017,0.03825117915114298,0.03825117915114299
18,19,USA_maxEmissions,550.8210271164164,1464750.86388925,608634.2381809726,1464750.8638892507,608634.2381809729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.362425232576626,0.038384999999999975,0.03838499999999999
19,20,USA_maxEmissions,542.7298455035693,1443234.6822733334,571136.9717196944,1443234.6822733337,571136.9717196946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.923092659460465,0.03838499999999998,0.038384999999999996
