,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,MEX_2050_midpoint,143.49648276628722,12309.572899269999,12309.572899269999,11620.848402083695,11620.848402083695,1.0820000000002152,8.615000000000215,495.79572437446734,495.79572437446734,0.06993856690646502,0.0,7.217,192.928772812111,192.928772812111,0.0,32.692206506556936,2.6615176124758624,2.661517612475922
1,2,MEX_2050_midpoint,144.82262490191226,12489.02047526,11894.305214533333,11728.244042873126,11169.756231307738,1.25198220000027,9.866982200000486,567.8476595750544,540.8072948333852,0.13768892827433113,0.0,7.217,192.928772812111,183.74168839248665,0.0,31.4231770957736,2.6534434298426968,2.6534434298427585
2,3,MEX_2050_midpoint,150.07231813635954,12997.530337749999,11789.143163492061,12153.382611142535,11023.476291285746,1.448668603620334,11.31565080362082,651.2189537956551,590.6747880232699,0.20286065280874888,0.0,7.217,192.928772812111,174.99208418332063,0.0,31.01165688300599,2.6477341994180987,2.647734199418161
3,4,MEX_2050_midpoint,149.2141829428648,13024.50446493,11251.056659047617,12083.887813779882,10438.516629979382,1.6762544412491114,12.99190524486993,747.6878783383131,645.8809012748628,0.26496911286947067,0.0,7.217,192.928772812111,166.65912779363867,0.0,29.366026427831645,2.633618906973723,2.6336189069737856
4,5,MEX_2050_midpoint,152.34358723621332,13362.25115426,10993.157093400383,12337.317947960002,10149.942008080996,1.9395940139693781,14.607499258839308,840.6657778683168,691.6178159251067,0.32342210734223265,0.0,6.893,184.26742843201896,151.59726939455797,0.0,28.55419747995875,2.62687227535724,2.6268722753573064
5,6,MEX_2050_midpoint,156.63073570793293,13830.67723917,10836.697516869439,12684.506265796472,9938.642567984656,2.244304233564005,16.757803492403312,964.4164041138563,755.6454879946258,0.377504650981406,0.0,6.799,181.75456926001704,142.40946089042714,0.0,27.959761971350748,2.6149356460507414,2.614935646050806
6,7,MEX_2050_midpoint,158.30970499339816,14109.18631243,10528.492060350027,12820.475086509136,9566.835901749415,2.596884428656931,19.272687921060246,1109.1487253006237,827.6638559792146,0.4342803951621568,0.0,6.717,179.562500620611,133.99230262167387,0.0,26.913781515147765,2.597528853471918,2.597528853471987
7,8,MEX_2050_midpoint,160.31590243478684,14342.266125909999,10192.7807674419,12982.943990844558,9226.735904418278,3.004854972398966,21.06354289345921,1212.2129433261769,861.4971069639968,0.4939729710945654,0.0,5.503,147.10919173964902,104.54775605990083,0.0,25.956999448905904,2.5950692969371305,2.5950692969372002
8,9,MEX_2050_midpoint,161.42709205709852,14606.476940659999,9886.238534003041,13072.93202328912,8848.2749704874,3.476917688562869,24.233460582022083,1394.642616757219,943.9490189839747,0.5568123300741037,0.0,5.196,138.902300614068,94.01454453194268,0.0,24.892298957286535,2.5741955547430346,2.5741955547431066
9,10,MEX_2050_midpoint,167.66937058025158,15305.85706717,9866.291935852965,13578.453629134265,8752.792277789853,4.023141457436127,27.80960203945821,1600.4505847612888,1031.6647169031141,0.6230342432924718,0.0,4.749,126.95285327486698,81.83494116026903,0.0,24.62368346558884,2.5588861421317732,2.5588861421318434
10,11,MEX_2050_midpoint,165.6961210072977,15354.79662125,9426.513151208243,13418.652958729537,8237.888896027984,4.6551769803993635,31.762779019857568,1827.9570554029049,1122.2070632151829,0.6928796082760308,0.0,4.047,108.186607118001,66.41719196534784,0.0,23.175137963139527,2.53200915211746,2.532009152117533
11,12,MEX_2050_midpoint,168.85765644408897,15855.083165650001,9270.138753698582,13674.685185586317,7995.305212789443,5.386505284020162,36.369284303877734,2093.0627575648937,1223.77044510634,0.7665935291786261,0.0,3.267,87.335222499261,51.06309580307374,0.0,22.492692448564732,2.509054782859935,2.5090547828600096
12,13,MEX_2050_midpoint,167.14746948315351,16064.408871919999,8945.26396078861,13536.188248036835,7537.45611600225,6.2327252641397495,42.47300956801748,2444.3338996097955,1361.0965778226039,0.844424131869598,0.0,3.138,83.886724273854,46.711266964025654,0.0,21.204654200141885,2.464888507333324,2.4648885073333986
13,14,MEX_2050_midpoint,169.9772130827856,16708.617566120003,8860.936635080454,13765.350808360019,7300.0594327957815,7.211886403136127,49.684895971153615,2859.380033486657,1516.3902813668312,0.9266210730688595,0.0,3.138,83.886724273854,44.486920918119665,0.0,20.536800948569798,2.4222520604271427,2.422252060427219
14,15,MEX_2050_midpoint,166.91045066064103,16741.51850645,8455.604482089293,13516.99363258871,6827.000304665038,8.344873757068832,55.66876972822244,3203.7536868762368,1618.1133165324263,1.0134336917351852,0.0,0.777,20.771186985591,10.490860892099603,0.0,19.20597326959511,2.3912432285779808,2.3912432285780576
15,16,MEX_2050_midpoint,170.24345495038045,17528.86961469,8431.685994873164,13786.912008481164,6631.740405955156,9.655853424304366,64.8706231525268,3733.322994373688,1795.792192989922,1.1051087476608386,0.0,0.323,8.634611835709,4.153395928354686,0.0,18.656660800298276,2.3437506520018077,2.3437506520018823
16,17,MEX_2050_midpoint,165.16412155545095,17724.611093940002,8119.848564950508,13375.569777450653,6127.50262825009,11.172787997262597,75.56941114978942,4349.041316489944,1992.3459367006901,1.2018876829575658,4.607351949912773e-16,4.607351949912773e-16,1.231662404891448e-14,5.642387388844093e-15,2.0524823399134982e-17,17.238120175141706,2.2709792812756784,2.2709792812757543
17,18,MEX_2050_midpoint,160.2552221794233,18039.306929929997,7870.489860324037,12978.029890965689,5662.271453143023,12.928032991632561,88.33244414142197,5083.557530918444,2217.9393120189443,1.3040033335404027,5.199302253446349e-15,5.660037448437626e-15,1.5130720229980092e-13,6.6014831175069e-14,2.350761509049974e-16,15.92931438716145,2.186910760926538,2.189611831860277
18,19,MEX_2050_midpoint,156.0589451912943,18322.86624417,7613.529380826817,12638.200664547488,5251.433416479432,14.95902697461804,103.29147111604001,5944.453829794562,2470.043348185754,1.4116760082647908,3.7186914287416237e-14,4.2846951735853865e-14,1.1454080389549723e-12,4.759406984370496e-13,1.6575306845791151e-15,14.773529415993055,2.096128230071759,2.125847897168049
