,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,USA_2040_lowIR_MEX_FF_cost,475.7524732893481,1441501.1822344584,1441501.1822344584,1265127.5313437486,1265127.5313437486,9.129332225584882,57.53573222558488,101521.41859001682,101521.41859001682,0.7053775583698408,1.5566000000341207,49.96300000003412,74852.23230899738,74852.23230899738,0.15806034819953982,31.4396842814235,0.02240936225784706,0.022409362257976156
1,2,USA_2040_lowIR_MEX_FF_cost,471.9033794407767,1452222.6914922919,1383069.2299926588,1254891.9679532207,1195135.2075744958,10.49439870320012,68.030130928785,120038.71562242247,114322.58630706901,1.3839926014960922,1.628522027472359,51.59152202750648,77292.00792536544,73611.43611939566,0.3068170579203736,29.7003050434338,0.022696705285554262,0.022696705285690497
2,3,USA_2040_lowIR_MEX_FF_cost,455.2813491101114,1431859.7659386252,1298739.0167243765,1210690.4358986195,1098131.9146472737,12.063577205908757,80.09370813469376,141324.81773392815,128185.7757223838,2.0320763350241497,1.7037671809742214,53.295289208480696,79844.51231522673,72421.32636301743,0.4467239405347153,27.28967621089938,0.02292106120084757,0.02292106120099403
3,4,USA_2040_lowIR_MEX_FF_cost,447.160999848898,1430880.0834424584,1236048.0150674514,1189096.691270328,1027186.430208684,13.86738765304927,91.96109578774303,162264.74467830913,140170.38736923365,2.645022043842265,1.7824890041372405,53.07777821261794,79518.64750342463,68691.19749782929,0.5782131427513112,25.526609977115996,0.02325948896244758,0.02325948896260368
4,5,USA_2040_lowIR_MEX_FF_cost,451.02702488586965,1455002.1798421668,1197033.8941837335,1199377.278310308,986730.655075042,15.940913465182405,102.66700925292544,181155.25810787437,149036.87916691037,3.217277438819991,1.8648481349742356,49.707626347592175,74469.64343406656,61266.35995007557,0.7016961783959245,24.52124350926987,0.023758907132435305,0.023758907132599937
5,6,USA_2040_lowIR_MEX_FF_cost,444.3923097043475,1462507.7210146668,1145913.0680771442,1181734.1522940972,925919.6301318479,18.32448392315278,117.89349317607822,208022.28818156422,162990.905998898,3.742223290262563,1.9510126337076914,48.56063898129987,72751.28054958928,57002.53195469105,0.8175649111831937,23.01002872840655,0.02405925693466021,0.024059256934834326
6,7,USA_2040_lowIR_MEX_FF_cost,429.7754540465582,1449077.4755909585,1081323.9232053098,1142864.808354607,852823.3162683763,21.06445855711387,134.4257517331921,237193.3489518451,176997.32896767106,4.288816132829647,2.0411583257097337,46.0695973070096,69019.31829561651,51503.27797755311,0.9246518523697058,21.193512232585405,0.024420971043815912,0.02442097104400315
7,8,USA_2040_lowIR_MEX_FF_cost,427.0397724890861,1458769.6969363752,1036720.3885722571,1135590.046267889,807042.6445641894,24.214128821589775,149.76428055478186,264258.0815070207,187803.2848630435,4.858774873680986,2.135469160287688,39.329466467297294,58921.56917312909,41874.45915331334,1.023396830410082,20.055816760064673,0.025019271107100963,0.025019271107301
8,9,USA_2040_lowIR_MEX_FF_cost,399.40488516822916,1436060.3356950835,971982.1614465624,1062102.9731824382,718873.0987775731,27.834754593800007,177.34183514858188,312918.4940073633,211795.55385092128,5.453838764949402,2.23413758604676,41.30640405334405,61883.32470124109,41885.070011002106,1.1142186156961518,17.86471537772147,0.025122285987510113,0.025137058813923807
9,10,USA_2040_lowIR_MEX_FF_cost,385.5065470046947,1448915.2188255417,933983.6688986048,1025144.3208625822,660817.1696380588,31.996755654750846,207.74559080333273,366565.71956855967,236291.5312136862,6.075761104231129,2.337364943595728,42.05076899693978,62998.49748271264,40609.393185681016,1.1975159238620234,16.421967482675388,0.02526904904729589,0.025370084402772296
10,11,USA_2040_lowIR_MEX_FF_cost,368.47030264541337,1460492.4587421669,896615.6771181466,979841.3051565167,601537.563602261,36.781081326934704,243.40147213026742,429480.28610601375,263663.63977495895,6.726301306316451,2.445361876399332,43.37093087333911,64976.30232745089,39889.81316489337,1.273668371310384,14.948809993079786,0.025355217598316344,0.025594890047503233
11,12,USA_2040_lowIR_MEX_FF_cost,350.8903602480731,1468934.4847764168,858855.5702736274,933092.4801371975,545559.8479385172,42.280784907570286,285.30585703783777,503420.2958425526,294339.4206849076,7.407215105979268,2.5583487606123683,45.55287963395148,68245.19601909418,39901.55269200854,1.343037385235114,13.557707781120081,0.025355693847819712,0.025974053198755235
12,13,USA_2040_lowIR_MEX_FF_cost,333.95343901475826,1463103.141095125,814710.5756148867,888053.5858560626,494501.4659514134,48.602833519499924,331.9418905573376,585709.2682284093,326144.836722975,8.120242620174892,2.67655615477416,46.26263578872564,69308.51953008951,38593.57707284399,1.4059670703070792,12.288855930358574,0.025388795533161253,0.026776460590776124
13,14,USA_2040_lowIR_MEX_FF_cost,317.0912303449928,1442796.969841625,765146.0377533488,843213.3682532227,447174.0523342171,55.87018858065856,385.8942791379962,680907.9006808982,361099.997554146,8.867093962745875,2.800225270281479,47.14506105900712,70630.52784276879,37456.87692236722,1.4627850340867967,11.112722374557634,0.025353928408708926,0.028024194484952043
