,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
10,11,MEX-CHL,408150.69416048145,250569.12058698048,165.69612100694235,48711.95082921494,29904.91221988082,17.60951636061367,467041.73056302086,286723.10834925075,106735.79417421001,65526.51867074607,4.65517698090787,31.762779022544734,55600.36043987554,34133.7981756829,0.6928796083424077,0.0,4.047,3290.675966505864,2020.189588945997,0.0,23.175137963089824,0.4713221106236267,19.427868752495034,35491.14979809885,21788.48724445332,0.4352839737488773,0.4572447209073282,7.131450604698365,28594.114063005116,17554.305596535043,0.20448137968415042,1.8899904522964661,0.07415712856934004,0.07494052896658752
11,12,MEX-CHL,415938.3410598321,243190.5335546547,168.8576564433781,50767.94863126761,29682.968114106312,18.352765734049143,482258.77962185425,281966.72042499855,112079.27607091668,65530.4314544661,5.386505284628861,36.369284307173594,63663.99221503489,37223.01770869108,0.7665935292539008,0.0,3.267,2656.4463510191886,1553.1691640101596,0.0,22.49269244847003,0.5420204271284383,19.840889179623474,36245.662299476935,21192.088065725256,0.42450901557367776,0.5008201428171055,7.5032707475154705,30084.956272250824,17590.050845456164,0.22155933534668043,1.8759635848115195,0.07357013802332159,0.07419145099180123
12,13,MEX-CHL,411725.725874976,229264.29019350317,167.14746948201233,49088.29783129502,27334.2010271094,17.74556693090668,488625.7698542333,272085.11214065354,111173.78134071667,61905.721370801184,6.232725264852096,42.47300957202569,74348.48945348093,41400.02091267781,0.8444241319543557,0.0,3.138,2551.5545299963924,1420.8010368224468,0.0,21.20465419999711,0.6233234911020537,20.201212670725525,36903.907172416715,20549.476390552834,0.4148930853866606,0.5485483024348736,7.788819049950344,31229.884728312896,17389.96838209654,0.2384052897911178,1.7275215049133175,0.07241518898462225,0.07314541526543032
13,14,MEX-CHL,418696.0870835557,222043.47441205112,169.97721308113705,49934.7861275797,26481.48322336198,18.051574989478446,508220.45096948347,269520.15598369716,112974.79703528751,59912.94695263169,7.2118864039693955,49.68489597599508,86972.80936036074,46123.53772940222,0.9266210731637241,0.0,3.138,2551.5545299963924,1353.1438445928063,0.0,20.53680094837062,0.71682201468431,20.528034685409835,37500.950997874286,19887.554983675698,0.4064137512839532,0.6008249556642034,7.999644005614547,32075.204027813987,17010.165522253705,0.25503053172206847,1.6736297397164774,0.07148856058061197,0.0722407548972287
14,15,MEX-CHL,411141.8896523513,207654.59259742245,166.91045065838566,48735.611953752574,24614.795767465737,17.618069928117418,509221.18790452083,257191.30299688264,113159.62907680168,57153.30221955238,8.344873758039823,55.66876973403491,97447.50798599352,49217.61338300019,1.0134336918407678,0.0,0.777,631.7902708117263,319.0970188013629,0.0,19.205973269335587,0.8243453167936118,21.045380002203448,38446.04592154206,19417.865714364954,0.39905003067716494,0.6580835739462726,8.35072757956082,33482.901327498475,16911.140433830584,0.27144475125485623,1.5556550925038342,0.07055353681140392,0.07140430108593024
15,16,MEX-CHL,419351.9069173317,201715.43734428944,170.24345494741524,50537.93281677902,24309.609787043446,18.269614327064044,533169.7841134876,256463.78234405874,117662.3769139529,56597.615097635564,9.655853425435971,64.87062315947087,113555.24109102185,54622.0125426238,1.105108747777793,0.0,0.323,262.6361100028154,126.33245948745505,0.0,18.656660799973324,0.9479971142047039,21.69937711640815,39640.778593636256,19067.892285177553,0.3927820968362644,0.7207989385506041,8.777526518111424,35194.185357544935,16929.00491036197,0.28765602395713585,1.5363673385411438,0.06938332207115448,0.07020531814746987
16,17,MEX-CHL,406840.24738807406,186378.2049383083,165.16412155164164,53147.485855955914,24347.475635488372,19.21297557938565,539123.5874406751,246978.72718391134,121753.03351477502,55776.46749052352,11.172787998577997,75.56941115804888,132283.34005769386,60600.52224793607,1.2018876830865406,0.0,0.0,0.0,0.0,0.0,17.238120174744125,1.0901966811871084,21.94257379759526,40085.05428606411,18363.425228096723,0.38759095294807133,0.7894910774021111,8.720017595513536,34963.598793386285,16017.22745753487,0.3036707898434918,1.538760460162866,0.06761389117846317,0.06827308143469654
17,18,MEX-CHL,394748.4091733114,172227.42336197104,160.25522217527086,52240.420921503974,22792.322607449103,18.885068884386417,548695.5857853708,239394.06658485616,121064.52021838333,52820.04915847829,12.928032993159595,88.33244415120848,154624.8749159005,67462.3207480505,1.3040033336820578,0.0,0.0,0.0,0.0,0.0,15.929314386748704,1.2537261831089705,22.51229998070423,41125.839436829694,17943.067521504752,0.38345806898163276,0.8647295770857288,8.900747172599264,35688.24829714128,15570.664518676553,0.31949382696000506,1.4404747887907807,0.06546290348204567,0.0663100903112521
18,19,MEX-CHL,384411.9368713983,159731.09974768097,156.0589451878079,51997.40798600788,21605.997017757683,18.797218979165827,557320.5149268375,231578.18533348237,122576.23604638335,50932.95787318439,14.959026976387488,103.29147112759595,180810.4706764798,75130.48518238873,1.4116760084197812,7.349189131577615e-12,7.349189131577615e-12,5.975735124435028e-09,2.4830413722198627e-09,2.8332963830986804e-13,14.773529415663013,1.441785110338354,23.245085091042583,42464.50331459008,17644.878225900873,0.38036497490687937,0.9471383057892847,9.138885478388548,36643.08262972762,15225.957690667714,0.33512821961519,1.365499011522287,0.06313091004281389,0.06465655627879101
19,20,MEX-CHL,379529.39611606504,150192.66972915016,154.0767898824467,50443.39332210476,19962.163644703796,18.235438016120813,578237.6129490834,228828.25866820314,124517.65061733333,49275.86259721409,17.30909011438562,120.60056124198158,211109.8235310596,83543.325831033,1.525108839357016,3.711624640103755e-11,4.4465435532615164e-11,3.615550779525392e-08,1.4307962167762183e-08,1.5998573770396524e-12,13.891320023249097,1.658052876625677,24.71913796766826,45157.32732535152,17870.287830757472,0.3782928043708317,1.0374005863460811,9.99228606473463,40064.859636966314,15855.02544145336,0.35057532094886656,1.2616087423452784,0.06056187958573502,0.06259132605107953
20,21,MEX-CHL,374549.04751656,141163.59682909114,152.05492772220302,50029.58869309599,18855.625810889855,18.085846401320318,592841.7972196584,223435.8383796172,127432.48426498333,48027.96309585133,20.028348171368716,139.54690941327553,244275.17680810177,92064.74506591621,1.6181231909993743,9.130613310780805e-11,1.3577156864042323e-10,1.103978843241517e-07,4.160780153320285e-08,4.562960723316343e-12,13.056221070722655,1.906760807557975,24.470898775228527,44703.839890528994,16848.40709877888,0.3285595609943417,1.1362648623005869,10.944550926936468,43883.04076130194,16539.056539421887,0.35841603440550596,1.1916755512482409,0.05798477042145707,0.060976805446639006
21,22,MEX-CHL,364771.7315224311,130932.02786683617,148.08565030269807,47554.32542394418,17069.262016575904,17.19103130373206,592294.7146458251,212599.6654393108,127470.38989519166,45754.523170684304,23.17480166807649,161.46972888125816,282650.807083179,101455.34906211004,1.7180542659723295,1.0569864390503982e-10,2.4147021254546305e-10,1.9634302571050604e-07,7.047582992928843e-08,7.611869596582125e-12,12.109903257403657,2.192774926435272,24.18542370171731,44182.329336454,15858.909767372135,0.28163218911601295,1.2445509036847762,11.98756663050573,48065.094546785105,17252.59869331401,0.36615924097267916,1.078777359447595,0.05504699116194247,0.060206209144921585
22,23,MEX-CHL,366103.773388555,125152.52773720326,148.62641667500475,47723.591987198444,16314.303768614316,17.2522216741482,610227.1120079583,208606.05957348197,133687.71965480832,45701.12972986064,23.658311034414428,183.67937131193662,321528.5174847149,109914.48225282236,1.7997374750337962,1.2354157453619795e-10,3.6501178708166097e-10,2.9679651970372554e-07,1.0145985199967653e-07,1.0790958375324582e-11,11.575357290413915,2.230320215984378,24.56311309671648,44872.298527920124,15339.589467129896,0.2528246302430322,1.363156604812745,13.1299817306246,52645.69805802264,17996.925094400245,0.3737877198759117,1.0310639981764247,0.05279884017956159,0.05911264701141613
23,24,MEX-CHL,366418.698273662,119295.4140653134,148.75426610076187,44188.881267925215,14386.631776097394,15.974413144998774,620596.6214081334,202048.45240491748,132668.32425344168,43192.99956506396,27.375031697706714,209.3781485682524,366513.9161899432,119326.41428665232,1.888584925473277,1.4357639823657424e-10,5.085881853182352e-10,4.1354062719929503e-07,1.346369619972949e-07,1.4092729898456509e-11,11.033632846900822,1.4328616401071428,24.507284805474193,44770.310488331495,14575.928446613472,0.22829965357319115,1.493065429258028,14.381268989784079,57662.833083878235,18773.36386306015,0.38128267041299263,0.9092351282493554,0.05043004808384533,0.05888496870582618
24,25,MEX-CHL,368856.1325271531,114370.45020763458,149.74378640978324,41362.699830865036,12825.245900204844,14.952740076957204,638102.0321649875,197854.96366051,134118.43330885,41585.82234645809,31.675649177329305,239.11420373143756,418566.52103159146,129784.04649054444,1.9848094569349672,1.6305309985562346e-10,6.716412851738587e-10,5.46121530821529e-07,1.6933476182219334e-07,1.7435754297468503e-11,10.578122939704114,1.6477908841929056,24.443082268667993,44653.02423937462,13845.469913703408,0.2057813882667454,1.6353545646726335,15.751803924740424,63158.10107769372,19583.30041858088,0.3886236208053176,0.8105555408929461,0.048097394961517756,0.058335479011562545
25,26,MEX-CHL,364623.8871485746,107674.444502186,148.02563021793242,37366.58888860523,11034.457267695914,13.50813398299744,637968.5620221667,188393.88462118132,133877.9137434833,39534.518997564504,36.65189366302453,273.52179316068253,478796.5900937287,141389.96013411524,2.088611783653204,1.8154077584028456e-10,8.531820610141433e-10,6.937350390988833e-07,2.0486187986975544e-07,2.074231457866026e-11,9.958809372007172,1.731212935878805,24.205502770437068,44219.010109050214,13057.996246933879,0.18451760861400554,1.7912038546917572,17.25295083899654,69177.06811131352,20428.17995119574,0.3957883313525081,0.6973776993183809,0.04538754727112977,0.05846180021185433
26,27,MEX-CHL,370999.90319806227,104340.28544189442,150.61408870151072,36438.01281166311,10247.853503278737,13.172450945454656,665572.8589337501,187186.20000946656,138849.59830930832,39050.16307605678,42.40990615743523,313.33481488920415,548488.8030054265,154257.39406922873,2.1971904299035874,2.0761530143165748e-10,1.0607973624458007e-09,8.625501324272812e-07,2.425842331752835e-07,2.41300510680167e-11,9.650433000520799,1.990894870665609,23.93228634294563,43719.8938509092,12295.815078576594,0.16324136463110295,1.9619055820493139,18.897157054178813,75769.64270322748,21309.5100007735,0.40284790652988106,0.6476643414072163,0.04318512146180635,0.057733323082457655
27,28,MEX-CHL,367920.56396743085,98546.90458429571,149.3639755127301,32227.91959667713,8632.194088844783,11.650489617957568,663751.8832984334,177784.82617472723,138547.0738168792,37109.60082425291,49.07250241471431,359.4024623312117,629129.6625654388,168511.32255133946,2.310237394767321,2.305047656519659e-10,1.2913021280977667e-09,1.049976989975092e-06,2.812345717537577e-07,2.7469806637876847e-11,9.114603205001517,5.885278552057723e-09,23.468440443500892,42872.5325417428,11483.33577258879,0.151133722167885,2.148875184024108,20.698056121665996,82990.48965374297,22228.86314676166,0.40977993893796005,0.54555466641499,0.04050162510414548,0.05831379204346056
28,29,MEX-CHL,371405.3101933814,94743.13143148473,150.77867096858682,29007.402738627577,7399.603868670744,10.486263112222078,680389.9604869292,173563.1496962495,141703.67852729585,36147.70675208214,56.78179254401315,412.7073371862969,722439.2011622208,184289.64343921453,2.4273417919691274,2.56919575315245e-10,1.5482217034130117e-09,1.2588821226202046e-06,3.21132819393593e-07,3.078047652776616e-11,8.762792226098034,2.6560720257571512e-09,23.11205292896204,42221.4779754489,10770.430382313845,0.1408444093453369,2.353662989072374,22.67058087028814,90899.48331865636,23187.87981418308,0.41656028346832297,0.4676549644999906,0.03812593217352979,0.05824778879972368
29,30,MEX-CHL,372026.3666106305,90382.43711603033,151.03080000018403,24107.135472315174,5856.739874984684,8.714801794648352,687950.9843993626,167135.1607491409,142897.5025869375,34716.42254625242,65.70221215257685,474.38640788100446,830407.6682723619,201744.488010575,2.5479716056196544,2.7530248487307175e-10,1.8235241882860834e-09,1.4827346727786331e-06,3.602249339021533e-07,3.387909567915812e-11,8.35947160886162,1.0893084667877062e-09,22.702207616249602,41472.76582524674,10075.655882614816,0.13083716838082202,2.5779670719083594,24.83108722741828,99562.20407969288,24188.27120063884,0.4231629489456119,0.370145960099032,0.035610760089139916,0.05861529099143133
