,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Fossil_Gen_GWh_loc2,Discounted_Fossil_Gen_GWh_loc2,Annual_Emissions_loc2,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,Total_Annual_Demand_loc2,Discounted_Annual_Demand_loc2,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,RE_PV_MY_new_annual_installed_GWp_loc2,RE_PV_MY_total_capacity_GWp_loc2,RE_PV_MY_annual_generation_GWh_loc2,RE_PV_MY_discounted_annual_gen_GWh_loc2,RE_PV_MY_annual_CAPEX_BUSD_loc2,RE_WIND_MY_new_annual_installed_GWp_loc2,RE_WIND_MY_total_capacity_GWp_loc2,RE_WIND_MY_annual_generation_GWh_loc2,RE_WIND_MY_discounted_annual_gen_GWh_loc2,RE_WIND_MY_annual_CAPEX_BUSD_loc2,PP_CO2_MY_annual_OPEX_BUSD_loc2,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc2,EL_Transport_MY_annual_CAPEX_BUSD_target_loc2,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
0,1,MEX-CHL-WECC_low_MEX_FF_Costs,353009.29491128394,353009.29491128394,143.31047743654415,75502.62310293388,75502.62310293388,27.294424759579904,1261958.028740022,1261958.028740022,474.56057866571405,374452.1939849834,374452.1939849834,93298.49082726167,93298.49082726167,1441501.1822344584,1441501.1822344584,1.0820000000001226,8.615000000000123,15080.453283056555,15080.453283056555,0.0,0.9090000000002297,8.126000000000229,6362.445790725693,6362.445790725693,0.0,8.772633987840319,2.155000000000086,6.852000000000086,12734.535475500345,12734.535475500345,0.0,0.18400000000015487,4.881000000000155,5061.332248910404,5061.332248910404,0.0,1.8763156867310098,10.925600000000133,59.33200000000013,104690.92118557217,104690.92118557217,0.0,1.5566000000003892,49.963000000000385,74852.23230894683,74852.23230894683,0.0,31.360918972218286,0.0,0.0,0.0,0.0,0.02200331416292731,0.022003314162930172,0.0,0.0,0.0,0.0,0.0,0.0
1,2,MEX-CHL-WECC_low_MEX_FF_Costs,355323.6438885549,338403.47037005227,144.2500290621488,71391.07021831143,67991.49544601089,25.808086057130247,1248079.041809862,1188646.7064855827,469.3413717516402,379910.9161654542,361819.9201575754,94404.13441219501,89908.69944018572,1452222.6914922919,1383069.2299926588,1.3314511312242479,9.946451131224372,17411.142381501108,16582.04036333439,0.0,1.0392225337173593,9.16522253371759,7176.12989548537,6834.409424271781,0.0,8.409664642166167,2.6850711986702023,9.537071198670287,17724.776928172483,16880.73993159284,0.0,0.218868745016281,5.099868745016436,5288.287265798217,5036.464062664968,0.0,1.689656653328817,12.55925402192745,71.89125402192758,126851.64175725664,120811.08738786346,0.0,1.6285220274361025,51.59152202743649,77292.00792526056,73611.43611929577,0.0,29.5390593028732,0.0,0.0,0.0,0.0,0.02160367727006615,0.02160367727006908,0.0,0.0,0.0,0.0,0.0,0.0
2,3,MEX-CHL-WECC_low_MEX_FF_Costs,366994.03408149927,332874.40733015805,148.98783402799805,65704.49732269028,59595.9159389481,23.752372895644523,1199689.3020830664,1088153.5619801055,451.1443617376396,395379.57904738747,358620.9333763151,95107.90331860584,86265.67194431368,1431859.7659386252,1298739.0167243765,1.6384123057653588,11.584863436989728,20279.16330262462,18393.798913945233,0.0,1.1881006321074175,10.353323165825007,8106.3816633551905,7352.727132294957,0.0,8.272261896561755,3.345525448690452,12.882596647360739,23942.481614473883,21716.536611767693,0.0,0.2603452583965262,5.360214003412962,5558.251177327249,5041.497666509976,0.0,1.4810181069988002,14.437180712024864,86.32843473395243,152325.9515405853,138164.12838148326,0.0,1.7037671809353239,53.29528920837181,79844.51231506362,72421.3263628695,0.0,27.041704168767623,0.0,0.0,0.0,0.0,0.021101503042222785,0.02110257139326349,0.0,0.0,0.0,0.0,0.0,0.0
3,4,MEX-CHL-WECC_low_MEX_FF_Costs,363221.82461861,313764.668712761,147.45643769676786,59422.684417376106,51331.54900539994,21.48147868493473,1173281.1066190114,1013524.3335441195,441.21353342518654,396200.1210200833,342252.56107986893,95174.48972858835,82215.30264860239,1430880.0834424584,1236048.0150674514,2.016142253163322,13.601005690153052,23808.395927212598,20566.587562649904,0.0,1.3583068748179723,11.71163004064298,9169.900474356808,7921.304804541028,0.0,7.797365782180824,4.168433423061009,17.05103007042175,31689.571997315557,27374.64377265138,0.0,0.30968173900072954,5.669895742413692,5879.374343175026,5078.824613475889,0.0,1.2756403243331946,16.595905023320384,100.92433975727283,178080.32932034205,153832.48402577866,0.0,1.7824890040955803,53.07777821246739,79518.64750319906,68691.19749763442,0.0,25.187093212904948,0.0,0.0,0.0,0.0,0.020612716608938486,0.020632202170967336,0.0,0.0,0.0,0.0,0.0,0.0
4,5,MEX-CHL-WECC_low_MEX_FF_Costs,368758.0211486032,303378.13659831294,149.70395632965614,56708.389704842266,46654.132551636205,20.500253003469567,1178027.360439582,969166.0248061924,442.9983669206655,406474.23776424583,334407.3613477888,97150.27764382835,79925.77384429601,1455002.1798421668,1197033.8941837335,2.4809564544204368,15.75796214457349,27584.122107650703,22693.525522925695,0.0,1.5528967128863012,12.94052675352928,10132.094508092943,8335.6992266333,0.0,7.539250072604673,5.193754305259726,22.101784375681476,41076.467776411475,33793.71169536271,0.0,0.3683676824428329,5.895263424856525,6113.068405664285,5029.236505912071,0.0,1.1594018480407096,19.07741331475246,114.7667530720253,202505.17596891045,166601.50942778814,0.0,1.864848134929688,49.70762634739708,74469.64343377427,61266.3599498351,0.0,24.0847448824587,0.0,0.0,0.0,0.0,0.0202752334904153,0.0203450835256342,0.0,0.0,0.0,0.0,0.0,0.0
5,6,MEX-CHL-WECC_low_MEX_FF_Costs,376511.31379982614,295006.4663335807,152.85154504068785,56594.295597559714,44343.11147353874,20.45900764140465,1154022.3781643026,904206.7299818901,433.97126933106443,420723.56842009997,329647.9247071313,101925.42668695917,79861.23883769507,1462507.7210146668,1145913.0680771442,3.0529318648388895,18.71689400941238,32763.696542409805,25671.213551210254,0.0,1.775363318555109,14.62189007208439,11448.558077970038,8970.24482242337,0.0,7.331205694855816,6.471276147573734,28.552060523255207,53064.39399183038,41577.34120039078,0.0,0.4381748497865961,6.312438274643121,6545.656096846253,5128.69282858284,0.0,1.1019706632289124,21.929969969729203,133.5987230417545,235734.06230124342,184703.8061409301,0.0,1.9510126336601192,48.5606389810572,72751.28054922572,57002.53195440618,0.0,22.470441446779965,0.0,0.0,0.0,0.0,0.01972642526024821,0.01986831432429693,0.0,0.0,0.0,0.0,0.0,0.0
6,7,MEX-CHL-WECC_low_MEX_FF_Costs,377025.8003404155,281342.45714326506,153.06041011259782,54072.572509373786,40349.78614224515,19.547397179856137,1107839.9192647075,826687.2047640029,416.6043094794123,429195.7010480417,320272.4402922998,101004.15841602876,75370.85813436566,1449077.4755909585,1081323.9232053098,3.756774108123507,22.391668117535886,39196.344164387934,29248.9155073345,0.0,2.0297002928241517,16.569590364908542,12973.556543349543,9681.067641783291,0.0,6.99164140246728,8.063033504635998,36.61509402789121,68049.6517567069,50779.697876615406,0.0,0.5212107579912185,6.833649032634339,7086.123381808331,5287.774369972183,0.0,1.0027325354209333,25.209056119852928,154.27557916160742,272218.23803118564,203133.44046416503,0.0,2.0411583256589974,46.069597306716204,69019.31829517696,51503.27797722511,0.0,20.544003725590223,0.0,0.0,0.0,0.0,0.019050813187891442,0.01932228234012191,0.0,0.0,0.0,0.0,0.0,0.0
7,8,MEX-CHL-WECC_low_MEX_FF_Costs,377282.44233732816,268127.5879550332,153.16459855080038,53027.54622649281,37685.6870857804,19.16961704351579,1092158.5462389993,776176.6883541117,410.70731347172193,436285.8940402417,310060.23949352815,102635.89407014583,72941.41371686547,1458769.6969363752,1036720.3885722571,4.622884598904048,25.80055271643993,45163.55541698256,32096.895637146616,0.0,2.32047335643009,17.67606372133863,13839.89628604811,9835.755901431598,0.0,6.663238688270527,10.046319738844337,46.64341376673555,86687.42079844243,61607.13151858661,0.0,0.6199823070130079,7.435631339647347,7710.346381963693,5479.599222497925,0.0,0.9365270097687266,28.978448731625946,174.37842789323338,307689.58152488427,218669.24106528517,0.0,2.13546916023346,39.32946646694966,58921.56917260828,41874.45915294321,0.0,19.288766882288026,0.0,0.0,0.0,0.0,0.018523975170186606,0.018939293600432613,0.0,0.0,0.0,0.0,0.0,0.0
8,9,MEX-CHL-WECC_low_MEX_FF_Costs,374062.2927734395,253180.08359976273,151.85732087264765,51693.43810218539,34988.15366615258,18.687332954254302,1014341.8970103306,686546.5224514402,381.44428471263194,444323.0794083416,300735.3496013636,102670.88225200833,69491.69444237177,1436060.3356950835,971982.1614465624,5.688673686440756,31.18222640288069,54584.110102185514,36944.674258466854,0.0,2.652902311212529,20.02196603255116,15676.67653283957,10610.591743217225,0.0,6.291778257537703,12.517440270719737,59.06185403745528,109767.26145487274,74294.80321475216,0.0,0.7374714645004278,8.074102804147774,8372.406659219369,5666.774381870768,0.0,0.8694906067575565,33.311461043959625,207.43268893719298,366013.60629735945,247732.4157801238,0.0,2.2341375859885377,41.3064040529382,61883.32470063306,41885.07001059056,0.0,17.061367629440745,0.0,0.0,0.0,0.0,0.017403206053960858,0.01804684127828469,0.0,0.0,0.0,0.0,0.0,0.0
9,10,MEX-CHL-WECC_low_MEX_FF_Costs,381841.1600622107,246138.21635504803,155.0152920681355,52299.5361359435,33712.74730728406,18.906439211751955,970136.2761243248,625358.4935360706,364.8207167728286,465597.93798560835,300128.5821981441,106561.09726338251,68690.23341792828,1448915.2188255417,933983.6688986048,7.000176538794674,37.73540294167536,66055.36635858876,42579.87811877944,0.0,3.032954743192661,22.607920775743818,17701.41156493812,11410.487724399942,0.0,6.116780814639296,15.596389026441637,74.22724306389692,137952.34384789408,88925.3108574959,0.0,0.8772252930453113,8.520328097193087,8835.11808433096,5695.19589299684,0.0,0.8377954833333147,38.29236848252013,244.13205741971314,430769.3990123156,277677.7954371206,0.0,2.3373649435335606,42.05076899647176,62998.49748201147,40609.39318522904,0.0,15.540783922864891,0.0,0.0,0.0,0.0,0.01639475035224107,0.017266900000745333,0.0,0.0,0.0,0.0,0.0,0.0
