,scenario,asset_name,total_system_cost_BUSD,total_capex_BUSD,total_opex_BUSD,total_cost_BUSD,total_emissions_MtCO2e
0,MEX_2042_high-CHL_2035_high,RE_PV_MY,460.7388121206316,42.57804550122586,0.0,42.57804550122586,0.0
1,MEX_2042_high-CHL_2035_high,RE_WIND_MY,460.7388121206316,201.7416024263821,0.0,201.7416024263821,0.0
2,MEX_2042_high-CHL_2035_high,PP_CO2_MY,460.7388121206316,0.0,129.83805087344277,129.83805087344277,3453.619228606925
3,MEX_2042_high-CHL_2035_high,EL_Demand_MY,460.7388121206316,0.0,0.0,0.0,0.0
4,MEX_2042_high-CHL_2035_high,CO2_Budget_MY,460.7388121206316,0.0,0.0,0.0,0.0
5,MEX_2042_high-CHL_2035_high,RE_PV_MY,460.7388121206316,12.48556944048614,0.0,12.48556944048614,0.0
6,MEX_2042_high-CHL_2035_high,RE_WIND_MY,460.7388121206316,22.984765998218453,0.0,22.984765998218453,0.0
7,MEX_2042_high-CHL_2035_high,PP_CO2_MY,460.7388121206316,0.0,34.006214039109196,34.006214039109196,565.2222022328559
8,MEX_2042_high-CHL_2035_high,EL_Demand_MY,460.7388121206316,0.0,0.0,0.0,0.0
9,MEX_2042_high-CHL_2035_high,EL_Transport_MY,460.7388121206316,16.139673039302505,0.9648908024646048,17.10456384176711,0.0
