,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Discounted_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh
20,21,fast_slow_2055,44.51236746956811,82.54523386,18948.150118409998,7141.358499527525,57.292666857409515,109717.44508150895,41351.35113891673,2.224702691273716,13.089999996081135,13.089999996276909,0.14400334351666752,22855.184974756467,8613.878846102732,48.25333224717303,906.5997959753765,18.397467112023218,720289.0003632806,271469.34886602726
21,22,fast_slow_2055,16.847324099980924,85.77960604,19502.529655,7000.284110846004,59.31380519692337,41526.556815333905,14905.640498692825,0.8019234588296716,9.696977204502515e-11,13.089999996271889,0.13714604144384987,22855.184974747703,8203.694139142315,116.00000000001933,1014.6533908087521,19.22409611682893,1148817.6029198386,412359.306933198
22,23,fast_slow_2055,22.12595299097195,88.72943633,19813.21606647,6773.145358134149,45.92237787323209,54537.71996788763,18643.712540380657,1.0030317346724764,3.431895566713417e-09,13.089999999691745,0.13061527759953181,22855.184980718783,7813.042039319606,116.00000000006246,1102.9398910750679,19.420875916909814,844027.8350331464,288530.80659960146
23,24,fast_slow_2055,54.40665874004149,92.06521073,20352.98426446,6626.347663841609,62.56012594080864,134105.64145930874,43660.94880462228,2.348959045688675,4.49243012981629e-10,13.09000000013696,0.12439550247994342,22855.18498149613,7440.992418652708,116.00000000003556,1163.6360562135212,18.942194629527002,677747.9920816603,220655.29878317355
24,25,fast_slow_2055,21.635018330728517,92.8472888,20328.5101797,6303.218670579156,67.27515484888342,53327.62714007504,16535.1859076554,0.8895930018318632,0.0,13.09000000013696,0.11847190712375565,22855.18498149613,7086.659446335912,26.043203631438605,1188.534770369509,18.38649277977961,1024697.451238211,317725.79737738974
25,26,fast_slow_2055,36.97568554589497,93.41038359,21187.57332786,6256.74912926663,57.651692404513014,91140.4622772865,26914.031124298013,1.447974874487226,8.602713804637158e-13,13.090000000137634,0.11283038773691552,22855.184981497303,6749.199472701214,116.0000000000146,1266.1806032363588,18.344696334053285,1005974.152027344,297066.95534998033
26,27,fast_slow_2055,10.984926552039589,91.96150327,21109.642403849997,5936.891344195723,50.22696322248042,27076.47658870988,7615.008175671989,0.4096874398511524,0.0,13.090000000137634,0.10745751213039574,22855.184981497303,6427.8090216202045,116.0000000000288,1382.1806032363602,18.959837049073776,1564941.7050157809,440125.35527293466
27,28,fast_slow_2055,14.845270116825123,96.81547879,21618.8232368,5790.565462740154,44.55871294163607,36591.742954954694,9801.0368397734,0.5272957819798088,1.2697399716916091e-11,13.090000000138165,0.10234048774322434,22855.18498149823,6121.722877733776,116.00000000006126,1432.0254273066594,18.419181365892996,1095861.4616286391,293524.6503543743
28,29,fast_slow_2055,50.51129608004084,99.93212632,21839.34654276,5571.07834242087,73.14808362169973,124504.05738240285,31760.192836748298,1.708698374617058,4.371897284893888e-11,13.090000000170146,0.09746713118424907,22855.18498155407,5830.212264522601,116.00000000003614,1432.0254273066726,17.192332966512822,834068.6529817253,212765.6063161405
29,30,fast_slow_2055,19.00291751494866,101.8518583,22516.5320651,5470.308628890685,73.41735727789097,46839.82626312232,11379.56347105713,0.6122205147428713,0.0,13.090000000170146,0.09282583922309434,22855.18498155407,5552.583109069144,3.399340017031435e-11,1432.0254273067035,16.373650444298256,1234623.3716101418,299947.2060627501
