,scenario,total_system_cost,asset_name,asset_cost
0,fast_slow_2055,668.2109544882344,RE_PV_MY,87.25565549185686
1,fast_slow_2055,668.2109544882344,RE_WIND_MY,406.3005358943156
2,fast_slow_2055,668.2109544882344,PP_CO2_MY,174.65476310206185
3,fast_slow_2055,668.2109544882344,EL_Demand_MY,0.0
