total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
11481957.53658953,18.689230579912238,377489.01489948336,0.001627704206391228,0.04950933627800732
11368694.13319522,18.588996347511404,373765.286569619,0.0016351039204435776,0.04973441091364953
10840798.459007632,18.87900986185782,356409.81235004537,0.001741477801035147,0.052969949781618064
10582062.63242713,20.73307215791224,347903.4290108195,0.0019592656817564924,0.059594331153509435
10420082.05535544,19.190569552499923,342578.0401748791,0.0018416908283977339,0.0560180960306257
10164134.522626193,19.655445923315263,332485.21224846947,0.0019338041895805918,0.05911675226213235
9876192.75575583,17.212185548840573,321557.31424605433,0.0017427956272734082,0.0535275821332115
9487075.499394253,19.437533439270076,311581.05549421284,0.0020488435493647285,0.062383553481579056
9525040.797335329,22.78781850095653,310614.99957170576,0.002392411642722992,0.073363548226511
9336955.251034966,19.12801719214466,296419.99646617763,0.002048635414636307,0.06453011746907306
9228630.63981735,19.58048223731688,291208.18507736915,0.0021217104683804323,0.06723877706979517
9742914.741668183,17.039594301269133,280693.5423652932,0.0017489216269536616,0.06070533065236638
8858337.902668511,19.46746913265811,277719.4855608097,0.002197643547419169,0.07009759899758813
8480225.837119214,21.896734069892453,264743.2359986637,0.0025820932709182316,0.08270932395040671
9256193.737564541,19.159205077821195,263702.2259238708,0.0020698794365190437,0.07265469607128891
8858397.505189467,19.258271897341046,253677.44145006244,0.0021740130634303866,0.07591637548556766
11353398.820781182,18.57381665744745,245631.61632258,0.0016359697171432102,0.07561655513048882
9119797.940187516,20.437636104966188,237349.00758964298,0.002241018522450505,0.08610794842800097
8602414.576316705,23.12436122854055,234278.83994932077,0.002688124482189477,0.09870443798314357
10052668.13320284,20.21031086421978,228519.58551604624,0.0020104424612872062,0.08844016944359744
9776968.44005267,20.766173146813603,217216.32102729555,0.0021239889720562227,0.09560134822559725
13245504.51445226,20.163165617102454,212925.30837156594,0.0015222648254056529,0.09469595592608776
9580871.652537094,20.55452292918182,206016.50464324708,0.0021453708675597187,0.09977124388541347
8265949.383529475,21.415549177695617,201551.4081085156,0.0025908154265216897,0.10625353292578066
10382657.466412842,19.394557688735226,191722.90123011603,0.0018679762624814735,0.10115931672375876
10059709.822553959,19.90550159627743,190309.45268186,0.001978735167057117,0.10459544345153166
13814281.912636066,19.476982001055323,180580.4450526199,0.001409916354989073,0.10785764757296873
9412358.723019728,19.04881763561603,176129.69949167967,0.0020238091424446556,0.10815221788597834
7614995.347279597,18.99849847231413,169453.63291530145,0.002494879852960279,0.1121162063359846
9638413.64288749,17.078696798264225,166388.55412875835,0.0017719406357774624,0.10264345938752507
