,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,CHL,4.035553312398705,6119.322522013,6119.322522013,734.0228177311678,734.0228177311678,0.0,4.696999999999999,559.0247308694893,559.0247308694893,0.0,15.733692816622408,20.430692816622408,5448.324837481619,5448.324837481619,1.6831592438709806,0.7055182649759426,0.3543310430051905,0.3903499938521215
1,2,CHL,4.12215507103559,6254.982634582,5957.1263186495235,749.7747263231956,714.0711679268529,0.0,4.696999999999999,559.0247308694893,532.4045055899898,0.0,0.2944927401587112,20.725185556781117,5526.858254094848,5263.674527709379,1.632783162529532,0.6863414042390197,0.3562321137124812,0.38930256682794256
2,3,CHL,4.118895063851992,6359.649141132,5768.389243657142,749.1817668270659,679.5299472354338,0.0,4.696999999999999,559.0247308694893,507.05191008570455,0.0,0.274706960232433,20.99989251701355,5600.115327063305,5079.46968441116,1.5812789010884292,0.6531415342844505,0.3565914548406598,0.3873560436008759
3,4,CHL,4.424209711904956,6410.973077441,5538.03958746658,804.7151474839022,695.1432005043966,0.0,4.696999999999999,559.0247308694893,482.9065810340043,0.0,0.05857122561270523,21.058463742626255,5615.734722163202,4851.082796383286,1.511268262830136,0.6681484728848108,0.36148097716342087,0.39353578126225314
4,5,CHL,4.351622445255444,6434.785467817,5293.9139291278825,791.5123210378238,651.179145346084,0.0,4.553999999999999,542.0052425760389,445.90905441748146,0.0,0.14360760417146282,21.059071346797722,5615.896754108397,4620.212157780675,1.4515551478903075,0.6258916885351495,0.363361500447352,0.392421725067165
5,6,CHL,4.460388400168166,6593.616345878,5166.270938649557,811.295653462889,635.6713732303007,1.687764779242231,6.220764779242231,740.379254102254,580.1065186995161,0.048434367721367624,5.528197291456679e-11,21.038071346853002,5610.296610133209,4395.814195688663,1.3824334741857016,0.610986134903196,0.3638635782731695,0.395227815392895
6,7,CHL,4.412630367948802,6624.726894926001,4943.4732075065385,802.608992015191,598.9191873207394,8.907591185059756e-11,6.220764779331306,740.3792541128556,552.4823987693549,0.04612796926082205,0.5793802759120606,21.617451622765063,5764.801989658585,4301.784003244699,1.3602693515194408,0.5756611588797873,0.3634680036447891,0.4009445174397516
7,8,CHL,4.404261406194097,6800.3985111090005,4832.916259289841,801.0867698034835,569.317411113582,0.3351013714598589,6.5378661507911655,778.119835087668,552.9952394007346,0.0522395015619118,0.5009709641240895,22.100422586889152,5893.597558327643,4188.469752003925,1.330782304025294,0.5472089183153392,0.36345505758008034,0.39939254486196646
8,9,CHL,4.629281142532134,6915.931609798001,4680.974738609709,842.0153880438916,569.9091580619648,0.9709603305208345,7.409826481312,881.8982870992245,596.9034740144309,0.07210668252354471,0.026071038350921685,22.027493625240076,5874.1493351718855,3975.8554884789746,1.269127422047106,0.5477776857572249,0.36732134877174927,0.40355094735865393
9,10,CHL,4.716995102795109,6975.7468454419995,4496.628613850085,857.9695938943698,553.0548500680733,7.296026185623867e-10,6.978826482041603,830.6017875044013,535.4133180517772,0.06867303099039335,0.6521900202789233,22.248683645518998,5933.134857205099,3824.5516300770137,1.2487765377079127,0.5315778867237627,0.37635253497262183,0.41120306216236574
