,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh
0,1,MEX-CHL_lowIR,353009.2949112202,353009.2949112202,143.31047743651825,75502.62310286416,75502.62310286416,27.294424759554687,374452.1939849834,374452.1939849834,93298.49082726167,93298.49082726167,1.0820000000000407,8.615000000000041,15080.453283056413,15080.453283056413,0.0,0.9090000000000786,8.126000000000078,6362.445790725575,6362.445790725575,0.0,8.772633987838734,2.1550000000000273,6.852000000000027,12734.535475500235,12734.535475500235,0.0,0.18400000000005043,4.881000000000051,5061.332248910296,5061.332248910296,0.0,2.7149233215327877,0.0,0.0,0.024559145891965596,0.024559145891967258,0.0,0.0,0.0
1,2,MEX-CHL_lowIR,355323.6438884882,338403.4703699887,144.25002906212183,71391.0702182386,67991.49544594152,25.808086057103914,379910.9161654542,361819.9201575754,94404.13441219501,89908.69944018572,1.3314511312240807,9.946451131224123,17411.14238150067,16582.04036333397,0.0,1.0392225337171204,9.165222533717198,7176.129895485063,6834.409424271488,0.0,8.409664642164593,2.6850711986700646,9.537071198670091,17724.776928172116,16880.73993159249,0.0,0.2188687450160906,5.099868745016141,5288.2872657979115,5036.464062664677,0.0,2.4448381932451655,0.0,0.0,0.024028813682591816,0.0240288136825935,0.0,0.0,0.0
2,3,MEX-CHL_lowIR,366994.03408143,332874.4073300952,148.98783402797,65704.49732261448,59595.91593887934,23.75237289561709,395379.57904738747,358620.9333763151,95107.90331860584,86265.67194431368,1.6384123057650783,11.584863436989199,20279.163302623696,18393.798913944393,0.0,1.1881006321070782,10.353323165824277,8106.381663354618,7352.727132294437,0.0,8.272261896560197,3.3455254486902057,12.882596647360296,23942.481614473065,21716.53661176695,0.0,0.2603452583962241,5.360214003412365,5558.251177326631,5041.4976665094155,0.0,2.142949945330222,0.0,0.0,0.023406291514208956,0.023410935994317466,0.0,0.0,0.0
3,4,MEX-CHL_lowIR,363221.8246185383,313764.6687126991,147.4564376967388,59422.68441729681,51331.54900533144,21.481478684906033,396200.1210200833,342252.56107986893,95174.48972858835,82215.30264860239,2.0161422531629105,13.60100569015211,23808.395927210953,20566.587562648485,0.0,1.3583068748175107,11.711630040641786,9169.900474355873,7921.304804540219,0.0,7.797365782179287,4.168433423060637,17.051030070420936,31689.57199731404,27374.64377265007,0.0,0.30968173900029283,5.669895742412658,5879.374343173954,5078.8246134749625,0.0,1.8457798391337064,0.0,0.0,0.022634495426232925,0.02271819952777776,0.0,0.0,0.0
4,5,MEX-CHL_lowIR,368758.0211485292,303378.13659825205,149.7039563296261,56708.389704758905,46654.13255156763,20.500253003439443,406474.23776424583,334407.3613477888,97150.27764382835,79925.77384429601,2.4809564544198652,15.757962144571977,27584.122107648054,22693.525522923515,0.0,1.5528967128857025,12.94052675352749,10132.094508091543,8335.699226632147,0.0,7.5392500726031635,5.1937543052591995,22.101784375680133,41076.46777640899,33793.71169536066,0.0,0.36836768244224166,5.8952634248549,6113.0684056626,5029.236505910684,0.0,1.6775892982892673,0.0,0.0,0.02195089516720685,0.022244997051996587,0.0,0.0,0.0
5,6,MEX-CHL_lowIR,376511.31379975035,295006.46633352136,152.85154504065704,56594.29559747228,44343.111473470235,20.459007641373063,420723.56842009997,329647.9247071313,101925.42668695917,79861.23883769507,3.0529318648381207,18.716894009410098,32763.696542405807,25671.21355120712,0.0,1.7753633185543554,14.621890072081847,11448.558077968044,8970.24482242181,0.0,7.331205694854337,6.471276147573016,28.552060523253154,53064.39399182657,41577.34120038779,0.0,0.4381748497858242,6.312438274640725,6545.656096843768,5128.692828580893,0.0,1.5944896023630455,0.0,0.0,0.02121644273103838,0.021796081972755038,0.0,0.0,0.0
6,7,MEX-CHL_lowIR,377025.8003403378,281342.4571432071,153.06041011256636,54072.57250928251,40349.78614217704,19.547397179823125,429195.7010480417,320272.4402922998,101004.15841602876,75370.85813436566,3.7567741081224995,22.391668117532596,39196.34416438217,29248.9155073302,0.0,2.02970029282322,16.569590364905064,12973.55654334682,9681.06764178126,0.0,6.991641402465843,8.063033504635042,36.61509402788819,68049.65175670128,50779.697876611215,0.0,0.5212107579902351,6.833649032630959,7086.123381804826,5287.7743699695675,0.0,1.4508976101003996,0.0,0.0,0.02026097366766906,0.02133876409922589,0.0,0.0,0.0
7,8,MEX-CHL_lowIR,377282.4423372491,268127.587954977,153.16459855076846,53027.54622639696,37685.68708571229,19.169617043481214,436285.8940402417,310060.23949352815,102635.89407014583,72941.41371686547,4.622884598902743,25.80055271643534,45163.555416974516,32096.895637140897,0.0,2.320473356428949,17.676063721334014,13839.896286044494,9835.755901429027,0.0,6.663238688269137,10.046319738843081,46.64341376673128,86687.42079843448,61607.131518580965,0.0,0.619982307011774,7.4356313396427325,7710.346381958909,5479.599222494526,0.0,1.3551019362280448,0.0,0.0,0.019329096885217986,0.020935524839869244,0.0,0.0,0.0
8,9,MEX-CHL_lowIR,374062.29277336044,253180.0835997092,151.8573208726155,51693.43810208533,34988.15366608486,18.68733295421812,444323.0794083416,300735.3496013636,102670.88225200833,69491.69444237177,5.688673686439092,31.182226402874434,54584.11010217456,36944.67425845944,0.0,2.6529023112111316,20.021966032545144,15676.676532834861,10610.591743214036,0.0,6.291778257536371,12.51744027071811,59.06185403744938,109767.26145486179,74294.80321474474,0.0,0.7374714644988964,8.07410280414163,8372.406659213,5666.774381866458,0.0,1.2581040295250767,0.0,0.0,0.018162504825450107,0.020392573715305277,0.0,0.0,0.0
9,10,MEX-CHL_lowIR,381841.1600621315,246138.21635499698,155.01529206810346,52299.536135838986,33712.74730721669,18.906439211714222,465597.93798560835,300128.5821981441,106561.09726338251,68690.23341792828,7.000176538792569,37.735402941667,66055.36635857412,42579.87811877,0.0,3.0329547431909383,22.607920775736083,17701.411564932063,11410.487724396038,0.0,6.116780814638031,15.596389026439553,74.22724306388893,137952.34384787927,88925.31085748634,0.0,0.8772252930434269,8.520328097185056,8835.118084322632,5695.195892991472,0.0,1.212242967672899,0.0,0.0,0.017105429613886024,0.019871610319198547,0.0,0.0,0.0
