,scenario,total_system_cost,asset_name,asset_cost
0,scenario_0,404.81883999828887,RE_PV_MY,68.93752513833859
1,scenario_0,404.81883999828887,RE_WIND_MY,72.92654484909977
2,scenario_0,404.81883999828887,PP_CO2_MY,225.75979515182246
3,scenario_0,404.81883999828887,EL_Demand_MY,0.0
4,scenario_0,404.81883999828887,RE_PV_MY,0.9764747584120493
5,scenario_0,404.81883999828887,RE_WIND_MY,24.89575783483135
6,scenario_0,404.81883999828887,PP_CO2_MY,11.322742265784658
7,scenario_0,404.81883999828887,EL_Demand_MY,0.0
