,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,USA_maxRE_low_MEX_FF_Cost,474.5605786662835,1441501.1822344584,1441501.1822344584,1261958.0287415353,1261958.0287415353,10.92560000000043,59.33200000000043,104690.92118557269,104690.92118557269,0.0,1.5566000000012197,49.963000000001216,74852.23230894809,74852.23230894809,0.0,31.36091897225592,0.0217557358666948,0.021755735866718914
1,2,USA_maxRE_low_MEX_FF_Cost,469.34137175223725,1452222.6914922919,1383069.2299926588,1248079.0418114492,1188646.7064870945,12.559254021928064,71.89125402192849,126851.64175725824,120811.08738786499,0.0,1.6285220274372623,51.59152202743848,77292.00792526355,73611.43611929861,0.0,29.53905930291078,0.02135761440013629,0.021357614400160988
2,3,USA_maxRE_low_MEX_FF_Cost,451.1443617382654,1431859.7659386252,1298739.0167243765,1199689.3020847314,1088153.5619816156,14.437180712025873,86.32843473395437,152325.95154058866,138164.1283814863,0.0,1.7037671809368256,53.29528920837531,79844.51231506885,72421.32636287423,0.0,27.041704168805133,0.02082150749345719,0.020821507493482834
3,4,USA_maxRE_low_MEX_FF_Cost,441.213533425842,1430880.0834424584,1236048.0150674514,1173281.1066207562,1013524.3335456267,16.59590502332182,100.92433975727619,178080.32932034798,153832.4840257838,0.0,1.7824890040974364,53.077778212472744,79518.64750320709,68691.19749764136,0.0,25.187093212942365,0.020377115537486046,0.020377115537512435
4,5,USA_maxRE_low_MEX_FF_Cost,442.99836692135165,1455002.1798421668,1197033.8941837335,1178027.3604414074,969166.0248076941,19.077413314754345,114.76675307203053,202505.1759689197,166601.50942779577,0.0,1.864848134931919,49.70762634740466,74469.64343378563,61266.35994984445,0.0,24.084744882496,0.020120353316216966,0.020120353316243872
5,6,USA_maxRE_low_MEX_FF_Cost,433.9712693317824,1462507.7210146668,1145913.0680771442,1154022.3781662122,904206.7299833864,21.929969969731587,133.59872304176213,235734.06230125687,184703.80614094064,0.0,1.9510126336627316,48.5606389810674,72751.280549241,57002.531954418155,0.0,22.470441446817137,0.01960920254142089,0.019609202541448285
6,7,USA_maxRE_low_MEX_FF_Cost,416.60430948016324,1449077.4755909585,1081323.9232053098,1107839.9192667038,826687.2047654926,25.20905611985585,154.27557916161797,272218.23803120427,203133.44046417894,0.0,2.0411583256620034,46.069597306729406,69019.31829519672,51503.27797723985,0.0,20.544003725627256,0.01899893573490851,0.01899893573493665
7,8,USA_maxRE_low_MEX_FF_Cost,410.70731347250705,1458769.6969363752,1036720.3885722571,1092158.5462410871,776176.6883555955,28.978448731629445,174.37842789324742,307689.5815249091,218669.24106530283,0.0,2.1354691602368754,39.329466466966274,58921.56917263317,41874.459152960895,0.0,19.288766882324897,0.01860556336589372,0.01860556336592247
8,9,USA_maxRE_low_MEX_FF_Cost,381.4442847134547,1436060.3356950835,971982.1614465624,1014341.8970125183,686546.522452921,33.311461043963675,207.43268893721108,366013.6062973914,247732.4157801454,0.0,2.234137585992362,41.30640405295864,61883.324700663674,41885.070010611285,0.0,17.061367629477544,0.01747797243638853,0.017553169498590166
9,10,USA_maxRE_low_MEX_FF_Cost,364.82071677369026,1448915.2188255417,933983.6688986048,970136.2761266159,625358.4935375475,38.29236848252471,244.13205741973582,430769.3990123556,277677.7954371464,0.0,2.337364943537776,42.050768996496416,62998.497482048406,40609.39318525285,0.0,15.540783922901598,0.016468876207147688,0.01663924588877232
