,year,scenario,Annual_Emissions,Peak_Annual_Demand,Total_Annual_Demand,Peak_Annual_Fossil_Gen_GWp,Total_Annual_Fossil_Gen_GWh,Annual_NPV_OPEX_PP_BUSD,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_payments_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_payments_BUSD
13,14,slow_fast_2055,125.19096313999991,75.40985705,100057.12080227,72.21854774031347,60870.60312519259,8.804189074590246,7.995959553198036,134.3464934369121,3.3791528763882535,3.506808408278107e-13,3.3200000000007157,3.520630173668722e-14
14,15,slow_fast_2055,122.18596908000018,77.05336202,102089.76889716,73.9472024619669,59409.508839854156,8.183675844453798,22.42476406258095,154.41025749949307,3.888814985356317,12.122613957201452,13.081613957202167,0.6011848956182844
15,16,slow_fast_2055,118.95838288000023,78.65027126,104086.87928453,73.26140348641678,57840.185354317815,7.588096296789334,2.819361854854146e-12,153.95625749949588,3.7036333193870528,26.731360591244353,39.358974548446525,1.879425737303549
16,17,slow_fast_2055,115.50820452000036,80.49675056,105681.19430209,74.47583055265684,56162.63265885851,7.017158980485921,1.5582575665163267e-12,153.79625749949744,3.5272698279877153,24.141838620991972,63.34081316943849,2.955804240061028
17,18,slow_fast_2055,111.8354340100004,81.38839577,107832.92578039001,76.43424437313791,54376.850758337794,6.470511468043908,1.286692516732972e-12,153.6332574994987,3.3593045980835767,29.001976693024087,92.17978986246258,4.20098391173368
18,19,slow_fast_2055,107.94007134000057,82.79105361,110244.05441772201,75.27477596228638,52482.839647895,5.947748353893577,1.288549368867828e-12,153.6332574995,3.199337712460586,27.459109226665323,119.63889908912792,5.301394693150762
19,20,slow_fast_2055,103.82211653000046,85.22121469,112911.54447852,78.62102952670458,50480.59933725286,5.448418562026212,1.9806353083859143e-12,153.451257499502,3.0469882975815685,31.008064356363732,150.46496344549163,6.506261691411492
20,21,slow_fast_2055,99.48156956000037,87.13830051,114759.47029284001,76.9371135620673,48370.129816688175,4.972032001748156,52.898248224926434,140.26478128649643,3.263935764089597,44.59706088672364,195.0620243322153,8.278762272951813
21,22,slow_fast_2055,94.91843044000028,88.4670316,117078.51850129,78.72093910208149,46151.43109106169,4.518065634246023,2.3002723132444522,138.8993920046389,3.114790268404747,39.91434168496872,234.97636601718398,9.737890558104699
22,23,slow_fast_2055,90.13269917000022,90.47568759,118782.17012501,79.90546737238074,43824.50316037531,4.085968981136593,5.52737598621182e-12,134.89473569532606,2.904391045330075,35.76095293772071,270.7373189549047,10.926867884396062
23,24,slow_fast_2055,85.12437574000049,90.90393363,121047.115222458,76.64304269614391,41389.34601976657,3.675169125133511,2.134060653031892e-12,133.50386156786828,2.745733452811878,35.75111389877177,306.4884328536765,12.052176003464782
24,25,slow_fast_2055,79.89346017000031,93.40272064,123930.84495944,82.24540122541313,38845.959678958934,3.285075241115903,1.0051820922463758e-12,130.30169767660223,2.570380488165301,41.93089044979053,348.419323303467,13.40182309097956
25,26,slow_fast_2055,74.43995244000025,95.10874414,126011.75931312001,77.09974699667339,36194.34412822756,2.9150826874421787,5.589840783629159e-13,122.73416025043953,2.3468968860811756,60.43129546826053,408.85061877172757,15.527952682577107
26,27,slow_fast_2055,68.76385256000033,97.07851964,127850.5482159,81.7349231878517,33434.499372436505,2.564576702097109,12.436751749358002,135.1709119997962,2.5956146079867843,64.82908800020411,473.6797067719317,17.746812725207747
27,28,slow_fast_2055,62.865160520000245,98.72086847,129606.96188963001,82.01647862737691,30566.425406721108,2.2329357239589944,1.9804491356864582e-12,130.78111697087382,2.417066711824734,40.781594371566186,514.4613011434978,18.75885730015918
28,29,slow_fast_2055,56.74387634000062,99.38211661,131673.12493343,86.36232186171438,27590.12224080894,1.9195343773794529,2.696107318834582,133.4772242897025,2.3800386854960274,66.52277571029758,580.9840768537954,20.889668628726316
29,30,slow_fast_2055,50.39999999999993,100.567136,133914.575666519,83.78331294928446,24505.589864971647,1.6237461389161867,11.355193373968106,144.8324176635657,2.5953971724265945,55.16758233643409,636.1516591902293,22.399136067096006
