,year,scenario,Annual_Emissions,Total_Annual_Demand,Discounted_Annual_Demand,Total_Annual_Fossil_Gen_GWh,Discounted_Annual_Fossil_Gen_GWh,RE_PV_MY_new_annual_installed_GWp,RE_PV_MY_total_capacity_GWp,RE_PV_MY_annual_generation_GWh,RE_PV_MY_discounted_annual_gen_GWh,RE_PV_MY_annual_CAPEX_BUSD,RE_WIND_MY_new_annual_installed_GWp,RE_WIND_MY_total_capacity_GWp,RE_WIND_MY_annual_generation_GWh,RE_WIND_MY_discounted_annual_gen_GWh,RE_WIND_MY_annual_CAPEX_BUSD,PP_CO2_MY_annual_OPEX_BUSD,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh
0,1,USA_2045_midpoint,5432.614500000003,47376.3653321,47376.3653321,41683.159802091315,41683.159802091315,2.5287422993739863,50.935142299373986,2897.899002435326,2897.899002435326,0.19538319176074057,0.3153922422701075,48.721792242270105,2795.3065275733316,2795.3065275733316,0.03202557344954007,10.041473196323807,0.21675115618412336,0.21675115618412322
1,2,USA_2045_midpoint,5474.3440192313265,47757.4198312,45483.256982095234,42003.34048463079,40003.181413934086,0.6657153778109983,51.60085767718498,2935.7741480062464,2795.975379053568,0.2312581364785904,0.4008635399253068,49.12265578219541,2818.305198563255,2684.1001891078618,0.06896997614091901,9.636766402616724,0.21847587825884873,0.21847587825885012
2,3,USA_2045_midpoint,5373.111148247888,47059.2439742,42684.121518548745,41226.60472721104,37393.7457843184,0.8670277080610446,52.46788538524603,2985.1027375978138,2707.576179227042,0.2715612619684231,0.5094975592450658,49.63215334144048,2847.5365093914475,2582.7995550035803,0.11189279466410815,9.0081533594423,0.2200257866849519,0.22002578668495332
3,4,USA_2045_midpoint,5386.924619379652,47038.096565399996,40633.276376546804,41332.59220793633,35704.647193984514,1.129216886978706,51.59710227222473,2935.5604883638707,2535.847522612133,0.316421330504041,0.6475713978004796,48.279724739240955,2769.94386910008,2392.7816599503985,0.16206232999443243,8.601249509030874,0.22345560041449278,0.2234556004144941
4,5,USA_2045_midpoint,5553.856062803204,47851.6304415,39367.654787048596,42613.417496058246,35058.164033346795,1.4706920736010682,47.83279434582581,2721.394321502982,2238.897843185078,0.36576966715754794,0.8230632466044107,43.86778798584537,2516.8186239390916,2070.5929105169894,0.22099744091158108,8.445511715633245,0.22943400800887445,0.229434008008876
5,6,USA_2045_midpoint,5607.4477921766065,48077.8234669,37670.23271316747,43024.61409753658,33710.91094762764,1.915429356658032,46.65022370248384,2654.1132630245784,2079.5671903507405,0.4192379639752257,1.0461133864342067,41.815901372279576,2399.096106339161,1879.754575189329,0.2905177114228299,8.120958447283503,0.2344215441917024,0.2344215441917039
6,7,USA_2045_midpoint,5587.534460484516,47625.3677239,35538.782666055275,42871.82383658332,31991.615028751636,2.4946551941114214,44.61267889659526,2538.189388193775,1894.0360010498964,0.48511130205523995,1.3296101141578778,38.61331148643746,2215.354499123242,1653.1316362539872,0.37180002309991794,7.706780060426272,0.24096749362664427,0.24096749362664596
7,8,USA_2045_midpoint,5728.257460794574,47972.722959299994,34093.31856267913,43951.557970075366,31235.551679464297,3.2490389248107157,38.986117821405976,2218.0723728903176,1576.3426242905655,0.565890908683135,1.689934455094664,31.42764594153212,1803.0926163346542,1281.4242589245125,0.4670831307373996,7.524644399582953,0.25100573366803836,0.2510057336680402
8,9,USA_2045_midpoint,5585.033356841141,47208.38980640001,31952.496438965354,42852.633462805024,29004.349094214118,4.231548295673476,42.96046611707945,2444.1885559701527,1654.3230229006558,0.6645814713760638,2.147906692425319,33.31835263395744,1911.5677876252091,1293.824321850835,0.5790096486616739,6.987147696796181,0.2575929812731831,0.2575929812731852
9,10,USA_2045_midpoint,5604.038947588093,47642.3673686,30710.694795523388,42998.45884324353,27717.189953978766,5.511168500285136,46.87863461736459,2667.1084512678517,1719.2418882070974,0.7847878079624642,2.729989406072582,34.45534204003002,1976.8000740889865,1274.2629533377626,0.7106977118049811,6.67707105991349,0.2661143498737177,0.26611434987371974
10,11,USA_2045_midpoint,5592.43365391494,48032.1929185,29487.599829293744,42909.41418330531,26342.658068800956,7.17774585477136,52.93118047213595,3011.461402942074,1848.7760677925876,0.9308289607953029,3.4698165351182526,36.799958575148274,2111.317332253114,1296.165692700505,0.8658248719537291,6.345946328774146,0.27613641695700253,0.2761364169570054
11,12,USA_2045_midpoint,5529.2267,48289.094018100004,28233.63316113084,42424.442249324005,24804.692734223376,9.348296201254218,61.90307667339016,3521.9075875969347,2059.1864245443053,1.107872504152737,4.4101368161352985,40.83369539128357,2342.744181179115,1369.7540023631925,1.048726206883498,5.975450479674407,0.2880270188501989,0.28802701885019916
12,13,USA_2045_midpoint,5407.299900000003,48115.2314824,26792.361273675233,41488.92689321735,23102.586934176656,11.6849371741876,71.62121384757776,4074.8103331529055,2269.006865476104,1.3113413547509405,5.605283893307965,44.47217928459154,2551.494256029817,1420.7674740225157,1.2645089105048668,5.565413192443156,0.3038650970154739,0.3038650970154744
