,scenario,total_system_cost,asset_name,asset_cost
0,linear_red_2055,520.0932154234191,RE_PV_MY,92.42198772199443
1,linear_red_2055,520.0932154234191,RE_WIND_MY,219.2932511775915
2,linear_red_2055,520.0932154234191,PP_CO2_MY,208.3779765238332
3,linear_red_2055,520.0932154234191,EL_Demand_MY,0.0
