,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-USA_annual_forward_GWh,HVDC_USA-MEX_annual_reverse_GWh,HVDC_MEX-USA_annual_total_GWh
0,1,MEX-WECC_lowIR_MEX_FF_Costs,353009.29491120577,353009.29491120577,143.3104774365123,1261958.028739943,1261958.028739943,474.56057866568483,374452.1939849834,374452.1939849834,1441501.1822344584,1441501.1822344584,1.082000000000002,8.615000000000002,15080.453283056342,15080.453283056342,0.0,0.909000000000004,8.126000000000003,6362.445790725517,6362.445790725517,0.0,8.772633987838368,10.925600000000001,59.332,104690.92118557195,104690.92118557195,0.0,1.5566000000000055,49.963,74852.23230894626,74852.23230894626,0.0,31.360918972216353,0.0,0.0,0.022100541503773045,0.022100541503773136,0.0,0.0,0.0
1,2,MEX-WECC_lowIR_MEX_FF_Costs,355323.64388847305,338403.4703699743,144.2500290621156,1248079.0418097817,1188646.7064855064,469.34137175160987,379910.9161654542,361819.9201575754,1452222.6914922919,1383069.2299926588,1.3314511312240043,9.946451131224006,17411.142381500464,16582.040363333774,0.0,1.0392225337170062,9.16522253371701,7176.129895484916,6834.409424271348,0.0,8.409664642164232,12.559254021927202,71.89125402192721,126851.641757256,120811.08738786285,0.0,1.6285220274356074,51.59152202743561,77292.00792525925,73611.43611929452,0.0,29.539059302871294,0.0,0.0,0.021748501296926487,0.0217485012969266,0.0,0.0,0.0
2,3,MEX-WECC_lowIR_MEX_FF_Costs,366994.0340814142,332874.4073300809,148.9878340279636,1199689.302082984,1088153.5619800307,451.14436173760834,395379.57904738747,358620.9333763151,1431859.7659386252,1298739.0167243765,1.6384123057649511,11.584863436988957,20279.16330262327,18393.798913944007,0.0,1.188100632106919,10.353323165823928,8106.381663354345,7352.72713229419,0.0,8.272261896559844,14.437180712024473,86.32843473395167,152325.9515405839,138164.12838148198,0.0,1.7037671809347117,53.29528920837032,79844.51231506138,72421.32636286746,0.0,27.04170416876575,0.0,0.0,0.021307360578599697,0.021307360578599794,0.0,0.0,0.0
3,4,MEX-WECC_lowIR_MEX_FF_Costs,363221.8246185222,313764.6687126852,147.4564376967323,1173281.1066189287,1013524.333544048,441.2135334251543,396200.1210200833,342252.56107986893,1430880.0834424584,1236048.0150674514,2.016142253162725,13.601005690151682,23808.3959272102,20566.587562647834,0.0,1.3583068748172973,11.711630040641225,9169.900474355434,7921.304804539841,0.0,7.797365782178942,16.595905023319833,100.92433975727151,178080.32932033972,153832.48402577665,0.0,1.7824890040948456,53.07777821246517,79518.64750319574,68691.19749763155,0.0,25.187093212903115,0.0,0.0,0.02089871821221655,0.020898718212216668,0.0,0.0,0.0
4,5,MEX-WECC_lowIR_MEX_FF_Costs,368758.02114851266,303378.1365982385,149.70395632961956,1178027.3604394956,969166.0248061212,442.99836692063263,406474.23776424583,334407.3613477888,1455002.1798421668,1197033.8941837335,2.480956454419608,15.757962144571291,27584.122107646854,22693.525522922526,0.0,1.5528967128854274,12.940526753526655,10132.09450809089,8335.69922663161,0.0,7.539250072602831,19.07741331475173,114.76675307202325,202505.17596890687,166601.5094277852,0.0,1.864848134928822,49.70762634739399,74469.64343376964,61266.3599498313,0.0,24.08474488245691,0.0,0.0,0.02064982567293039,0.020649825672930493,0.0,0.0,0.0
5,6,MEX-WECC_lowIR_MEX_FF_Costs,376511.31379973394,295006.4663335085,152.85154504065048,1154022.378164214,904206.7299818208,433.97126933103095,420723.56842009997,329647.9247071313,1462507.7210146668,1145913.0680771442,3.052931864837776,18.716894009409067,32763.696542404003,25671.213551205707,0.0,1.7753633185540112,14.621890072080665,11448.55807796712,8970.244822421086,0.0,7.331205694854022,21.92996996972827,133.5987230417515,235734.06230123813,184703.80614092597,0.0,1.9510126336591196,48.56063898105311,72751.28054921958,57002.53195440137,0.0,22.47044144677823,0.0,0.0,0.020196824995623232,0.020196824995623346,0.0,0.0,0.0
6,7,MEX-WECC_lowIR_MEX_FF_Costs,377025.80034032196,281342.45714319526,153.06041011255982,1107839.9192646162,826687.2047639348,416.60430947937823,429195.7010480417,320272.4402922998,1449077.4755909585,1081323.9232053098,3.756774108122047,22.391668117531115,39196.34416437958,29248.915507328264,0.0,2.029700292822797,16.569590364903462,12973.556543345567,9681.067641780324,0.0,6.991641402465545,25.209056119851766,154.27557916160328,272218.2380311783,203133.44046415956,0.0,2.041158325657858,46.069597306710975,69019.31829516911,51503.27797721925,0.0,20.544003725588546,0.0,0.0,0.019645916502908294,0.019645916502908402,0.0,0.0,0.0
7,8,MEX-WECC_lowIR_MEX_FF_Costs,377282.44233723346,268127.5879549659,153.1645985507621,1092158.5462389076,776176.6883540465,410.7073134716876,436285.8940402417,310060.23949352815,1458769.6969363752,1036720.3885722571,4.622884598902156,25.800552716433273,45163.5554169709,32096.89563713833,0.0,2.3204733564284328,17.676063721331897,13839.896286042838,9835.75590142785,0.0,6.66323868826886,28.978448731624518,174.3784278932278,307689.5815248745,218669.2410652782,0.0,2.135469160232168,39.32946646694314,58921.56917259851,41874.459152936266,0.0,19.28876688228641,0.0,0.0,0.019269660574066007,0.019269660574066122,0.0,0.0,0.0
8,9,MEX-WECC_lowIR_MEX_FF_Costs,374062.2927733455,253180.08359969908,151.85732087260945,1014341.8970102367,686546.5224513768,381.4442847125967,444323.0794083416,300735.3496013636,1436060.3356950835,971982.1614465624,5.688673686438342,31.182226402871613,54584.11010216963,36944.6742584561,0.0,2.6529023112105046,20.0219660325424,15676.676532832713,10610.591743212583,0.0,6.291778257536119,33.31146104395789,207.4326889371857,366013.6062973466,247732.4157801151,0.0,2.2341375859870816,41.30640405293022,61883.32470062109,41885.070010582465,0.0,17.061367629439168,0.0,0.0,0.018288947945291838,0.01834904107490974,0.0,0.0,0.0
9,10,MEX-WECC_lowIR_MEX_FF_Costs,381841.1600621178,246138.21635498817,155.01529206809784,970136.2761242284,625358.4935360084,364.8207167727925,465597.93798560835,300128.5821981441,1448915.2188255417,933983.6688986048,7.000176538791622,37.73540294166323,66055.36635856752,42579.87811876575,0.0,3.0329547431901736,22.607920775732573,17701.411564929316,11410.487724394266,0.0,6.11678081463781,38.29236848251808,244.13205741970378,430769.39901229914,277677.79543710995,0.0,2.3373649435319046,42.050768996462125,62998.49748199703,40609.39318521973,0.0,15.540783922863353,0.0,0.0,0.017412777670477466,0.017549104401365596,0.0,0.0,0.0
