total_discounted_energy_GWh,total_discounted_cost_BUSD,total_discounted_demand_GWh,lcoe_USD/kWh,lcue_USD/kWh
374452.1942081906,8.953702086201394,374452.1939849834,0.02391146913996517,0.02391146915421856
361819.92037868133,8.778520482828228,361819.9201575754,0.024262125959346334,0.02426212597417277
358620.9335977137,8.836182636219199,358620.9333763151,0.024639338667639708,0.024639338682851075
342252.56130149186,8.564085885370925,342252.56107986893,0.02502270794644772,0.025022707962650974
334407.36156970763,8.516820967182685,334407.3613477888,0.025468401554334035,0.025468401571235328
329647.9249292623,8.527804436394959,329647.9247071313,0.025869431570742944,0.025869431588174886
320272.4405146508,8.422869083598888,320272.4402922998,0.026299075468573095,0.026299075486831382
310060.23971609375,8.346785705829292,310060.23949352815,0.02691988406340657,0.02691988408273004
300735.34982408804,8.247659692957303,300735.3496013636,0.027424975806075624,0.027424975826386543
300128.58242100524,8.367601547878255,300128.5821981441,0.027880055542796007,0.027880055563498405
286750.6909305053,8.175137193244558,286750.69070753315,0.02850956406318066,0.028509564085349177
281993.8454049115,8.192567150902898,281993.8451819173,0.029052290624071216,0.029052290647045093
272221.16603082896,8.053277638523832,272111.286341369,0.029583583657164268,0.02959552963349281
270216.2021080213,8.093380357565822,269546.0834257307,0.02995149918630868,0.03002596162669093
259709.75276394293,7.985312301788299,257216.04443060467,0.030747063661665262,0.03104515629833771
261974.4766947739,8.113906615669721,256488.45377912186,0.030972126437810284,0.03163458820901587
263244.70272988616,8.195322130112789,247002.48614971535,0.031131954584939777,0.0331791078618754
272656.1126997717,8.443067376751458,239417.0959505278,0.030965993364866627,0.035265098105174995
286707.7668301257,8.76949019743809,231600.46282462685,0.030586859555269776,0.03786473520166731
306714.7386967197,9.201783093127915,228850.27160857557,0.030001111561276037,0.04020874884023123
330437.68720830895,9.629760091632324,223457.33257581515,0.029142438845244954,0.04309440187363337
358822.89907926595,10.107710139463622,212620.11722510034,0.028169077741135952,0.04753882309622949
394546.2556062306,10.686588747849282,208626.1271513834,0.027085769022010004,0.051223635763007154
437716.29709591233,11.350322449100172,202067.88917768563,0.025930774166750048,0.05617083691669299
489364.6647802565,12.10190886362027,197873.99701558572,0.024729837960520692,0.06115967254993618
549905.9604235269,12.924377276133319,188412.00784103727,0.023502886322925493,0.06859635659229099
623652.2982827527,13.889218966080792,187204.2070446462,0.022270773320847554,0.07419287838316775
596318.0386729571,13.697291022472513,177801.92882375387,0.022969774741267913,0.07703679658081745
570255.3383870185,13.462595139215692,173579.84622344622,0.02360801246910722,0.07755851518548723
543977.9656127202,13.102746238456549,167151.23891404414,0.024086906210802148,0.07838856788369068
