,year,scenario,Fossil_Gen_GWh_loc0,Discounted_Fossil_Gen_GWh_loc0,Annual_Emissions_loc0,Fossil_Gen_GWh_loc1,Discounted_Fossil_Gen_GWh_loc1,Annual_Emissions_loc1,Total_Annual_Demand_loc0,Discounted_Annual_Demand_loc0,Total_Annual_Demand_loc1,Discounted_Annual_Demand_loc1,RE_PV_MY_new_annual_installed_GWp_loc0,RE_PV_MY_total_capacity_GWp_loc0,RE_PV_MY_annual_generation_GWh_loc0,RE_PV_MY_discounted_annual_gen_GWh_loc0,RE_PV_MY_annual_CAPEX_BUSD_loc0,RE_WIND_MY_new_annual_installed_GWp_loc0,RE_WIND_MY_total_capacity_GWp_loc0,RE_WIND_MY_annual_generation_GWh_loc0,RE_WIND_MY_discounted_annual_gen_GWh_loc0,RE_WIND_MY_annual_CAPEX_BUSD_loc0,PP_CO2_MY_annual_OPEX_BUSD_loc0,RE_PV_MY_new_annual_installed_GWp_loc1,RE_PV_MY_total_capacity_GWp_loc1,RE_PV_MY_annual_generation_GWh_loc1,RE_PV_MY_discounted_annual_gen_GWh_loc1,RE_PV_MY_annual_CAPEX_BUSD_loc1,RE_WIND_MY_new_annual_installed_GWp_loc1,RE_WIND_MY_total_capacity_GWp_loc1,RE_WIND_MY_annual_generation_GWh_loc1,RE_WIND_MY_discounted_annual_gen_GWh_loc1,RE_WIND_MY_annual_CAPEX_BUSD_loc1,PP_CO2_MY_annual_OPEX_BUSD_loc1,EL_Transport_MY_annual_OPEX_BUSD_target_loc1,EL_Transport_MY_annual_CAPEX_BUSD_target_loc1,System_LCOE_USD_per_kWh,System_LCUE_USD_per_kWh,HVDC_MEX-CHL_annual_forward_GWh,HVDC_CHL-MEX_annual_reverse_GWh,HVDC_MEX-CHL_annual_total_GWh
0,1,MEX-CHL_highIR,353009.2949114881,353009.2949114881,143.31047743662697,75502.6231030486,75502.6231030486,27.294424759621368,374452.1939849834,374452.1939849834,93298.49082726167,93298.49082726167,1.0820000000003172,8.615000000000318,15080.453283056897,15080.453283056897,0.0,0.9090000000006433,8.126000000000642,6362.445790726018,6362.445790726018,0.0,8.772633987845389,2.1550000000002174,6.852000000000217,12734.535475500588,12734.535475500588,0.0,0.184000000000385,4.881000000000385,5061.332248910642,5061.332248910642,0.0,2.7149233215394206,0.0,0.0,0.024559145891970165,0.024559145891995666,0.0,0.0,0.0
1,2,MEX-CHL_highIR,354785.0218587608,337890.4970083436,144.0313657539575,70369.76866316577,67018.8272982531,25.43888248104041,379910.9161654542,361819.9201575754,94404.13441219501,89908.69944018572,1.580902262448743,10.19590226244906,17847.803569062275,16997.90816101169,0.0,1.1694450665261082,9.295445066526751,7278.090737932978,6931.514988507598,0.0,8.396916741154351,3.2151423994955604,10.067142399495777,18709.921486177907,17818.972843978958,0.0,0.2537374900328123,5.1347374900331975,5324.444263059508,5070.899298151911,0.0,2.4098629919905843,0.0,0.0,0.023923168168437377,0.0239231681684631,0.0,0.0,0.0
2,3,MEX-CHL_highIR,365032.33562689717,331095.08900398837,148.19144722978018,62283.781365320865,56493.22572818219,22.515773814907583,395379.57904738747,358620.9333763151,95107.90331860584,86265.67194431368,2.309844698165181,12.505746960614243,21891.158770663602,19855.92632259737,0.0,1.5045123912224552,10.799957457749207,8456.084650144114,7669.918050017336,0.0,8.228044056838113,4.796817006511701,14.863959406007478,27624.871331318867,25056.572636116885,0.0,0.34990605352177667,5.484643543554974,5687.277861252231,5158.528672337624,0.0,2.0313834107339743,0.0,0.0,0.023037847228030633,0.023060769519410773,0.0,0.0,0.0
3,4,MEX-CHL_highIR,358429.6503396036,309625.0083918398,145.51096828906822,55329.64686008728,47795.829271212424,20.00183332886215,396200.1210200833,342252.56107986893,95174.48972858835,82215.30264860239,3.3748971434687154,15.880644104082958,27798.875393670012,24013.713761943643,0.0,1.935582611046313,12.735540068795519,9971.59528714302,8613.83892637341,0.0,7.6944910835456115,7.156589206614699,22.020548612622175,40925.490002541366,35352.97700251926,0.0,0.4825232813460508,5.967166824901025,6187.628331386785,5345.105998390484,0.0,1.718642428934258,0.0,0.0,0.021853071574149587,0.022176316081495808,0.0,0.0,0.0
4,5,MEX-CHL_highIR,358943.155229548,295303.42211695574,145.71943484222925,52676.03559274623,43336.70484437758,19.042544894884575,406474.23776424583,334407.3613477888,97150.27764382835,79925.77384429601,4.931037458076963,20.48768156215992,35863.43873201247,29504.939799373693,0.0,2.490162305104458,14.90170237389998,11667.643803035236,9598.999431747254,0.0,7.338585343028473,10.677240554039354,32.55478916666153,60503.51978112672,49776.39545755253,0.0,0.6654035124500242,6.489570337351049,6729.332438026263,5536.238450461495,0.0,1.5583012327941317,0.0,0.0,0.020544391932415654,0.02147278559243882,0.0,0.0,0.0
5,6,MEX-CHL_highIR,358310.5206284812,280745.6686333515,145.4626054385033,51951.977885650595,40705.734073197964,18.780795861596385,420723.56842009997,329647.9247071313,101925.42668695917,79861.23883769507,7.204702655905716,27.598384218065632,48310.63771194175,37852.648766084276,0.0,3.2036391887251714,18.011341562625148,14102.41008004478,11049.607307983639,0.0,6.976810611207419,15.929860238931779,48.46364940559331,90070.35356505128,70572.47884128331,0.0,0.9175968321065079,7.386167169457558,7659.054720470727,6001.0697839025825,0.0,1.4636967858040548,0.0,0.0,0.018885642353269443,0.020611278448443186,0.0,0.0,0.0
6,7,MEX-CHL_highIR,345336.41090776125,257695.3468386044,140.19553206340194,49484.73976769243,36926.2747132089,17.888881880240064,429195.7010480417,320272.4402922998,101004.15841602876,75370.85813436566,10.526738196845383,38.04312241491102,66594.02557395927,49693.487207301725,0.0,4.121540202619419,22.05088176524457,17265.264566707643,12883.606246682053,0.0,6.403987064286154,23.76648216808139,72.2301315736747,134240.6848985707,100172.46592635945,0.0,1.265373462174284,8.651540631631843,8971.178365424204,6694.431422252954,0.0,1.3277949861375618,0.0,0.0,0.016660967424836706,0.019542305104548213,0.0,0.0,0.0
7,8,MEX-CHL_highIR,324620.7631835291,230701.91576712558,131.7856419880909,47962.1070711505,34085.77404916854,17.338445592542072,436285.8940402417,310060.23949352815,102635.89407014583,72941.41371686547,15.380539955259563,52.20966237017058,91392.3823908882,64950.85988131711,0.0,5.3024365857403595,26.139318350984926,20466.403644432467,14545.090965005229,0.0,5.733173308728837,35.458294434074894,107.67042600774958,200106.95558346537,142212.2773623463,0.0,1.7449602513328877,10.37850088296473,10761.942473733418,7648.311592016714,0.0,1.2256562632599985,0.0,0.0,0.014082587946808072,0.018169189385107313,0.0,0.0,0.0
8,9,MEX-CHL_highIR,292825.311179621,198195.69680466646,118.87770592896824,46039.709170108305,31161.487382682397,16.643492984121636,444323.0794083416,300735.3496013636,102670.88225200833,69491.69444237177,22.472394096988648,74.37505646715923,130192.6366195789,88119.50111042845,0.0,6.8216813044620555,32.65399965544698,25567.22897589848,17304.90694888849,0.0,4.9253612612927595,52.90184030104168,160.47326630879127,298241.75462327653,201861.7589295347,0.0,2.406314317276403,12.685815200241132,13154.502269349763,8903.48492379161,0.0,1.1205047633064915,0.0,0.0,0.011082212606748796,0.016330157728523597,0.0,0.0,0.0
9,10,MEX-CHL_highIR,271012.2758263083,174696.9294021153,110.02231159265483,45286.96057876934,29192.37857747861,16.37137211010688,465597.93798560835,300128.5821981441,106561.09726338251,68690.23341792828,32.83425015762662,106.76230662478585,186886.12622709453,120468.46328338984,0.0,8.776217323332562,40.983216978779545,32088.78862380339,20684.71925753188,0.0,4.341393392571971,70.38473857633416,230.42700488512546,428251.73208156513,276054.88488549215,0.0,3.318326929857707,15.573142130098837,16148.503683657445,10409.46945806153,0.0,1.0496995488889773,0.0,0.0,0.008536871746214203,0.014617185222656563,0.0,0.0,0.0
10,11,MEX-CHL_highIR,208901.6912275743,128247.51693168719,84.80740178427604,42631.648673115684,26172.134140719034,15.411468890277323,467086.6593182209,286750.69070753315,106746.2510468,65532.938283419644,47.97388203324781,154.03418865803366,269634.98387126677,165532.49021681948,0.0,11.29076353302859,51.57198051180813,40379.51394618901,24789.51878309935,0.0,3.187079043269364,77.42321243396694,307.6722173190924,571813.0131751,351043.5873352706,0.0,4.575999708085948,19.971141838184785,20708.990828347723,12713.523936976691,0.0,0.9410975994319738,0.24790381394794989,0.0,0.006176553345808159,0.012422037518983523,698.5079408772311,46506.63975845871,47205.14769933594
11,12,MEX-CHL_highIR,198908.8488598123,116297.88434435666,80.75062755392035,39654.45417589212,23185.13807667131,14.335204147947541,482305.1721611917,281993.8451819173,112174.787227525,65586.27484961168,70.09428710237378,223.34847576040744,390968.80493867275,228591.36292651715,0.0,14.52577305940683,65.31775357121496,51142.09528289725,29901.723912395202,0.0,2.8901187238416095,85.16553367735366,392.70875099644604,729854.5710892602,426730.85176095524,0.0,6.310340653896207,26.152482492080996,27118.705803366127,15855.745630056348,0.0,0.8336911949609476,0.23327038254224747,0.0,0.004707656276009403,0.011384656582159697,2934.9571206168466,43704.6682273996,46639.625348016445
